,sentence,pos,language,switch
63,.,None,,0
64,qué lindo está !,pro:int adj cop !,ESP ESP ESP,0
65,tiene las asitas de la gente en la plaza .,v det:art n prep det:art n prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
66,qué lindo está !,pro:int adj cop !,ESP ESP ESP,0
67,se puede colgar también .,pro:refl v inf adv .,ESP ESP ESP ESP,0
68,.,None,,0
69,tal vez lo cuelgue .,adj n pro:obj v .,ESP ESP ESP ESP,0
70,.,None,,0
71,que lo cuelgue ?,pro:rel pro:obj v ?,ESP ESP ESP,0
72,porque así /.,conj adv +/.,ESP ESP,0
73,.,None,,0
74,sí todavía existe sí .,co adv v co .,ESP ESP ESP ESP,0
75,.,None,,0
76,sí existe todavía .,co v adv .,ESP ESP ESP,0
77,.,None,,0
78,bajo a colgar el mío .,v aprep inf det:art pro:pos .,ESP ESP ESP ESP ESP,0
79,esta es mi caja entonces ?,det:dem cop det:pos n co ?,ESP ESP ESP ESP ESP,0
80,.,None,,0
81,entonces de Jesús_Javier debe ser /.,adv prep n:prop v inf +/.,ESP ESP ESP ESP ESP,0
82,no sabemos .,adv v .,ESP ESP,0
83,.,None,,0
84,tú no conoces a tu hermano que todo lo inventa ?,pro:sub adv v aprep det:pos n pro:rel det:indef pro:obj v ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
85,.,None,,0
86,qué bonito está !,pro:int adj cop !,ESP ESP ESP,0
87,.,None,,0
88,"ella me lo dijo ""/.","pro:sub pro:obj pro:obj v +""/.",ESP ESP ESP ESP,0
89,ya yo sé .,adv pro:sub v .,ESP ESP ESP,0
90,yo les voy a regalar a los niños a todos algo .,pro:sub pro:ind v aprep inf aprep det:art n aprep det:indef pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
91,y yo dije que es que ahora estará inventando /.,coord pro:sub v pro:rel cop pro:rel adv aux ger +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
92,.,None,,0
93,"ella me dijo ""/.","pro:sub pro:obj v +""/.",ESP ESP ESP,0
94,I'm fasting .,pro:sub part .,ESP ESP,0
95,y yo no tengo bolsita .,coord pro:sub adv v n .,ESP ESP ESP ESP ESP,0
96,la habré botado .,pro:obj aux part .,ESP ESP ESP,0
97,.,None,,0
98,el Centro_Gallego .,det:art n:prop .,ESP ESP,0
99,.,None,,0
100,ella hizo el comentario que ella le tenía .,pro:sub v det:art n pro:rel pro:sub pro:ind v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
101,.,None,,0
102,se puede mover todos los juguetes de los hijos míos .,pro:refl v inf det:indef det:art n prep det:art n pro:pos .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
103,.,None,,0
104,no sé /.,adv v +/.,ESP ESP,0
105,.,None,,0
106,en el Freedom_Tower eh tenían no una exhibición como un evento para el Freedom_Tower la torre esa donde venían todos los cubanos .,prep det:art n:prop co v adv pro:dem n adv det:art n prep det:art n:prop det:art n det:dem pro:rel v det:indef det:art adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
107,.,None,,0
108,y si vayas a //.,coord conj v aprep +//.,ESP ESP ESP ESP,0
109,creo que yo les mandé a ustedes un link .,v pro:rel pro:sub pro:ind v aprep pro:sub det:art L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
110,.,None,,0
111,no !,adv !,ESP,0
112,o me lo mandé a mí porque era un Miami_Herald article .,coord pro:obj pro:obj v aprep pro:prep conj cop det:art n:prop L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
113,que you can eh gente can record their experiences eh pasando por el Freedom_Tower que no sé qué .,pro:rel L2 L2 co n L2 L2 L2 L2 co ger prep det:art n:prop pro:rel adv v pro:int .,ESP ENG ENG ESP ESP ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
114,porque ahora el Freedom_Tower se lo regalaron a Miami_Day_College .,conj adv det:art n:prop pro:refl pro:obj v aprep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
115,y entonces ellos están haciendo actividades y eventos y eso de gente que pa ellos les habían dado ahí café Cocacola //.,coord adv pro:sub aux ger n coord n coord pro:dem prep n pro:rel co pro:sub pro:ind aux part adv n n:prop +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
116,no ni siquiera .,adv coord conj .,ESP ESP ESP,0
117,entonces le daba spam .,adv pro:ind v L2 .,ESP ESP ESP ENG,1
118,yo conozco varia gente .,pro:sub v imp n .,ESP ESP ESP ESP,0
119,.,None,,0
120,sí .,co .,ESP,0
121,.,None,,0
122,papi ?,n ?,ESP,0
123,.,None,,0
124,habrá que preguntarle porque no sabía eso yo .,v pro:rel inf conj adv v pro:dem pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP,0
125,.,None,,0
126,papi !,n !,ESP,0
127,.,None,,0
128,papi !,n !,ESP,0
129,dice el Jesusito que cuando ustedes primero estaban aquí tú ibas al Freedom_Tower a coger cosas ?,v det:art n:prop pro:rel conj pro:sub adv cop adv pro:sub v aprep n:prop aprep inf v ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
130,.,None,,0
131,se ha inventado ...,pro:refl aux part +...,ESP ESP ESP,0
132,qué inventón !,pro:int n !,ESP ESP,0
133,.,None,,0
134,qué mentiroso !,pro:int adj !,ESP ESP,0
135,.,None,,0
136,bueno ve .,co co .,ESP ESP,0
137,y preguntale porque dijo que nada que jamás .,coord imp conj v pro:rel v pro:rel adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
138,.,None,,0
139,y grabarle .,coord inf .,ESP ESP,0
140,mira que mi Jesusito inventa .,co pro:rel det:pos n:prop v .,ESP ESP ESP ESP ESP,0
141,.,None,,0
142,sí sí sí sí él debería escribir ser un fiction author porque te lo dice con tanta convicción que tú juras y perjuras que es verdad .,co co co co pro:sub v inf n det:art L2 L2 conj pro:obj pro:obj v prep det:indef n pro:rel pro:sub v coord v pro:rel cop co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
143,.,None,,0
144,sí .,co .,ESP,0
145,.,None,,0
146,el te digo no lo pude resistir .,det:art pro:obj v adv pro:obj v inf .,ESP ESP ESP ESP ESP ESP ESP,0
147,.,None,,0
148,ah sí las banderas hay que ponerla un poquitico más .,co co det:art n v pro:rel inf det:art det:indef adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
149,ah las /.,co det:art +/.,ESP ESP,0
150,.,None,,0
151,sí .,co .,ESP,0
152,no lo pude resistir cause they were too cute .,adv pro:obj v inf L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
153,it was too cute .,pro cop adv adj .,ESP ESP ESP ESP,0
154,hay alguien todo ?,v pro:indef det:indef ?,ESP ESP ESP,0
155,.,None,,0
156,tiene unas patas un poco extrañas .,v det:art n det:art adv v .,ESP ESP ESP ESP ESP ESP,0
157,.,None,,0
158,es que es like //.,cop pro:rel cop L2 +//.,ESP ESP ESP ENG,1
159,do you have to move them ?,mod pro v inf v pro:obj ?,ESP ESP ESP ESP ESP ESP,0
160,or maybe they have specific spots ?,conj adv pro:sub v adj n ?,ESP ESP ESP ESP ESP ESP,0
161,.,None,,0
162,I ain't quite figured it out who goes where .,pro:sub aux adv v pro adv pro:wh v rel .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
163,maybe they do have specific spots .,adv pro:sub mod v adj n .,ESP ESP ESP ESP ESP ESP,0
164,it seems kinda stupid porque el chiquito no va a saber quién le toca what .,L2 L2 L2 L2 conj det:art n adv v aprep inf pro:int pro:ind v L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
165,.,None,,0
166,but I don't know .,conj pro:sub mod v .,ESP ESP ESP ESP,0
167,pero bueno they can stand on their own .,conj co L2 L2 L2 L2 L2 L2 .,ESP ESP ENG ENG ENG ENG ENG ENG,1
168,they don't need to be in there .,pro:sub mod v inf cop prep pro:dem .,ESP ESP ESP ESP ESP ESP ESP,0
169,.,None,,0
170,I don't know .,pro:sub mod v .,ESP ESP ESP,0
171,estaba too cute para hacer .,aux L2 L2 prep inf .,ESP ENG ENG ESP ESP,1
172,me llamaban la atención las banderitas .,pro:obj v det:art n det:art n .,ESP ESP ESP ESP ESP ESP,0
173,dígame !,imp !,ESP,0
174,.,None,,0
175,pero si me acaba de decir que no !,conj conj pro:obj v prep inf pro:rel adv !,ESP ESP ESP ESP ESP ESP ESP ESP,0
176,.,None,,0
177,pero si acaba de decir que no .,conj conj v prep inf pro:rel adv .,ESP ESP ESP ESP ESP ESP ESP,0
178,.,None,,0
179,y quién las iba a ir ..?,coord pro:int pro:obj v aprep inf +..?,ESP ESP ESP ESP ESP ESP,0
180,.,None,,0
181,oh !,co !,ESP,0
182,.,None,,0
183,si yo no me quejé .,conj pro:sub adv pro:obj v .,ESP ESP ESP ESP ESP,0
184,no he dicho absolutamente nada .,adv aux part adv:adj v .,ESP ESP ESP ESP ESP,0
185,.,None,,0
186,okay .,co .,ESP,0
187,.,None,,0
188,no yo no trabajo hasta /.,adv pro:sub adv v prep +/.,ESP ESP ESP ESP ESP,0
189,me voy de vacaciones .,pro:obj v prep n .,ESP ESP ESP ESP,0
190,me voy una semana .,pro:obj v det:art n .,ESP ESP ESP ESP,0
191,la oficina está cerrada mañana .,det:art n cop part adv .,ESP ESP ESP ESP ESP,0
192,.,None,,0
193,la oficina está cerrada mañana .,det:art n cop part adv .,ESP ESP ESP ESP ESP,0
194,y vienes la semana que viene .,coord v det:art n pro:rel v .,ESP ESP ESP ESP ESP ESP,0
195,.,None,,0
196,está el veintiséis y el dos .,cop det:art det:num coord det:art det:num .,ESP ESP ESP ESP ESP ESP,0
197,cierran la oficina mañana .,v det:art n adv .,ESP ESP ESP ESP,0
198,y que yo me cogí el veinticuatro y /.,coord pro:rel pro:sub pro:obj v det:art det:num coord +/.,ESP ESP ESP ESP ESP ESP ESP ESP,0
199,.,None,,0
200,.,None,,0
201,I think we gotta wait //.,pro:sub v pro:sub mod:aux v +//.,ESP ESP ESP ESP ESP,0
202,why don't we wait until //.,adv:wh mod pro:sub v prep +//.,ESP ESP ESP ESP ESP,0
203,the is done eating .,det aux part part .,ESP ESP ESP ESP,0
204,because I think it needs a little more cause you want it to cook !,conj pro:sub v pro v det adj qn n pro v pro prep n !,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
205,.,None,,0
206,afuera .,adv .,ESP,0
207,.,None,,0
208,alright vamos a ver .,L2 v aprep inf .,ENG ESP ESP ESP,1
209,déjame .,imp .,ESP,0
210,quieres que te traiga de lo de afuera el jamón ?,v pro:rel pro:obj v prep pro:obj v adv det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
211,.,None,,0
212,vengan let's see .,v L2 L2 .,ESP ENG ENG,1
213,vas a ver cómo está .,v aprep inf pro:int cop .,ESP ESP ESP ESP ESP,0
214,.,None,,0
215,look !,co !,ESP,0
216,they all need to look like that .,pro:sub post v inf v prep pro:dem .,ESP ESP ESP ESP ESP ESP ESP,0
217,so we gotta wait hasta que todos estén así .,L2 L2 L2 L2 prep pro:rel det:indef cop adv .,ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
218,you see how ?,pro v adv ?,ESP ESP ESP,0
219,yeah wait until they're all like that okay ?,L2 L2 L2 L2 L2 L2 L2 co ?,ENG ENG ENG ENG ENG ENG ENG ESP,1
220,they're getting there .,pro:sub part adv .,ESP ESP ESP,0
221,.,None,,0
222,están llegando muñeca .,aux ger n .,ESP ESP ESP,0
223,.,None,,0
224,this need to be like this one okay ?,L2 L2 L2 L2 L2 L2 L2 co ?,ENG ENG ENG ENG ENG ENG ENG ESP,1
225,put it back in there .,v pro adv prep pro:dem .,ESP ESP ESP ESP ESP,0
226,.,None,,0
227,I know .,pro:sub v .,ESP ESP,0
228,that one's ready .,rel pro:indef adj .,ESP ESP ESP,0
229,but the other ones need to get ready too .,conj det qn det:num v inf v adj adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
230,.,None,,0
231,yo sé muñeca .,pro:sub v n .,ESP ESP ESP,0
232,pero no están listos .,conj adv cop adj .,ESP ESP ESP ESP,0
233,.,None,,0
234,qué quieres tomar ?,pro:int v inf ?,ESP ESP ESP,0
235,no creo que haya orange soda mama .,adv v pro:rel v L2 n v .,ESP ESP ESP ESP ENG ESP ESP,1
236,.,None,,0
237,sweetie !,co !,ESP,0
238,is there any orange soda ?,cop adv qn n n ?,ESP ESP ESP ESP ESP,0
239,.,None,,0
240,I don't think so .,pro:sub mod v co .,ESP ESP ESP ESP,0
241,let's go look .,v v v .,ESP ESP ESP,0
242,.,None,,0
243,"dile ""/.","imp +""/.",ESP,0
244,hello Jaime .,L2 n:prop .,ENG ESP,1
245,ciérrame la puerta .,imp det:art n .,ESP ESP ESP,0
246,Trishie !,n:prop !,ESP,0
247,cierra la puerta !,v det:art n !,ESP ESP ESP,0
248,.,None,,0
249,aquí te dejamos de señor solera .,adv pro:obj v prep n adj .,ESP ESP ESP ESP ESP ESP,0
250,.,None,,0
251,dígame !,imp !,ESP,0
252,.,None,,0
253,yo no soy de aguacate si solitario y sin compromiso .,pro:sub adv cop prep n conj adj coord prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
254,.,None,,0
255,aquí están .,adv cop .,ESP ESP,0
256,.,None,,0
257,oops !,co !,ESP,0
258,Trisha !,n:prop !,ESP,0
259,.,None,,0
260,pick it up !,v pro adv !,ESP ESP ESP,0
261,pick it up !,v pro adv !,ESP ESP ESP,0
262,.,None,,0
263,you don't want it ?,pro mod v pro ?,ESP ESP ESP ESP,0
264,quieres un vasito Jack ?,v det:art n n:prop ?,ESP ESP ESP ESP,0
265,.,None,,0
266,oh !,co !,ESP,0
267,okay .,co .,ESP,0
268,okay ya no más papo .,co adv adv adv n .,ESP ESP ESP ESP ESP,0
269,.,None,,0
270,ah !,co !,ESP,0
271,.,None,,0
272,ah .,co .,ESP,0
273,.,None,,0
274,cuando acaban le digo que me caliento .,conj v pro:ind v pro:rel pro:obj v .,ESP ESP ESP ESP ESP ESP ESP,0
275,cuando salga todo el mundo en la cocina .,conj v det:indef det:art n prep det:art v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
276,hay mucha gente en la cocina .,v det:indef n prep det:art v .,ESP ESP ESP ESP ESP ESP,0
277,.,None,,0
278,porque Jaime has a one track mind !,conj n:prop L2 L2 L2 L2 L2 !,ESP ESP ENG ENG ENG ENG ENG,1
279,.,None,,0
280,what ?,pro:wh ?,ESP,0
281,.,None,,0
282,oh !,co !,ESP,0
283,yo creo que no hay muñequita .,pro:sub v pro:rel adv v n .,ESP ESP ESP ESP ESP ESP,0
284,yo creo que se acabó todo lo //.,pro:sub v pro:rel pro:refl v pro:indef pro:obj +//.,ESP ESP ESP ESP ESP ESP ESP,0
285,mira no hay .,co adv v .,ESP ESP ESP,0
286,nada más que hay Sprite .,pro:indef adv pro:rel v n:prop .,ESP ESP ESP ESP ESP,0
287,.,None,,0
288,with ice or without ice ?,prep n coord prep n ?,ESP ESP ESP ESP ESP,0
289,.,None,,0
290,coge el cachú que tú quieras .,v det:art n pro:rel pro:sub v .,ESP ESP ESP ESP ESP ESP,0
291,.,None,,0
292,hay como tres de ellos que están bien congelados .,v adv det:num imp pro:sub pro:rel cop adv part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
293,.,None,,0
294,y los otros .,coord det:art pro:indef .,ESP ESP ESP,0
295,no entonces le dije que todos tienen que ser igual de duros .,adv adv pro:ind v pro:rel det:indef v pro:rel inf co prep adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
296,.,None,,0
297,you like the bread Patrisha .,L2 L2 L2 L2 n:prop .,ENG ENG ENG ENG ESP,1
298,you would like it .,pro mod v pro .,ESP ESP ESP ESP,0
299,.,None,,0
300,Tatiana me regaló esto .,n:prop pro:obj v pro:dem .,ESP ESP ESP ESP,0
301,.,None,,0
302,ella tiene una amiga que hace joyas .,pro:sub v det:art n pro:rel v n .,ESP ESP ESP ESP ESP ESP ESP,0
303,y miras cerquita .,coord v n .,ESP ESP ESP,0
304,y se abre con ...,coord pro:refl v prep +...,ESP ESP ESP ESP,0
305,.,None,,0
306,no .,adv .,ESP,0
307,lo que tienes que ver es flight interval .,pro:obj pro:rel v pro:rel inf cop L2 L2 .,ESP ESP ESP ESP ESP ESP ENG ENG,1
308,ah Patrisha !,co n:prop !,ESP ESP,0
309,is flight interval cool ?,cop n n adj ?,ESP ESP ESP ESP,0
310,.,None,,0
311,it does .,pro mod .,ESP ESP,0
312,it really does .,pro adv v .,ESP ESP ESP,0
313,yo lo traté .,pro:sub pro:obj v .,ESP ESP ESP,0
314,pero peso demasiado .,conj n adj .,ESP ESP ESP,0
315,pero Tatiana que es más flaquita .,conj n:prop pro:rel cop adv adj .,ESP ESP ESP ESP ESP ESP,0
316,.,None,,0
317,y al /.,coord aprep +/.,ESP ESP,0
318,.,None,,0
319,ella fue al parque con algunas amistades .,pro:sub v aprep n prep det:indef n .,ESP ESP ESP ESP ESP ESP ESP,0
320,y la tenía .,coord pro:obj v .,ESP ESP ESP,0
321,y le encantó .,coord pro:ind v .,ESP ESP ESP,0
322,entonces creo que lo el vuelo en el internet .,adv v pro:rel pro:obj det:art v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
323,entonces Santa_Claus les trajo a los dos de ella .,co n:prop pro:ind v aprep det:art det:num prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
324,y entonces le dijo al hijo que como ella sabía que Santa_Claus le iba a traer eso .,coord adv pro:ind v aprep n prep adv pro:sub v pro:rel n:prop pro:ind v aprep inf pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
325,pero a ella le tocaba uno .,conj aprep pro:sub pro:ind v pro:dem .,ESP ESP ESP ESP ESP ESP,0
326,pero el grande rubio mío ya le gustó .,conj det:art adj n pro:pos adv pro:ind v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
327,así que creo que voy a tener que ordenar uno para que tenga el chiquitico porque el chiquitico también va a querer .,adv pro:rel v pro:rel v aprep inf pro:rel inf pro:dem prep pro:rel v det:art n conj det:art n adv v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
328,y así tiene dos .,coord adv v det:num .,ESP ESP ESP ESP,0
329,pero se ve chulísimo .,conj pro:refl v adj .,ESP ESP ESP ESP,0
330,no está la cámara pa que los veas en acción comiquísimo .,adv cop det:art n co pro:rel pro:obj v prep n adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
331,.,None,,0
332,se llama /.,pro:refl v +/.,ESP ESP,0
333,.,None,,0
334,eh Tatiana está un poco loquita .,co n:prop aux det:art adv adj .,ESP ESP ESP ESP ESP ESP,0
335,.,None,,0
336,cogió prestado el de .,v part det:art prep .,ESP ESP ESP ESP,0
337,.,None,,0
338,tengo uno más largo somewhere .,v pro:dem adv v L2 .,ESP ESP ESP ESP ENG,1
339,ese no es muy largo .,det:dem adv cop adv v .,ESP ESP ESP ESP ESP,0
340,.,None,,0
341,creo que tengo ...,v pro:rel v +...,ESP ESP ESP,0
342,.,None,,0
343,.,None,,0
344,.,None,,0
345,mira .,co .,ESP,0
346,there's you .,pro:dem pro .,ESP ESP,0
347,.,None,,0
348,eh la computadora de papi tiene espacio para chiquitito ?,co det:art n prep n v n prep n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
349,.,None,,0
350,as long as you want .,prep adj prep pro v .,ESP ESP ESP ESP ESP,0
351,.,None,,0
352,a ver es cámara y video .,aprep inf cop n coord pfx .,ESP ESP ESP ESP ESP ESP,0
353,.,None,,0
354,as long as I want to .,prep adj conj pro:sub v prep .,ESP ESP ESP ESP ESP ESP,0
355,.,None,,0
356,muy bien .,adv adv .,ESP ESP,0
357,.,None,,0
358,go over there !,L2 L2 L2 !,ENG ENG ENG,0
359,go see !,v v !,ESP ESP,0
360,tía wants to see you .,n L2 L2 L2 L2 .,ESP ENG ENG ENG ENG,1
361,.,None,,0
362,la verdad ?,det:art n ?,ESP ESP,0
363,si me está diciendo que le duelen las piernas .,conj pro:obj aux ger pro:rel pro:ind v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
364,pues claro .,co co .,ESP ESP,0
365,.,None,,0
366,tres hay tres .,det:num v det:num .,ESP ESP ESP,0
367,voy a ver si les pido uno a los varones .,v aprep inf conj pro:ind v det:art aprep det:art adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
368,.,None,,0
369,porque Jack todavía no es muy chiquito pa controlarlo pero de aquí a seis meses ...,conj n:prop adv adv cop adv adj co inf conj prep adv aprep det:num n +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
370,.,None,,0
371,that's what it's called .,pro:dem adv pro part .,ESP ESP ESP ESP,0
372,"el handle lo dice ""/.","det:art L2 pro:obj v +""/.",ESP ENG ESP ESP,1
373,fly interval .,n n .,ESP ESP,0
374,.,None,,0
375,okay okay .,co co .,ESP ESP,0
376,here we don't have the right house for it Sophy .,L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
377,.,None,,0
378,si ya lo veo .,conj adv pro:obj v .,ESP ESP ESP ESP,0
379,.,None,,0
380,I know in a few !,pro:sub v prep det qn !,ESP ESP ESP ESP ESP,0
381,.,None,,0
382,now we go check .,adv pro:sub v n .,ESP ESP ESP ESP,0
383,.,None,,0
384,hang on ya va la tía tu Christmas show .,L2 L2 adv v det:art n det:pos n:prop:L2 L2 .,ENG ENG ESP ESP ESP ESP ESP ESP ENG,1
385,.,None,,0
386,qué es lo que yo venía a buscar ?,pro:int cop pro:obj pro:rel pro:sub v aprep inf ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
387,ah es lo .,co cop pro:obj .,ESP ESP ESP,0
388,.,None,,0
389,tú todavía estás en tu fase vegetariana ?,pro:sub adv cop prep det:pos n adj ?,ESP ESP ESP ESP ESP ESP ESP,0
390,Miss_Jennie !,n:prop !,ESP,0
391,.,None,,0
392,todavía estás en la fase vegetariana o qué ?,adv cop prep det:art n adj coord pro:int ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
393,.,None,,0
394,okay .,co .,ESP,0
395,.,None,,0
396,como una más que veo arroz y frijol en el negro ?,adv pro:dem adv pro:rel v n coord n prep det:art adj ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
397,.,None,,0
398,y tú por qué tienes un ?,coord pro:sub prep pro:int v det:art ?,ESP ESP ESP ESP ESP ESP,0
399,te quemaste ?,pro:obj v ?,ESP ESP,0
400,.,None,,0
401,sorry I didn't mean to make an issue .,co pro:sub mod adj inf v det n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
402,.,None,,0
403,bueno ya aprenderás a no agarrar las cosas calientes en las manos .,co adv v aprep adv inf det:art n v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
404,.,None,,0
405,fuerte .,adj .,ESP,0
406,.,None,,0
407,anda entonces se merece que se haya quemado porque no prestó atención .,v adv pro:refl v pro:rel pro:refl v part conj adv v co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
408,.,None,,0
409,Tom !,n:prop !,ESP,0
410,you have to eat !,pro v inf v !,ESP ESP ESP ESP,0
411,price .,n .,ESP,0
412,.,None,,0
413,Jack it's working .,n:prop L2 L2 .,ESP ENG ENG,1
414,.,None,,0
