,sentence,pos,language,switch
21,era que muchos de esas Beethoven puso una música diferente a la de su tiempo .,cop prep det:indef prep det:dem n:prop v det:art n adj aprep det:art prep det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
22,y él rompió el ritmo la o las impresiones .,coord pro:sub v det:art n pro:obj coord pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
23,él salió de lo clásico a lo romántico .,pro:sub v prep pro:obj adj aprep pro:obj adj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
24,él fue el primer romántico .,pro:sub v det:art adv adj .,ESP ESP ESP ESP ESP,0
25,y muchas de sus especialmente en su período en su del medio segundo período de composición .,coord det:indef prep co adv prep det:pos n prep det:pos prep n adj:num n prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
26,él empezó a crear cosas diferentes a lo que Mozart y Haydn habían hecho anteriormente .,pro:sub v aprep inf n adj aprep pro:obj pro:rel n:prop coord n:prop aux part adv:adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
27,y él empezó a crear cosas románticas él .,coord pro:sub v aprep inf n adj pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP,0
28,por eso se le considera a él el primer romántico .,prep pro:dem pro:refl pro:ind v aprep pro:sub det:art adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
29,porque /.,conj +/.,ESP,0
30,y nada de romántico tiene la cara esa de ese hombre .,coord v prep adj v det:art n det:dem prep det:dem co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
31,.,None,,0
32,pero y recuerda que ya a ese momento empezó él empezó a estar tener problema con el oído .,conj coord v pro:rel adv aprep det:dem n v pro:sub v aprep inf inf n prep det:art part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
33,que él empezó a ensordecer o a tener que ya no podía escuchar bien las cosas .,pro:rel pro:sub v aprep inf coord aprep inf pro:rel adv adv v inf adv pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
34,claro a lo último las composiciones del tercer período de su /.,co aprep pro:obj adj det:art n prep adj:num n prep det:pos +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
35,ellos dicen aquí que el caso de que abre con una como un tímpano .,pro:sub v adv pro:rel det:art v prep pro:rel v prep pro:dem adv det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
36,a ha creado muchas preguntas particularmente vistas en contraste con el liricismo .,aprep aux part det:indef n adv:adj v prep n prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
37,pero vamos a ver qué dice el //.,conj v aprep inf pro:int v det:art +//.,ESP ESP ESP ESP ESP ESP ESP,0
38,dónde está el otro ?,pro:int cop det:art pro:indef ?,ESP ESP ESP ESP,0
39,aquí está aquí está .,adv cop adv cop .,ESP ESP ESP ESP,0
40,okay .,co .,ESP,0
41,la persona que escribe esas notas le pagan harto dinero .,det:art n pro:rel v det:dem v pro:ind v adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
42,sí buey .,co n .,ESP ESP,0
43,para decir palabras que suenan bien .,prep inf n pro:rel v adv .,ESP ESP ESP ESP ESP ESP,0
44,y no bueno tienen que ser ciertas por lo mayor .,coord adv co v pro:rel inf adj prep pro:obj adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
45,él empezó a trabajar en los primeros años towards the end .,pro:sub v aprep inf prep det:art adj:num n L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
46,a tu a .,aprep det:pos aprep .,ESP ESP ESP,0
47,en Bonn .,prep n:prop .,ESP ESP,0
48,en mil ochocientos seis fue cuando él compuso el concierto para .,prep det:num det:num det:num v pro:rel pro:sub v det:art n imp .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
49,no .,adv .,ESP,0
50,aquí dice mil setecientos noventa y dos al noventa al noventa y dos .,adv v n n det:num coord det:num aprep det:num aprep det:num coord det:num .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
51,sí pero eso es en términos generales cuando él empezó .,co conj pro:dem cop prep n adj pro:rel pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
52,yo no sé .,pro:sub adv v .,ESP ESP ESP,0
53,pero eso es lo que dice aquí .,conj pro:dem cop pro:obj pro:rel v adv .,ESP ESP ESP ESP ESP ESP ESP,0
54,eh pero solamente escribió doscientos cincuenta y nueve barras del primero movimiento .,co conj adv v det:num det:num coord det:num v prep adv n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
55,el concierto en D ha sido compuesto como quince años .,det:art n prep n:prop v cop adj pro:rel det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
56,fue compuesto quince años más tarde que sería mil ochocientos ...,cop adj det:num n adv adv pro:rel cop det:num det:num +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
57,seis .,det:num .,ESP,0
58,por eso .,prep pro:dem .,ESP ESP,0
59,sí más o menos .,co adv coord adv .,ESP ESP ESP ESP,0
60,de mil setecientos noventa y uno a mil ochocientos seis quince años .,prep n n det:num coord pro:dem aprep det:num det:num det:num det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
61,sí .,co .,ESP,0
62,okay .,co .,ESP,0
63,en el otoño de mil ochocientos seis Franz Clement quien era el jefe y conductor de la orquesta de teatro de Wien en Wein_der_Viena .,prep det:art n imp det:num det:num det:num n:prop n:prop pro:rel cop det:art n coord n prep det:art n prep n prep n:prop prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
64,mil ochocientos dos hasta mil ochocientos once .,det:num det:num det:num prep det:num det:num det:num .,ESP ESP ESP ESP ESP ESP ESP,0
65,concerto para clemencia para un clemente primo .,n prep n prep det:art adj n .,ESP ESP ESP ESP ESP ESP ESP,0
66,violino e editorio al teatro de Viena .,L2 coord L2 aprep n prep n:prop .,ENG ESP ENG ESP ESP ESP ESP,1
67,escribió Beethoven en sus llaman aquí macaronic .,v n:prop prep co v adv L2 .,ESP ESP ESP ESP ESP ESP ENG,1
68,forma a la cabeza de la composición .,v aprep det:art n prep det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
69,pero no dicen /.,conj adv v +/.,ESP ESP ESP,0
70,el primer movimiento en particular es remarcable .,det:art adv n prep adj cop adj .,ESP ESP ESP ESP ESP ESP ESP,0
71,la poca bravura yo no sé yo lo creo muy más eh que no le falta nada .,det:art det:indef n pro:sub adv v pro:sub pro:obj v adv adv co pro:rel adv pro:ind v v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
72,sí .,co .,ESP,0
73,y que thereby matching the style of Clement's piano .,L2 L2 adv part det n prep n:prop n .,ENG ENG ESP ESP ESP ESP ESP ESP ESP,1
74,y tengo que seguir en español .,coord v pro:rel inf prep adj .,ESP ESP ESP ESP ESP ESP,0
75,lo que pasa es que estoy traduciendo de una página a la otra .,pro:obj pro:rel v cop pro:rel aux ger prep det:art n aprep det:art det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
76,sí bueno aún aquí aquí dice también de su principio cuando él la primera vez que él recibió mucha crítica .,co co adv adv adv v adv prep det:pos n pro:rel pro:sub pro:obj adj:num n pro:rel pro:sub v det:indef n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
77,para mí francamente cuando yo lo pongo las primeras cinco notas lo que yo recuerdo es Mozart .,prep pro:prep adv:adj conj pro:sub pro:obj v det:art adj:num det:num v pro:obj pro:rel pro:sub v cop n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
78,sí porque tenía la influencia de Mozart él /.,co conj v det:art n prep n:prop pro:sub +/.,ESP ESP ESP ESP ESP ESP ESP ESP,0
79,.,None,,0
80,en un momento oscuro yo puedo o equivocarme si es Mozart o es Beethoven .,prep det:art n adj pro:sub v coord inf conj cop n:prop coord cop n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
81,y //.,coord +//.,ESP,0
82,y él claro el el piano era su instrumento favorito .,coord pro:sub co det:art det:art n cop det:pos n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
83,pero el violín llegó a ser su segundo instrumento .,conj det:art n v aprep inf det:pos adj:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
84,pero cuando él componía muchas muchas piezas de lo que cuando él estaba más serio en cuanto a composición era cuando componía los cuartetos para instrumentos de cuerda .,conj pro:rel pro:sub v det:indef det:indef n prep pro:obj prep pro:rel pro:sub cop adv adj prep det:indef aprep n cop conj v det:art n prep n prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
85,ahí y en las sinfonías .,adv coord prep det:art n .,ESP ESP ESP ESP ESP,0
86,conciertos y las sinfonías .,n coord det:art n .,ESP ESP ESP ESP,0
87,en las sinfonías especialmente y en los cuartetos de cuerdas .,prep det:art n adv coord prep det:art n prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
88,yo he visto a este señor muchas veces pero .,pro:sub v v aprep det:dem co:voc det:indef n conj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
89,quién a ?,pro:int aprep ?,ESP ESP,0
90,a Itzhak Perlman .,aprep n:prop n:prop .,ESP ESP ESP,0
91,Itzhak Perlman ?,n:prop n:prop ?,ESP ESP,0
92,sí .,co .,ESP,0
93,pero .,conj .,ESP,0
94,tú sabes que él es tiene malas piernas pues es decir ?,pro:sub v pro:rel pro:sub cop v adj n co cop inf ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
95,él tuvo polio .,pro:sub v n .,ESP ESP ESP,0
96,polio sí pero .,n co conj .,ESP ESP ESP,0
97,y él tiene él ha venido aquí muchas veces .,coord pro:sub v pro:sub aux part adv det:indef n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
98,pero nunca me ha y tiene familia aquí también en Miami .,conj adv pro:obj aux coord v n adv adv prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
99,uhuh .,co .,ESP,0
100,pero él nació en .,conj pro:sub v prep .,ESP ESP ESP ESP,0
101,él nació en Israel .,pro:sub v prep n:prop .,ESP ESP ESP ESP,0
102,en Israel .,prep n:prop .,ESP ESP,0
103,sí .,co .,ESP,0
104,Daniel Barenboim también nació en Israel .,n:prop n:prop adv v prep n:prop .,ESP ESP ESP ESP ESP ESP,0
105,mhm .,co .,ESP,0
106,pero se las ha encontrado bien aquí .,conj pro:refl pro:obj aux part adv adv .,ESP ESP ESP ESP ESP ESP ESP,0
107,no pero él vino de bastante pequeño porque lo trajeron para que fuera a .,adv conj pro:sub v prep adv adj conj pro:obj v prep pro:rel adv aprep .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
108,cómo es a ?,pro:int cop aprep ?,ESP ESP ESP,0
109,Daniel Barenboim ?,n:prop n:prop ?,ESP ESP,0
110,este Itzhak Perlman .,det:dem n:prop n:prop .,ESP ESP ESP,0
111,oh .,co .,ESP,0
112,para que fuera al hospital ?,prep pro:rel adv aprep n ?,ESP ESP ESP ESP ESP,0
113,no no para que fuera a al conservatorio de en Nueva_York .,adv adv prep pro:rel adv aprep aprep n v prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
114,se llama .,pro:refl v .,ESP ESP,0
115,cómo es que se llama eso ?,pro:int cop pro:rel pro:refl v pro:dem ?,ESP ESP ESP ESP ESP ESP,0
116,ajá .,co .,ESP,0
117,tiene un nombre especial .,v det:art n adj .,ESP ESP ESP ESP,0
118,sí de ahí es donde han salido la mayoría de los buenos violinistas yeah .,co prep adv cop pro:rel aux part det:art n prep det:art adj n co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
119,esos niños de la familia Brown donde todos cinco hijos están tocando .,det:dem n prep det:art n n:prop pro:rel det:indef det:num n aux ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
120,el del piano ?,det:art prep n ?,ESP ESP ESP,0
121,uhuh .,co .,ESP,0
122,sí .,co .,ESP,0
123,ellos están ahí ahora .,pro:sub cop adv adv .,ESP ESP ESP ESP,0
124,ahí también ?,adv adv ?,ESP ESP,0
125,sí mhm .,co co .,ESP ESP,0
126,esto es fantástico como tocan ellos .,pro:dem cop co adv v pro:sub .,ESP ESP ESP ESP ESP ESP,0
127,tener cinco personas que tocan tan ...,inf det:num n pro:rel v adv +...,ESP ESP ESP ESP ESP ESP,0
128,tan bien el piano y .,adv adv det:art n coord .,ESP ESP ESP ESP ESP,0
129,tan fantásticamente .,adv adv:adj .,ESP ESP,0
130,y que lo toquen al mismo tiempo .,coord pro:rel pro:obj v aprep adj n .,ESP ESP ESP ESP ESP ESP ESP,0
131,varias composiciones según los c_ds que yo tengo .,v n prep det:art n pro:rel pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
132,uno de los Cds ellos han tocado varias composiciones todos cinco al mismo tiempo .,det:art prep det:art n:prop:L2 pro:sub aux part v n det:indef det:num aprep adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
133,fantástico .,co .,ESP,0
134,cierta mezcla .,adj v .,ESP ESP,0
135,sí sí .,co co .,ESP ESP,0
136,saben lo que tiene .,v pro:obj pro:rel v .,ESP ESP ESP ESP,0
137,uno tiene /.,det:art v +/.,ESP ESP,0
138,aquí no debe estar .,adv adv v inf .,ESP ESP ESP ESP,0
139,uno toca el bajo .,det:art v det:art adj .,ESP ESP ESP ESP,0
140,otro toca la melodía .,det:indef v det:art n .,ESP ESP ESP ESP,0
141,otro toca otras cosas más es decir /.,det:indef imp det:indef v adv cop inf +/.,ESP ESP ESP ESP ESP ESP ESP,0
142,algunas partes o especiales y .,det:indef v coord adj coord .,ESP ESP ESP ESP ESP,0
143,el chiquito no estaba tocando originalmente .,det:art n adv aux ger adv:adj .,ESP ESP ESP ESP ESP ESP,0
144,cuando lo pusieron la primera vez en Sesenta_Minutos /.,conj pro:obj v det:art adj:num n prep n:prop +/.,ESP ESP ESP ESP ESP ESP ESP ESP,0
145,el chiquito no estaba solamente los dos muchachos y las dos muchachas .,det:art n adv cop adv det:art det:num n coord det:art det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
146,lo .,pro:obj .,ESP,0
147,pero son tres muchachas y dos muchachos .,conj cop det:num n coord det:num n .,ESP ESP ESP ESP ESP ESP ESP,0
148,son tres muchachas .,cop det:num n .,ESP ESP ESP,0
149,bueno yo sé que el menor es un niño .,co pro:sub v pro:rel det:art adj cop det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
150,no no bueno no .,adv adv co adv .,ESP ESP ESP ESP,0
151,yo no sé .,pro:sub adv v .,ESP ESP ESP,0
152,no /.,adv +/.,ESP,0
153,pero ahora todos parecen de a /.,conj adv det:indef v prep aprep +/.,ESP ESP ESP ESP ESP ESP,0
154,todos .,det:indef .,ESP,0
155,sí .,co .,ESP,0
156,no el menor se ve menor todavía .,adv det:art adj pro:refl v adj adv .,ESP ESP ESP ESP ESP ESP ESP,0
157,pero todos .,conj det:indef .,ESP ESP,0
158,y la madre empezó a enseñarles a los tres años .,coord det:art n v aprep inf aprep det:art det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
159,ah yo tengo que llamar a Lisa porque le dije que el piano no es un juguete .,co pro:sub v pro:rel inf aprep n:prop conj pro:ind v pro:rel det:art n adv cop det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
160,y qué pasa ?,coord pro:int v ?,ESP ESP ESP,0
161,que no está .,pro:rel adv cop .,ESP ESP ESP,0
162,no está qué ?,adv cop pro:int ?,ESP ESP ESP,0
163,no está aprendiendo ?,adv aux ger ?,ESP ESP ESP,0
164,el el niño .,det:art det:art n .,ESP ESP ESP,0
165,no está tomando clases todavía .,adv aux ger n adv .,ESP ESP ESP ESP ESP,0
166,"y y no es una cosa para que alguien diga ""/.","coord coord adv cop det:art v prep pro:rel pro:indef v +""/.",ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
167,ay que lindo y que bueno que le mandan un piano .,co pro:rel adj coord pro:rel co pro:rel pro:ind v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
168,es una cosa para estudiar .,cop det:art imp prep inf .,ESP ESP ESP ESP ESP,0
169,y cuando yo le hablo a Juan_Pablo se pone bien serio .,coord conj pro:sub pro:ind v aprep n:prop pro:refl v adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
170,dice que no .,v pro:rel adv .,ESP ESP ESP,0
171,pero a él sí le gusta esa /.,conj aprep pro:sub co pro:ind v det:dem +/.,ESP ESP ESP ESP ESP ESP ESP,0
172,no entiendes .,adv v .,ESP ESP,0
173,sí .,co .,ESP,0
174,pero él no tiene ninguno que le diga cómo es que suena cierta nota .,conj pro:sub adv v det:indef pro:rel pro:ind v pro:int cop pro:rel v adj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
175,sí sí eso es lo que pasa ahí .,co co pro:dem cop pro:obj pro:rel v adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
176,y Lisa quedó en buscarle al maestro .,coord n:prop v prep inf aprep n .,ESP ESP ESP ESP ESP ESP ESP,0
177,y después que la maestra en el edificio no quería porque ella toca en la sinfónica .,coord adv prep det:art n prep det:art n adv v conj pro:sub v prep det:art adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
178,y yo no sé qué .,coord pro:sub adv v pro:int .,ESP ESP ESP ESP ESP,0
179,ella no tiene tiempo para eso .,pro:sub adv v n prep pro:dem .,ESP ESP ESP ESP ESP ESP,0
180,ella no tiene tiempo para eso .,pro:sub adv v n prep pro:dem .,ESP ESP ESP ESP ESP ESP,0
181,pero hay maestros en el colegio .,conj v n prep det:art n .,ESP ESP ESP ESP ESP ESP,0
182,él está yendo a un colegio adventista .,pro:sub aux ger aprep det:art n n .,ESP ESP ESP ESP ESP ESP ESP,0
183,está yendo a un colegio adventista ?,aux ger aprep det:art n n ?,ESP ESP ESP ESP ESP ESP,0
184,costándole los ojos de la cara pero .,ger det:art n prep det:art n conj .,ESP ESP ESP ESP ESP ESP ESP,0
185,quién lo está pagando ?,pro:int pro:obj aux ger ?,ESP ESP ESP ESP,0
186,la mamá la ?,det:art n det:art ?,ESP ESP ESP,0
187,yo no sé .,pro:sub adv v .,ESP ESP ESP,0
188,la mamá del muchacho ?,det:art n prep n ?,ESP ESP ESP ESP,0
189,no sé .,adv v .,ESP ESP,0
190,la mamá del muchacho .,det:art n prep n .,ESP ESP ESP ESP,0
191,la mamá es Lisa .,det:art n cop n:prop .,ESP ESP ESP ESP,0
192,del padre .,prep n .,ESP ESP,0
193,no sé .,adv v .,ESP ESP,0
194,la mamá del padre de él .,det:art n prep n v pro:sub .,ESP ESP ESP ESP ESP ESP,0
195,no no sé .,adv adv v .,ESP ESP ESP,0
196,ella ella trabaja en otro colegio .,pro:sub pro:sub v prep pro:indef n .,ESP ESP ESP ESP ESP ESP,0
197,pero el colegio que ella trabaja no es adventista .,conj det:art n pro:rel pro:sub v adv cop n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
198,mhm .,co .,ESP,0
199,y pero sí le gusta él le gustan las canciones y los .,coord conj co pro:ind v pro:sub pro:ind v det:art n coord pro:obj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
200,no él me dijo que le gusta el colegio .,adv pro:sub pro:obj v pro:rel pro:ind v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
201,está fascinado con el colegio porque nunca antes ha entrado en ese //.,aux part prep det:art n conj adv adv aux part prep det:dem +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
202,en esa clase de de colegio .,prep det:dem n v prep n .,ESP ESP ESP ESP ESP ESP,0
203,yo creo que él va a escuela sabática .,pro:sub v pro:rel pro:sub v aprep n adj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
204,escuela no con //.,n adv prep +//.,ESP ESP ESP,0
205,no es lo mismo que la escuela .,adv cop pro:obj adj pro:rel det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
206,pero en colegio adventista no he estado anteriormente .,conj prep n n adv aux part adv:adj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
207,escuela porque él todavía está muy pequeño para coger al colegio .,n conj pro:sub adv cop adv adj prep inf aprep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
208,escuela te refieres .,n pro:obj v .,ESP ESP ESP,0
209,no lo sé .,adv pro:obj v .,ESP ESP ESP,0
210,escuela tiene que ser una escuela .,n v pro:rel inf det:art n .,ESP ESP ESP ESP ESP ESP,0
211,escuela escuelita .,n n .,ESP ESP,0
212,y a y sale desde bien temprano .,coord aprep coord v prep adv adj .,ESP ESP ESP ESP ESP ESP ESP,0
213,y llega bien tarde .,coord v adv adv .,ESP ESP ESP ESP,0
214,pero sí sí le gusta //.,conj co co pro:ind v +//.,ESP ESP ESP ESP ESP,0
215,cuando yo hablé con él la última vez estaba encantado de las //.,conj pro:sub v prep pro:sub pro:obj adj n aux part prep det:art +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
216,y dice que sí lo toca .,coord v pro:rel co pro:obj v .,ESP ESP ESP ESP ESP ESP,0
217,y según /.,coord prep +/.,ESP ESP,0
218,cuándo tú hablaste con él ?,pro:int pro:sub v prep pro:sub ?,ESP ESP ESP ESP ESP,0
219,hace como dos meses dos o tres meses .,v adv det:num n det:num coord det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
220,en su casa ?,prep det:pos imp ?,ESP ESP ESP,0
221,sí bueno no él estaba donde Steven .,co co adv pro:sub aux pro:rel n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
222,y y estaban ahí entonces lo pusieron en el teléfono .,coord coord cop adv adv pro:obj v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
223,ah .,co .,ESP,0
224,y .,coord .,ESP,0
225,porque a él le fascina hablar por teléfono .,conj aprep pro:sub pro:ind v inf prep n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
226,sí ?,co ?,ESP,0
227,cuando suena el teléfono él dice yo quiero hablar con mi tía .,conj v det:art n pro:sub v pro:sub v inf prep det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
228,sí él me estaba diciendo de que sí le gustaba la música esa .,co pro:sub pro:obj aux ger prep pro:rel co pro:ind v det:art n det:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
229,pero no toda esa es lo /.,conj adv det:indef det:dem cop pro:obj +/.,ESP ESP ESP ESP ESP ESP,0
230,y Lisa ?,coord n:prop ?,ESP ESP,0
231,según Lisa dice que le él se sienta .,prep n:prop v pro:rel pro:ind pro:sub pro:refl v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
232,y se empieza a poner un disco tras otro uno tras otro uno tras otro .,coord pro:refl v aprep inf det:art n prep pro:indef det:art prep pro:indef det:art prep pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
233,ella nunca me dijo eso .,pro:sub adv pro:obj v pro:dem .,ESP ESP ESP ESP ESP,0
234,sí según ellos .,co prep pro:sub .,ESP ESP ESP,0
235,"y yo le dije "".","coord pro:sub pro:ind v +"".",ESP ESP ESP ESP,0
236,Lisa eso debo ser lo último que él oye por la noche .,n:prop pro:dem v inf pro:obj adj pro:rel pro:sub v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
237,no de esas basuras y esas novelas que tú estás oyendo .,adv prep det:dem n coord det:dem n pro:rel pro:sub aux ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
238,sí .,co .,ESP,0
