,sentence,pos,language,switch
82,y de una caja de mangos nada más hiciste dos jarros nada más ?,coord prep pro:dem n imp n v adv v det:num L2 v adv ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
83,como quince mangos eché a perder .,adv det:num n v aprep inf .,ESP ESP ESP ESP ESP ESP,0
84,wow !,co !,ESP,0
85,oh !,co !,ESP,0
86,y mangos grandes /.,coord n adj +/.,ESP ESP ESP,0
87,pero quince mangos te dieron nada más ?,conj det:num n pro:obj v v adv ?,ESP ESP ESP ESP ESP ESP ESP,0
88,two jars ?,det:num n ?,ESP ESP,0
89,ahhah .,co .,ESP,0
90,mira así eran de grandes .,co adv cop prep adj .,ESP ESP ESP ESP ESP,0
91,y eran dulces ?,coord cop adj ?,ESP ESP ESP,0
92,grandes y rindísimos riquísimos .,adj coord adj adj .,ESP ESP ESP ESP,0
93,really ?,adv ?,ESP,0
94,shit !,n !,ESP,0
95,una amiga de ella que trabaja en la corte con tu hermana se los regaló .,det:art n prep pro:sub pro:rel v prep det:art v prep det:pos n pro:refl pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
96,tú no sabes que ya la mata mía del mango ya no la queda ni the stump .,pro:sub adv v pro:rel adv pro:obj v pro:pos prep n adv adv pro:obj v coord L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
97,le //.,pro:ind +//.,ESP,0
98,ella /.,pro:sub +/.,ESP,0
99,sí ya yo la vi que la habían cortado eh ?,co adv pro:sub pro:obj v pro:rel pro:obj aux part co ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
100,ello //.,pro:sub +//.,ESP,0
101,Susie consiguió un par de negros trabajadores de barrio .,n:prop v det:art n prep adj n:v prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
102,y tumbaron el shed .,coord v det:art L2 .,ESP ESP ESP ENG,1
103,ya no tenemos shed ni eso ni de //.,adv adv v L2 coord pro:dem coord prep +//.,ESP ESP ESP ENG ESP ESP ESP ESP,1
104,toda esa selva que te había atrás lo quitaron todo .,det:indef det:dem n pro:rel pro:obj aux adv pro:obj v det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
105,sí .,co .,ESP,0
106,sí yo lo vi .,co pro:sub pro:obj v .,ESP ESP ESP ESP,0
107,pero óyeme la mata de mango esa que estaba muerta cuando yo la traje de tu casa /.,conj imp pro:obj v prep n det:dem pro:rel cop part conj pro:sub pro:obj v prep det:pos imp +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
108,yeah .,co .,ESP,0
109,está bien viva .,cop adv co .,ESP ESP ESP,0
110,really ?,adv ?,ESP,0
111,ahhah .,co .,ESP,0
112,really ?,adv ?,ESP,0
113,coño !,co !,ESP,0
114,mira si hubiera sabido la hubiéramos traído .,co conj v part pro:obj v part .,ESP ESP ESP ESP ESP ESP ESP,0
115,yeah we didn't think about it .,co pro:sub mod v prep pro .,ESP ESP ESP ESP ESP ESP,0
116,we'll do it next time .,pro:sub v pro adv n .,ESP ESP ESP ESP ESP,0
117,porque yo tengo una cosa /.,conj pro:sub v det:art imp +/.,ESP ESP ESP ESP ESP,0
118,porque yo necesito /.,conj pro:sub v +/.,ESP ESP ESP,0
119,yo necesito sembrarla .,pro:sub v inf .,ESP ESP ESP,0
120,tú no sabes sembrarla .,pro:sub adv v inf .,ESP ESP ESP ESP,0
121,yo tengo una cosa con tres pibos así que es como una pala .,pro:sub v det:art v prep det:num n adv pro:rel cop adv pro:dem n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
122,que yo pienso vaya .,pro:rel pro:sub v co .,ESP ESP ESP ESP,0
123,uno puede cogerlo .,det:art v inf .,ESP ESP ESP,0
124,y meterlo en la tierra .,coord inf prep det:art n .,ESP ESP ESP ESP ESP,0
125,y hacerle así .,coord inf adv .,ESP ESP ESP,0
126,y hacer un hueco así you know ?,coord inf det:art n adv L2 L2 ?,ESP ESP ESP ESP ESP ENG ENG,1
127,sí .,co .,ESP,0
128,entonces meterlo así .,adv inf adv .,ESP ESP ESP,0
129,no .,adv .,ESP,0
130,y ya /.,coord adv +/.,ESP ESP,0
131,no verdad que yo no soy curioso para esas mierdas .,adv co pro:rel pro:sub adv cop adj prep det:dem n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
132,no ya no no .,adv adv adv adv .,ESP ESP ESP ESP,0
133,y que hay que saber sembrar .,coord pro:rel v pro:rel inf inf .,ESP ESP ESP ESP ESP ESP,0
134,la mata se siembra //.,pro:obj v pro:refl v +//.,ESP ESP ESP ESP,0
135,según la raíz que tenga hay que abrir el hueco .,prep det:art n pro:rel v v pro:rel inf det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
136,right .,co .,ESP,0
137,entonces se le echa tierra buena como la que yo compro Miracle_Grow .,adv pro:refl pro:ind v n adj pro:rel pro:obj pro:rel pro:sub v n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
138,entonces se le echa tierra buena .,adv pro:refl pro:ind v n adj .,ESP ESP ESP ESP ESP ESP,0
139,tú les pones Miracle_Grow a todo alrededor ?,pro:sub pro:ind v n:prop aprep det:indef adv ?,ESP ESP ESP ESP ESP ESP ESP,0
140,al otro también ?,aprep pro:indef adv ?,ESP ESP ESP,0
141,sí .,co .,ESP,0
142,de hueco .,prep n .,ESP ESP,0
143,sí para que abajo donde va a ir la raíz /.,co prep pro:rel adv pro:rel v aprep inf det:art n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
144,y eso viene ya con su abono ahí hecho .,coord pro:dem v adv prep det:pos n adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
145,sí .,co .,ESP,0
146,sí .,co .,ESP,0
147,y mierda de gato no sirve ?,coord n prep n adv v ?,ESP ESP ESP ESP ESP ESP,0
148,sí .,co .,ESP,0
149,no .,adv .,ESP,0
150,calla !,imp !,ESP,0
151,oh no !,co adv !,ESP ESP,0
152,.,None,,0
153,no hombre no .,adv co adv .,ESP ESP ESP,0
154,.,None,,0
155,entonces después que le pongas el Miracle_Grow le pones ahí la de esto .,adv adv pro:rel pro:ind v det:art n:prop pro:ind v adv pro:obj prep pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
156,que te quede bien derechita .,pro:rel pro:obj v adv n .,ESP ESP ESP ESP ESP,0
157,y se le echa más Miracle_Grow por arriba .,coord pro:refl pro:ind v adv n:prop prep adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
158,agua .,imp .,ESP,0
159,en cuanto se hace el hueco primero es echar un poco de agua .,prep pro:indef pro:refl v det:art n adv cop inf det:art adv prep imp .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
160,agua entonces Miracle_Grow .,imp adv n:prop .,ESP ESP ESP,0
161,no así .,adv adv .,ESP ESP,0
162,y entonces la mata .,coord adv pro:obj v .,ESP ESP ESP ESP,0
163,y después agua otra vez .,coord adv imp det:indef n .,ESP ESP ESP ESP ESP,0
164,después del Miracle_Grow agua .,adv prep n:prop imp .,ESP ESP ESP ESP,0
165,y después le puedes echar cualquier tierra que no esté con vitaminas ni nada .,coord adv pro:ind v inf pro:indef n pro:rel adv cop prep n coord v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
166,tú has crecido tomates mucho ?,pro:sub aux part n adv ?,ESP ESP ESP ESP ESP,0
167,una vez en Nueva_York .,det:art n prep n:prop .,ESP ESP ESP ESP,0
168,pero cuando tú sacas ya la fruta o el vegetal lo que sea .,conj conj pro:sub v adv det:art n coord det:art n pro:obj pro:rel cop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
169,está guindada .,cop part .,ESP ESP,0
170,right .,co .,ESP,0
171,normal .,adj .,ESP,0
172,y tú la sacas .,coord pro:sub pro:obj v .,ESP ESP ESP ESP,0
173,te dan más más tarde o no ?,pro:obj v adv adv adv coord adv ?,ESP ESP ESP ESP ESP ESP ESP,0
174,no .,adv .,ESP,0
175,ya que tú la sacas ya se jodió la cosa .,adv pro:rel pro:sub pro:obj v adv pro:refl v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
176,no ya .,adv adv .,ESP ESP,0
177,oh !,co !,ESP,0
178,ellos pueden parir dos veces .,pro:sub v inf det:num n .,ESP ESP ESP ESP ESP,0
179,pero no es ...,conj adv cop +...,ESP ESP ESP,0
180,no es constantemente .,adv cop adv:adj .,ESP ESP ESP,0
181,no .,adv .,ESP,0
182,como una mata de naranjas ?,adv pro:dem v prep adj ?,ESP ESP ESP ESP ESP,0
183,como los strawberries cuando //.,adv pro:obj L2 conj +//.,ESP ESP ENG ESP,1
184,yo compré en Nueva_York catorce matas de strawberries por correo .,pro:sub v prep n:prop det:num v prep L2 prep n .,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
185,really ?,adv ?,ESP,0
186,no se me murió ni una .,adv pro:refl pro:obj v coord pro:dem .,ESP ESP ESP ESP ESP ESP,0
187,really ?,adv ?,ESP,0
188,y cuando nosotros vinimos para acá en el ochenta y dos habían más de cincuenta matas de strawberry .,coord conj pro:sub v prep adv prep det:art det:num coord det:num v adv prep det:num v prep L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
189,porque ellas mismas echan sus babies .,conj pro:sub adj v co L2 .,ESP ESP ESP ESP ESP ENG,1
190,el strawberry echa una rama .,det:art L2 v det:art n .,ESP ENG ESP ESP ESP,1
191,esa rama va a //.,det:dem n v aprep +//.,ESP ESP ESP ESP,0
192,cae al piso .,v aprep v .,ESP ESP ESP,0
193,y enseguida es otra mata .,coord adv cop det:indef v .,ESP ESP ESP ESP ESP,0
194,really ?,adv ?,ESP,0
195,oye pero como yo tenía strawberry el señor de la imprenta el que era italiano él /.,v conj adv pro:sub v L2 det:art co:voc prep det:art n det:art pro:rel cop adj pro:sub +/.,ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
196,sí I remember .,co n:prop:L2 L2 .,ESP ESP ENG,1
197,el viejito metía así las manitos de él por las /.,det:art adj v adv det:art n v pro:sub prep det:art +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
198,por las rejas !,prep det:art n !,ESP ESP ESP,0
199,por las rejas pobrecito .,prep det:art n adj .,ESP ESP ESP ESP,0
200,.,None,,0
201,"y me dice ""/.","coord pro:obj v +""/.",ESP ESP ESP,0
202,strawberries .,L2 .,ENG,0
203,.,None,,0
204,el buenos días .,det:art adj n .,ESP ESP ESP,0
205,.,None,,0
206,y yo le daba los buenos días .,coord pro:sub pro:ind v det:art adj n .,ESP ESP ESP ESP ESP ESP ESP,0
207,"y le decía ""/.","coord pro:ind v +""/.",ESP ESP ESP,0
208,mire váyase a trabajar .,imp imp aprep inf .,ESP ESP ESP ESP,0
209,porque él solito en la imprenta .,conj pro:sub adj prep det:art n .,ESP ESP ESP ESP ESP ESP,0
210,right .,co .,ESP,0
211,él no tenía quien lo ayudara //.,pro:sub adv v pro:rel pro:obj v +//.,ESP ESP ESP ESP ESP ESP,0
212,"le 0decía ""/.","pro:ind v +""/.",ESP ESP,0
213,váyase a trabajar que cuando yo le tenga su //.,imp aprep inf prep conj pro:sub pro:ind v det:pos +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
214,yo le ponía una bolsita .,pro:sub pro:ind v det:art n .,ESP ESP ESP ESP ESP,0
215,y se la daba a él .,coord pro:refl pro:obj v aprep pro:sub .,ESP ESP ESP ESP ESP ESP,0
216,you know the //.,L2 L2 L2 +//.,ENG ENG ENG,0
217,oye no hay nada más fresco que eso right there from the vine man !,v adv v pro:indef adv adj pro:rel pro:dem L2 L2 L2 L2 L2 L2 !,ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
218,ah sí sí .,co co co .,ESP ESP ESP,0
219,pero le encantaban .,conj pro:ind v .,ESP ESP ESP,0
220,Ave_María !,n:prop !,ESP,0
221,y yo lo que me llevaba para arriba lo hacía almíbar para mamá .,coord pro:sub pro:obj pro:rel pro:obj v prep adv pro:obj v n prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
222,mamá le gustaba .,n pro:ind v .,ESP ESP ESP,0
223,tú lo hacías qué ?,pro:sub pro:obj v pro:int ?,ESP ESP ESP ESP,0
224,no mamá no los comía así .,adv n adv pro:obj v adv .,ESP ESP ESP ESP ESP ESP,0
225,tú sabes .,pro:sub v .,ESP ESP,0
226,you have to mash it up .,pro v inf v pro adv .,ESP ESP ESP ESP ESP ESP,0
227,eh tenía que ponerlos en el blender .,co v pro:rel inf prep det:art L2 .,ESP ESP ESP ESP ESP ESP ENG,1
228,hacerle un puré .,inf det:art n .,ESP ESP ESP,0
229,y le ponía azúcar .,coord pro:ind v n .,ESP ESP ESP ESP,0
230,y le hacía como una ...,coord pro:ind v adv pro:dem +...,ESP ESP ESP ESP ESP,0
231,coño más azúcar todavía que ya tenía la mata ?,co adv n adv pro:rel adv v pro:obj v ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
232,no .,adv .,ESP,0
233,porque strawberry /.,conj L2 +/.,ESP ENG,1
234,eran dulces pero no .,cop adj conj adv .,ESP ESP ESP ESP,0
235,yeah I know !,co pro:sub v !,ESP ESP ESP,0
236,no .,adv .,ESP,0
237,para hacer mermelada hay que echar un poquito de azúcar .,prep inf n v pro:rel inf det:art pro:indef prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
238,oh oh oh oh .,co co co co .,ESP ESP ESP ESP,0
239,entonces yo cogía las tostadas .,adv pro:sub v det:art part .,ESP ESP ESP ESP ESP,0
240,y se las embarraba así .,coord pro:refl pro:obj v adv .,ESP ESP ESP ESP ESP,0
241,coño qué vida .,co pro:int co:voc .,ESP ESP ESP,0
242,ella le gustaba eso .,pro:sub pro:ind v pro:dem .,ESP ESP ESP ESP,0
243,coño cualquiera !,co pro:indef !,ESP ESP,0
244,le hacían daño si se lo comía crudo .,pro:ind v v conj pro:refl pro:obj v adj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
245,oh really ?,co adv ?,ESP ESP,0
246,así como strawberry jam es lo que tú estabas haciendo ?,adv adv L2 L2 cop pro:obj pro:rel pro:sub aux ger ?,ESP ESP ENG ENG ESP ESP ESP ESP ESP ESP,1
247,alright .,L2 .,ENG,0
248,wow !,co !,ESP,0
249,sí y /.,co coord +/.,ESP ESP,0
250,ten cuidado que los jíbaros de aquí los americanos de hillbilly se hacen eso todo el tiempo .,imp co prep det:art n prep adv det:art n prep L2 pro:refl v pro:dem det:indef det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP,1
251,claro .,co .,ESP,0
252,jams you know .,v pro v .,ESP ESP ESP,0
253,yo sé pero yo lo /.,pro:sub v conj pro:sub pro:obj +/.,ESP ESP ESP ESP ESP,0
254,de jelly de todo .,prep L2 prep det:indef .,ESP ENG ESP ESP,1
255,yo lo necesitaba aprovechar porque se me hicieron muchas matas .,pro:sub pro:obj v inf conj pro:refl pro:obj v det:indef v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
256,yeah .,co .,ESP,0
257,de catorce que yo compré aquello era que todo aquello en pedazos lo había cogido de la mata .,prep det:num pro:rel pro:sub v det:dem cop prep det:indef det:dem prep n pro:obj aux part prep det:art v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
258,y eso sigue como un vine .,coord pro:dem v adv det:art L2 .,ESP ESP ESP ESP ESP ENG,1
259,no .,adv .,ESP,0
260,no ?,adv ?,ESP,0
261,en todo .,prep pro:indef .,ESP ESP,0
262,no mira así es como crecen pequeñas .,adv co adv cop adv v adj .,ESP ESP ESP ESP ESP ESP ESP,0
263,no van por la pared ?,adv v prep det:art n ?,ESP ESP ESP ESP ESP,0
264,no ni dos pies .,adv coord det:num v .,ESP ESP ESP ESP,0
265,ni dos pies no .,coord det:num v adv .,ESP ESP ESP ESP,0
266,really ?,adv ?,ESP,0
267,coño entonces uno tiene que estar agachado cogiendo .,co adv pro:dem v pro:rel inf n ger .,ESP ESP ESP ESP ESP ESP ESP ESP,0
268,son bajitas .,cop adj .,ESP ESP,0
269,pero cómo paren !,conj pro:int v !,ESP ESP ESP,0
270,yeah ?,co ?,ESP,0
271,tú las veías todas coloraditas por donde quieras .,pro:sub pro:obj v det:indef part prep pro:rel v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
272,pero fíjate aquí Juan me desilusionó porque me dijo que aquí no //.,conj imp adv n:prop pro:obj v conj pro:obj v pro:rel adv adv +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
273,wow .,co .,ESP,0
274,porque aquí claro como sembraba se lo comían los gusanos .,conj adv co adv v pro:refl pro:obj v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
275,si uno no tiene la tierra acondicionada así .,conj pro:dem adv v det:art n part adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
276,right claro !,L2 co !,ENG ESP,1
277,pero yo siempre estoy echando .,conj pro:sub adv aux ger .,ESP ESP ESP ESP ESP,0
278,si yo sé que tengo hormigas le echo cosas para las hormigas las compro .,conj pro:sub v pro:rel v n pro:ind v v prep det:art n pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
279,vale y qué tú le echas para las hormigas ?,co coord pro:int pro:sub pro:ind v prep det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
280,unos sobres así .,det:art v adv .,ESP ESP ESP,0
281,ustedes tienen hormigas allá ?,pro:sub v n adv ?,ESP ESP ESP ESP,0
282,not very many no .,neg adv qn co .,ESP ESP ESP ESP,0
283,no pero yo tengo todavía en la casa un sobre así ...,adv conj pro:sub v adv prep det:art n det:art prep adv +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
284,vaya yo tengo ...,co pro:sub v +...,ESP ESP ESP,0
285,las chiquititas entran a la casa cada rato para you know joder el parque ...,det:art n v aprep det:art n det:indef n prep L2 L2 inf det:art n +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ESP ESP ESP,1
286,ah sí esas sí .,co co det:dem co .,ESP ESP ESP ESP,0
287,pero yo te digo las hormigas grandes las coloradas que tú /.,conj pro:sub pro:obj v det:art n adj det:art part pro:rel pro:sub +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
288,que pican con cojones .,pro:rel v prep co .,ESP ESP ESP ESP,0
289,a ti te infectan la picada .,aprep pro:prep pro:obj v det:art part .,ESP ESP ESP ESP ESP ESP,0
290,yeah I know .,co pro:sub v .,ESP ESP ESP,0
291,porque a mí se me infecta también .,conj aprep pro:prep pro:refl pro:obj v adv .,ESP ESP ESP ESP ESP ESP ESP,0
292,yo eso no lo puedo ...,pro:sub pro:dem adv pro:obj v +...,ESP ESP ESP ESP ESP,0
293,veo una .,v det:art .,ESP ESP,0
294,y me erizo .,coord pro:obj n .,ESP ESP ESP,0
295,hasta las sigo a ver dónde se meten .,prep det:art v aprep inf pro:int pro:refl v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
296,.,None,,0
297,para ver dónde tienen el hueco .,prep inf pro:int v det:art n .,ESP ESP ESP ESP ESP ESP,0
298,no porque yo tengo un hombre que viene the cucaracha guy .,adv conj pro:sub v det:art co pro:rel v L2 n L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ENG,1
299,y /.,coord +/.,ESP,0
300,oh que mata todo eso sí .,co pro:rel v det:indef pro:dem co .,ESP ESP ESP ESP ESP ESP,0
301,y por el hall de la casa y adentro y afuera .,coord prep det:art L2 prep det:art n coord adv coord adv .,ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP,1
302,sí pero /.,co conj +/.,ESP ESP,0
303,sí pero donde yo vivo //.,co conj pro:rel pro:sub v +//.,ESP ESP ESP ESP ESP,0
