,sentence,pos,language,switch
166,y entonces el maje de la nada like el maje casi nunca me llama like de repente por allá chateamos de vez en cuando .,coord adv det:art n prep det:art v L2 det:art n adv adv pro:obj v L2 prep n prep adv v prep n prep pro:rel .,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
167,pero like de la nada el maje me hemos estado hablando pues últimamente .,conj L2 prep det:art v det:art n pro:obj aux part ger co adv:adj .,ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
168,y like me llama el sábado .,coord L2 pro:obj v det:art n .,ESP ENG ESP ESP ESP ESP,1
169,y el maje what are you doing today que no sé qué .,coord det:art n L2 L2 L2 L2 L2 pro:rel adv v pro:int .,ESP ESP ESP ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
170,y yo pues nada idiay .,coord pro:sub conj pro:indef co .,ESP ESP ESP ESP ESP,0
171,quieres ir a discoteca me dice vos dale pues hagámosle huevo pues .,v inf aprep n pro:obj v pro:obj imp co imp n co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
172,entonces nos fuimos para discoteca .,adv pro:obj v prep n .,ESP ESP ESP ESP ESP,0
173,estuvo medio aburridón loco .,cop adj n adj .,ESP ESP ESP ESP,0
174,es que además estaba cayendo un turcazo de agua porque pasó lloviendo todo el día y la noche .,cop pro:rel adv aux ger det:art n prep n conj v ger det:indef det:art n coord det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
175,y entonces llegué y estaba brisando verdad .,coord adv v coord aux ger co .,ESP ESP ESP ESP ESP ESP ESP,0
176,y entonces y yo había llegado todo elegante loco el pelo de a verga like y lloviendo loco se me hizo turca el pelo me mojé todo me vale verga .,coord adv coord pro:sub aux part det:indef imp adj det:art v prep aprep n L2 coord ger adj pro:refl pro:obj v n det:art n pro:obj v det:indef pro:obj v n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
177,entonces y ahí pasé .,adv coord adv v .,ESP ESP ESP ESP,0
178,.,None,,0
179,de a verga vos nunca has ido a discoteca verdad ?,prep aprep n pro:obj adv aux part aprep n co ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
180,en mi vida .,prep det:pos co:voc .,ESP ESP ESP,0
181,deberíamos de ir .,v prep inf .,ESP ESP ESP,0
182,like es bonito loco llegan sus culos bróder .,L2 cop adj adj v co n n .,ENG ESP ESP ESP ESP ESP ESP ESP,1
183,y lo más de a verga es de que like a nosotros nos gustaba ir por estar viendo los culos y eso .,coord pro:obj adv prep aprep n cop prep pro:rel L2 aprep pro:sub pro:obj v inf prep inf ger det:art n coord pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
184,pero like los sábados por ejemplo pues pero .,conj L2 det:art n prep n co conj .,ESP ENG ESP ESP ESP ESP ESP ESP,1
185,creo que la primera vez que yo fui creo que fue un viernes porque creo que los viernes es noche latina pues ese día habían puesto reggaetón .,v pro:rel pro:obj adj:num n pro:rel pro:sub v v pro:rel v det:art n conj v pro:rel pro:obj n cop n adj co det:dem n aux part L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
186,pero los sábados sólo ponen así música música dance no sé una música toda rara loco que o sea bailarla un rato me entiendes está de a verga pero es toda la noche que la ponen entonces nosotros nos poníamos de un bate .,conj det:art n adv v adv n n L2 adv v det:art n det:indef adj adj pro:rel coord cop inf det:art n pro:obj v imp prep aprep n conj cop det:indef det:art n prep det:art v adv pro:sub pro:obj v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
187,entonces abrieron como un no sé un lounge al lado o sea ahí mismo adentro pues .,adv v adv det:art adv v det:art L2 aprep n coord cop adv adj adv co .,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
188,y ya ponen más música más variada pues de repente hiphop reggaetón entonces la están variando entonces es más de a verga .,coord adv v adv adj adv part co prep n n n adv pro:obj aux ger adv cop adv prep aprep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
189,ya .,adv .,ESP,0
190,ves entonces no estás como que con la misma música toda la noche .,v adv adv cop adv pro:rel prep det:art adj n det:indef det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
191,y averiguaste qué días abre ?,coord v pro:int n v ?,ESP ESP ESP ESP ESP,0
192,pues sí los viernes siempre abren loco .,co co det:art n adv v adj .,ESP ESP ESP ESP ESP ESP ESP,0
193,pero yo no sé ese día por qué o te jodieron porque yo miraba movimiento esa noche ahí loco .,conj pro:sub adv v det:dem n prep pro:int coord pro:obj v conj pro:sub v n det:dem n adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
194,yo los dos últimos viernes que he ido que fui porque el te acuerdas el día de mi cumpleaños yo fui pasé y yo pregunté oye está abierto aquí no está cerrado me dicen los majes .,pro:sub pro:obj det:num adj n prep aux part pro:rel v conj det:art pro:obj v det:art n prep det:pos n pro:sub v v coord pro:sub v co aux part adv adv cop part pro:obj v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
195,imaginate .,imp .,ESP,0
196,siempre se me olvida conseguir el número .,adv pro:refl pro:obj v inf det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
197,yo debería de conseguir el número para ...,pro:sub v prep inf det:art n imp +...,ESP ESP ESP ESP ESP ESP ESP,0
198,it must have a webpage .,pro mod v det n .,ESP ESP ESP ESP ESP,0
199,creo que tienen una página de internet verdad para preguntar o sea para darme cuenta me entiendes .,v pro:rel v det:art n prep n co prep inf coord cop prep inf co pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
200,mhm .,L2 .,ENG,0
201,porque esa verga loco no creo que sólo abran los domingos loco .,conj det:dem n adj adv v pro:rel adv v det:art n adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
202,porque o sea maje .,conj coord cop n .,ESP ESP ESP ESP,0
203,te das cuenta de la cantidad de reales que pierden un viernes si no abren loco .,pro:obj v v prep det:art n imp re#v pro:rel v det:art n conj adv v adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
204,yo me imagino que estarán construyendo siempre .,pro:sub pro:obj v pro:rel aux ger adv .,ESP ESP ESP ESP ESP ESP ESP,0
205,no pero qué van a estar construyendo si siempre está la misma mierda .,adv conj pro:int v aprep inf ger conj adv cop det:art adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
206,.,None,,0
