,sentence,pos,language,switch
33,pasó como veinticinco años trabajando para el Exploratorium allá en California en San_Francisco .,v adv det:num n ger prep det:art n:prop adv prep n:prop prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
34,no se qué pasó entre ahí .,adv pro:refl pro:int v prep adv .,ESP ESP ESP ESP ESP ESP,0
35,pero ella terminó en trabajando en Londres .,conj pro:sub v prep ger prep n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
36,pero no sé si hay museo de ciencia ahí .,conj adv v conj v n prep n adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
37,y luego ahora se va de Londres a París .,coord adv adv pro:refl v prep n:prop aprep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
38,me dice que tienen un lugar .,pro:obj v pro:rel v det:art n .,ESP ESP ESP ESP ESP ESP,0
39,no sé si lo se lo están alquilando bien barato o algo .,adv v conj pro:obj pro:refl pro:obj aux ger adv adj coord pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
40,y que tienen un cuarto a parte para nosotros .,coord pro:rel v det:art n aprep v prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
41,para llegar .,prep inf .,ESP ESP,0
42,a sí la semana que viene ?,aprep co det:art n pro:rel v ?,ESP ESP ESP ESP ESP ESP,0
43,no cuando tú quieras .,adv conj pro:sub v .,ESP ESP ESP ESP,0
44,cuando tú veas un viernes que yo llegue a buscarte con una maleta atrás .,conj pro:sub v det:art n pro:rel pro:sub v aprep inf prep pro:dem adj adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
45,sí .,co .,ESP,0
46,ya tú sabes que te vas .,adv pro:sub v pro:rel pro:obj v .,ESP ESP ESP ESP ESP ESP,0
47,.,None,,0
48,"pero ella me dice ""/.","conj pro:sub pro:obj v +""/.",ESP ESP ESP ESP,0
49,sí I have a room .,co n:prop:L2 L2 L2 L2 .,ESP ESP ENG ENG ENG,1
50,y no lo lo no lo ...,coord adv pro:obj pro:obj adv pro:obj +...,ESP ESP ESP ESP ESP ESP,0
51,no .,adv .,ESP,0
52,sí seguro .,co co .,ESP ESP,0
53,no ?,adv ?,ESP,0
54,ella no porque es un apartamento no .,pro:sub adv conj cop det:art n adv .,ESP ESP ESP ESP ESP ESP ESP,0
55,no pero tal vez consigue un roommate .,adv conj adj n v det:art L2 .,ESP ESP ESP ESP ESP ESP ENG,1
56,un roommate .,det:art L2 .,ESP ENG,1
57,ella está un poco verde para ...,pro:sub aux det:art adv adj imp +...,ESP ESP ESP ESP ESP ESP,0
58,sí un poco cómo se diría ?,co det:art adv pro:int pro:refl v ?,ESP ESP ESP ESP ESP ESP,0
59,madura .,v .,ESP,0
60,madura .,v .,ESP,0
61,no por qué puede conseguir ahí a otra señora que esté en las mismas condiciones .,adv prep pro:int v inf adv aprep pro:indef n pro:rel cop prep det:art adj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
62,no sé .,adv v .,ESP ESP,0
63,no tiene necesidad .,adv v n .,ESP ESP ESP,0
64,ah bueno .,co co .,ESP ESP,0
65,no tiene necesidad .,adv v n .,ESP ESP ESP,0
66,.,None,,0
67,yo creo que siempre ha sido soltera .,pro:sub v pro:rel adv aux cop adj .,ESP ESP ESP ESP ESP ESP ESP,0
68,digo yo .,v pro:sub .,ESP ESP,0
69,no sé .,adv v .,ESP ESP,0
70,yo creo que siempre ha sido soltera .,pro:sub v pro:rel adv aux cop adj .,ESP ESP ESP ESP ESP ESP ESP,0
71,y qué pasó al fin con la de México ?,coord pro:int v aprep n prep det:art prep n:prop ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
72,con la .,prep det:art .,ESP ESP,0
73,ah yo te dije pero te estabas durmiendo .,co pro:sub pro:obj v conj pro:obj aux ger .,ESP ESP ESP ESP ESP ESP ESP ESP,0
74,ella me dijo .,pro:sub pro:obj v .,ESP ESP ESP,0
75,mandó un e-mail diciendo que había otra persona en la dirección en lugar de ella .,v det:art L2 ger prep v det:indef n prep det:art n prep n prep pro:sub .,ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
76,uhuh pero que estaban tratando de poner el museo como una entidad a parte no ?,L2 conj pro:rel aux ger prep inf det:art n adv pro:dem n aprep v adv ?,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
77,no .,adv .,ESP,0
78,todos los museos /.,det:indef det:art n +/.,ESP ESP ESP,0
79,es que ellos dividen los museos .,cop pro:rel pro:sub v det:art n .,ESP ESP ESP ESP ESP ESP,0
80,están museo de las ciencias museo de la luz y otros dos .,aux n prep det:art n n prep det:art n coord pro:indef det:num .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
81,.,None,,0
82,debe ser un complejo muy grande .,v inf det:art adj adv adj .,ESP ESP ESP ESP ESP ESP,0
83,entonces ella está viendo //.,adv pro:sub aux ger +//.,ESP ESP ESP ESP,0
84,ella estaba en la dirección de Universon .,pro:sub cop prep det:art n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
85,que no sé si en eso quiere decir que son todos .,pro:rel adv v conj prep pro:dem v inf pro:rel cop det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
86,yo creo que eso quiere decir que son todos .,pro:sub v pro:rel pro:dem v inf pro:rel cop det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
87,.,None,,0
88,está en Universon porque tú vas a la página de Universon .,cop prep n:prop conj pro:sub v aprep det:art n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
89,y luego hay hay donde uno puede apachar para ver eh el de la luz el de las ciencias las diferentes .,coord adv v v pro:rel pro:dem v inf prep inf co det:art prep det:art n det:art prep det:art n det:art adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
90,de las diferentes .,prep det:art adj .,ESP ESP ESP,0
91,entonces ella está viendo si si lo separan .,adv pro:sub aux ger conj conj pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
92,y ponen todos los museos bajo de ella .,coord v det:indef det:art n v prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP,0
93,y lo que me quiso a dar a entender que la dirección general está como aglomerada .,coord pro:obj pro:rel pro:obj v aprep inf aprep inf prep det:art n adj cop adv part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
94,que no sólo están los museos bajo la dirección esa sino otros .,pro:rel adv adv cop det:art n v det:art n det:dem conj det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
95,otras cosas .,det:indef v .,ESP ESP,0
96,otras cosas que no son museos .,det:indef v pro:rel adv cop n .,ESP ESP ESP ESP ESP ESP,0
97,que no son museos .,pro:rel adv cop n .,ESP ESP ESP ESP,0
98,entonces ella viendo que si le dan los museos a ella .,adv pro:sub ger pro:rel conj pro:ind v det:art n aprep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
99,pero entonces ella tenía la dirección de todo antes .,conj adv pro:sub v det:art n prep det:indef adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
100,parece .,imp .,ESP,0
101,.,None,,0
102,parece que hubo .,v pro:rel aux .,ESP ESP ESP,0
103,y si le dan los museos estaría reportando a la persona que está ahora en esa posición .,coord conj pro:ind v det:art n aux ger aprep det:art n pro:rel cop adv prep det:dem n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
104,no sé .,adv v .,ESP ESP,0
105,o le dan la otra parte .,coord pro:ind v det:art det:indef v .,ESP ESP ESP ESP ESP ESP,0
106,y le dejan a ella en paz .,coord pro:ind v aprep pro:sub prep n .,ESP ESP ESP ESP ESP ESP ESP,0
107,.,None,,0
108,es que eso es una ciudad ahí adentro .,cop pro:rel pro:dem cop det:art n adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
109,uhuh .,co .,ESP,0
110,es la Unam .,cop det:art n:prop .,ESP ESP ESP,0
111,ah todo es parte de la universidad .,co det:indef cop v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
112,todo es parte de la universidad .,pro:indef cop v prep det:art n .,ESP ESP ESP ESP ESP ESP,0
113,.,None,,0
114,por eso es que queda un poco raro la forma en que está organizado .,prep pro:dem cop pro:rel v det:art adv adj pro:obj v prep pro:rel aux part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
115,entonces nada pero entonces pero me dijo que no tenga pena que con mucho gusto llegan ella e Edith .,adv v conj adv conj pro:obj v pro:rel adv v n pro:rel prep adv v v pro:sub coord n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
116,me dio a entender según como leí yo que era ella e Edith .,pro:obj v aprep inf prep adv v pro:sub pro:rel cop pro:sub coord n:prop:L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
117,.,None,,0
118,uhuh .,co .,ESP,0
119,so I don't know .,conj pro:sub mod v .,ESP ESP ESP ESP,0
120,I hope .,pro:sub v .,ESP ESP,0
121,eso es en octubre .,pro:dem cop prep n .,ESP ESP ESP ESP,0
122,en octubre que te vas qué una semana ?,prep n pro:rel pro:obj v pro:int det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
123,en octubre no unos cuatro días nada más .,prep n adv pro:dem det:num n v adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
124,cuatro días .,det:num n .,ESP ESP,0
125,I thought you were watching the movie ?,pro:sub v pro aux part det n ?,ESP ESP ESP ESP ESP ESP ESP,0
126,yeah .,co .,ESP,0
127,yeah I wanted to watch it together but it's alright .,co pro:sub v inf v pro adv conj pro adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
128,Lilian bueno pero en tu cuarto porque Lilian está viendo la otra película .,n:prop co conj prep det:pos n conj n:prop aux ger det:art det:indef n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
129,sabes qué Antonio pon el calentador .,v pro:int n:prop imp det:art n .,ESP ESP ESP ESP ESP ESP,0
130,qué te iba a decir este ...,pro:int pro:obj v aprep inf imp +...,ESP ESP ESP ESP ESP ESP,0
131,qué estaba diciendo yo ?,pro:int aux ger pro:sub ?,ESP ESP ESP ESP,0
132,que tengo hambre .,pro:rel v n .,ESP ESP ESP,0
133,qué quieres comer ?,pro:int v inf ?,ESP ESP ESP,0
134,quieres ir a buscar algo o ?,v inf aprep inf pro:dem coord ?,ESP ESP ESP ESP ESP ESP,0
135,bueno será eso o pasta porque ...,co cop pro:dem coord n conj +...,ESP ESP ESP ESP ESP ESP,0
136,no no quiero más pasta .,adv adv v adv n .,ESP ESP ESP ESP ESP,0
137,pasta a la noche no es bueno .,n aprep det:art n adv cop co .,ESP ESP ESP ESP ESP ESP ESP,0
138,pero .,conj .,ESP,0
139,o sea no es malo pero /.,coord cop adv cop adj conj +/.,ESP ESP ESP ESP ESP ESP,0
140,si pero yo a esta hora no voy a poner a cocinar algo .,conj conj pro:sub aprep imp n adv v aprep inf aprep inf pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
141,no te digo que tienes que cocinar .,adv pro:obj v pro:rel v pro:rel inf .,ESP ESP ESP ESP ESP ESP ESP,0
142,por eso te digo que o salimos a buscar algo o hago pasta porque pasta es rápido .,prep pro:dem pro:obj v pro:rel coord v aprep inf pro:dem coord v n conj n cop adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
143,tal vez una sopa de plátanos .,adj n det:art n prep n .,ESP ESP ESP ESP ESP ESP,0
144,no ?,adv ?,ESP,0
145,y los niños ?,coord det:art n ?,ESP ESP ESP,0
146,sopa de plátano .,n prep n .,ESP ESP ESP,0
147,qué más te iba a decir ?,pro:int adv pro:obj v aprep inf ?,ESP ESP ESP ESP ESP ESP,0
148,Chicken Kitchen ?,n:prop n:prop ?,ESP ESP,0
149,ah Chicken Kitchen that's a good idea .,co n:prop:L2 n:prop:L2 L2 L2 L2 L2 .,ESP ESP ESP ENG ENG ENG ENG,1
150,that's a good idea .,pro:dem det adj n .,ESP ESP ESP ESP,0
151,y qué estaba diciendo yo ?,coord pro:int aux ger pro:sub ?,ESP ESP ESP ESP ESP,0
152,de la señora del museo de México .,prep det:art n prep n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
153,que te dijo que sí era .,pro:rel pro:obj v pro:rel co cop .,ESP ESP ESP ESP ESP ESP,0
154,si .,conj .,ESP,0
155,son como cuatro días .,cop adv det:num n .,ESP ESP ESP ESP,0
156,pero allí no sé si me quedo con Jessica o ...,conj adv adv v conj pro:obj v prep n:prop coord +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
157,por qué ?,prep pro:int ?,ESP ESP,0
158,su familia que tiene que tiene que ver Jessica ?,det:pos n pro:rel v pro:rel v pro:rel inf n:prop ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
159,Antonio take a shower as soon as like in fifteen minutes okay ?,n:prop L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 ?,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
160,I want you to go with me to get some ...,pro:sub v pro inf v prep pro:obj inf v qn +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
161,bueno no take a shower .,co adv L2 L2 L2 .,ESP ESP ENG ENG ENG,1
162,I'll go by myself .,pro:sub v prep pro:refl .,ESP ESP ESP ESP,0
163,I'll just get some chicken kitchen later .,pro:sub adv v qn n n adv .,ESP ESP ESP ESP ESP ESP ESP,0
164,yeah yeah .,co co .,ESP ESP,0
165,pero tienes que bañarte antes .,conj v pro:rel inf adv .,ESP ESP ESP ESP ESP,0
166,báñate mejor .,imp adj .,ESP ESP,0
167,báñate .,imp .,ESP,0
168,y vienes conmigo .,coord v adv .,ESP ESP ESP,0
169,tu crees que entendió lo que le acabo de decir ?,det:pos v pro:rel v pro:obj pro:rel pro:ind v prep inf ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
170,sí lo que no le pareció .,co pro:obj pro:rel adv pro:ind v .,ESP ESP ESP ESP ESP ESP,0
171,ah .,co .,ESP,0
172,no quiere ir en la pijama ?,adv v inf prep det:art n ?,ESP ESP ESP ESP ESP ESP,0
173,no se quiere bañar .,adv pro:refl v inf .,ESP ESP ESP ESP,0
174,ah .,co .,ESP,0
175,báñate bien .,imp adv .,ESP ESP,0
176,Mirna quería venir porque pensó que si venía a hacer esto le iban a pagar .,n:prop v inf conj v pro:rel conj v aprep inf pro:dem pro:ind v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
177,pero sí le pagan .,conj co pro:ind v .,ESP ESP ESP ESP,0
178,sí pero con quién va a hablar ?,co conj prep pro:int v aprep inf ?,ESP ESP ESP ESP ESP ESP ESP,0
179,no sé .,adv v .,ESP ESP,0
180,pero tú crees que habla suficiente español para hacerlo ?,conj pro:sub v pro:rel v adv n prep inf ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
181,no .,adv .,ESP,0
182,yo le dije .,pro:sub pro:ind v .,ESP ESP ESP,0
183,dio .,v .,ESP,0
184,yo le dije .,pro:sub pro:ind v .,ESP ESP ESP,0
185,qué más ?,pro:int adv ?,ESP ESP,0
186,y porque tienes que ser en español ?,coord conj v pro:rel inf prep adj ?,ESP ESP ESP ESP ESP ESP ESP,0
187,no creo ...,adv v +...,ESP ESP,0
188,tiene que ser bilingües .,v pro:rel inf adj .,ESP ESP ESP ESP,0
189,pero yo honestamente no pienso que ellos son bilingües .,conj pro:sub adv:adj adv v pro:rel pro:sub cop adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
190,en el sentido ...,prep det:art part +...,ESP ESP ESP,0
191,que Antonio y Diego son bilingües ?,pro:rel n:prop coord n:prop cop adj ?,ESP ESP ESP ESP ESP ESP,0
192,no creo que son bilingües .,adv v pro:rel cop adj .,ESP ESP ESP ESP ESP,0
193,no .,adv .,ESP,0
194,no porque medio entender o medio leer algo no quiere decir que sean bilingües .,adv conj n inf coord adj inf pro:dem adv v inf pro:rel cop adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
195,que la .,pro:rel pro:obj .,ESP ESP,0
196,por eso yo digo .,prep pro:dem pro:sub v .,ESP ESP ESP ESP,0
197,yo no ese no es el concepto mío del bilingüalismo .,pro:sub adv det:dem adv cop det:art n pro:pos prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
198,pero si nosotros grabamos todo en español qué tiene que ver con ser bilingüe ?,conj conj pro:sub v det:indef prep adj pro:int v pro:rel inf prep inf adj ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
199,I don't know .,pro:sub mod v .,ESP ESP ESP,0
200,I don't know .,pro:sub mod v .,ESP ESP ESP,0
201,he didn't tell me .,pro:sub mod v pro:obj .,ESP ESP ESP ESP,0
202,they didn't explain .,pro:sub mod v .,ESP ESP ESP,0
203,it might it might have something to do with the something else that has to do with an attribute of bilingual people .,pro mod pro mod v pro:indef inf v prep det pro:indef post rel v inf v prep det n prep adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
204,that doesn't necessarily have to do with the actual language that they're speaking but .,pro:dem mod adv v inf v prep det adj n rel pro:sub part conj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
205,I don't know cadence .,pro:sub mod v n .,ESP ESP ESP ESP,0
206,I don't know .,pro:sub mod v .,ESP ESP ESP,0
207,I can't imagine because I /.,pro:sub mod v conj pro:sub +/.,ESP ESP ESP ESP ESP,0
208,o hacer lo que estás haciendo que tú hablas en inglés y yo te contesto en español ?,coord inf pro:obj pro:rel aux ger pro:rel pro:sub v prep n coord pro:sub pro:obj v prep adj ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
209,o algo así pero no creo .,coord pro:dem adv conj adv v .,ESP ESP ESP ESP ESP ESP,0
210,la verdad es que no creo .,det:art n cop pro:rel adv v .,ESP ESP ESP ESP ESP ESP,0
211,yo lo estoy haciendo interesante .,pro:sub pro:obj aux ger adj .,ESP ESP ESP ESP ESP,0
212,.,None,,0
213,a que estudien .,aprep pro:rel v .,ESP ESP ESP,0
214,tú crees que podemos hablar por treinta minutos ?,pro:sub v pro:rel v inf prep det:num n ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
215,si es que tú no hablas .,conj cop pro:rel pro:sub adv v .,ESP ESP ESP ESP ESP ESP,0
216,yo hablo .,pro:sub v .,ESP ESP,0
217,tú no hablas .,pro:sub adv v .,ESP ESP ESP,0
218,yo hablo cuando hay algo que algún tema que a mí me interesa .,pro:sub v pro:rel v pro:dem prep det:indef v pro:rel aprep pro:prep pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
219,yo hablo .,pro:sub v .,ESP ESP,0
220,pero a ti te desespera cuando yo hablo porque quieres que me apure .,conj aprep pro:prep pro:obj v conj pro:sub v conj v pro:rel pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
221,no te gusta cuando yo empiezo a /.,adv pro:obj v conj pro:sub v aprep +/.,ESP ESP ESP ESP ESP ESP ESP,0
222,no no no no no no no no .,adv adv adv adv adv adv adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
223,es que /.,cop pro:rel +/.,ESP ESP,0
224,no déjame hablar .,adv imp inf .,ESP ESP ESP,0
225,que a ti no te gusta cuando yo empiezo a dar detalles y a contar y esto y el otro .,pro:rel aprep pro:prep adv pro:obj v conj pro:sub v aprep inf v coord aprep inf coord pro:dem coord det:art pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
226,tú quieres el punto .,pro:sub v det:art n .,ESP ESP ESP ESP,0
227,tú quieres que te dé las bullet points .,pro:sub v pro:rel pro:obj imp det:art L2 L2 .,ESP ESP ESP ESP ESP ESP ENG ENG,1
228,y que te diga esto es así .,coord pro:rel pro:obj v pro:dem cop adv .,ESP ESP ESP ESP ESP ESP ESP,0
229,y ya .,coord adv .,ESP ESP,0
230,no es eso .,adv cop pro:dem .,ESP ESP ESP,0
231,es cuando quieres decir algo .,cop pro:rel v inf pro:dem .,ESP ESP ESP ESP ESP,0
232,"primero me dices ""/.","adv pro:obj v +""/.",ESP ESP ESP,0
233,se mató .,pro:refl v .,ESP ESP,0
234,y luego empieza como fue que llegó a matarse .,coord adv v adv cop pro:rel v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
235,no porque entonces .,adv conj adv .,ESP ESP ESP,0
236,ya que me dijiste que se mató .,adv pro:rel pro:obj v pro:rel pro:refl v .,ESP ESP ESP ESP ESP ESP ESP,0
237,huy chica me tienes que decir cómo se murió .,co n pro:obj v pro:rel inf pro:int pro:refl v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
238,no .,adv .,ESP,0
239,y tú también eres así .,coord pro:sub adv cop adv .,ESP ESP ESP ESP ESP,0
240,pero eso es parte de la narración .,conj pro:dem cop v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
241,no dime no dime .,adv imp adv imp .,ESP ESP ESP ESP,0
242,que tú vas creando como un suspenso .,pro:rel pro:sub v ger adv det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
243,para que te pongan atención porque /.,prep pro:rel pro:obj v co conj +/.,ESP ESP ESP ESP ESP ESP,0
244,no quiero no quiero el suspenso .,adv v adv v det:art n .,ESP ESP ESP ESP ESP ESP,0
245,"entonces ahora yo de ahora en adelante no se los digo ""/.","adv adv pro:sub prep adv prep adv adv pro:refl pro:obj v +""/.",ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
246,fulano se mató porque se descalabró en la motocicleta .,n pro:refl v conj pro:refl v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
247,ya .,adv .,ESP,0
248,y entonces yo te voy pidiendo los datos .,coord adv pro:sub pro:obj v ger det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
249,pero yo siento que no te va a interesar porque a veces cuando yo te cuento cosas que me interesan a mí yo te veo la cara que a ti no te interesa .,conj pro:sub v pro:rel adv pro:obj v aprep inf conj aprep n conj pro:sub pro:obj v v pro:rel pro:obj v aprep pro:prep pro:sub pro:obj v det:art adj pro:rel aprep pro:prep adv pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
250,y que estás sólo escuchando sólo por educación .,coord pro:rel cop adv ger adv prep n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
251,no .,adv .,ESP,0
252,es que cuando comiences con Lorenzo a veces no me interesa .,cop pro:rel pro:rel v prep n:prop aprep n adv pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
253,pero ese es mi trabajo es parte de mi vida .,conj det:dem cop det:pos n cop v prep det:pos co:voc .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
254,yo paso ahí nueve horas del día .,pro:sub v adv det:num n prep n .,ESP ESP ESP ESP ESP ESP ESP,0
