,sentence,pos,language,switch
37,and when he's laughing .,coord conj pro:sub part .,ENG ENG ENG ENG,0
38,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
39,because it's raining ?,conj pro:per part ?,ENG ENG ENG,0
40,you know he's putting the car inside because it's raining .,pro:per v pro:sub part det:art n n conj pro:per part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
41,you know when I /.,pro:per v conj pro:sub +/.,ENG ENG ENG ENG,0
42,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
43,I don't know .,pro:sub mod v .,ENG ENG ENG,0
44,so anyways he jumps the car whatever .,adv adv pro:sub v det:art n pro:int .,ENG ENG ENG ENG ENG ENG ENG,0
45,Billy has had his red truck .,n:prop aux part det:poss n n .,ENG ENG ENG ENG ENG ENG,0
46,so your car had to go inside too to jump it .,co det:poss n v inf v adv adv prep n pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
47,no I jumped it outside .,co pro:sub v pro:per adv .,ENG ENG ENG ENG ENG,0
48,oh okay .,co co .,ENG ENG,0
49,Billy had his red truck .,n:prop v det:poss n n .,ENG ENG ENG ENG ENG,0
50,washing it .,part pro:per .,ENG ENG,0
51,or /.,coord +/.,ENG,0
52,no over a month he said .,co prep det:art n pro:sub v .,ENG ENG ENG ENG ENG ENG,0
53,or /.,coord +/.,ENG,0
54,I don't know .,pro:sub mod v .,ENG ENG ENG,0
55,okay .,co .,ENG,0
56,the red truck is the /.,det:art adj n cop det:art +/.,ENG ENG ENG ENG ENG,0
57,the one that you think you saw .,det:art pro:indef pro:rel pro:per v pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
58,that I saw un americano .,pro:rel pro:sub v L2 L2 .,ENG ENG ENG ESP ESP,1
59,I saw a gringo driving it .,pro:sub v det:art L2 part pro:per .,ENG ENG ENG ESP ENG ENG,1
60,ah bueno .,co co .,ENG ENG,0
61,yo sé que he told me .,L2 L2 L2 pro:sub v pro:obj .,ESP ESP ESP ENG ENG ENG,1
62,well it looked like his .,co pro:per cop prep det:poss .,ENG ENG ENG ENG ENG,0
63,I didn't know .,pro:sub mod v .,ENG ENG ENG,0
64,let's put it that way because it is the old kind like Alvarito's .,v v pro:per adv adv conj pro:per cop det:art adj adj co adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
65,yeah .,co .,ENG,0
66,.,None,,0
67,uno amarillo así .,det:art adj adv .,ENG ENG ENG,0
68,"y tú dices ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
69,es este .,cop cop .,ENG ENG,0
70,right .,co .,ENG,0
71,you know ?,pro:per v ?,ENG ENG,0
72,and I was like ...,coord pro:sub cop prep +...,ENG ENG ENG ENG,0
73,"and I'm like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
74,that's not Derek is it ?,pro:dem neg n:prop cop pro:per ?,ENG ENG ENG ENG ENG,0
75,but it was somebody tall because they were like that crouched down .,conj pro:per cop pro:indef adj conj pro:sub cop co adv v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
76,really ?,adv ?,ENG,0
77,yeah .,co .,ENG,0
78,I don't know .,pro:sub mod v .,ENG ENG ENG,0
79,he had a fit because he told me that Billy had the car over a month .,pro:sub v det:art n conj pro:sub v pro:obj comp n:prop v det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
80,he was obviously doing something to it .,pro:sub aux adv part pro:indef inf pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
81,he hasn't done anything to it .,pro:sub aux part pro:indef prep pro:per .,ENG ENG ENG ENG ENG ENG,0
82,blah .,co .,ENG,0
83,so he called Billy .,co pro:sub v n:prop .,ENG ENG ENG ENG,0
84,and then Billy left .,coord adv:tem n:prop v .,ENG ENG ENG ENG,0
85,and Derek wanted to leave .,coord n:prop v inf v .,ENG ENG ENG ENG ENG,0
86,I don't know .,pro:sub mod v .,ENG ENG ENG,0
87,he was going somewhere at three fifteen .,pro:sub aux part adv prep det:num det:num .,ENG ENG ENG ENG ENG ENG ENG,0
88,oh my god .,co det:poss n .,ENG ENG ENG,0
89,Billy left .,n:prop v .,ENG ENG,0
90,and he was so pissed .,coord pro:sub aux adv part .,ENG ENG ENG ENG ENG,0
91,he started cursing .,pro:sub v part .,ENG ENG ENG,0
92,and the funny thing is /.,coord det:art adj n cop +/.,ENG ENG ENG ENG ENG,0
93,no entonces he comes in .,co L2 pro:sub v adv .,ENG ESP ENG ENG ENG,1
94,and he's pacing back and forth .,coord pro:sub part adv coord adv .,ENG ENG ENG ENG ENG ENG,0
95,se metió para la oficina .,pro:refl v prep det:art n .,ENG ENG ENG ENG ENG,0
96,I didn't know he was there .,pro:sub mod v pro:sub cop adv .,ENG ENG ENG ENG ENG ENG,0
97,so Ellie calls .,co n:prop v .,ENG ENG ENG,0
98,"and I'm like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
99,he left ...,pro:sub v +...,ENG ENG,0
100,but I think he's here .,conj pro:sub v pro:sub adv .,ENG ENG ENG ENG ENG,0
101,wait .,co .,ENG,0
102,let me try to find him for you .,v pro:obj v inf v pro:obj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
103,.,None,,0
104,so I go to his office .,co pro:sub v prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
105,"I go ""/.","pro:sub v +""/.",ENG ENG,0
106,are you here ?,cop pro:per adv ?,ENG ENG ENG,0
107,"and he goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
108,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
109,oh my god .,co det:poss n .,ENG ENG ENG,0
110,he starts telling me about it .,pro:sub v part pro:obj prep pro:per .,ENG ENG ENG ENG ENG ENG,0
111,"and I'm like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
112,okay well Ellie is on the phone .,co n n:prop cop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
113,and and then rushes out .,coord coord adv:tem v adv .,ENG ENG ENG ENG ENG,0
114,goes into the waiting room .,v prep det:art n:gerund n .,ENG ENG ENG ENG ENG,0
115,picks up a whole bunch of shit .,v prep det:art adj n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
116,goes to the Cadillac .,v prep det:art n:prop .,ENG ENG ENG ENG,0
117,"and he's like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
118,.,None,,0
119,Sam come here .,n:prop v adv .,ENG ENG ENG,0
120,open the door for me .,v det:art n prep pro:obj .,ENG ENG ENG ENG ENG,0
121,and you know the big thing .,coord pro:per v det:art adj n .,ENG ENG ENG ENG ENG ENG,0
122,uhuh .,co .,ENG,0
123,"and I'm like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
124,isn't the car not working ?,cop det:art n neg part ?,ENG ENG ENG ENG ENG,0
125,"he's like ""/.","pro:sub prep +""/.",ENG ENG,0
126,oh I'm gonna try .,co pro:sub part v .,ENG ENG ENG ENG,0
127,if Billy tells him tell him I couldn't wait for him .,conj n:prop v pro:obj v pro:obj pro:sub mod v prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
128,forget this .,v det:dem .,ENG ENG,0
129,cursed .,part .,ENG,0
130,"and I was like ""/.","coord pro:sub cop prep +""/.",ENG ENG ENG ENG,0
131,hm well the car didn't start .,co n det:art n mod v .,ENG ENG ENG ENG ENG ENG,0
132,so he had loaded it for nothing .,co pro:sub aux part pro:per prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
133,oh my god .,co det:poss n .,ENG ENG ENG,0
134,he blew /.,pro:sub v +/.,ENG ENG,0
135,and was it all there or not ?,coord cop pro:per adv adv coord neg ?,ENG ENG ENG ENG ENG ENG ENG,0
136,no !,co !,ENG,0
137,uhoh .,co .,ENG,0
138,he blew up .,pro:sub v adv .,ENG ENG ENG,0
139,he took everything out .,pro:sub v pro:indef adv .,ENG ENG ENG ENG,0
140,empezó a gritar .,v aprep inf .,ENG ENG ENG,0
141,and he had gone in the /.,coord pro:sub aux part prep det:art +/.,ENG ENG ENG ENG ENG ENG,0
142,in the Cadillac .,prep det:art n:prop .,ENG ENG ENG,0
143,in the Cadillac .,prep det:art n:prop .,ENG ENG ENG,0
144,yeah because like Margaret is here .,co conj conj n:prop cop adv .,ENG ENG ENG ENG ENG ENG,0
145,okay so she has his .,co conj pro:sub aux det:poss .,ENG ENG ENG ENG ENG,0
146,so she's using his .,adv pro:sub part det:poss .,ENG ENG ENG ENG,0
147,that S_u_v .,comp n:prop .,ENG ENG,0
148,yeah because como Matt le chocó el de ella .,co conj L2 n:prop L2 L2 L2 L2 L2 .,ENG ENG ESP ENG ESP ESP ESP ESP ESP,1
149,oh I didn't know that .,co pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG,0
150,yeah when he had that bad accident with the Yera .,co conj pro:sub v det:dem adj n prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,oh yeah you told me .,co co pro:per v pro:obj .,ENG ENG ENG ENG ENG,0
152,on I_ninety_five .,prep n:prop .,ENG ENG,0
153,that was her car .,pro:dem cop det:poss n .,ENG ENG ENG ENG,0
154,because Matt has the old cars .,conj n:prop v det:art adj n .,ENG ENG ENG ENG ENG ENG,0
155,right .,co .,ENG,0
156,and he wasn't really driving .,coord pro:sub aux adv part .,ENG ENG ENG ENG ENG,0
157,but then like she was away at college .,conj adv:tem conj pro:sub cop adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
158,he was driving her car .,pro:sub aux part det:poss n .,ENG ENG ENG ENG ENG,0
159,okay .,co .,ENG,0
160,so in college she doesn't have a car .,adv prep n pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
161,no .,co .,ENG,0
162,okay .,co .,ENG,0
163,she's in Bostons .,pro:sub prep n:prop .,ENG ENG ENG,0
164,she don't need a car .,pro:sub mod v det:art n .,ENG ENG ENG ENG ENG,0
165,okay .,co .,ENG,0
166,and now she's here so sometimes he needs that car home .,coord adv pro:sub adv adv adv pro:sub v det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
167,and he had a fit .,coord pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
168,imagínate cómo fue .,imp pro:int v .,ENG ENG ENG,0
169,look how funny que I'm sitting there right ?,v pro:rel adj L2 pro:sub part adv adj ?,ENG ENG ENG ESP ENG ENG ENG ENG,1
170,I come back in .,pro:sub v adj adv .,ENG ENG ENG ENG,0
171,I'm sitting at my computer .,pro:sub part prep det:poss n .,ENG ENG ENG ENG ENG,0
172,and he's in that waiting room because como el Marcos no empezó he's waiting for Billy .,coord pro:sub prep adv part n conj L2 L2 n:prop L2 L2 pro:sub part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ESP ESP ENG ENG ENG ENG,1
173,and he was blowing up .,coord pro:sub aux part adv .,ENG ENG ENG ENG ENG,0
174,and he started cursing again .,coord pro:sub v part adv .,ENG ENG ENG ENG ENG,0
175,all of a sudden I see Karen Neil didn't come in today .,pro:indef prep det:art adj pro:sub v n:prop n:prop mod v adv adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
176,so his office is dark all day .,adv det:poss n cop adj qn n .,ENG ENG ENG ENG ENG ENG ENG,0
177,"I see Karen from Neil's office ""/.","pro:sub v n:prop prep adj n +""/.",ENG ENG ENG ENG ENG ENG,0
178,Sam are you okay ?,n:prop cop pro:per co ?,ENG ENG ENG ENG,0
179,was that you ?,cop pro:rel pro:per ?,ENG ENG ENG,0
180,.,None,,0
181,and I'm cracking up .,coord pro:sub part adv .,ENG ENG ENG ENG,0
182,"so I go to her ""/.","co pro:sub v prep pro:obj +""/.",ENG ENG ENG ENG ENG,0
183,wait wait wait .,co co co .,ENG ENG ENG,0
184,"so I had to go with her going ""/.","co pro:sub v inf v prep pro:obj part +""/.",ENG ENG ENG ENG ENG ENG ENG ENG,0
185,you're so cute .,pro:per adv adj .,ENG ENG ENG,0
186,"and she goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
187,was that Derek ?,cop pro:rel n:prop ?,ENG ENG ENG,0
188,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
189,gosh what's wrong ?,co pro:int adj ?,ENG ENG ENG,0
190,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
191,oh my god .,co det:poss n .,ENG ENG ENG,0
192,so I start telling her .,co pro:sub v part pro:obj .,ENG ENG ENG ENG ENG,0
193,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
194,it was loud .,pro:per cop adj .,ENG ENG ENG,0
195,I heard it all the way over there !,pro:sub v pro:per adv det:art n prep n !,ENG ENG ENG ENG ENG ENG ENG ENG,0
196,and she thought I was with you .,coord pro:sub v pro:sub cop prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
197,and she //.,coord pro:sub +//.,ENG ENG,0
198,yeah .,co .,ENG,0
199,and she was so cute .,coord pro:sub cop adv adj .,ENG ENG ENG ENG ENG,0
200,well that's good .,co pro:dem adj .,ENG ENG ENG,0
201,she went looking make sure you were okay .,pro:sub v part v adj pro:per cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
202,yeah .,co .,ENG,0
203,she was so cute .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
204,she answered the door .,pro:sub v det:art n .,ENG ENG ENG ENG,0
205,so after he finally left I went back to Jonatha .,adv conj pro:sub adv adj pro:sub v adv prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
206,"you know but I go ""/.","pro:per v conj pro:sub v +""/.",ENG ENG ENG ENG ENG,0
207,oh Kate you are so cute .,co n:prop pro:per cop adv adj .,ENG ENG ENG ENG ENG ENG,0
208,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
209,oh my god that was scary .,co det:poss n pro:rel cop adj .,ENG ENG ENG ENG ENG ENG,0
210,I heard the whole thing .,pro:sub v det:art adj n .,ENG ENG ENG ENG ENG,0
211,it was loud !,pro:per cop adj !,ENG ENG ENG,0
212,what's wrong with him ?,pro:int adj prep pro:obj ?,ENG ENG ENG ENG,0
213,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
214,that's why he has a heart attack .,pro:dem pro:int pro:sub v det:art n n .,ENG ENG ENG ENG ENG ENG ENG,0
215,that's what she said .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
216,"and she goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
217,you would have thought he would have learned already ?,pro:per mod aux v pro:sub mod aux part adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
218,because //.,conj +//.,ENG,0
219,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
220,you know what the ?,pro:per v pro:int det:art ?,ENG ENG ENG ENG,0
221,then we were all laughing .,adv:tem pro:sub aux post part .,ENG ENG ENG ENG ENG,0
222,because it was like Pet didn't go as the three girls .,conj pro:per cop co n:prop mod v conj det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
223,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
224,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
225,you don't understand him .,pro:per mod v pro:obj .,ENG ENG ENG ENG,0
226,he blows up at the smallest things .,pro:sub v adv prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
227,at the littlest things he blows up .,prep det:art adj n pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG,0
228,"I go ""/.","pro:sub v +""/.",ENG ENG,0
229,because he's a spoiled brat .,conj pro:sub det:art part n .,ENG ENG ENG ENG ENG,0
230,things go like this a little bit out .,n v prep pro:dem det:art adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
231,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
232,and then the huge things that are really important you don't know how he's taking it .,coord adv:tem det:art adj n pro:rel cop adv adj pro:per mod v pro:rel pro:sub part pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
233,and then she looks .,coord adv:tem pro:sub v .,ENG ENG ENG ENG,0
234,"and she goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
235,I guess we're all small things to him !,pro:sub n pro:sub adv adj n prep pro:obj !,ENG ENG ENG ENG ENG ENG ENG ENG,0
236,.,None,,0
237,we're sitting there cracking up Mandy .,pro:sub part adv part adv n:prop .,ENG ENG ENG ENG ENG ENG,0
238,except for Mandy you both are .,v prep n:prop pro:per post cop .,ENG ENG ENG ENG ENG ENG,0
239,why ?,pro:rel ?,ENG,0
240,because Wendy's tall .,conj adj adj .,ENG ENG ENG,0
241,yeah but he still gangs up on her .,co conj pro:sub adv n adv prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
242,you know how he blows up .,pro:per v pro:int pro:sub v adv .,ENG ENG ENG ENG ENG ENG,0
243,no I know .,co pro:sub v .,ENG ENG ENG,0
244,I know .,pro:sub v .,ENG ENG,0
245,oh my god .,co det:poss n .,ENG ENG ENG,0
246,pero qué de eso .,conj pro:int prep pro:dem .,ENG ENG ENG ENG,0
247,"I was like ""/.","pro:sub cop prep +""/.",ENG ENG ENG,0
248,oh god you know .,co n pro:per v .,ENG ENG ENG ENG,0
249,are you kidding Trevor today .,cop pro:per part n:prop adv:tem .,ENG ENG ENG ENG ENG,0
250,I got there .,pro:sub v adv .,ENG ENG ENG,0
251,and I thought he was there because his computer was on !,coord pro:sub v pro:sub cop adv conj det:poss n cop adv !,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
252,"so I'm like ""/.","adv pro:sub prep +""/.",ENG ENG ENG,0
253,Trevor's here .,n:prop adv .,ENG ENG,0
254,he beat me here today !,pro:sub v pro:obj adv adv:tem !,ENG ENG ENG ENG ENG,0
255,okay you know .,co pro:per v .,ENG ENG ENG,0
256,I go over .,pro:sub v adv .,ENG ENG ENG,0
257,I sign in .,pro:sub v adv .,ENG ENG ENG,0
258,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
259,Trevor's here ?,n:prop adv ?,ENG ENG,0
260,"she was like ""/.","pro:sub cop prep +""/.",ENG ENG ENG,0
261,I don't know .,pro:sub mod v .,ENG ENG ENG,0
262,okay he hasn't signed in .,adj pro:sub aux part adv .,ENG ENG ENG ENG ENG,0
263,okay .,co .,ENG,0
264,all right .,post co .,ENG ENG,0
265,go and get my cups and get coffee .,v coord v det:poss n coord v n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
266,and I go and sit in Miriam's desk .,coord pro:sub v coord v prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
267,so I can go ahead and put everything that came in and stuff .,co pro:sub mod v adv coord v pro:indef pro:rel v adv coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
268,when I go back mentira my computer was working .,conj pro:sub v adv L2 co n aux part .,ENG ENG ENG ENG ESP ENG ENG ENG ENG,1
269,aw they fixed it ?,co pro:sub v pro:per ?,ENG ENG ENG ENG,0
270,they fixed it on Friday when I wasn't there .,pro:sub v pro:per prep n:prop conj pro:sub cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
271,oh .,co .,ENG,0
272,and Rachel had signed for it .,coord n:prop aux part prep pro:per .,ENG ENG ENG ENG ENG ENG,0
273,so I go by .,co pro:sub v adv .,ENG ENG ENG ENG,0
274,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
275,thank you Rachel .,v pro:per n:prop .,ENG ENG ENG,0
276,and I go over /.,coord pro:sub v adv +/.,ENG ENG ENG ENG,0
277,cuando voy para allá está Trevor sentado in the desk .,L2 L2 L2 L2 L2 n:prop L2 prep det:art n .,ESP ESP ESP ESP ESP ENG ESP ENG ENG ENG,1
278,"I go ""/.","pro:sub v +""/.",ENG ENG,0
279,oh I thought you were here !,co pro:sub v pro:per cop adv !,ENG ENG ENG ENG ENG ENG,0
280,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
281,no .,co .,ENG,0
282,"I go ""/.","pro:sub v +""/.",ENG ENG,0
283,because your computer was on .,conj det:poss n cop adv .,ENG ENG ENG ENG ENG,0
284,"and he goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
285,I thought I shut it off .,pro:sub v pro:sub v pro:per adv .,ENG ENG ENG ENG ENG ENG,0
286,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
287,I wasn't here a minute ago you know when you came by .,pro:sub cop adv det:art n post pro:per v conj pro:per v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
288,yeah .,co .,ENG,0
289,"I said ""/.","pro:sub v +""/.",ENG ENG,0
290,the computer was on ...,det:art n cop adv +...,ENG ENG ENG ENG,0
291,I thought it was you .,pro:sub v pro:per cop pro:per .,ENG ENG ENG ENG ENG,0
292,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
293,I could have sworn I shut it off .,pro:sub mod v part pro:sub v pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
294,"I said ""/.","pro:sub v +""/.",ENG ENG,0
295,it was on when I got here .,pro:per cop adv conj pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG,0
296,maybe they were working on it .,adv pro:sub aux part prep pro:per .,ENG ENG ENG ENG ENG ENG,0
297,I didn't do it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
298,yeah maybe the guy /.,co adv det:art n +/.,ENG ENG ENG ENG,0
299,like they were doing yours .,conj pro:sub aux part pro:poss .,ENG ENG ENG ENG ENG,0
300,well because he's been having problems with his .,co conj pro:sub aux part n prep det:poss .,ENG ENG ENG ENG ENG ENG ENG ENG,0
301,yeah .,co .,ENG,0
302,so they probably worked on it .,co pro:sub adv v prep pro:per .,ENG ENG ENG ENG ENG ENG,0
303,"so hopefully ""/.","adv adv +""/.",ENG ENG,0
304,yeah they tried to fix it .,co pro:sub v inf v pro:per .,ENG ENG ENG ENG ENG ENG,0
305,so entonces you know I do like the things he had picked up and stuff .,adv L2 pro:per v pro:sub v prep det:art n pro:sub aux part adv coord n .,ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
306,y cojo .,coord adj .,ENG ENG,0
307,y I finished that .,L2 pro:sub v pro:dem .,ESP ENG ENG ENG,1
308,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
309,my computer's working .,det:poss n part .,ENG ENG ENG,0
310,so I guess I'm gonna go ahead and go back .,co pro:sub v pro:sub part v adv coord v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
311,I'm gonna answer emails .,pro:sub part v n .,ENG ENG ENG ENG,0
312,input all the new purchases that we just did into my spreadsheet because I was able to get everything .,v qn det:art adj n pro:rel pro:sub adv v prep det:poss n conj pro:sub cop adj inf v pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
313,like it wasn't the hard drive .,prep pro:per cop det:art adj n .,ENG ENG ENG ENG ENG ENG,0
314,all right .,post co .,ENG ENG,0
315,it was the memory .,pro:per cop det:art n .,ENG ENG ENG ENG,0
316,oh yeah they needed to put more .,co co pro:sub v inf v pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
317,so ...,co +...,ENG,0
318,right so I just went ahead .,adv conj pro:sub adv v adv .,ENG ENG ENG ENG ENG ENG,0
319,and I did all of that .,coord pro:sub v adv prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
320,and then I was sitting there .,coord adv:tem pro:sub aux part adv .,ENG ENG ENG ENG ENG ENG,0
321,Martha was telling me .,n:prop aux part pro:obj .,ENG ENG ENG ENG,0
322,and it's what it is .,coord pro:per pro:int pro:per cop .,ENG ENG ENG ENG ENG,0
323,even though I tú sabes .,adv adv pro:sub L2 L2 .,ENG ENG ENG ESP ESP,1
324,yeah .,co .,ENG,0
325,so I don't get any of her things .,co pro:sub mod v qn prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
326,I guess it's a little bit of that .,pro:sub v pro:per det:art adj n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
327,oh that's probably what it is .,co pro:dem adv pro:int pro:per cop .,ENG ENG ENG ENG ENG ENG,0
