,sentence,pos,language,switch
32,he's seen one before .,pro:sub part det:num adv .,ENG ENG ENG ENG,0
33,well you never know .,co pro:per adv v .,ENG ENG ENG ENG,0
34,you have to be careful .,pro:per v inf cop adj .,ENG ENG ENG ENG ENG,0
35,I know .,pro:sub v .,ENG ENG,0
36,well tell me .,co v pro:obj .,ENG ENG ENG,0
37,qué pasó con el voleibol ese tuyo .,pro:int v prep det:art n det:dem pro:pos .,ENG ENG ENG ENG ENG ENG ENG,0
38,cómo fue ?,pro:int v ?,ENG ENG,0
39,oh .,co .,ENG,0
40,que tú has entrado en el team de voleibol muchacha .,L2 L2 L2 L2 L2 L2 n L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP,1
41,quién te enseño a ti jugar a voleibol ?,pro:int pro:obj v aprep pro:prep inf aprep n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
42,I don't know .,pro:sub mod v .,ENG ENG ENG,0
43,yo creo que es una pasión .,pro:sub v pro:rel cop det:art n .,ENG ENG ENG ENG ENG ENG,0
44,it's like it's a passion already for me .,pro:per conj pro:per det:art n adv prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
45,I /.,pro:sub +/.,ENG,0
46,did you play volleyball at the other school you were in ?,mod pro:per n n prep det:art qn n pro:per cop adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
47,we did .,pro:sub v .,ENG ENG,0
48,pero it was completely different .,L2 pro:per cop adv adj .,ESP ENG ENG ENG ENG,1
49,it didn't work out .,pro:per mod v adv .,ENG ENG ENG ENG,0
50,they they changed the entire game .,pro:sub pro:sub v det:art adj n .,ENG ENG ENG ENG ENG ENG,0
51,pero for the first time /.,L2 prep det:art adj n +/.,ESP ENG ENG ENG ENG,1
52,did they have a team there ?,mod pro:sub v det:art n adv ?,ENG ENG ENG ENG ENG ENG,0
53,in my old school ?,prep det:poss adj n ?,ENG ENG ENG ENG,0
54,in ?,adv ?,ENG,0
55,yeah they did .,co pro:sub v .,ENG ENG ENG,0
56,and tú sabes it wasn't the same .,coord L2 L2 pro:per cop det:art adj .,ENG ESP ESP ENG ENG ENG ENG,1
57,pero now I actually get to go into a team where I actually get to play the game .,L2 adv pro:sub adv v inf v prep det:art n pro:rel pro:sub adv v prep n det:art n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
58,and you know I was so nervous .,coord pro:per v pro:sub cop adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
59,because I wasn't sure if I was gonna be able to you know entrar el team like if I was gonna make it .,conj pro:sub cop adj conj pro:sub aux part cop adj inf pro:per v L2 L2 n prep conj pro:sub aux part v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
60,because I because I was around so many like awesome players .,conj pro:sub conj pro:sub cop adv adv qn co adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
61,y ya fueron /.,coord adv cop +/.,ENG ENG ENG,0
62,.,None,,0
63,pero me dijo tu mamá con la niña que before was in the team she didn't make it ?,L2 L2 L2 L2 L2 L2 L2 L2 L2 adv cop prep det:art n pro:sub mod v pro:per ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
64,she didn't make it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
65,how come ?,pro:int v ?,ENG ENG,0
66,I don't know .,pro:sub mod v .,ENG ENG ENG,0
67,I think it was because she wasn't doing so good .,pro:sub v pro:per cop conj pro:sub aux part adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
68,I'm not sure because maybe that's what they thought .,pro:sub neg adj conj adv pro:dem pro:int pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
69,pero I thought ella fue like very good .,L2 pro:sub v L2 L2 v adv adj .,ESP ENG ENG ESP ESP ENG ENG ENG,1
70,ella fue buena jugando ?,pro:sub cop adj ger ?,ENG ENG ENG ENG,0
71,sí fue buena muy buena .,co cop adj adv adj .,ENG ENG ENG ENG ENG,0
72,buena ?,adj ?,ENG,0
73,y por qué no la cogieron ?,coord prep pro:int adv pro:obj v ?,ENG ENG ENG ENG ENG ENG,0
74,maybe it was because //.,adv pro:per cop conj +//.,ENG ENG ENG ENG,0
75,I don't know .,pro:sub mod v .,ENG ENG ENG,0
76,maybe it was because that she had her grades low ?,adv pro:per cop conj adv pro:sub v det:poss n n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
77,because if you have an F or maybe more than one F you can't go into the team .,conj conj pro:per v det:art n:prop coord adv qn prep det:num n:prop pro:per mod v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
78,ah .,co .,ENG,0
79,oh oh .,co co .,ENG ENG,0
80,maybe .,adv .,ENG,0
81,but maybe that's not the reason .,conj adv pro:dem neg det:art n .,ENG ENG ENG ENG ENG ENG,0
82,maybe they just didn't like her .,adv pro:sub adv mod v pro:obj .,ENG ENG ENG ENG ENG ENG,0
83,or maybe they had better players .,coord adv pro:sub v adv n .,ENG ENG ENG ENG ENG ENG,0
84,and when do you have to practice ?,coord conj v pro:per v prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
85,we have to practice every school day .,pro:sub v inf v qn n n .,ENG ENG ENG ENG ENG ENG ENG,0
86,Monday Tuesday Thursday and Friday .,n:prop n:prop n:prop coord n:prop .,ENG ENG ENG ENG ENG,0
87,.,None,,0
88,I mean Monday Tuesday Wednesday Thursday and Friday .,pro:sub v n:prop n:prop n:prop n:prop coord n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
89,y a qué hora ?,coord aprep pro:int n ?,ENG ENG ENG ENG,0
90,Monday Tuesday Thursday and Friday at seven forty five .,n:prop n:prop n:prop coord n:prop prep det:num det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
91,and Wednesday /.,coord n:prop +/.,ENG ENG,0
92,seven forty five in the morning ?,det:num det:num det:num prep det:art n ?,ENG ENG ENG ENG ENG ENG,0
93,yes .,co .,ENG,0
94,and who's gonna take you ?,coord pro:rel part v pro:per ?,ENG ENG ENG ENG ENG,0
95,I will if nobody will take you .,pro:sub mod conj pro:indef mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
96,ah no .,co co .,ENG ENG,0
97,look I'm not gonna get up that early .,co pro:sub neg part v adv adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
98,no probably mami and papi .,co adv L2 coord L2 .,ENG ENG ESP ENG ESP,1
99,ah bueno sí porque papi va temprano para trabajo .,co co co conj n v adj prep v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
100,y te deja ahí .,coord pro:obj v adv .,ENG ENG ENG ENG,0
101,cuando te deja hay gente en la escuela ?,conj pro:obj v v n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
102,well there will be other girls that are on the team there waiting .,co adv mod cop qn n pro:rel cop prep det:art n adv part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
103,y la maestra ?,coord det:art n ?,ENG ENG ENG,0
104,she'll be coming in at the same time .,pro:sub cop part adv prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
105,Paula y ...,n:prop coord +...,ENG ENG,0
106,there are teachers coming in at that time already .,pro:exist cop n part adv prep det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
107,oh they do ?,co pro:sub v ?,ENG ENG ENG,0
108,yeah but they're not there outside .,co conj pro:sub neg adv adv .,ENG ENG ENG ENG ENG ENG,0
109,they're inside preparing for school to start .,pro:sub adv part prep n inf v .,ENG ENG ENG ENG ENG ENG ENG,0
110,inside the building ?,prep det:art n ?,ENG ENG ENG,0
111,yeah .,co .,ENG,0
112,and we're outside .,coord pro:sub adv .,ENG ENG ENG,0
113,and how do you get ...,coord pro:int mod pro:per v +...,ENG ENG ENG ENG ENG,0
114,through the office ?,prep det:art n ?,ENG ENG ENG,0
115,or you go outside ?,coord pro:per v adv ?,ENG ENG ENG ENG,0
116,well we go through the bus loop .,adv pro:sub v adv det:art n n .,ENG ENG ENG ENG ENG ENG ENG,0
117,and the parents drop us off there .,coord det:art n v pro:obj prep n .,ENG ENG ENG ENG ENG ENG ENG,0
118,and ...,coord +...,ENG,0
119,what's the bus loop ?,pro:int det:art n n ?,ENG ENG ENG ENG,0
120,where the bus is for the kids that go on the bus .,pro:int det:art n cop prep det:art n pro:rel v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
121,they drop the kids off .,pro:sub v det:art n prep .,ENG ENG ENG ENG ENG,0
122,where I leave you early every morning ?,pro:int pro:sub v pro:per adv qn n ?,ENG ENG ENG ENG ENG ENG ENG,0
123,?,None,,0
124,the same place I leave you ?,det:art adj n pro:sub v pro:per ?,ENG ENG ENG ENG ENG ENG,0
125,no the and on the other side .,qn det:art coord prep det:art qn n .,ENG ENG ENG ENG ENG ENG ENG,0
126,dónde los niños juegan por la tablita esa ?,pro:int det:art n v prep det:art n det:dem ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
127,ah ...,co +...,ENG,0
128,la patineta esa que yo veo ?,det:art n det:dem pro:rel pro:sub v ?,ENG ENG ENG ENG ENG ENG,0
129,oh no no no the other side where all the buses are .,co co co qn det:art qn n pro:rel qn det:art n cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
130,oh in the back .,co prep det:art n .,ENG ENG ENG ENG,0
131,yeah .,co .,ENG,0
132,ah .,co .,ENG,0
133,that way we're closer to the school .,det:dem n pro:sub adj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
134,and I don't have to walk that far .,coord pro:sub mod v prep n pro:rel adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
135,y después de qué hora a qué hora vas a hacer la práctica ?,coord adv prep pro:int n aprep pro:int n v aprep inf det:art adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
136,it's an hour .,pro:per det:art n .,ENG ENG ENG,0
137,so if I start at seven forty five I end at eight forty five .,adv conj pro:sub v prep det:num det:num det:num pro:sub v prep det:num det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
138,y después se pueden bañar ahí ?,coord adv pro:refl v inf adv ?,ENG ENG ENG ENG ENG ENG,0
139,I don't think so .,pro:sub mod v co .,ENG ENG ENG ENG,0
140,y ustedes llevan ropa para cambiarse ?,coord pro:sub v n prep inf ?,ENG ENG ENG ENG ENG ENG,0
141,yeah the school clothes .,co det:art n n:pt .,ENG ENG ENG ENG,0
142,imagínate que rollo .,imp pro:rel n .,ENG ENG ENG,0
143,tiene que llevar la ropa en un puchero ?,v pro:rel inf det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
144,no we just stick them in our book bags .,co pro:sub adj n pro:obj prep det:poss n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
145,bueno un jean ?,co det:art L2 ?,ENG ENG ESP,1
146,jeans and a polo shirt .,n coord det:art n n .,ENG ENG ENG ENG ENG,0
147,y entonces para la práctica qué llevas un short y un T_shirt ?,coord adv prep det:art n pro:int v det:art L2 coord det:art n:prop:L2 ?,ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG,1
148,we are gonna take the shorts and any type of shirt with our knee pads .,pro:sub aux part v det:art n coord qn n prep n prep det:poss n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
149,ay ay yo vi los kneepads .,co co pro:sub v det:art L2 .,ENG ENG ENG ENG ENG ESP,1
150,son como unos elásticos no Paula ?,cop adv pro:dem adj adv n:prop ?,ENG ENG ENG ENG ENG ENG,0
151,yeah .,co .,ENG,0
152,yo pensé que eran sobre un casco plástico duro .,pro:sub v pro:rel cop prep det:art n n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
153,you're crazy !,pro:per adj !,ENG ENG,0
154,como los que la gente usa para patinar .,adv det:art prep det:art n v prep inf .,ENG ENG ENG ENG ENG ENG ENG ENG,0
155,tú sabes lo que gente usa ?,pro:sub v pro:obj prep n v ?,ENG ENG ENG ENG ENG ENG,0
156,yeah but that's not the same .,co conj pro:rel neg det:art adj .,ENG ENG ENG ENG ENG ENG,0
157,because if you go on the floor you can really hurt yourself with those .,conj conj pro:per v prep det:art n pro:per mod adv part pro:refl prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
158,es más que hurt yourself .,L2 L2 L2 part pro:refl .,ESP ESP ESP ENG ENG,1
159,probably you can hurt the wood /.,adv pro:per mod v det:art n +/.,ENG ENG ENG ENG ENG ENG,0
160,yeah .,co .,ENG,0
161,in that place .,prep det:dem n .,ENG ENG ENG,0
162,that's why .,pro:rel pro:rel .,ENG ENG,0
163,sí donde juegan béisbol básquetbol no ?,co pro:rel v n n adv ?,ENG ENG ENG ENG ENG ENG,0
164,yeah .,co .,ENG,0
165,oh .,co .,ENG,0
166,.,None,,0
167,so I'm not gonna be seeing you every morning then ?,adv pro:sub neg part aux part pro:per qn n adv:tem ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
168,no .,co .,ENG,0
169,only Wednesdays ?,adv n:prop ?,ENG ENG,0
170,only Wednesdays and maybe on the weekends .,adv n:prop coord adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
171,maybe on weekends .,adv prep n .,ENG ENG ENG,0
172,so who's gonna fix your breakfast ?,adv pro:rel part v det:poss n ?,ENG ENG ENG ENG ENG ENG,0
173,who's gonna fix your lunch ?,pro:int part v det:poss n ?,ENG ENG ENG ENG ENG,0
174,bueno I'm probably gonna have to start eating at the school .,L2 pro:sub adv part v inf v part prep det:art n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
175,breakfast and lunch ?,n coord n ?,ENG ENG ENG,0
176,mhm .,co .,ENG,0
177,only Wednesdays .,adv n:prop .,ENG ENG,0
178,only Wednesdays you you can make me lunch .,adv n:prop pro:per pro:per mod v pro:obj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
179,entonces then I will not be buying any stuff for you this weekend .,L2 adv:tem pro:sub mod neg aux part qn n prep pro:per det:dem n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
180,I guess not .,pro:sub n neg .,ENG ENG ENG,0
181,okay Monday you're gonna go to practice ?,co n:prop pro:per part v inf v ?,ENG ENG ENG ENG ENG ENG ENG,0
182,mhm .,co .,ENG,0
183,okay so Wednesday is the only day .,co co n:prop cop det:art qn n .,ENG ENG ENG ENG ENG ENG ENG,0
184,and what I do I get you a little bit of ham and maybe a croissant .,coord pro:int pro:sub mod pro:sub v pro:per det:art adj n prep n coord adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
185,sí .,co .,ENG,0
186,un cruasán .,det:art n .,ENG ENG,0
187,un cruasán ?,det:art n ?,ENG ENG,0
188,y la papita y la jugo de manzana y agüita .,coord det:art n coord det:art n prep n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
189,oh my god .,co det:poss n .,ENG ENG ENG,0
190,agüita Paula no la beben agüita ?,L2 n:prop L2 L2 L2 L2 ?,ESP ENG ESP ESP ESP ESP,1
191,maybe I can take ah some agüitas to you .,adv pro:sub mod v co qn L2 prep pro:per .,ENG ENG ENG ENG ENG ENG ESP ENG ENG,1
192,and you can put it in your bag .,coord pro:per mod v pro:per prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
193,maybe .,adv .,ENG,0
194,oh my goodness abuela .,co det:poss co L2 .,ENG ENG ENG ESP,1
195,everything hurts .,pro:indef v .,ENG ENG,0
196,everything hurts ?,pro:indef v ?,ENG ENG,0
197,everything hurts .,pro:indef v .,ENG ENG,0
198,you're an old lady .,pro:per det:art adj n .,ENG ENG ENG ENG,0
199,I know I am .,pro:sub v pro:sub cop .,ENG ENG ENG ENG,0
200,a qué voleibol ese ...,aprep pro:int n det:dem +...,ENG ENG ENG ENG,0
201,te duele el cucú ?,pro:obj v det:art n ?,ENG ENG ENG ENG,0
202,everything hurts .,pro:indef v .,ENG ENG,0
203,yes that too .,co adv adv .,ENG ENG ENG,0
204,that too ?,pro:dem adv ?,ENG ENG,0
205,.,None,,0
206,mi madre .,det:pos n .,ENG ENG,0
207,estás muy grave .,cop adv adj .,ENG ENG ENG,0
208,estás en bad shape .,L2 L2 adj n .,ESP ESP ENG ENG,1
209,I think it was because I did thirty squats .,pro:sub v pro:per cop conj pro:sub v det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
210,and I haven't done squats in forever .,coord pro:sub aux part n prep adv:tem .,ENG ENG ENG ENG ENG ENG ENG,0
211,qué cosas son los squats ?,L2 L2 L2 L2 n ?,ESP ESP ESP ESP ENG,1
212,well you have to bend your knees and go up and down .,co pro:per v inf v det:poss n coord v adv coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,a ver show me .,L2 L2 v pro:obj .,ESP ESP ENG ENG,1
214,be careful !,cop adj !,ENG ENG,0
215,yeah I have to be careful .,co pro:sub v inf cop adj .,ENG ENG ENG ENG ENG ENG,0
216,be careful .,cop adj .,ENG ENG,0
217,show me .,v pro:obj .,ENG ENG,0
218,show me .,v pro:obj .,ENG ENG,0
219,okay .,co .,ENG,0
220,one .,det:num .,ENG,0
221,ah y para qué es eso ?,co L2 L2 L2 L2 L2 ?,ENG ESP ESP ESP ESP ESP,1
222,it's good because it makes your muscles stronger .,pro:per adj conj pro:per v det:poss n adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
223,and it keeps you in shape .,coord pro:per v pro:per prep n .,ENG ENG ENG ENG ENG ENG,0
224,yo creo que eso también te va a hacer crecer el cucú .,pro:sub v pro:rel pro:dem adv pro:obj v aprep inf inf det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
225,yo te veo .,pro:sub pro:obj v .,ENG ENG ENG,0
226,okay abuela .,co L2 .,ENG ESP,1
227,random .,adj .,ENG,0
228,oye y las niñas que están en el team hay algunas que son very close friends of yours or no ?,L2 L2 L2 L2 L2 L2 L2 L2 n L2 L2 L2 L2 adv v n prep pro:poss coord co ?,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
229,well the one that was supposed to make it on the team she was .,co det:art pro:indef pro:rel aux part inf v pro:per prep det:art n pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,but no .,conj co .,ENG ENG,0
231,I think I only have yeah one friend .,pro:sub v pro:sub adv v co det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
232,one friend in the team ?,det:num n prep det:art n ?,ENG ENG ENG ENG ENG,0
233,y hay muchos negritos ?,coord v det:indef adj ?,ENG ENG ENG ENG,0
234,there's only two .,pro:exist qn det:num .,ENG ENG ENG,0
235,two negritas ?,det:num L2 ?,ENG ESP,1
236,.,None,,0
237,are they your friends ?,cop pro:sub det:poss n ?,ENG ENG ENG ENG,0
238,no I don't know them .,co pro:sub mod v pro:obj .,ENG ENG ENG ENG ENG,0
239,y do you have any classes with them ?,L2 v pro:per v qn n prep pro:obj ?,ESP ENG ENG ENG ENG ENG ENG ENG,1
240,no .,co .,ENG,0
241,nadie en el team tú tienes clase ?,L2 L2 L2 n L2 L2 L2 ?,ESP ESP ESP ENG ESP ESP ESP,1
242,with one of them I do .,prep det:num prep pro:obj pro:sub v .,ENG ENG ENG ENG ENG ENG,0
243,so ...,co +...,ENG,0
244,cuéntame cómo a ti te gusta el colegio este ?,imp co aprep pro:prep pro:obj v det:art n imp ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
245,cómo tú comparas este colegio con el colegio anterior ?,pro:int pro:sub v det:dem n prep det:art n adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
246,how do you like it ?,pro:int mod pro:per v pro:per ?,ENG ENG ENG ENG ENG,0
247,.,None,,0
248,I like it .,pro:sub v pro:per .,ENG ENG ENG,0
249,It's better than my old school .,adj adv prep det:poss adj n .,ENG ENG ENG ENG ENG ENG,0
250,y the people are so much nicer .,L2 det:art n cop adv adv adj .,ESP ENG ENG ENG ENG ENG ENG,1
251,they are nicer here ?,pro:sub cop adj adv ?,ENG ENG ENG ENG,0
252,yes .,co .,ENG,0
253,who the teachers or the children ?,pro:int det:art n coord det:art n ?,ENG ENG ENG ENG ENG ENG,0
254,no everybody .,qn pro:indef .,ENG ENG,0
255,really ?,adv ?,ENG,0
256,yeah .,co .,ENG,0
257,it's a lot tougher .,pro:per det:art n adj .,ENG ENG ENG ENG,0
258,a lot tougher .,det:art n adj .,ENG ENG ENG,0
259,yes .,co .,ENG,0
260,you mean the material ?,pro:per v det:art n ?,ENG ENG ENG ENG,0
261,the the /.,det:art det:art +/.,ENG ENG,0
262,educational .,adj .,ENG,0
263,no no no the ...,co co qn det:art +...,ENG ENG ENG ENG,0
264,the curriculum .,det:art n .,ENG ENG,0
265,yeah the curriculum is harder .,co det:art n cop adj .,ENG ENG ENG ENG ENG,0
266,a lot harder .,det:art n adj .,ENG ENG ENG,0
267,testing not as much as before .,part neg prep adv prep adv .,ENG ENG ENG ENG ENG ENG,0
268,okay .,co .,ENG,0
269,less testing .,adj n:gerund .,ENG ENG,0
270,pero more projects .,L2 qn n .,ESP ENG ENG,1
271,in you had more testing than here ?,prep pro:per v adv part prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
272,yeah .,co .,ENG,0
273,we don't have to do spelling in this school .,pro:sub mod v inf v part prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
274,no ?,co ?,ENG,0
275,at all .,prep pro:indef .,ENG ENG,0
276,don't you have any class that say spelling ?,mod pro:per v qn n pro:rel v n:gerund ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
277,no .,co .,ENG,0
278,y tú cómo tú aprendes el spelling de las palabras ?,L2 L2 L2 L2 L2 L2 n:gerund L2 L2 L2 ?,ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP,1
279,we don't have it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
280,do you have history ?,mod pro:per v n ?,ENG ENG ENG ENG,0
281,we have geography .,pro:sub v n .,ENG ENG ENG,0
282,y historia ?,coord n ?,ENG ENG,0
283,no .,co .,ENG,0
284,we have geography .,pro:sub v n .,ENG ENG ENG,0
285,it's more like the map of the countries .,pro:per adv prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
286,sí .,co .,ENG,0
287,it's not as much about history .,pro:per neg prep adv prep n .,ENG ENG ENG ENG ENG ENG,0
288,it's not like ...,pro:per neg prep +...,ENG ENG ENG,0
289,we're learning about George Washington and Abraham Lincon .,pro:sub part prep n:prop n:prop coord n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
290,and we're learning more about cultures this year .,coord pro:sub part adv adv n det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
291,and different cultures from different countries and continents .,coord adj n prep adj n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
292,like the other day we were learning about Russia .,prep det:art qn n pro:sub aux part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
293,mhm .,co .,ENG,0
294,y qué aprendiste ?,coord pro:int v ?,ENG ENG ENG,0
295,aparte de que los rusos no se bañan ?,adv prep pro:rel det:art n adv pro:refl v ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
296,they don't ?,pro:sub mod ?,ENG ENG,0
297,no they don't because it's very very cold where they live .,co pro:sub mod conj pro:per adv adv adv pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
298,and usually they don't bath every day .,coord adv pro:sub mod n qn n .,ENG ENG ENG ENG ENG ENG ENG,0
299,I have a /.,pro:sub v det:art +/.,ENG ENG ENG,0
300,maybe they bath once a week .,adv pro:sub n adv det:art n .,ENG ENG ENG ENG ENG ENG,0
301,I have a /.,pro:sub v det:art +/.,ENG ENG ENG,0
302,even if we are lucky .,adv conj pro:sub cop adj .,ENG ENG ENG ENG ENG,0
