,sentence,pos,language,switch
35,eh no .,co L2 .,ENG ESP,1
36,vamos no es lo mismo .,v adv cop pro:obj adj .,ENG ENG ENG ENG ENG,0
37,mhm .,co .,ENG,0
38,.,None,,0
39,una vez .,det:art n .,ENG ENG,0
40,yo tampoco .,pro:sub adv .,ENG ENG,0
41,.,None,,0
42,no sí exacto sí .,adv co co co .,ENG ENG ENG ENG,0
43,sí y vinieron todos o no ?,co coord v det:indef coord adv ?,ENG ENG ENG ENG ENG ENG,0
44,.,None,,0
45,ah caray .,co L2 .,ENG ESP,1
46,.,None,,0
47,"Pedro me dijo ""/.","n:prop L2 L2 +""/.",ENG ESP ESP,1
48,vamos a dar tragos a todo el mundo .,v aprep inf n aprep det:indef det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
49,"y yo ""/.","coord pro:sub +""/.",ENG ENG,0
50,ah cará .,co L2 .,ENG ESP,1
51,.,None,,0
52,oh .,co .,ENG,0
53,.,None,,0
54,mhm sí .,co L2 .,ENG ESP,1
55,.,None,,0
56,oh .,co .,ENG,0
57,sí porque ah ustedes como ya yo no papaya no comí porque a mí no me gusta mucho la papaya .,L2 L2 co L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
58,.,None,,0
59,no .,co .,ENG,0
60,okay .,co .,ENG,0
61,.,None,,0
62,hola cómo estás ?,co pro:int cop ?,ENG ENG ENG,0
63,.,None,,0
64,.,None,,0
65,todo lo que le gusta a él .,det:indef pro:obj pro:rel pro:ind v aprep pro:sub .,ENG ENG ENG ENG ENG ENG ENG,0
66,.,None,,0
67,mhm .,co .,ENG,0
68,.,None,,0
69,ah .,co .,ENG,0
70,.,None,,0
71,mhm .,co .,ENG,0
72,.,None,,0
73,mhm no te están andando te están dando trabajo ni nada ?,co L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 ?,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
74,.,None,,0
75,porque dice papi que no te sentías muy bien .,conj v n pro:rel adv pro:obj v adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
76,de que no te sentías muy bien .,prep pro:rel adv pro:obj v adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
77,.,None,,0
78,mhm .,co .,ENG,0
79,.,None,,0
80,mhm .,co .,ENG,0
81,.,None,,0
82,mhm .,co .,ENG,0
83,.,None,,0
84,yo no hice nada .,pro:sub adv v pro:indef .,ENG ENG ENG ENG,0
85,.,None,,0
86,.,None,,0
87,.,None,,0
88,bueno si no le gusta too bad .,L2 L2 L2 L2 L2 adv adj .,ESP ESP ESP ESP ESP ENG ENG,1
89,mhm .,co .,ENG,0
90,eh bueno sí .,co L2 L2 .,ENG ESP ESP,1
91,sí sí .,co co .,ENG ENG,0
92,si no te es mucha lata sino yo quedo en la casa .,conj adv pro:obj cop det:indef v conj pro:sub v prep det:art imp .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
93,.,None,,0
94,.,None,,0
95,.,None,,0
96,mhm .,co .,ENG,0
97,.,None,,0
98,.,None,,0
99,.,None,,0
100,mhm sí .,co L2 .,ENG ESP,1
101,.,None,,0
102,ay the cabin hubs .,L2 det:art n n .,ESP ENG ENG ENG,1
103,.,None,,0
104,mhm .,co .,ENG,0
105,.,None,,0
106,ah cará .,co L2 .,ENG ESP,1
107,.,None,,0
108,.,None,,0
109,qué fue lo que trajo ?,pro:int cop pro:obj pro:rel v ?,ENG ENG ENG ENG ENG,0
110,.,None,,0
111,ah un huevo .,co L2 L2 .,ENG ESP ESP,1
112,.,None,,0
113,pero de plástico o de ...,conj prep adj coord prep +...,ENG ENG ENG ENG ENG,0
114,.,None,,0
115,ah cará .,co L2 .,ENG ESP,1
116,.,None,,0
117,pero estaba eh de /.,L2 L2 co L2 +/.,ESP ESP ENG ESP,1
118,.,None,,0
119,ah no estaba ...,co L2 L2 +...,ENG ESP ESP,1
120,.,None,,0
121,eh .,co .,ENG,0
122,no estaba para comer .,adv cop prep inf .,ENG ENG ENG ENG,0
123,.,None,,0
124,mhm .,co .,ENG,0
125,.,None,,0
126,.,None,,0
127,.,None,,0
128,ah bueno .,co L2 .,ENG ESP,1
129,.,None,,0
130,sí .,co .,ENG,0
131,okay pues .,co co .,ENG ENG,0
132,.,None,,0
133,ah okay .,co co .,ENG ENG,0
134,bueno hasta luego .,co prep adv .,ENG ENG ENG,0
135,.,None,,0
136,hey hey hey .,co co co .,ENG ENG ENG,0
137,.,None,,0
138,you are in a coma or it is this end of the office ?,pro:per cop prep det:art n coord pro:per cop det:dem n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,.,None,,0
140,use my staff .,v det:poss n .,ENG ENG ENG,0
141,.,None,,0
142,then you gotta be nice about my projects .,adv:tem pro:per mod cop adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
143,.,None,,0
144,I know .,pro:sub v .,ENG ENG,0
145,.,None,,0
146,and I feel right for it .,coord pro:sub v adv prep pro:per .,ENG ENG ENG ENG ENG ENG,0
147,.,None,,0
148,.,None,,0
149,.,None,,0
150,okay .,co .,ENG,0
151,.,None,,0
152,.,None,,0
153,me regalas unas cuantas de tus binder thingamajigs ?,pro:obj v det:art det:indef prep det:pos L2 L2 ?,ENG ENG ENG ENG ENG ENG ESP ESP,1
154,estas mierditas ?,det:dem n ?,ENG ENG,0
155,thank you .,v pro:per .,ENG ENG,0
156,.,None,,0
157,okay .,co .,ENG,0
158,le dije a Bart que si encontraba algún día a nuestro amiguito Gerardo que lo iba a matar porque me trajo los folders todos o sea se supone que tengan un binder .,pro:ind v aprep n:prop pro:rel conj v det:indef n aprep pro:pos n n:prop pro:rel pro:obj v aprep inf conj pro:obj v det:art L2 det:indef coord cop pro:refl v pro:rel v det:art L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
159,y me es más fácil ponerlo yo que mandarlo para atrás y todo eso .,coord pro:obj cop adv adj inf pro:sub pro:rel inf prep adv coord det:indef pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
160,"me dice ""/.","pro:obj v +""/.",ENG ENG,0
161,no te preocupes que voy a vender tickets .,L2 L2 L2 L2 L2 L2 L2 n .,ESP ESP ESP ESP ESP ESP ESP ENG,1
162,.,None,,0
163,y entonces la gente va a tener que revivir lo matamos lo revivimos lo matamos .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
164,so there is quite a few people .,co pro:exist cop adv det:art qn n .,ENG ENG ENG ENG ENG ENG ENG,0
165,.,None,,0
166,y después lo matamos .,L2 L2 L2 L2 .,ESP ESP ESP ESP,0
167,.,None,,0
168,paintball .,n .,ENG,0
169,y las maquinitas esas que se caen al agua .,coord det:art n det:dem pro:rel pro:refl v aprep imp .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
170,.,None,,0
171,yeah .,co .,ENG,0
172,.,None,,0
173,yes that would be good .,co pro:dem mod cop adj .,ENG ENG ENG ENG ENG,0
174,.,None,,0
175,.,None,,0
176,mira quien pide una camisita verdecita tan chula .,co pro:rel v det:art n adj adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
177,.,None,,0
178,ah .,co .,ENG,0
179,I like the fabric of this one .,pro:sub v det:art n prep det:dem pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
180,.,None,,0
181,did you get any ?,mod pro:per v qn ?,ENG ENG ENG ENG,0
182,what you get ?,pro:int pro:per v ?,ENG ENG ENG,0
183,.,None,,0
184,in white .,prep n .,ENG ENG,0
185,.,None,,0
186,yes I did .,co pro:sub v .,ENG ENG ENG,0
187,.,None,,0
188,déjame ver ya ya guardaste tu pink shirt .,L2 L2 L2 L2 L2 L2 adj n .,ESP ESP ESP ESP ESP ESP ENG ENG,1
189,.,None,,0
190,ay rosada qué horror !,L2 L2 L2 L2 !,ESP ESP ESP ESP,0
191,.,None,,0
192,.,None,,0
193,.,None,,0
194,coño pero es que es rosada .,co conj cop pro:rel cop adj .,ENG ENG ENG ENG ENG ENG,0
195,.,None,,0
196,this blue one ?,det:dem adj pro:indef ?,ENG ENG ENG,0
197,.,None,,0
198,es se parece a la que teníamos ya ?,cop pro:refl v aprep det:art pro:rel v adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
199,.,None,,0
200,sí .,co .,ENG,0
201,y oye pero te tiraste la casa por la ventana ?,coord v conj pro:obj v det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
202,.,None,,0
203,you use them a lot you do .,pro:per v pro:obj det:art n pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
204,okay .,co .,ENG,0
205,.,None,,0
206,yep you look good .,co pro:per v adj .,ENG ENG ENG ENG,0
207,.,None,,0
208,"answer him say ""/.","v pro:obj v +""/.",ENG ENG ENG,0
209,María would like to know where her as_builts are along with the drawings for A_one that your staff did not bind properly .,n:prop mod co inf v pro:rel det:poss n cop adv prep det:art n prep n:prop pro:rel det:poss n mod neg v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
210,here I'll do it on your computer .,adv pro:sub v pro:per prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
211,.,None,,0
212,since I didn't get a copy of that .,conj pro:sub mod v det:art n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
213,.,None,,0
214,Tom this is María .,n:prop pro:dem cop n:prop .,ENG ENG ENG ENG,0
215,.,None,,0
216,where ?,pro:rel ?,ENG,0
217,my as_builts !,det:poss n !,ENG ENG,0
218,forty one and //.,det:num det:num coord +//.,ENG ENG ENG,0
219,.,None,,0
220,had files from A_one that your staff did not bind properly .,v n prep n:prop pro:rel det:poss n mod neg v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
221,.,None,,0
222,thank you .,v pro:per .,ENG ENG,0
223,.,None,,0
224,I'm sure he is going to have a comment .,pro:sub adv pro:sub aux part inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
225,.,None,,0
226,he is gonna say what are you doing on Hanna's computer ?,pro:sub aux part v pro:int aux pro:per part prep adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
227,.,None,,0
228,.,None,,0
229,.,None,,0
230,ah yes .,co co .,ENG ENG,0
231,.,None,,0
232,going one going twice sold !,n:gerund det:num part adv part !,ENG ENG ENG ENG ENG,0
233,.,None,,0
234,actually he probably misses us probably misses us .,adv pro:sub adv v pro:obj adv v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
235,.,None,,0
236,.,None,,0
237,.,None,,0
238,.,None,,0
239,.,None,,0
240,.,None,,0
241,they thought he was a white Oreos !,pro:sub v pro:sub cop det:art n n:prop !,ENG ENG ENG ENG ENG ENG ENG,0
242,you've seen the ones that are the white cookies with chocolate in the middle they they make a white oreo or something I don't know what they call it .,pro:per part det:art det:num pro:rel cop det:art n n prep n prep det:art n pro:sub pro:sub v det:art adj n coord pro:indef pro:sub mod v pro:int pro:sub v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
243,you've never seen any Hannah ?,pro:per adv part qn n:prop ?,ENG ENG ENG ENG ENG,0
244,.,None,,0
245,you who eat more Oreos than all of us put together ?,pro:per pro:rel v adv n:prop prep pro:indef prep pro:obj v adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
246,.,None,,0
247,he is from Chicago .,pro:sub cop prep n:prop .,ENG ENG ENG ENG,0
248,.,None,,0
249,he is from Illinois isn't he ?,pro:sub cop prep n:prop cop pro:sub ?,ENG ENG ENG ENG ENG ENG,0
250,.,None,,0
251,you are in trouble .,pro:per cop prep n .,ENG ENG ENG ENG,0
252,.,None,,0
253,he said something about whites and about Jews and a bit of ...,pro:sub v pro:indef prep n coord prep n:prop coord det:art n prep +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
254,.,None,,0
255,yes he did yes he did .,co pro:sub v co pro:sub v .,ENG ENG ENG ENG ENG ENG,0
256,.,None,,0
257,yes he did yes he did .,co pro:sub v co pro:sub v .,ENG ENG ENG ENG ENG ENG,0
258,.,None,,0
259,Saddam_Hussein's oh yeah let's take him down .,adj co co v v pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG,0
260,.,None,,0
261,oh boy .,co n .,ENG ENG,0
262,.,None,,0
263,oye pero te quedan chirriquiticos .,v conj pro:obj v adj .,ENG ENG ENG ENG ENG,0
264,yo 0que tú andaría descalza .,pro:sub pro:rel pro:sub v v .,ENG ENG ENG ENG ENG,0
265,I wouldn't even bother .,pro:sub mod adv v .,ENG ENG ENG ENG,0
266,.,None,,0
267,sure you can .,adj pro:per mod .,ENG ENG ENG,0
268,.,None,,0
269,what do you mean there is ...,pro:int mod pro:per v adv cop +...,ENG ENG ENG ENG ENG ENG,0
270,.,None,,0
271,what ?,pro:int ?,ENG,0
272,.,None,,0
273,what gas meter what gas ?,pro:int n v pro:int n ?,ENG ENG ENG ENG ENG,0
274,.,None,,0
275,it's a tank .,pro:per det:art n .,ENG ENG ENG,0
276,.,None,,0
277,it figures I put this going the freaking wrong way !,pro:per v pro:sub v det:dem part det:art n:gerund adj n !,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
278,.,None,,0
279,I would assume so .,pro:sub mod v co .,ENG ENG ENG ENG,0
280,.,None,,0
281,why do we need to worry about it ?,pro:int mod pro:sub v inf v prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
282,we don't provide the tank .,pro:sub mod v det:art n .,ENG ENG ENG ENG ENG,0
283,.,None,,0
284,it's usually a I'm not sure that it has a meter .,pro:per adv det:art pro:sub neg adj comp pro:per aux det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
285,but to be honest I don't know .,conj prep cop adj pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG,0
286,.,None,,0
287,are you printing ?,cop pro:per part ?,ENG ENG ENG,0
288,.,None,,0
289,look at that .,v prep pro:dem .,ENG ENG ENG,0
290,they'll never know .,pro:sub adv v .,ENG ENG ENG,0
291,.,None,,0
292,why are you here ?,pro:int cop pro:per adv ?,ENG ENG ENG ENG,0
293,.,None,,0
294,they're arguing ?,pro:sub part ?,ENG ENG,0
295,.,None,,0
296,the love .,det:art n .,ENG ENG,0
297,.,None,,0
298,.,None,,0
299,.,None,,0
300,.,None,,0
301,.,None,,0
302,why do we need to call Will ?,pro:int mod pro:sub v inf v n:prop ?,ENG ENG ENG ENG ENG ENG ENG,0
303,.,None,,0
304,oh is Will still around oh .,co cop n:prop adj adv co .,ENG ENG ENG ENG ENG ENG,0
305,.,None,,0
306,do we know if Will is quitting ?,mod pro:sub v comp n:prop aux part ?,ENG ENG ENG ENG ENG ENG ENG,0
307,.,None,,0
308,yes Tim says I guess he's emailed to Tom .,co n:prop v pro:sub v pro:sub part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
309,.,None,,0
310,"and he came back said ""/.","coord pro:sub v adv v +""/.",ENG ENG ENG ENG ENG,0
311,mail box or conference is full .,n n coord n cop adj .,ENG ENG ENG ENG ENG ENG,0
312,.,None,,0
313,oh .,co .,ENG,0
314,.,None,,0
315,according to Hannah his box is always full .,part prep n:prop det:poss n cop adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
316,.,None,,0
317,I answered for you .,pro:sub v prep pro:per .,ENG ENG ENG ENG,0
318,.,None,,0
319,in a in a plumbing plant ?,prep det:art prep det:art n:gerund n ?,ENG ENG ENG ENG ENG ENG,0
320,.,None,,0
321,.,None,,0
322,.,None,,0
323,they don't have a legend in the front ?,pro:sub mod v det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
324,.,None,,0
325,what's an NW ?,pro:int det:art n:prop ?,ENG ENG ENG,0
326,.,None,,0
327,gas .,n .,ENG,0
328,.,None,,0
329,it doesn't have to .,pro:per mod v prep .,ENG ENG ENG ENG,0
330,.,None,,0
331,is this a different generator then ?,cop pro:dem det:art adj n adv:tem ?,ENG ENG ENG ENG ENG ENG,0
332,.,None,,0
333,once ?,adv ?,ENG,0
334,.,None,,0
335,what is it propane ?,pro:int cop pro:per n ?,ENG ENG ENG ENG,0
336,or is it gas ?,coord cop pro:per v ?,ENG ENG ENG ENG,0
337,.,None,,0
338,okay .,co .,ENG,0
339,.,None,,0
340,aló Patty .,co n:prop .,ENG ENG,0
341,buenas cómo está ?,adj pro:int cop ?,ENG ENG ENG,0
342,bien de lo más bien .,adv prep pro:obj adv adv .,ENG ENG ENG ENG ENG,0
343,que ya veo que Caleb se llevó a todos los hermanos .,L2 L2 L2 L2 n:prop L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP,1
344,.,None,,0
345,.,None,,0
346,no no no no él quería ir a casa de los abuelos .,adv adv adv adv pro:sub v inf aprep imp prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
347,right .,co .,ENG,0
348,.,None,,0
349,no no no se quería era pasarse tarde en casa de los de mi mamá y mi papá .,adv adv adv pro:refl v cop inf adv prep imp prep det:art prep det:pos n coord det:pos n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
350,.,None,,0
351,no no no .,adv adv adv .,ENG ENG ENG,0
352,estaban listos ya .,cop adj adv .,ENG ENG ENG,0
353,.,None,,0
354,sí temprano sí .,co adj co .,ENG ENG ENG,0
355,así que si si cuando cuando esté listo ya para irse se puede ir .,adv pro:rel conj conj conj pro:rel cop adj adv prep inf pro:refl v inf .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
356,ah bueno .,co L2 .,ENG ESP,1
357,.,None,,0
358,sí no yo los voy a buscar a casa de mi mamá .,co adv pro:sub pro:obj v aprep inf aprep imp prep det:pos n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
359,bueno .,co .,ENG,0
360,hasta mañana .,prep adv .,ENG ENG,0
361,bueno hasta mañana .,co prep adv .,ENG ENG ENG,0
362,.,None,,0
363,when was the last time you talked to him ?,conj cop det:art adj n pro:per v prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
364,.,None,,0
365,and with /.,coord prep +/.,ENG ENG,0
366,.,None,,0
367,and when was the last time we got anything from him any sort of /.,coord pro:int cop det:art adj n pro:sub v pro:indef prep pro:obj qn n prep +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
368,.,None,,0
369,do we perhaps need to make a political /.,mod pro:sub adv v inf v det:art adj +/.,ENG ENG ENG ENG ENG ENG ENG ENG,0
370,.,None,,0
371,well what I'm saying is do we need to make a call ?,co pro:int pro:sub n:gerund cop mod pro:sub v inf v det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
372,.,None,,0
373,no and see if he's still there .,co coord v conj pro:sub adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
374,or the main office don't they have a main number ?,coord det:art adj n mod pro:sub v det:art adj v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
375,.,None,,0
376,"and just ask , oh , his voicemail still work .",coord adv v cm co cm det:poss n adv v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
377,.,None,,0
378,that doesn't mean anything because if they haven't disconnected the phone .,pro:dem mod v pro:indef conj conj pro:sub aux dis#part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
379,.,None,,0
380,not necessarily .,neg adv .,ENG ENG,0
381,.,None,,0
382,not necessarily .,neg adv .,ENG ENG,0
383,.,None,,0
384,you would hope !,pro:per mod v !,ENG ENG ENG,0
385,.,None,,0
386,but we haven't heard from him in //.,conj pro:sub aux part prep pro:obj adv +//.,ENG ENG ENG ENG ENG ENG ENG,0
387,.,None,,0
388,can you what ?,mod pro:per pro:int ?,ENG ENG ENG,0
389,.,None,,0
390,yeah .,co .,ENG,0
391,.,None,,0
392,the yeah .,det:art co .,ENG ENG,0
393,.,None,,0
394,yeah yeah .,co co .,ENG ENG,0
395,.,None,,0
396,I mean a note does not have to be //.,pro:sub v det:art n mod neg v inf cop +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
397,.,None,,0
398,applicable specific spot is this a general note ?,adj adj n cop pro:dem det:art n n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
399,.,None,,0
400,yeah .,co .,ENG,0
401,.,None,,0
402,ay Dios mío that sounds like the key stone what's on first who's on second .,L2 L2 L2 det:dem n prep det:art n n pro:int adv adv pro:rel prep n .,ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
403,.,None,,0
404,"no , Hu's on first , no , Watt's on second ?",co cm adj adv adj cm qn cm adj adv n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
405,but who's on first ?,conj pro:rel adv adv ?,ENG ENG ENG ENG,0
406,.,None,,0
407,that's pretty bad Hannah .,pro:dem adv adj n:prop .,ENG ENG ENG ENG,0
408,a week ?,det:art n ?,ENG ENG,0
409,.,None,,0
410,on your message ?,prep det:poss n ?,ENG ENG ENG,0
411,.,None,,0
412,remind me not to leave you a message .,v pro:obj neg inf v pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
413,.,None,,0
414,you should actually put don't leave a message .,pro:per mod adv part mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
415,.,None,,0
416,it's only Monday .,pro:per adv n:prop .,ENG ENG ENG,0
417,.,None,,0
418,.,None,,0
419,.,None,,0
420,see because Jeff is at the field .,v conj n:prop cop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
421,he doesn't have anybody to argue with .,pro:sub mod v pro:indef inf v prep .,ENG ENG ENG ENG ENG ENG ENG,0
422,.,None,,0
423,yeah but he is not here to personally //.,co conj pro:sub cop neg adv prep adv +//.,ENG ENG ENG ENG ENG ENG ENG ENG,0
424,.,None,,0
425,oh that's true .,co pro:dem adj .,ENG ENG ENG,0
426,.,None,,0
427,then he leaves !,adv:tem pro:sub v !,ENG ENG ENG,0
428,.,None,,0
429,then he did his job .,adv:tem pro:sub v det:poss n .,ENG ENG ENG ENG ENG,0
430,.,None,,0
431,I don't wanna know how many doors they have .,pro:sub mod v v pro:int qn n pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
432,.,None,,0
433,it's a scary thought .,pro:per det:art adj n .,ENG ENG ENG ENG,0
434,.,None,,0
435,it's a scary thought .,pro:per det:art adj n .,ENG ENG ENG ENG,0
436,now would you think this was created at suffix office or here ?,adv mod pro:per v det:dem aux part prep n n coord adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
437,.,None,,0
438,.,None,,0
439,.,None,,0
440,what can I say ?,pro:int mod pro:sub v ?,ENG ENG ENG ENG,0
441,.,None,,0
442,all right where the hell is my book ?,qn n pro:rel det:art n cop det:poss n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
443,.,None,,0
444,.,None,,0
445,préstame unas tijeras .,imp v n .,ENG ENG ENG,0
446,por favore .,L2 L2 .,ESP ESP,0
447,thank you .,v pro:per .,ENG ENG,0
448,.,None,,0
449,no cortando la caja .,adv ger det:art n .,ENG ENG ENG ENG,0
450,para sacar el copy_paper .,prep inf det:art L2 .,ENG ENG ENG ESP,1
451,.,None,,0
452,remind me again to kill what's his name ?,v pro:obj adv inf v pro:int det:poss n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
453,.,None,,0
454,Gerardo .,n:prop .,ENG,0
455,.,None,,0
456,just for you all's future reference when you double side you still have to tell it to sort .,adv prep pro:per adj n n conj pro:per adv v pro:per adv v inf v pro:per prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
457,.,None,,0
458,yes .,co .,ENG,0
459,.,None,,0
460,there was a commercial when I lived in England /.,pro:exist cop det:art n conj pro:sub v prep n:prop +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
461,.,None,,0
462,on the Minis .,prep det:art n:prop .,ENG ENG ENG,0
463,how many people you can get at the Minis ?,pro:int qn n pro:per mod v prep det:art n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
464,.,None,,0
465,remember that commercial ?,v adv n ?,ENG ENG ENG,0
466,.,None,,0
467,when I was a exchange student .,conj pro:sub cop det:art n n .,ENG ENG ENG ENG ENG ENG,0
468,.,None,,0
469,I was only there for four months .,pro:sub cop qn adv prep det:num n .,ENG ENG ENG ENG ENG ENG ENG,0
470,.,None,,0
