,sentence,pos,language,switch
52,.,None,,0
53,and they'll ...,coord pro:sub +...,ENG ENG,0
54,you know .,pro:per v .,ENG ENG,0
55,don't have a problem .,mod v det:art n .,ENG ENG ENG ENG,0
56,but if it's a lot .,conj conj pro:per det:art n .,ENG ENG ENG ENG ENG,0
57,and have the restocking fee /.,coord v det:art re#n:gerund n +/.,ENG ENG ENG ENG ENG,0
58,.,None,,0
59,right you know .,adv pro:per v .,ENG ENG ENG,0
60,maybe there is a restocking fee .,adv pro:exist cop det:art re#n:gerund n .,ENG ENG ENG ENG ENG ENG,0
61,and they complain about that sometimes .,coord pro:sub v prep pro:dem adv .,ENG ENG ENG ENG ENG ENG,0
62,.,None,,0
63,my feet hurt .,det:poss n part .,ENG ENG ENG,0
64,they're getting //.,pro:sub part +//.,ENG ENG,0
65,.,None,,0
66,no .,co .,ENG,0
67,I don't know for what .,pro:sub mod v prep pro:int .,ENG ENG ENG ENG ENG,0
68,.,None,,0
69,why /.,pro:rel +/.,ENG,0
70,.,None,,0
71,okay .,co .,ENG,0
72,.,None,,0
73,what pains ?,pro:int n ?,ENG ENG,0
74,his legs ?,det:poss n ?,ENG ENG,0
75,those are growing pains .,det:dem aux part n .,ENG ENG ENG ENG,0
76,.,None,,0
77,.,None,,0
78,.,None,,0
79,mine is .,n cop .,ENG ENG,0
80,.,None,,0
81,my ankle cracks all the time .,det:poss n v qn det:art n .,ENG ENG ENG ENG ENG ENG,0
82,.,None,,0
83,my toes right now .,det:poss n adv adv .,ENG ENG ENG ENG,0
84,you can /.,pro:per mod +/.,ENG ENG,0
85,.,None,,0
86,it's probably growing pains .,pro:per adv part n .,ENG ENG ENG ENG,0
87,I had a son /.,pro:sub v det:art n +/.,ENG ENG ENG ENG,0
88,.,None,,0
89,and his shoes also .,coord det:poss n adv .,ENG ENG ENG ENG,0
90,.,None,,0
91,check to see that has the right support .,n inf co adv v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
92,that you know they //.,comp pro:per v pro:sub +//.,ENG ENG ENG ENG,0
93,you know .,pro:per v .,ENG ENG,0
94,because I have a friend who her son is huge now .,conj pro:sub v det:art n pro:rel det:poss n cop adj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
95,I mean he is like a foot up taller than Charles .,pro:sub v pro:sub cop co det:art n adv adj prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
96,and he had to wear special shoes for a while because he was growing so fast that his body can't take it .,coord pro:sub v inf v n v prep det:art n conj pro:sub aux part adv adv adv det:poss n mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
97,.,None,,0
98,no he /.,co pro:sub +/.,ENG ENG,0
99,.,None,,0
100,oh you need to go to a pediatrician so they can tell you ...,co pro:per v inf v prep det:art n conj pro:sub mod v pro:per +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
101,a specialist because you'll need a /.,det:art n conj pro:per v det:art +/.,ENG ENG ENG ENG ENG ENG,0
102,.,None,,0
103,right .,co .,ENG,0
104,.,None,,0
105,right .,co .,ENG,0
106,.,None,,0
107,but you want somebody who deals with children .,conj pro:per v pro:indef pro:rel v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
108,.,None,,0
109,well .,co .,ENG,0
110,but you may also wanna check his shoes .,conj pro:per mod adv v v det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
111,that the shoes are the right ...,comp det:art n cop det:art adj +...,ENG ENG ENG ENG ENG ENG,0
112,.,None,,0
113,support .,n .,ENG,0
114,particularly if he is growing so fast ...,adv conj pro:sub aux part adv adv +...,ENG ENG ENG ENG ENG ENG ENG,0
115,I I can ask my friend ...,pro:sub pro:sub mod v det:poss n +...,ENG ENG ENG ENG ENG ENG,0
116,.,None,,0
117,what they gave her son because she had some //.,pro:int pro:sub v det:poss n conj pro:sub v qn +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
118,.,None,,0
119,and like he couldn't //.,coord conj pro:sub mod +//.,ENG ENG ENG ENG,0
120,.,None,,0
121,he wasn't supposed to run too much ...,pro:sub aux part inf v adv adv +...,ENG ENG ENG ENG ENG ENG ENG,0
122,I don't know .,pro:sub mod v .,ENG ENG ENG,0
123,I can't remember .,pro:sub mod v .,ENG ENG ENG,0
124,I have to ask her .,pro:sub v inf v pro:obj .,ENG ENG ENG ENG ENG,0
125,.,None,,0
126,because he is super tall .,conj pro:sub cop adj adj .,ENG ENG ENG ENG ENG,0
127,he is ...,pro:sub cop +...,ENG ENG,0
128,he is huge .,pro:sub cop adj .,ENG ENG ENG,0
129,.,None,,0
130,I mean not huge .,pro:sub v neg adj .,ENG ENG ENG ENG,0
131,but he is really really tall .,conj pro:sub cop adv adv adj .,ENG ENG ENG ENG ENG ENG,0
132,.,None,,0
133,.,None,,0
134,told it's cold over here .,v pro:per adv prep n .,ENG ENG ENG ENG ENG,0
135,.,None,,0
136,okay .,co .,ENG,0
137,.,None,,0
138,you must .,pro:per mod .,ENG ENG,0
139,.,None,,0
140,yeah .,co .,ENG,0
141,.,None,,0
142,because you are gonna see her when you are staying there .,conj pro:per aux part v det:poss conj pro:per aux part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
143,you are gonna see her .,pro:per aux part v pro:obj .,ENG ENG ENG ENG ENG,0
144,okay .,co .,ENG,0
145,.,None,,0
146,qué es lo que quieres que te haga ?,pro:int cop pro:obj pro:rel v pro:rel pro:obj v ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
147,.,None,,0
148,okay .,co .,ENG,0
149,.,None,,0
150,.,None,,0
151,.,None,,0
152,no está bien .,adv cop adv .,ENG ENG ENG,0
153,no hay problema .,adv v n .,ENG ENG ENG,0
154,.,None,,0
155,.,None,,0
156,.,None,,0
157,porque yo he sufrido dolores de cabeza ...,conj pro:sub aux part n prep n +...,ENG ENG ENG ENG ENG ENG ENG,0
158,.,None,,0
159,con hardware que no está bien hecho .,L2 n L2 L2 L2 L2 L2 .,ESP ENG ESP ESP ESP ESP ESP,1
160,.,None,,0
161,no dolores de cabeza but still //.,L2 L2 L2 L2 conj adv +//.,ESP ESP ESP ESP ENG ENG,1
162,you know .,pro:per v .,ENG ENG,0
163,inconveniences .,in#n .,ENG,0
164,.,None,,0
165,right .,co .,ENG,0
166,you have to pay for it .,pro:per v inf v prep pro:per .,ENG ENG ENG ENG ENG ENG,0
167,.,None,,0
168,yo traje lonche .,pro:sub v n .,ENG ENG ENG,0
169,.,None,,0
170,traje lonche .,n n .,ENG ENG,0
171,.,None,,0
172,.,None,,0
173,.,None,,0
174,que aquel indio que no va a ningún lado ?,pro:rel det:dem n pro:rel adv v aprep det:indef n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
175,.,None,,0
176,deja que pese veinte libras .,v pro:rel v det:num v .,ENG ENG ENG ENG ENG,0
177,.,None,,0
178,.,None,,0
179,.,None,,0
180,es un /.,cop det:art +/.,ENG ENG,0
181,.,None,,0
182,no hay quien los /.,adv v pro:rel pro:obj +/.,ENG ENG ENG ENG,0
183,.,None,,0
184,sí .,co .,ENG,0
185,y por qué no quiere coche ?,L2 L2 L2 L2 L2 L2 ?,ESP ESP ESP ESP ESP ESP,0
186,.,None,,0
187,es un coche .,cop det:art co .,ENG ENG ENG,0
188,.,None,,0
189,si ella carga ese niño todo el tiempo /.,conj pro:sub v det:dem n det:indef det:art n +/.,ENG ENG ENG ENG ENG ENG ENG ENG,0
190,.,None,,0
191,right right right right right .,adv adj n n co .,ENG ENG ENG ENG ENG,0
192,yo me regalaron uno de esos .,pro:sub pro:obj v det:art prep det:dem .,ENG ENG ENG ENG ENG ENG,0
193,.,None,,0
194,yeah .,co .,ENG,0
195,.,None,,0
196,I could never get I could never get him like to be for me comfortable .,pro:sub mod adv v pro:sub mod adv v pro:obj co inf cop prep pro:obj adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
197,.,None,,0
198,no sí exactly //.,L2 L2 adv +//.,ESP ESP ENG,1
199,Charly was born in the summer /.,n:prop cop adj prep det:art n +/.,ENG ENG ENG ENG ENG ENG,0
200,.,None,,0
201,so ...,co +...,ENG,0
202,.,None,,0
203,but I know people who do that .,conj pro:sub v n pro:rel v pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
204,.,None,,0
205,es es un /.,cop cop det:art +/.,ENG ENG ENG,0
206,.,None,,0
207,sí lo bueno que se puede dar es un gift certificate .,L2 L2 L2 L2 L2 L2 L2 L2 L2 n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
208,.,None,,0
209,que ella después compre lo que ella quiere .,pro:rel pro:sub adv v pro:obj pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
210,.,None,,0
211,y si quiere cargar ése .,coord conj v inf pro:dem .,ENG ENG ENG ENG ENG,0
212,y cómo esté dormido .,coord pro:int aux part .,ENG ENG ENG ENG,0
213,y está en el car seat .,L2 L2 L2 L2 n n .,ESP ESP ESP ESP ENG ENG,1
214,tú no vas a sacar a un niño dormido del car seat .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
215,"mi abuela decía ""/.","det:pos n v +""/.",ENG ENG ENG,0
216,no despierten al león .,adv v aprep n .,ENG ENG ENG ENG,0
217,.,None,,0
218,when they are sleeping ...,conj pro:sub aux part +...,ENG ENG ENG ENG,0
219,.,None,,0
220,oh meta en el carro .,co L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
221,y y no tiene que ser uno de los estos que están diseñados because I used to //.,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 conj pro:sub v prep +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG,1
222,you can find the stroller .,pro:per mod v det:art n .,ENG ENG ENG ENG ENG,0
223,and you can stick the car seat without having the base thing .,coord pro:per mod v det:art n n prep n:gerund det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
224,.,None,,0
225,because when Charles was born that didn't exist .,conj conj n:prop cop adj comp mod v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
226,.,None,,0
227,that didn't exist .,comp mod v .,ENG ENG ENG,0
228,.,None,,0
229,so you had to /.,co pro:per v prep +/.,ENG ENG ENG ENG,0
230,.,None,,0
231,right .,co .,ENG,0
232,.,None,,0
233,no ni siquiera /.,adv coord conj +/.,ENG ENG ENG,0
234,.,None,,0
235,que ...,L2 +...,ESP,0
236,.,None,,0
237,todo en esta vida pesa .,det:indef prep det:dem n v .,ENG ENG ENG ENG ENG,0
238,.,None,,0
239,es que ella es ...,cop pro:rel pro:sub cop +...,ENG ENG ENG ENG,0
240,.,None,,0
241,no ella no va a poder trabajar .,adv pro:sub adv v aprep inf inf .,ENG ENG ENG ENG ENG ENG ENG,0
242,.,None,,0
243,tú te imaginas el día que tenga que encontrar un day_care ?,pro:sub pro:obj v det:art n pro:rel v pro:rel inf det:art L2 ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
244,.,None,,0
245,bueno por eso se quiere mudar para allá arriba en el ecofriendly department de Oregon or Seattle or wherever that is .,co prep pro:dem pro:refl v inf prep adv adv prep det:art L2 L2 prep n:prop L2 n:prop L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ENG ESP ENG ESP ESP ESP ESP,1
246,.,None,,0
247,to check Daniel ?,inf v n:prop ?,ENG ENG ENG,0
248,.,None,,0
249,oh I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
250,.,None,,0
251,not good untill thursday !,neg adj un#v n !,ENG ENG ENG ENG,0
252,.,None,,0
253,not good untill thursday !,neg adj un#v n !,ENG ENG ENG ENG,0
254,.,None,,0
255,not good untill thursday !,neg adj un#v n !,ENG ENG ENG ENG,0
256,.,None,,0
257,oh it did ?,co pro:per v ?,ENG ENG ENG,0
258,.,None,,0
259,oh .,co .,ENG,0
260,.,None,,0
261,what are you doing in //.,pro:int aux pro:per part adv +//.,ENG ENG ENG ENG ENG,0
262,it doesn't come in on thursday !,pro:per mod v adv prep n !,ENG ENG ENG ENG ENG ENG,0
263,.,None,,0
264,doesn't it activate ?,mod pro:per v ?,ENG ENG ENG,0
265,arrive at your bank on thursday .,v prep det:poss n prep n .,ENG ENG ENG ENG ENG ENG,0
266,.,None,,0
267,ah they had no clue .,co pro:sub v qn n .,ENG ENG ENG ENG ENG,0
268,.,None,,0
269,gotcha gotcha gotcha gotcha .,co co co co .,ENG ENG ENG ENG,0
270,.,None,,0
271,gotcha .,co .,ENG,0
272,.,None,,0
273,right .,co .,ENG,0
274,.,None,,0
275,uhuh .,co .,ENG,0
276,.,None,,0
277,right .,co .,ENG,0
278,.,None,,0
279,right .,co .,ENG,0
280,.,None,,0
281,mhm .,co .,ENG,0
282,.,None,,0
283,right .,co .,ENG,0
284,.,None,,0
285,only variants .,adv n .,ENG ENG,0
286,oh !,co !,ENG,0
287,hence the term .,adv det:art n .,ENG ENG ENG,0
288,.,None,,0
289,what the variance is .,pro:int det:art n cop .,ENG ENG ENG ENG,0
290,why ?,pro:rel ?,ENG,0
291,why there's a /.,pro:int pro:exist det:art +/.,ENG ENG ENG,0
292,.,None,,0
293,mhm .,co .,ENG,0
294,.,None,,0
295,or something .,coord pro:indef .,ENG ENG,0
296,.,None,,0
297,first right .,adv co .,ENG ENG,0
298,or second right .,coord adj co .,ENG ENG ENG,0
299,.,None,,0
300,hello .,co .,ENG,0
301,hey .,co .,ENG,0
302,granny ?,n ?,ENG,0
303,Mateu .,n:prop .,ENG,0
304,MATE .,n:prop .,ENG,0
305,U I think .,n:prop pro:sub v .,ENG ENG ENG,0
306,EU .,n:prop .,ENG,0
307,Mateu .,n:prop .,ENG,0
308,hang on .,v adv .,ENG ENG,0
309,I have to go to my desk because I have his number .,pro:sub v inf v prep det:poss n conj pro:sub v det:poss v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
310,hang on .,v adv .,ENG ENG,0
311,.,None,,0
312,?,None,,0
313,.,None,,0
314,qué traje ?,pro:int v ?,ENG ENG,0
315,una ensalada que hice .,det:art n pro:rel v .,ENG ENG ENG ENG,0
316,el otro día //.,det:art pro:indef n +//.,ENG ENG ENG,0
317,ahí tengo bastante si la quieres probar .,adv v adv conj pro:obj v inf .,ENG ENG ENG ENG ENG ENG ENG,0
318,una de esas que son layers .,pro:dem prep det:dem pro:rel cop L2 .,ENG ENG ENG ENG ENG ESP,1
319,.,None,,0
320,que hice para Easter .,pro:rel v prep n:prop:L2 .,ENG ENG ENG ENG,0
321,lo que me sobró .,pro:obj pro:rel pro:obj v .,ENG ENG ENG ENG,0
322,a ver .,aprep inf .,ENG ENG,0
323,mister .,n .,ENG,0
324,hello ?,co ?,ENG,0
325,three O five .,det:num n:prop det:num .,ENG ENG ENG,0
326,two three three .,det:num det:num det:num .,ENG ENG ENG,0
327,three three zero four .,det:num det:num det:num det:num .,ENG ENG ENG ENG,0
328,okey_dokey .,co .,ENG,0
329,.,None,,0
330,I don't know who he is .,pro:sub mod v pro:int pro:sub cop .,ENG ENG ENG ENG ENG ENG,0
331,I guess somebody works for him .,pro:sub v pro:indef v prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
332,Mateu_architectural_comp .,n:prop .,ENG,0
333,.,None,,0
334,yeah .,co .,ENG,0
335,somebody works for him .,pro:indef v prep pro:obj .,ENG ENG ENG ENG,0
336,all ready like .,adv adj prep .,ENG ENG ENG,0
337,.,None,,0
338,.,None,,0
339,no .,co .,ENG,0
340,it's like a layer salad .,pro:per conj det:art n n .,ENG ENG ENG ENG ENG,0
341,que empiezas abajo con lechuga ah stuff .,pro:rel v adv prep n co L2 .,ENG ENG ENG ENG ENG ENG ESP,1
342,y después //.,coord adv +//.,ENG ENG,0
343,it looks really pretty .,pro:per v adv adv .,ENG ENG ENG ENG,0
344,tienes que conseguirlo en un bol que sea como transparente .,v pro:rel inf prep det:art n pro:rel cop adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
345,so you can see it .,co pro:per mod v pro:per .,ENG ENG ENG ENG ENG,0
346,yeah I know .,co pro:sub v .,ENG ENG ENG,0
347,y tiene ...,coord v +...,ENG ENG,0
348,I put salad lettuce .,pro:sub v n n .,ENG ENG ENG ENG,0
349,I mean Spanish lettuce .,pro:sub v n:prop n .,ENG ENG ENG ENG,0
350,carrots celeries tomatoes green beans ...,n n n adj n +...,ENG ENG ENG ENG ENG,0
351,.,None,,0
352,mi suegra la hizo for Christmas .,det:pos n pro:obj v L2 n:prop:L2 .,ENG ENG ENG ENG ESP ENG,1
353,ella trajo para casa de mi mamá //.,pro:sub v prep imp prep det:pos n +//.,ENG ENG ENG ENG ENG ENG ENG,0
354,trajo la ensalada //.,v det:art n +//.,ENG ENG ENG,0
355,.,None,,0
356,y no .,coord adv .,ENG ENG,0
357,for Nochebuena .,prep L2 .,ENG ESP,1
358,that she make .,comp pro:sub v .,ENG ENG ENG,0
359,que ella estaba en la peluquería .,pro:rel pro:sub cop prep det:art n .,ENG ENG ENG ENG ENG ENG,0
360,and she heard this people talking about it so she looked it up on the web .,coord pro:sub v det:dem n part prep pro:per conj pro:sub v pro:per adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
361,and it's not that hard .,coord pro:per neg pro:rel adv .,ENG ENG ENG ENG ENG,0
362,it's just the layering cutting all the stuff .,pro:per adj det:art n:gerund part adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
363,y después el dressing arriba .,coord adv det:art L2 adv .,ENG ENG ENG ESP ENG,1
364,and I've found a couple of different .,coord pro:sub part det:art n prep adj .,ENG ENG ENG ENG ENG ENG ENG,0
365,it's called seven layer .,pro:per part det:num v .,ENG ENG ENG ENG,0
366,but you can put as many layers as you want .,conj pro:per mod v prep qn n conj pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
367,y entonces el dressing en uno de los website era mayonesa nada más .,coord adv det:art L2 prep det:art prep det:art L2 cop n v adv .,ENG ENG ENG ESP ENG ENG ENG ENG ESP ENG ENG ENG ENG,1
368,y después había otro que era mayonesa con sour_cream .,coord adv aux det:indef pro:rel cop n prep L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
369,y entonces yo le eché un poquitico de spices .,coord adv pro:sub pro:ind v det:art det:indef prep L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
370,sal pimienta ...,n n +...,ENG ENG,0
371,you know ...,pro:per v +...,ENG ENG,0
372,garlic whatever .,n pro:int .,ENG ENG,0
373,and then just put it on top .,coord adv:tem adv v pro:per prep n .,ENG ENG ENG ENG ENG ENG ENG,0
374,and that's it .,coord pro:dem pro:per .,ENG ENG ENG,0
375,you sit on top .,pro:per v prep n .,ENG ENG ENG ENG,0
376,you know .,pro:per v .,ENG ENG,0
377,and then has cheese .,coord adv:tem v n .,ENG ENG ENG ENG,0
378,.,None,,0
379,it need a little bit .,pro:per v det:art adj n .,ENG ENG ENG ENG ENG,0
380,it doesn't sit through when you take it out .,pro:per mod v adv conj pro:per v pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
381,.,None,,0
382,although some of the websites says that before you serve it you toss it all together .,conj qn prep det:art n v comp conj pro:per v pro:per pro:per v pro:per adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
383,but it looks so pretty .,conj pro:per v adv adj .,ENG ENG ENG ENG ENG,0
384,.,None,,0
385,yeah it looks //.,co pro:per v +//.,ENG ENG ENG,0
386,you know .,pro:per v .,ENG ENG,0
387,it has to be a nice sort of glass /.,pro:per aux inf cop det:art adj n prep n +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
388,.,None,,0
389,right .,co .,ENG,0
390,right right right .,adv adv co .,ENG ENG ENG,0
391,bueno .,L2 .,ESP,0
392,and and you could put anything you wanted .,coord coord pro:per mod v pro:indef pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
393,porque yo puse los vegetales que a mí me gustan .,conj pro:sub v det:art n pro:rel aprep pro:prep pro:obj v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
394,but like the recipes tenían que si cauliflower .,conj prep det:art n L2 L2 L2 n .,ENG ENG ENG ENG ESP ESP ESP ENG,1
395,los florets de cauliflower .,det:art L2 prep L2 .,ENG ESP ENG ESP,1
396,she had snap peas ...,pro:sub v n n +...,ENG ENG ENG ENG,0
397,you could have pineapple ...,pro:per mod v n +...,ENG ENG ENG ENG,0
398,I mean you could put //.,pro:sub v pro:per mod v +//.,ENG ENG ENG ENG ENG,0
399,I mean you could change ...,pro:sub v pro:per mod v +...,ENG ENG ENG ENG ENG,0
400,.,None,,0
401,this ?,pro:dem ?,ENG,0
402,hay un montón .,v det:art n .,ENG ENG ENG,0
403,I'll give you some .,pro:sub v pro:per qn .,ENG ENG ENG ENG,0
404,.,None,,0
405,so you you ...,co pro:per pro:per +...,ENG ENG ENG,0
406,tú le puedes poner lo que tú quieras .,pro:sub pro:ind v inf pro:obj pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
407,básicamente .,adv:adj .,ENG,0
408,whatever salad you feel .,pro:int n pro:per v .,ENG ENG ENG ENG,0
409,you know .,pro:per v .,ENG ENG,0
410,whatever ...,pro:int +...,ENG,0
411,you know .,pro:per v .,ENG ENG,0
412,.,None,,0
413,.,None,,0
414,.,None,,0
415,.,None,,0
416,.,None,,0
417,Charles keeps going .,n:prop v part .,ENG ENG ENG,0
418,.,None,,0
419,what are we doing today what are /?,pro:int cop pro:sub n:gerund adv:tem pro:int cop +/?,ENG ENG ENG ENG ENG ENG ENG,0
420,qué están haciendo tus niñas ?,pro:int aux ger det:pos n ?,ENG ENG ENG ENG ENG,0
421,.,None,,0
422,won't you send them over to my house one day .,mod pro:per v pro:obj adv prep det:poss n pro:indef n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
423,they can jump in a trampoline or something .,pro:sub mod v prep det:art n coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG,0
424,the pool is a little dirty .,det:art n cop det:art adj adj .,ENG ENG ENG ENG ENG ENG,0
425,they'll jump in the trampoline play on the Wii ...,pro:sub v prep det:art n n prep det:art n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
426,.,None,,0
427,I know .,pro:sub v .,ENG ENG,0
428,Charly también .,n:prop adv .,ENG ENG,0
429,está aburrido .,aux part .,ENG ENG,0
430,.,None,,0
431,ayer me dice //.,adv pro:obj v +//.,ENG ENG ENG,0
432,me llamó al /.,pro:obj v aprep +/.,ENG ENG ENG,0
433,.,None,,0
434,me llamó para que el padre lo fuera a buscar to go a la casa de los abuelos .,pro:obj v prep pro:rel det:art n pro:obj v aprep inf L2 L2 aprep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ENG ENG ENG ENG ENG,1
435,you know .,pro:per v .,ENG ENG,0
436,so mi Jerry se llevó //.,co det:pos n:prop pro:refl v +//.,ENG ENG ENG ENG ENG,0
437,"y le digo ""/.","coord pro:ind v +""/.",ENG ENG ENG,0
438,tú solo !,pro:sub adj !,ENG ENG,0
439,o tus hermanos también .,coord det:pos n adv .,ENG ENG ENG ENG,0
440,no no we have fun everybody .,co co pro:sub v n pro:indef .,ENG ENG ENG ENG ENG ENG,0
441,Jerry se llevó a todo el mundo como a las dos de la tarde .,n:prop pro:refl v aprep det:indef det:art n adv aprep det:art det:num prep det:art adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
442,.,None,,0
443,.,None,,0
444,.,None,,0
445,a donde vive mamá .,aprep pro:rel v n .,ENG ENG ENG ENG,0
446,.,None,,0
447,and then they played there and stuff .,coord adv:tem pro:sub v adv coord n .,ENG ENG ENG ENG ENG ENG ENG,0
448,you know .,pro:per v .,ENG ENG,0
449,"y me dice ""/.","coord pro:obj v +""/.",ENG ENG ENG,0
450,what are we doing tomorrow ?,pro:int cop pro:sub n:gerund adv:tem ?,ENG ENG ENG ENG ENG,0
451,"y yo ""/.","coord pro:sub +""/.",ENG ENG,0
452,ay papi I don't know .,L2 L2 pro:sub mod v .,ESP ESP ENG ENG ENG,1
453,.,None,,0
454,we wanted to go out on the boat .,pro:sub v inf v adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
