,sentence,pos,language,switch
40,Chaquita will realize that when she's //.,n:prop mod v comp pro:rel pro:sub +//.,ENG ENG ENG ENG ENG ENG,0
41,well if she stays with her boyfriend she won't realize anything .,co conj pro:sub v prep det:poss n pro:sub mod v pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
42,Chaquita wait .,n:prop v .,ENG ENG,0
43,wait until you get older .,v conj pro:per v adj .,ENG ENG ENG ENG ENG,0
44,when she gets thirty and she gets that young twenty twenty one ...,conj pro:sub v det:num coord pro:sub v det:dem adj det:num det:num det:num +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
45,with any luck she will .,prep qn n pro:sub mod .,ENG ENG ENG ENG ENG,0
46,yeah .,co .,ENG,0
47,!,None,,0
48,it's always good to go back in time .,pro:per adv adj inf v adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
49,I haven't had a young one damn_it .,pro:sub aux part det:art adj pro:indef co .,ENG ENG ENG ENG ENG ENG ENG,0
50,Marco !,n:prop !,ENG,0
51,I've had the older one .,pro:sub part det:art adj pro:indef .,ENG ENG ENG ENG ENG,0
52,older ones are good .,adj det:num cop adj .,ENG ENG ENG ENG,0
53,oh my god .,co det:poss n .,ENG ENG ENG,0
54,.,None,,0
55,ahí pasó algo .,adv v pro:dem .,ENG ENG ENG,0
56,pick it up !,v pro:per adv !,ENG ENG ENG,0
57,what happened ?,pro:int v ?,ENG ENG,0
58,it's glass !,pro:per n !,ENG ENG,0
59,.,None,,0
60,.,None,,0
61,it doesn't matter who did it .,pro:per mod v pro:int mod pro:per .,ENG ENG ENG ENG ENG ENG,0
62,I don't care !,pro:sub mod v !,ENG ENG ENG,0
63,I don't care !,pro:sub mod v !,ENG ENG ENG,0
64,cuidado .,co .,ENG,0
65,get here !,v adv !,ENG ENG,0
66,be careful with your socks and your feet !,cop adj prep det:poss n coord det:poss n !,ENG ENG ENG ENG ENG ENG ENG ENG,0
67,here !,adv !,ENG,0
68,with your socks that didn't make sense .,prep det:poss n pro:rel mod v n .,ENG ENG ENG ENG ENG ENG ENG,0
69,here !,adv !,ENG,0
70,be careful .,cop adj .,ENG ENG,0
71,get a bag .,v det:art n .,ENG ENG ENG,0
72,and clean it up !,coord v pro:per adv !,ENG ENG ENG ENG,0
73,esté descalzado .,aux part .,ENG ENG,0
74,cuidado .,co .,ENG,0
75,no no but it has to be descalzado .,co co conj pro:per aux inf cop L2 .,ENG ENG ENG ENG ENG ENG ENG ESP,1
76,tú quedas aquí abajo .,pro:sub v adv adv .,ENG ENG ENG ENG,0
77,what's his name ?,pro:int det:poss n ?,ENG ENG ENG,0
78,Alonso ?,n:prop ?,ENG,0
79,he doesn't care .,pro:sub mod v .,ENG ENG ENG,0
80,he keeps talking .,pro:sub v part .,ENG ENG ENG,0
81,he's oblivious to /.,pro:sub adj inf +/.,ENG ENG ENG,0
82,cuidado con los vidrios !,part prep det:art n !,ENG ENG ENG ENG,0
83,.,None,,0
84,.,None,,0
85,that little boy is so adorable now .,det:dem adj n cop adv adj adv .,ENG ENG ENG ENG ENG ENG ENG,0
86,I love his little bowl haircut .,pro:sub v det:poss adj n n .,ENG ENG ENG ENG ENG ENG,0
87,isn't he cute ?,cop pro:sub adj ?,ENG ENG ENG,0
88,he is so cute .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
89,yeah he's like ...,co pro:sub prep +...,ENG ENG ENG,0
90,he's good looking .,pro:sub adj n:gerund .,ENG ENG ENG,0
91,like indio but like really good looking yeah yeah .,prep L2 conj prep adv adj n:gerund co co .,ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
92,yeah yeah yeah .,co co co .,ENG ENG ENG,0
93,yeah yeah he's gonna be a cutie .,co co pro:sub part cop det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
94,hopefully he'll be taller than his dad .,adv pro:sub cop adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
95,.,None,,0
96,that's not nice Lili .,pro:dem neg adj n:prop .,ENG ENG ENG ENG,0
97,play nice .,n adj .,ENG ENG,0
98,making fun .,part adj .,ENG ENG,0
99,bueno mi viejo he's very happy .,L2 L2 L2 pro:sub adv adj .,ESP ESP ESP ENG ENG ENG,1
100,.,None,,0
101,and he tells me yesterday .,coord pro:sub v pro:obj adv:tem .,ENG ENG ENG ENG ENG,0
102,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
103,.,None,,0
104,óyeme la capitana threw me under the bus .,L2 L2 L2 v pro:obj prep det:art n .,ESP ESP ESP ENG ENG ENG ENG ENG,1
105,why ?,pro:rel ?,ENG,0
106,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
107,what do you mean ?,pro:int mod pro:per adj ?,ENG ENG ENG ENG,0
108,"and then he goes ""/.","coord adv:tem pro:sub v +""/.",ENG ENG ENG ENG,0
109,yeah we're all having lunch .,co pro:sub post part n .,ENG ENG ENG ENG ENG,0
110,"and in front of everybody me saltó ""/.","coord prep n prep pro:indef L2 L2 +""/.",ENG ENG ENG ENG ENG ESP ESP,1
111,oh I heard that you were seeing Bonnie Romero .,co pro:sub v comp pro:per aux part n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
112,no how did they find out ?,co pro:int mod pro:sub v adv ?,ENG ENG ENG ENG ENG ENG,0
113,I don't know how .,pro:sub mod v pro:rel .,ENG ENG ENG ENG,0
114,el chisme .,det:art n .,ENG ENG,0
115,el chisme runs wild .,L2 L2 v adv .,ESP ESP ENG ENG,1
116,el chisme ?,det:art n ?,ENG ENG,0
117,I don't know how she found out .,pro:sub mod v pro:int pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG,0
118,I told you .,pro:sub v pro:per .,ENG ENG ENG,0
119,I told you .,pro:sub v pro:per .,ENG ENG ENG,0
120,what are you doing ?,pro:int aux pro:per part ?,ENG ENG ENG ENG,0
121,can I ask what you're doing with the bags ?,mod pro:sub v pro:int pro:per part prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
122,.,None,,0
123,.,None,,0
124,and like .,coord co .,ENG ENG,0
125,.,None,,0
126,she understands it .,pro:sub v pro:per .,ENG ENG ENG,0
127,I don't understand what's the problem .,pro:sub mod v pro:int det:art n .,ENG ENG ENG ENG ENG ENG,0
128,.,None,,0
129,oh you understand okay .,co pro:per v adj .,ENG ENG ENG ENG,0
130,welcome welcome to the world .,adj n prep det:art n .,ENG ENG ENG ENG ENG,0
131,welcome .,n .,ENG,0
132,welcome to the world .,n prep det:art n .,ENG ENG ENG ENG,0
133,welcome to the madness .,n prep det:art n .,ENG ENG ENG ENG,0
134,you thought your mom was bad .,pro:per v det:poss n cop adj .,ENG ENG ENG ENG ENG ENG,0
135,this is a whole another level .,pro:dem cop det:art n qn n .,ENG ENG ENG ENG ENG ENG,0
136,no Tosca knows how to do this too .,co n:prop v pro:int inf v pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
137,.,None,,0
138,qué pasó ?,pro:int v ?,ENG ENG,0
139,yeah yeah lo jodieron .,co co L2 L2 .,ENG ENG ESP ESP,1
140,it's okay mama .,pro:per adj n .,ENG ENG ENG,0
141,what else is new .,pro:int post aux adj .,ENG ENG ENG ENG,0
142,no .,co .,ENG,0
143,I don't think that that's a big barrier .,pro:sub mod v adv pro:dem det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
144,cógele agua .,imp imp .,ENG ENG,0
145,lo que quieran tomar .,pro:obj prep imp inf .,ENG ENG ENG ENG,0
146,coge cuatro .,imp det:num .,ENG ENG,0
147,coge cuatro juguitos esos de los Capri_Sun .,L2 L2 L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ESP ESP ENG,1
148,y llévalos para arriba .,coord imp prep adv .,ENG ENG ENG ENG,0
149,y dile que no joda más .,coord imp pro:rel adv v adv .,ENG ENG ENG ENG ENG ENG,0
150,ah it was a two for one special .,co pro:per cop det:art det:num prep pro:indef n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
151,pero what happened ?,L2 pro:int v ?,ESP ENG ENG,1
152,oh was a two for one .,co cop det:art det:num prep pro:indef .,ENG ENG ENG ENG ENG ENG,0
153,you guys just ate it down the stairs ?,pro:per n adj v pro:per adv det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
154,good job .,adj n .,ENG ENG,0
155,this one didn't have a picture in it ?,pro:dem pro:indef mod v det:art n prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
156,.,None,,0
157,okay .,co .,ENG,0
158,don't worry about it .,mod v prep pro:per .,ENG ENG ENG ENG,0
159,dale .,imp .,ENG,0
160,sigue .,v .,ENG,0
161,ten cuidado con los pies .,imp co prep det:art v .,ENG ENG ENG ENG ENG,0
162,I'm telling you guys right now .,pro:sub part pro:per n adv adv .,ENG ENG ENG ENG ENG ENG,0
163,it's nine fifteen .,pro:per det:num det:num .,ENG ENG ENG,0
164,you better settle down .,pro:per adj v adv .,ENG ENG ENG ENG,0
165,turn the t_v on .,v det:art n adv .,ENG ENG ENG ENG,0
166,do something quiet .,v pro:indef n .,ENG ENG ENG,0
167,he's so cute .,pro:sub adv adj .,ENG ENG ENG,0
168,and when are they coming back for him ?,coord conj cop pro:sub part adv prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
169,I have no idea .,pro:sub v qn n .,ENG ENG ENG ENG,0
170,pobrecito .,co:voc .,ENG,0
171,I don't really care .,pro:sub mod adv v .,ENG ENG ENG ENG,0
172,imagínate .,imp .,ENG,0
173,he's only been here /.,pro:sub adv cop adv +/.,ENG ENG ENG ENG,0
174,honestly as long as /.,adv prep adv adv +/.,ENG ENG ENG ENG,0
175,oh I was talking to Chaquita .,co pro:sub aux part prep L2 .,ENG ENG ENG ENG ENG ESP,1
176,she ignores me .,pro:sub v pro:obj .,ENG ENG ENG,0
177,that little boy has only been here for a month .,det:dem adj n aux adv aux adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
178,que I was saying que pobrecito he's only been here for a month .,L2 pro:sub aux part L2 L2 pro:sub adv cop adv prep det:art n .,ESP ENG ENG ENG ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
179,so ...,co +...,ENG,0
180,a month .,det:art n .,ENG ENG,0
181,.,None,,0
182,yeah .,co .,ENG,0
183,a month .,det:art n .,ENG ENG,0
184,a month .,det:art n .,ENG ENG,0
185,.,None,,0
186,who who are you talking about ?,pro:int pro:rel aux pro:per part adv ?,ENG ENG ENG ENG ENG ENG,0
187,no I was talking about that little boy .,co pro:sub aux part prep det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
188,no we're talking about that little boy .,co pro:sub part prep det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG,0
189,oh I'm like who ?,co pro:sub v pro:rel ?,ENG ENG ENG ENG,0
190,he came February second from Cuba .,pro:sub v n:prop adj prep n:prop .,ENG ENG ENG ENG ENG ENG,0
191,that little boy pobrecito .,det:dem adj n L2 .,ENG ENG ENG ESP,1
192,so he came to like make little friends .,co pro:sub v inf v v adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
193,yeah they just landed here .,co pro:sub adv v adv .,ENG ENG ENG ENG ENG,0
194,and already he's learned to play Wii .,coord adv pro:sub part inf v n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
195,they just landed .,pro:sub adv part .,ENG ENG ENG,0
196,and they've been playing for an hour .,coord pro:sub aux part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
197,yeah Marco turns on the Wii .,co n:prop v prep det:art n:prop .,ENG ENG ENG ENG ENG ENG,0
198,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
199,I don't think he knows how to play that .,pro:sub mod v pro:sub v pro:int inf v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
200,"and Marco goes ""/.","coord n:prop v +""/.",ENG ENG ENG,0
201,of course he does .,prep n pro:sub v .,ENG ENG ENG ENG,0
202,"and I'm like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
203,.,None,,0
204,"yeah Marco goes ""/.","co n:prop v +""/.",ENG ENG ENG,0
205,I taught him !,pro:sub v pro:obj !,ENG ENG ENG,0
206,I taught him !,pro:sub v pro:obj !,ENG ENG ENG,0
207,I taught him .,pro:sub v pro:obj .,ENG ENG ENG,0
208,"and you see the little kid "".","coord pro:per v det:art adj n +"".",ENG ENG ENG ENG ENG ENG,0
209,!,None,,0
210,although I'll tell you Marco's Spanish is not that great .,conj pro:sub v pro:per adj n:prop cop neg det:dem adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
211,but that's good because /.,conj pro:dem adj conj +/.,ENG ENG ENG ENG,0
212,he really let it go .,pro:sub adv v pro:per v .,ENG ENG ENG ENG ENG,0
213,.,None,,0
214,but that's normal .,conj pro:dem adv .,ENG ENG ENG,0
215,but then on the other hand Tosca's Spanish is much better .,conj adv:tem adv det:art qn n adj n:prop cop adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
216,she's also ambidextrous which is interesting .,pro:sub adv adj pro:rel cop adj .,ENG ENG ENG ENG ENG ENG,0
217,qué tú quieres bajar ?,pro:int pro:sub v inf ?,ENG ENG ENG ENG,0
218,and then that's also the same thing that I think influences she has a little bit of dyslexia .,coord adv:tem pro:rel adv det:art adj n pro:rel pro:sub v n pro:sub v det:art adj n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
219,I want to go down .,pro:sub v inf v adv .,ENG ENG ENG ENG ENG,0
220,I want to go down .,pro:sub v inf v adv .,ENG ENG ENG ENG ENG,0
221,oh no .,co co .,ENG ENG,0
222,and I think it's all related .,coord pro:sub v pro:per adv part .,ENG ENG ENG ENG ENG ENG,0
223,that's what I think .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
224,do you really think that it's dyslexia ?,v pro:per adv v adv pro:per n ?,ENG ENG ENG ENG ENG ENG ENG,0
225,I mean she's still in the learning phase .,pro:sub v pro:sub adv prep det:art n:gerund n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
226,she's still in the learning stage .,pro:sub adv prep det:art n:gerund n .,ENG ENG ENG ENG ENG ENG,0
227,yeah but /.,co conj +/.,ENG ENG,0
228,I still I mean reverse numbers .,pro:sub adv pro:sub v adj n .,ENG ENG ENG ENG ENG ENG,0
229,no but like you tell her twenty and she'll put zero two .,co conj prep pro:per v det:poss det:num coord pro:sub v det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,mm .,co .,ENG,0
231,yeah .,co .,ENG,0
232,and there's words and stuff that ...,coord pro:exist n coord v pro:dem +...,ENG ENG ENG ENG ENG ENG,0
233,and she's also fascinated with things that go backwards and forwards .,coord pro:sub adv part prep n pro:rel v adv coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
234,like she'll take a piece of paper .,co pro:sub v det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
235,she'll do her homework .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
236,and then she'll flip it over on the backside .,coord adv:tem pro:sub v pro:per adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
237,and then everything that the way that it's runs through she'll recopy it all backwards on the other side .,coord adv:tem pro:indef pro:rel det:art n pro:rel pro:per v prep pro:sub re#v pro:per adv adv prep det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
238,she does it backwards .,pro:sub mod pro:per adv .,ENG ENG ENG ENG,0
239,oh let me see your ?,co v pro:obj v det:poss ?,ENG ENG ENG ENG ENG,0
240,ah they're from last summer .,co pro:sub prep adj n .,ENG ENG ENG ENG ENG,0
241,they're all .,pro:sub post .,ENG ENG,0
242,they're from Bakers ?,pro:sub prep n:prop ?,ENG ENG ENG,0
243,yes .,co .,ENG,0
244,I think they came out again because I saw them .,pro:sub v pro:sub v adv adv conj pro:sub v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
245,.,None,,0
246,no !,co !,ENG,0
247,yeah I saw them .,co pro:sub v pro:obj .,ENG ENG ENG ENG,0
248,I need them !,pro:sub v pro:obj !,ENG ENG ENG,0
249,I saw them .,pro:sub v pro:obj .,ENG ENG ENG,0
250,"and I was like ""/.","coord pro:sub cop prep +""/.",ENG ENG ENG ENG,0
251,.,None,,0
252,wood shoes for summer .,n v prep n .,ENG ENG ENG ENG,0
253,I love them .,pro:sub v pro:obj .,ENG ENG ENG,0
254,oh my god !,co det:poss n !,ENG ENG ENG,0
255,bring them up .,v pro:obj adv .,ENG ENG ENG,0
256,yes .,co .,ENG,0
257,what are they called ?,pro:int cop pro:sub v ?,ENG ENG ENG ENG,0
258,no they're ...,co pro:sub +...,ENG ENG,0
259,I don't know what they're called .,pro:sub mod v pro:int pro:sub part .,ENG ENG ENG ENG ENG ENG,0
260,I'll show them to you right now .,pro:sub v pro:obj prep pro:per adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
261,oh my god right now I need them !,co det:poss n adv adv pro:sub v pro:obj !,ENG ENG ENG ENG ENG ENG ENG ENG,0
262,see I saw them .,v pro:sub v pro:obj .,ENG ENG ENG ENG,0
263,I saw /.,pro:sub v +/.,ENG ENG,0
264,I was just talking /.,pro:sub aux adv part +/.,ENG ENG ENG ENG,0
265,right now I need them !,adv adv pro:sub v pro:obj !,ENG ENG ENG ENG ENG,0
266,right now .,adv adv .,ENG ENG,0
267,you know what they would go great with ?,pro:per v pro:int pro:sub mod v adj prep ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
268,look because look how rat tattered they are .,v conj v pro:rel n v pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
269,oh yes they need help .,co co pro:sub v n .,ENG ENG ENG ENG ENG,0
270,they would go great with the white dress que mi hija me regaló .,pro:sub mod v adj prep det:art n n L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
271,oh my god .,co det:poss n .,ENG ENG ENG,0
272,but you know what the problem /.,conj pro:per v pro:int det:art n +/.,ENG ENG ENG ENG ENG ENG,0
273,because I think white with ...,conj pro:sub v n prep +...,ENG ENG ENG ENG ENG,0
274,you know what the main problem with the shoes is ?,pro:per v pro:int det:art adj n prep det:art n cop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
275,they're too high ?,pro:sub adv adj ?,ENG ENG ENG,0
276,no .,co .,ENG,0
277,no what ?,co pro:int ?,ENG ENG,0
278,they're extraordinarily comfortable .,pro:sub adv adj .,ENG ENG ENG,0
279,but ?,conj ?,ENG,0
280,first of all .,adv prep pro:indef .,ENG ENG ENG,0
281,and second of all they go with ...,coord adj prep pro:indef pro:sub v prep +...,ENG ENG ENG ENG ENG ENG ENG,0
282,oh so that's a problem ?,co co pro:dem det:art n ?,ENG ENG ENG ENG ENG,0
283,they go with my Coach bag .,pro:sub v prep det:poss n:prop n .,ENG ENG ENG ENG ENG ENG,0
284,oh I thought you said //.,co pro:sub v pro:per v +//.,ENG ENG ENG ENG ENG,0
285,oh I thought you were gonna say they go with everything .,co pro:sub v pro:per aux part v pro:sub v prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
286,they go with everything .,pro:sub v prep pro:indef .,ENG ENG ENG ENG,0
287,they do though because that color's very universal .,pro:sub v adv conj det:dem n adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
288,they do go with everything .,pro:sub mod v prep pro:indef .,ENG ENG ENG ENG ENG,0
289,but they most importantly I have a coach bag that matches .,conj pro:sub qn adv pro:sub v det:art n n pro:rel v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
290,but don't you think ?,conj mod pro:per v ?,ENG ENG ENG ENG,0
291,I just saw it .,pro:sub adv v pro:per .,ENG ENG ENG ENG,0
292,I saw it .,pro:sub v pro:per .,ENG ENG ENG,0
293,I can't get rid of the shoes .,pro:sub mod v v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
294,but they have it again I'm telling you .,conj pro:sub v pro:per adv pro:sub part pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
295,I just saw it .,pro:sub adv v pro:per .,ENG ENG ENG ENG,0
296,but I have to get them .,conj pro:sub v inf v pro:obj .,ENG ENG ENG ENG ENG ENG,0
297,don't you think it'll go pretty with that white dress ?,mod pro:per v pro:per v adv prep det:dem adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
298,I think with white it'll look gorgeous .,pro:sub v prep n pro:per v adj .,ENG ENG ENG ENG ENG ENG ENG,0
299,oh my god for sure .,co det:poss n prep adj .,ENG ENG ENG ENG ENG,0
300,oh my god for sure .,co det:poss n prep adj .,ENG ENG ENG ENG ENG,0
301,it's very summery .,pro:per adv adj .,ENG ENG ENG,0
302,I can't get into the whole white shoe thing .,pro:sub mod v prep det:art n adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
303,well I have the white shoes from Nine_West .,co pro:sub v det:art n n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
304,well though that's really /.,co conj pro:dem adv +/.,ENG ENG ENG ENG,0
305,and that's the only ones I have .,coord pro:dem det:art adv det:num pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
306,yeah but that's an exception .,co conj pro:rel det:art n .,ENG ENG ENG ENG ENG,0
307,those are the only ones I have .,pro:dem cop det:art adv det:num pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
308,but other than that really white shoes are for viejas .,conj pro:indef prep pro:dem adv n n cop prep L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
309,ay me has dicho vieja .,co pro:obj aux part adj .,ENG ENG ENG ENG ENG,0
310,no but not those !,co conj neg pro:dem !,ENG ENG ENG ENG,0
311,how dare you .,pro:int mod pro:per .,ENG ENG ENG,0
312,no but not those !,co conj neg pro:dem !,ENG ENG ENG ENG,0
313,no those are very fancy_shmancy .,qn pro:dem cop adv adj .,ENG ENG ENG ENG ENG,0
314,.,None,,0
315,those are spectacular .,pro:dem cop adj .,ENG ENG ENG,0
316,those are beyond fancy_shmancy .,pro:dem cop prep adj .,ENG ENG ENG ENG,0
317,well anyways so mi viejo calls me today /.,adv adv conj L2 L2 v pro:obj adv:tem +/.,ENG ENG ENG ESP ESP ENG ENG ENG,1
318,bueno so entonces he says and the capitana ...,L2 adv L2 pro:sub v coord det:art L2 +...,ESP ENG ESP ENG ENG ENG ENG ESP,1
319,he tells me that la capitana threw him under the bus .,pro:sub v pro:obj comp L2 L2 v pro:obj prep det:art n .,ENG ENG ENG ENG ESP ESP ENG ENG ENG ENG ENG,1
320,.,None,,0
321,but I can't believe that .,conj pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG,0
322,in front of everybody .,prep n prep pro:indef .,ENG ENG ENG ENG,0
323,and he played it off .,coord pro:sub v pro:per adv .,ENG ENG ENG ENG ENG,0
324,whatever I mean things are very sensitive right now at work .,pro:int pro:sub v n cop adv adj adv adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
325,yeah that's super uncool for her to do that in front of everybody too .,co pro:dem adj un#adj prep pro:obj inf v pro:dem prep n prep pro:indef adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
326,uncool on ten different levels .,un#adj prep det:num adj n .,ENG ENG ENG ENG ENG,0
327,yeah .,co .,ENG,0
328,so ...,co +...,ENG,0
329,because even if it was kidding around or ...,conj adv conj pro:per aux part adv coord +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
330,and that's what I told him .,coord pro:dem pro:int pro:sub v pro:obj .,ENG ENG ENG ENG ENG ENG,0
331,"I said ""/.","pro:sub v +""/.",ENG ENG,0
332,why would she do that ?,pro:int mod pro:sub v pro:dem ?,ENG ENG ENG ENG ENG,0
333,that's completely tacky .,pro:dem adv adj .,ENG ENG ENG,0
334,very tacky .,adv adj .,ENG ENG,0
335,but whatever .,conj pro:int .,ENG ENG,0
336,you know what are you gonna do .,pro:per v pro:int aux pro:per part v .,ENG ENG ENG ENG ENG ENG ENG,0
337,"so I go ""/.","co pro:sub v +""/.",ENG ENG ENG,0
338,well you know we'll keep it quiet .,co pro:per v pro:sub v pro:per n .,ENG ENG ENG ENG ENG ENG ENG,0
339,and what did he do ?,coord pro:int mod pro:sub v ?,ENG ENG ENG ENG ENG,0
