,sentence,pos,language,switch
39,it's gonna be Monday Wednesday and Friday or something like that or ..?,pro:per part cop n:prop n:prop coord n:prop coord pro:indef prep pro:dem coord +..?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
40,mhm .,co .,ENG,0
41,or morning time .,coord n n .,ENG ENG ENG,0
42,if it's in the afternoon then they do the orientation .,conj pro:per prep det:art n adv:tem pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
43,they're gonna do orientation .,pro:sub part v n .,ENG ENG ENG ENG,0
44,y van a ahorrar dinero también haciendo eso ?,coord v aprep inf n adv ger pro:dem ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
45,not really .,neg adv .,ENG ENG,0
46,ganan dinero ?,v n ?,ENG ENG,0
47,nuhuh .,co .,ENG,0
48,ahorrar .,inf .,ENG,0
49,uhuh .,co .,ENG,0
50,.,None,,0
51,ahora tienen que rentar uno .,adv v pro:rel inf pro:dem .,ENG ENG ENG ENG ENG,0
52,no no .,co co .,ENG ENG,0
53,I don't think so .,pro:sub mod v co .,ENG ENG ENG ENG,0
54,before you ...,prep pro:per +...,ENG ENG,0
55,van a gastar dinero .,v aprep inf n .,ENG ENG ENG ENG,0
56,he had .,pro:sub v .,ENG ENG,0
57,oh okay .,co co .,ENG ENG,0
58,más dinero porque ahora van a darle un PHQ a todo el mundo .,L2 L2 L2 L2 L2 L2 L2 L2 n:prop L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP,1
59,whether you apply or not ...,conj pro:per v coord neg +...,ENG ENG ENG ENG ENG,0
60,tú coges el examen antes de aplicar para que tú veas .,pro:sub v det:art n adv prep inf prep pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
61,before you apply you take an exam .,conj pro:per v pro:per v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
62,and you get a PHQ .,coord pro:per v det:art n:prop .,ENG ENG ENG ENG ENG,0
63,yeah but that makes sense .,co conj pro:dem v n .,ENG ENG ENG ENG ENG,0
64,right .,co .,ENG,0
65,no it doesn't .,co pro:per mod .,ENG ENG ENG,0
66,taking the test first ?,part det:art n adv ?,ENG ENG ENG ENG,0
67,you don't think so ?,pro:per mod v co ?,ENG ENG ENG ENG,0
68,you apply so you have a statistic of how many people applied .,pro:per v conj pro:per v det:art adj prep pro:int qn n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
69,but Mason in a way it's better because if you pass entonces you know you have the capabilities you know .,conj n:prop prep det:art n pro:per adj conj conj pro:per v L2 pro:per v pro:per v det:art n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
70,you gonna apply .,pro:per part v .,ENG ENG ENG,0
71,está bien .,cop adv .,ENG ENG,0
72,pero how are you gonna find out the person who applied and who didn't apply if they didn't pass the test they're out of the picture ?,L2 pro:int aux pro:per part v prep det:art n pro:rel v coord pro:int mod v conj pro:sub mod v det:art n pro:sub adv prep det:art n ?,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
73,pero that's ...,L2 pro:rel +...,ESP ENG,1
74,well ...,co +...,ENG,0
75,es una persona que aplicó .,cop det:art n pro:rel v .,ENG ENG ENG ENG ENG,0
76,no .,adv .,ENG,0
77,entonces lo que vamos es que hacer es que cuando ellos vengan hacer el C_J_Bat .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
78,uhuh .,co .,ENG,0
79,tú vas a tener un log que ellos pueden poner su nombre .,L2 L2 L2 L2 L2 n L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP,1
80,y tú la preguntas ahí did you apply already on .,L2 L2 L2 L2 L2 mod pro:per v adv adv .,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
81,okay .,co .,ENG,0
82,yes or no .,co coord co .,ENG ENG ENG,0
83,what are you gonna do about that ?,pro:int aux pro:per part v prep pro:dem ?,ENG ENG ENG ENG ENG ENG ENG,0
84,then they have to go and apply .,adv:tem pro:sub v inf v coord v .,ENG ENG ENG ENG ENG ENG ENG,0
85,go online .,v adj .,ENG ENG,0
86,right .,co .,ENG,0
87,but the only problem I see is /.,conj det:art qn n pro:sub v cop +/.,ENG ENG ENG ENG ENG ENG ENG,0
88,pero I don't know why are they doing that like that .,L2 pro:sub mod v pro:rel cop pro:sub part adv prep pro:dem .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
89,you should not give them a PHQ because si esa persona no pasa el test why give them a PHQ ?,pro:per mod neg v pro:obj det:art n:prop conj L2 L2 L2 L2 L2 L2 n pro:rel v pro:obj det:art n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
90,why give them a PHQ ?,pro:rel v pro:obj det:art n:prop ?,ENG ENG ENG ENG ENG,0
91,yeah but that's gonna cause a lot of problems .,co conj pro:dem part v det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
92,if the people that you're having come in for the C_J_Bat have not applied in that's gonna delay more your procedure .,conj det:art n pro:rel pro:per part v adv prep det:art n:prop v neg part prep pro:rel part v adv det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
93,a ti no te entiendo .,aprep pro:prep adv pro:obj v .,ENG ENG ENG ENG ENG,0
94,cómo es posible ?,pro:int cop adj ?,ENG ENG ENG,0
95,but why is it gonna be done like that ?,conj pro:int cop pro:per part aux part prep pro:dem ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
96,why not give them the orientation first .,pro:int neg v pro:obj det:art n adv .,ENG ENG ENG ENG ENG ENG ENG,0
97,that's what I said .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
98,and then the C_J_Bat test in the afternoon if they're interested .,coord adv:tem det:art n:prop n prep det:art n conj pro:sub part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
99,eso es lo que yo le dije .,pro:dem cop pro:obj pro:rel pro:sub pro:ind v .,ENG ENG ENG ENG ENG ENG ENG,0
100,todo no escuchamos todo .,det:indef adv v det:indef .,ENG ENG ENG ENG,0
101,I mean doesn't that make more sense right /?,pro:sub v mod adv v adv n adj +/?,ENG ENG ENG ENG ENG ENG ENG ENG,0
102,sí .,co .,ENG,0
103,eh /.,co +/.,ENG,0
104,for them to have the orientation .,prep pro:obj inf v det:art n .,ENG ENG ENG ENG ENG ENG,0
105,let them see what it's about .,v pro:obj v pro:int pro:per adv .,ENG ENG ENG ENG ENG ENG,0
106,see if they're interested .,v conj pro:sub part .,ENG ENG ENG ENG,0
107,but siempre se empieza /.,conj L2 L2 L2 +/.,ENG ESP ESP ESP,1
108,and if they're not interested they don't come back in the afternoon for their C_J_Bat test .,coord conj pro:sub neg part pro:sub mod v adv prep det:art n prep det:poss n:prop n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
109,exactly .,adv .,ENG,0
110,siempre se empieza por la orientación correcto no ?,adv pro:refl v prep det:art n adj adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
111,ah oye y anota ahí que esa fue idea mía .,co L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
112,oye ...,co +...,ENG,0
113,dime .,imp .,ENG,0
114,no esa idea fue tuya pero yo digo en principio estaba diciendo yo eso .,adv det:dem n cop pro:pos conj pro:sub v prep n aux ger pro:sub pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
115,.,None,,0
116,that was my idea !,pro:dem cop det:poss n !,ENG ENG ENG ENG,0
117,I've been giving that //.,pro:sub aux part comp +//.,ENG ENG ENG ENG,0
118,y eso la idea de que que //.,coord pro:dem det:art n prep pro:rel pro:rel +//.,ENG ENG ENG ENG ENG ENG ENG,0
119,te acuerdas .,pro:obj v .,ENG ENG,0
120,.,None,,0
121,cuál ?,pro:int ?,ENG,0
122,and why they can't accept the Bat test .,coord pro:int pro:sub mod v det:art n:prop n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
123,oh right right .,co co co .,ENG ENG ENG,0
124,están aceptando .,aux ger .,ENG ENG,0
125,instituciones .,n .,ENG,0
126,like Community College and they only have the F_Bat test taken .,conj n:prop n:prop coord pro:sub adv v det:art n:prop n part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
127,they don't the C_J_Bat test and they accepting that .,pro:sub mod det:art n:prop n coord pro:sub part comp .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
128,and now they're accepting ...,coord adv pro:sub part +...,ENG ENG ENG ENG,0
129,but sin embargo if you have a F_Bat taken I cannot accept your score .,conj L2 L2 conj pro:per v det:art n:prop part pro:sub mod v det:poss n .,ENG ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
130,but all these are state certified /.,conj adv det:dem aux n v +/.,ENG ENG ENG ENG ENG ENG,0
131,they became state certified through the the university .,pro:sub cop n v prep det:art det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
132,but es una cosa lógica si pasan ese examen the F_Bat test si lo pasan why not y and the state accepts that one .,conj L2 L2 L2 L2 L2 L2 L2 L2 det:art n:prop n L2 L2 L2 pro:rel neg L2 coord det:art n v comp pro:indef .,ENG ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ESP ESP ESP ENG ENG ESP ENG ENG ENG ENG ENG ENG,1
133,FDLE lo acepta .,n:prop L2 L2 .,ENG ESP ESP,1
134,volví entonces .,v adv .,ENG ENG,0
135,nosotros no lo podemos aceptar .,pro:sub adv pro:obj v inf .,ENG ENG ENG ENG ENG,0
136,entonces dijo él que he came up with the idea .,L2 L2 L2 L2 pro:sub v adv prep det:art n .,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
137,esta pregunta se la hice yo a él y ahora viene con la idea de él .,det:dem imp pro:refl pro:obj v pro:sub aprep pro:head coord adv v prep det:art n v pro:sub .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
138,bueno pues yo sinceramente pienso que deben de tener la orientación primero y después el examen .,co co pro:sub adv:adj v pro:rel v prep inf det:art n adv coord adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,yo también definitely .,L2 L2 adv .,ESP ESP ENG,1
140,definitivamente definitivamente .,adv:adj adv:adj .,ENG ENG,0
141,ahí en la orientación tú puedes determinar si un candidato es bueno o no .,adv prep det:art n pro:sub v inf conj det:art n cop co coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
142,"y esa persona cuando dice ""/.","coord det:dem n pro:rel v +""/.",ENG ENG ENG ENG ENG,0
143,oh .,co .,ENG,0
144,van a averiguar de las drogas que usé o ...,v aprep inf prep det:art n pro:rel v coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
145,I'm not qualified .,pro:sub neg part .,ENG ENG ENG,0
146,I'm not qualified .,pro:sub neg part .,ENG ENG ENG,0
147,I'm gonna leave .,pro:sub part v .,ENG ENG ENG,0
148,y no van a hacer nada más .,coord adv v aprep inf pro:indef adv .,ENG ENG ENG ENG ENG ENG ENG,0
149,right ?,co ?,ENG,0
150,exacto .,co .,ENG,0
151,ya le van a dar el PHQ para que comiencen con el PHQ .,L2 L2 L2 L2 L2 L2 n:prop L2 L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ENG,1
152,no no no no no .,co co co co co .,ENG ENG ENG ENG ENG,0
153,entonces coger el examen entonces por la tarde ...,adv inf det:art n adv prep det:art adv +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
154,pero Mason but you have to say that to him .,L2 n:prop conj pro:per v inf v comp prep pro:obj .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
155,I'll say that to him .,pro:sub v comp prep pro:obj .,ENG ENG ENG ENG ENG,0
156,that doesn't make sense .,pro:dem mod v n .,ENG ENG ENG ENG,0
157,eso no tiene sentido .,pro:dem adv v part .,ENG ENG ENG ENG,0
158,I did tell him that .,pro:sub mod v pro:obj pro:dem .,ENG ENG ENG ENG ENG,0
159,I don't agree with it .,pro:sub mod v prep pro:per .,ENG ENG ENG ENG ENG,0
160,yo estaba I don't agree with that .,L2 L2 pro:sub mod v prep pro:dem .,ESP ESP ENG ENG ENG ENG ENG,1
161,because you're gonna spend more money on P_H_Qs giving it out to the people ...,conj pro:per part v qn n prep n:prop part pro:per adv prep det:art n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
162,van a gastar papel .,v aprep inf n .,ENG ENG ENG ENG,0
163,de por gusto .,prep prep v .,ENG ENG ENG,0
164,it's gonna go in the garbage .,pro:per part v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
165,right .,co .,ENG,0
166,"and you're gonna get people that after they take the test are gonna say ""/.","coord pro:per part v n adv conj pro:sub v det:art n aux part v +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
167,oh this isn't for me .,co det:dem cop prep pro:obj .,ENG ENG ENG ENG ENG,0
168,exacto .,co .,ENG,0
169,eso es lo que dije yo a él en la oficina mía se lo dije .,pro:dem cop pro:obj pro:rel v pro:sub aprep pro:sub prep det:art n pro:pos pro:refl pro:obj v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
170,once they hear the orientation .,adv pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
171,yo no estoy de acuerdo con eso .,pro:sub adv cop imp v prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
172,no that doesn't make sense .,qn pro:dem mod v n .,ENG ENG ENG ENG ENG,0
173,yo no creo que se le debe dar a nadie un PHQ a menos que aplique .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP,1
174,because te mando un papel a tu casa what are you gonna do with it ?,conj L2 L2 L2 L2 L2 L2 L2 pro:int aux pro:per part v prep pro:per ?,ENG ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
175,das a los niños para que lo puedan coger porque if you're not interested why should I give you one ?,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 conj pro:per neg part pro:rel mod pro:sub v pro:per pro:indef ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
176,three times and within the year .,det:num n coord prep det:art n .,ENG ENG ENG ENG ENG ENG,0
177,and how much does /.,coord pro:int adv v +/.,ENG ENG ENG ENG,0
178,and different versions .,coord adj n .,ENG ENG ENG,0
179,listen .,v .,ENG,0
180,that test how much does it cost us ?,det:dem n pro:rel adv mod pro:per v pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
181,nine dollars .,det:num n .,ENG ENG,0
182,a person .,det:art n .,ENG ENG,0
183,okay so once again you know why should we spend nine dollars for somebody that after you have the orientation might not even be interested in the position .,co adv adv adv pro:per v pro:int mod pro:sub v det:num n prep pro:indef adv prep pro:per v det:art n n neg adj aux v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
184,por eso te digo yo ...,prep pro:dem pro:obj v pro:sub +...,ENG ENG ENG ENG ENG,0
185,.,None,,0
186,no tiene sentido .,adv v part .,ENG ENG ENG,0
187,lo que pasa es que yo quiero estar .,pro:obj pro:rel v cop pro:rel pro:sub v inf .,ENG ENG ENG ENG ENG ENG ENG ENG,0
188,that's not cost effective .,pro:dem neg part adj .,ENG ENG ENG ENG,0
189,numbered that's what they want .,part pro:dem pro:int pro:sub v .,ENG ENG ENG ENG ENG,0
190,tienen número nada más .,v n v adv .,ENG ENG ENG ENG,0
191,y para tener el número pues .,coord prep inf det:art n co .,ENG ENG ENG ENG ENG ENG,0
192,eh eso no tiene sentido .,co L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
193,no .,co .,ENG,0
194,definitely no tiene sentido .,adv L2 L2 L2 .,ENG ESP ESP ESP,1
195,boy I would have gotten into a good argument with him with that if I would have known that .,co pro:sub mod aux part prep det:art adj n prep pro:obj prep det:dem conj pro:sub mod aux part pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
196,you're not gonna win it .,pro:per neg part v pro:per .,ENG ENG ENG ENG ENG,0
197,you're not gonna win it .,pro:per neg part v pro:per .,ENG ENG ENG ENG ENG,0
198,because yo se lo he explicado veinte mil veces a él .,conj L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
199,y él no lo quiere entender lo que entra por aquí .,coord pro:sub adv pro:obj v inf pro:obj pro:rel v prep adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
200,lo que le entra por aquí a él es .,pro:obj pro:rel pro:ind v prep adv aprep pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
201,y mira lo que /.,coord co pro:obj pro:rel +/.,ENG ENG ENG ENG,0
202,para que quieran aplicantes ?,prep pro:rel imp n ?,ENG ENG ENG ENG,0
203,van a hacer la academia hasta abril y hasta diciembre .,v aprep inf det:art n prep n coord prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
204,va a haber un .,v aprep inf det:art .,ENG ENG ENG ENG,0
205,va a haber un .,v aprep inf det:art .,ENG ENG ENG ENG,0
206,exacto .,co .,ENG,0
207,y cuántas personas van a coger el academia ?,coord pro:int n v aprep inf det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
208,cuarenta lo usual ?,det:num pro:obj adj ?,ENG ENG ENG,0
209,cuarenta .,det:num .,ENG,0
210,what did you say Landon ?,pro:int mod pro:per v n:prop ?,ENG ENG ENG ENG ENG,0
211,what are they gonna do ?,pro:int cop pro:sub part v ?,ENG ENG ENG ENG ENG,0
212,freeze it .,v pro:per .,ENG ENG,0
213,ah nothing .,co pro:indef .,ENG ENG,0
214,para diciembre .,prep n .,ENG ENG,0
215,budget .,n .,ENG,0
216,mm .,co .,ENG,0
217,budget cuts .,n v .,ENG ENG,0
218,oye things are bad .,L2 n cop adj .,ESP ENG ENG ENG,1
219,.,None,,0
220,things are bad .,n cop adj .,ENG ENG ENG,0
221,uhhuh .,co .,ENG,0
222,wow .,co .,ENG,0
223,so you had the the summer off .,co pro:per v det:art det:art n adv .,ENG ENG ENG ENG ENG ENG ENG,0
224,oh my God .,co det:poss n:prop .,ENG ENG ENG,0
225,yeah .,co .,ENG,0
226,wow .,co .,ENG,0
227,incredible .,in#adj .,ENG,0
228,oye te acuerdas que dije que estaba hablando de Carle hablando de and opening the date ?,L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop L2 L2 coord part det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ENG ENG ENG ENG,1
229,that happened to me when I was about to graduate we have that class they were not teaching the class doing that semesters .,pro:rel part prep pro:obj conj pro:sub cop prep inf adj pro:sub v det:dem n pro:sub aux neg part det:art n part comp n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,lo que dicho .,pro:obj prep part .,ENG ENG ENG,0
231,"lo que siempre se lo he dicho a él ""/.","pro:obj pro:rel adv pro:refl pro:obj aux part aprep pro:sub +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
232,so that I had to wait because we didn't have enough people .,adv pro:rel pro:sub v inf v conj pro:sub mod v adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
233,vamos a .,v aprep .,ENG ENG,0
234,él dice que no y que no y que no .,pro:sub v pro:rel adv coord pro:rel adv coord pro:rel adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
235,but that makes sense I mean you know .,conj pro:dem v n pro:sub v pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
236,entonces ahora it makes sense because I told him .,L2 L2 pro:per v n conj pro:sub v pro:obj .,ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
237,it makes sense because we're the ones that deal with it .,pro:per v n conj pro:sub det:art det:num det:dem n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
238,and we know what you go through you know .,coord pro:sub v pro:int pro:per v prep pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
239,of course .,prep n .,ENG ENG,0
240,"y él él decía ""/.","coord pro:sub pro:sub v +""/.",ENG ENG ENG ENG,0
241,que no que no y que no que no quiero hacer eso .,pro:rel adv pro:rel adv coord pro:rel adv pro:rel adv v inf pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
242,que no quiere hacer eso .,pro:rel adv v inf pro:dem .,ENG ENG ENG ENG ENG,0
243,yo soy el lieutenant .,L2 L2 L2 n .,ESP ESP ESP ENG,1
244,pero el día primero se lo dije .,conj det:art n adv pro:refl pro:obj v .,ENG ENG ENG ENG ENG ENG ENG,0
245,even David se lo recomendó .,adv n:prop L2 L2 L2 .,ENG ENG ESP ESP ESP,1
246,se lo recomendó a él de cerrar la posición .,pro:refl pro:obj v aprep pro:sub prep inf det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
247,ah the larger the file the more time it's gonna take you to do everything that you have to do .,co det:art adj det:art n det:art qn n pro:per part v pro:per inf v pro:indef pro:rel pro:per v inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
248,bueno y porque no lo hacen ahora ?,co coord conj adv pro:obj v adv ?,ENG ENG ENG ENG ENG ENG ENG,0
249,why ?,pro:rel ?,ENG,0
250,they're gonna do it now .,pro:sub part v pro:per adv .,ENG ENG ENG ENG ENG,0
251,después que yo decirlo .,adv pro:rel pro:sub inf .,ENG ENG ENG ENG,0
252,.,None,,0
253,yeah they're gonna have a job opening for every month .,co pro:sub part v det:art n part prep qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
254,todos los meses los van a en vez de tener tres mil personas I'm gonna have at least /.,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:sub part v prep n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
255,three hundred ...,det:num det:num +...,ENG ENG,0
256,five hundred four hundred something like that .,det:num det:num det:num det:num pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
257,not that many .,neg pro:rel qn .,ENG ENG ENG,0
