,sentence,pos,language,switch
93,"I said ""/.","pro:sub v +""/.",ENG ENG,0
94,.,None,,0
95,I got four boxes over here four over there .,pro:sub v det:num n prep n det:num prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
96,I don't know why there are only three boxes .,pro:sub mod v pro:int adv cop qn det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
97,but you know what ?,conj pro:per v pro:int ?,ENG ENG ENG ENG,0
98,I really don't care .,pro:sub adv mod v .,ENG ENG ENG ENG,0
99,I really don't .,pro:sub adv mod .,ENG ENG ENG,0
100,.,None,,0
101,they're not gonna know what's missing !,pro:sub neg part v pro:int part !,ENG ENG ENG ENG ENG ENG,0
102,.,None,,0
103,what all of this ?,pro:int post prep pro:dem ?,ENG ENG ENG ENG,0
104,.,None,,0
105,oh yours are here right ?,co pro:poss cop adv adj ?,ENG ENG ENG ENG ENG,0
106,.,None,,0
107,oh so they're short .,co adv pro:sub adj .,ENG ENG ENG ENG,0
108,.,None,,0
109,because I don't think mine's short that much I mean /.,conj pro:sub mod v adj adj comp adv pro:sub v +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
110,.,None,,0
111,but /.,conj +/.,ENG,0
112,.,None,,0
113,but let me ask you .,conj v pro:obj v pro:per .,ENG ENG ENG ENG ENG,0
114,they were using our owner's copies for them ?,pro:sub aux part det:poss adj n prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
115,.,None,,0
116,right .,co .,ENG,0
117,but we didn't keep the owner's copy ?,conj pro:sub mod v det:art adj n ?,ENG ENG ENG ENG ENG ENG ENG,0
118,.,None,,0
119,right .,co .,ENG,0
120,.,None,,0
121,but it was pilfered .,conj pro:per aux part .,ENG ENG ENG ENG,0
122,because that said V was pilfered .,conj adv v n:prop aux part .,ENG ENG ENG ENG ENG ENG,0
123,you and V and A were not pilfered .,pro:per coord n:prop coord n:prop aux neg part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
124,that's why I have unboxed one .,pro:dem pro:int pro:sub v un#part pro:indef .,ENG ENG ENG ENG ENG ENG,0
125,I mean not like bigtime pilfered but /.,pro:sub v neg v adj part conj +/.,ENG ENG ENG ENG ENG ENG ENG,0
126,.,None,,0
127,right .,co .,ENG,0
128,.,None,,0
129,I know for a fact ours was pilfered because Joe and Matt said sometimes when they couldn't find their copy they knew we had a copy .,pro:sub v prep det:art n pro:poss aux part conj n:prop coord n:prop v adv conj pro:sub mod v det:poss n pro:sub v pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
130,they come and get it .,pro:sub v coord v pro:per .,ENG ENG ENG ENG ENG,0
131,.,None,,0
132,but on your case it's different .,conj prep det:poss n pro:per adj .,ENG ENG ENG ENG ENG ENG,0
133,at V_One the trailer was so small that Matt and Joe were working in the same room as the conference room the you know .,prep n:prop det:art n cop adv adj comp n:prop coord n:prop aux part prep det:art adj n prep det:art n n det:art pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
134,.,None,,0
135,right .,co .,ENG,0
136,.,None,,0
137,things disappearing .,n dis#n:gerund .,ENG ENG,0
138,exactly .,adv .,ENG,0
139,so that's why I know some of the stuff is missing .,co pro:dem pro:int pro:sub v pro:indef prep det:art n aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
140,but you know what ?,conj pro:per v pro:int ?,ENG ENG ENG ENG,0
141,for the most part it's all there so I'm not gonna worry about it .,prep det:art qn adj pro:per adv adv adv pro:sub neg part v prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
142,good enough for me .,adj adv prep pro:obj .,ENG ENG ENG ENG,0
143,when I arrive with all the stuff it's gonna take them three months to figure out what's missing .,conj pro:sub v prep qn det:art n pro:per part v pro:obj det:num n inf v adv pro:int part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
144,.,None,,0
145,our Salford ?,det:poss n:prop ?,ENG ENG,0
146,.,None,,0
147,uhhuh .,co .,ENG,0
148,.,None,,0
149,you can use Tyson Malone right .,pro:per mod v n:prop n:prop co .,ENG ENG ENG ENG ENG ENG,0
150,.,None,,0
151,right .,co .,ENG,0
152,.,None,,0
153,who was your ...,pro:int cop det:poss +...,ENG ENG ENG,0
154,.,None,,0
155,is it different ?,aux pro:per adj ?,ENG ENG ENG,0
156,.,None,,0
157,Tyson Malone right .,n:prop n:prop co .,ENG ENG ENG,0
158,.,None,,0
159,right .,co .,ENG,0
160,.,None,,0
161,but how does Salford has anything to do with it ?,conj pro:rel v n:prop aux pro:indef inf v prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
162,.,None,,0
163,and to a /.,coord prep det:art +/.,ENG ENG ENG,0
164,.,None,,0
165,was it to a project manager or one of the people at the top ?,cop pro:per prep det:art n n coord pro:indef prep det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
166,.,None,,0
167,Martinsa .,n:prop .,ENG,0
168,.,None,,0
169,I have no idea .,pro:sub v qn n .,ENG ENG ENG ENG,0
170,.,None,,0
171,now probably he is .,adv adv pro:sub cop .,ENG ENG ENG ENG,0
172,.,None,,0
173,Mark Martinsa is Maggie's .,n:prop n:prop cop adj .,ENG ENG ENG ENG,0
174,she used to work in our office .,pro:sub v prep n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
175,.,None,,0
176,how do they know that the finishes are provided on a particle baseboard ?,pro:int mod pro:sub v comp det:art v aux part prep det:art n n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
177,.,None,,0
178,they're just assuming .,pro:sub adv part .,ENG ENG ENG,0
179,.,None,,0
180,right .,co .,ENG,0
181,.,None,,0
182,it is .,pro:per cop .,ENG ENG,0
183,.,None,,0
184,they're not at school next week either .,pro:sub neg prep n adj n adv .,ENG ENG ENG ENG ENG ENG ENG,0
185,.,None,,0
186,right .,co .,ENG,0
187,.,None,,0
188,yes but yours not quite as organized as I am so //.,co conj pro:poss neg adv adv v conj pro:sub cop co +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
189,you are so you know you can put it off until they give you the stuff .,pro:per cop conj pro:per v pro:per mod v pro:per adv conj pro:sub v pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
190,.,None,,0
191,you have no owner's manual .,pro:per v qn adj n .,ENG ENG ENG ENG ENG,0
192,you have no warranties .,pro:per v qn n .,ENG ENG ENG ENG,0
193,.,None,,0
194,you have no ash bills from the subs .,pro:per v qn n n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
195,what's the other thing you need binders owner's manuals which includes at least all of the mechanical electrical and plumbing ...,pro:int det:art qn n pro:per v n adj n pro:rel v prep n pro:indef prep det:art adj adj coord part +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
196,.,None,,0
197,elevator binders .,n n .,ENG ENG,0
198,.,None,,0
199,I'll help you .,pro:sub v pro:per .,ENG ENG ENG,0
200,I mean A_One has been here since October because I didn't have time to put it off .,pro:sub v n:prop aux aux adv prep n:prop conj pro:sub mod v n inf v pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
201,.,None,,0
202,you /.,pro:per +/.,ENG,0
203,.,None,,0
204,fine .,adv .,ENG,0
205,.,None,,0
206,yes !,co !,ENG,0
207,.,None,,0
208,I do in there en el plastiquito .,pro:sub v prep n L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP,1
209,let me get some water .,v pro:obj v qn n .,ENG ENG ENG ENG ENG,0
210,I'm gonna sit there and have lunch with you .,pro:sub part v adv coord v n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
211,.,None,,0
212,a ver .,aprep inf .,ENG ENG,0
213,.,None,,0
214,Liam you can't even see it whatever it is that she does .,n:prop pro:per mod adv v pro:per pro:int pro:per cop comp pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
215,.,None,,0
216,oh she can't open /.,co pro:sub mod v +/.,ENG ENG ENG ENG,0
217,.,None,,0
218,a new bumper .,det:art adj n .,ENG ENG ENG,0
219,.,None,,0
220,.,None,,0
221,.,None,,0
222,pennywise poundfoolish .,adj adj .,ENG ENG,0
223,quieres probar un poquitico ?,v inf det:art det:indef ?,ENG ENG ENG ENG,0
224,.,None,,0
225,.,None,,0
226,ay mija me traje un platico .,co L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP,1
227,.,None,,0
228,tienes un platico o no ?,v det:art n coord adv ?,ENG ENG ENG ENG ENG,0
229,.,None,,0
230,okay .,co .,ENG,0
231,.,None,,0
232,mira .,co .,ENG,0
233,.,None,,0
234,.,None,,0
235,they went to lunch aw .,pro:sub v inf v co .,ENG ENG ENG ENG ENG,0
236,ay coño .,co co .,ENG ENG,0
237,tienes paper towel por casualidad ?,L2 n n L2 L2 ?,ESP ENG ENG ESP ESP,1
238,.,None,,0
239,we have too many eggs .,pro:sub v adv qn n .,ENG ENG ENG ENG ENG,0
240,quieres huevo duro ?,v n v ?,ENG ENG ENG,0
241,.,None,,0
242,en mi casa tengo tanto huevo duro .,prep det:pos imp v adj n v .,ENG ENG ENG ENG ENG ENG ENG,0
243,oh thank you .,co v pro:per .,ENG ENG ENG,0
244,.,None,,0
245,te están llamando a la hora del almuerzo .,pro:obj aux ger aprep det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
246,se creen .,pro:refl v .,ENG ENG,0
247,no pero eso no es el mío .,adv conj pro:dem adv cop det:art pro:pos .,ENG ENG ENG ENG ENG ENG ENG,0
248,tsk .,co .,ENG,0
249,here I come .,adv pro:sub v .,ENG ENG ENG,0
250,mi marido .,det:pos n .,ENG ENG,0
251,yes ?,co ?,ENG,0
252,uhhuh .,co .,ENG,0
253,uhhuh .,co .,ENG,0
254,uhhuh .,co .,ENG,0
255,right .,co .,ENG,0
256,yeah .,co .,ENG,0
257,twenty seven eighty southwest thirty seventh avenue suite three oh two .,det:num det:num det:num n det:num adj n n det:num co det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
258,they all know where we are .,pro:sub post v pro:int pro:sub cop .,ENG ENG ENG ENG ENG ENG,0
259,.,None,,0
260,tsk Coral Gables .,co n:prop n:prop .,ENG ENG ENG,0
261,what's their /.,pro:int det:poss +/.,ENG ENG,0
262,it's on eighth and like between Le_Jeune and thirty seventh .,pro:per adv adj coord co prep n:prop coord det:num adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
263,okay .,co .,ENG,0
264,yes so they know who to deliver it to .,co conj pro:sub v pro:int inf v pro:per prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
265,okay bye .,co co .,ENG ENG,0
266,sírvete .,imp .,ENG,0
267,.,None,,0
268,.,None,,0
269,uhhuh .,co .,ENG,0
270,.,None,,0
271,actually I need to find out what he's doing .,adv pro:sub v inf v adv pro:int pro:sub part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
272,no siga yendo tanto .,adv v ger adj .,ENG ENG ENG ENG,0
273,.,None,,0
274,I think he's working with Robert .,pro:sub v pro:sub part prep n:prop .,ENG ENG ENG ENG ENG ENG,0
275,.,None,,0
276,he's probably Robert Howitt .,pro:sub adv n:prop n:prop .,ENG ENG ENG ENG,0
277,.,None,,0
278,right .,co .,ENG,0
279,.,None,,0
280,yeah .,co .,ENG,0
281,.,None,,0
282,Robert is pretty good because he sees things .,n:prop cop adv adj conj pro:sub v n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
283,I no longer see them .,pro:sub co adj v pro:obj .,ENG ENG ENG ENG ENG,0
284,.,None,,0
285,right he's new .,adv pro:sub adj .,ENG ENG ENG,0
286,then it was their stuff that it bothers you .,adv:tem pro:per cop det:poss n pro:rel pro:per v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
287,and it's the first time you see it .,coord pro:per det:art adj n pro:per v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
288,then /.,adv:tem +/.,ENG,0
289,.,None,,0
290,it's gonna bother everybody .,pro:per part v pro:indef .,ENG ENG ENG ENG,0
291,but it's something you have to look for .,conj pro:per pro:indef pro:per v inf v prep .,ENG ENG ENG ENG ENG ENG ENG ENG,0
292,and if it really doesn't bother you then nobody is going to see it .,coord conj pro:per adv mod v pro:per adv:tem pro:indef aux part inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
293,.,None,,0
294,April first .,n:prop adv .,ENG ENG,0
295,supposedly .,adv .,ENG,0
296,.,None,,0
297,uhhuh .,co .,ENG,0
298,.,None,,0
299,huh ?,co ?,ENG,0
300,.,None,,0
301,that's true .,pro:dem adj .,ENG ENG,0
302,.,None,,0
303,or /.,coord +/.,ENG,0
304,.,None,,0
305,.,None,,0
306,.,None,,0
307,uhhuh .,co .,ENG,0
308,.,None,,0
309,uhhuh .,co .,ENG,0
310,.,None,,0
311,mija no está tan bonita because it's all mixed up but //.,L2 L2 L2 L2 L2 conj pro:per adv part adv conj +//.,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
312,.,None,,0
313,it's funny .,pro:per adj .,ENG ENG,0
314,.,None,,0
315,uhhuh .,co .,ENG,0
316,.,None,,0
317,.,None,,0
318,.,None,,0
319,avocados that way like ?,n det:dem n prep ?,ENG ENG ENG ENG,0
320,.,None,,0
321,it needs to be something .,pro:per v inf cop pro:indef .,ENG ENG ENG ENG ENG,0
322,like in a salad or cooked .,conj prep det:art n coord v .,ENG ENG ENG ENG ENG ENG,0
323,.,None,,0
324,like ...,prep +...,ENG,0
325,.,None,,0
326,you can make like a curry you know with //.,pro:per mod v prep det:art n pro:per v prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
327,.,None,,0
328,se lo echas a lo último porque se pone suavecito .,pro:refl pro:obj v aprep pro:obj adj conj pro:refl v adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
329,it's pretty good isn't it ?,pro:per adj adj cop pro:per ?,ENG ENG ENG ENG ENG,0
330,.,None,,0
331,uhhuh .,co .,ENG,0
332,.,None,,0
333,.,None,,0
334,coge más because there's plenty .,L2 L2 conj pro:exist n .,ESP ESP ENG ENG ENG,1
335,.,None,,0
336,huh ?,co ?,ENG,0
337,.,None,,0
338,all the furniture places are in Burdon .,qn det:art n n cop prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
339,.,None,,0
340,seventy seconds .,det:num n .,ENG ENG,0
341,.,None,,0
342,they have good furniture .,pro:sub v adj n .,ENG ENG ENG ENG,0
343,.,None,,0
344,ay por favor .,co prep n .,ENG ENG ENG,0
345,.,None,,0
346,yep .,co .,ENG,0
347,que estén bien hechos .,pro:rel cop adv part .,ENG ENG ENG ENG,0
348,.,None,,0
349,parker wood .,n n .,ENG ENG,0
350,.,None,,0
351,uhhuh .,co .,ENG,0
352,.,None,,0
353,coge más .,v adv .,ENG ENG,0
354,.,None,,0
355,they do .,pro:sub v .,ENG ENG,0
356,.,None,,0
357,.,None,,0
358,I wanna do the kids' rooms this summer .,pro:sub v v det:art adj n det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
359,sacar ya a Brian del crib .,L2 L2 L2 n:prop L2 n .,ESP ESP ESP ENG ESP ENG,1
360,.,None,,0
361,uhhuh .,co .,ENG,0
362,y digo tsk Alex tiene el bedspread de Dora .,L2 L2 co n:prop L2 L2 n L2 n:prop .,ESP ESP ENG ENG ESP ESP ENG ESP ENG,1
363,le voy a comprar a Brian el bedspread de Diego .,L2 L2 L2 L2 L2 n:prop L2 n L2 L2 .,ESP ESP ESP ESP ESP ENG ESP ENG ESP ESP,1
364,.,None,,0
365,I know .,pro:sub v .,ENG ENG,0
366,.,None,,0
367,uhhuh .,co .,ENG,0
368,.,None,,0
369,nine .,det:num .,ENG,0
370,.,None,,0
371,or by the time I move them in there you know let's see when Sam graduate from school he'll be like on the third or fourth grade .,coord prep det:art n pro:sub v pro:obj prep n pro:per v v v conj n:prop n prep n pro:sub aux co prep det:art n coord adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
372,.,None,,0
373,uhhuh .,co .,ENG,0
374,so he's gonna be three he'll be nine so he'll be in the fourth or fifth grade .,adv pro:sub part cop det:num pro:sub cop det:num adv pro:sub cop prep det:art n coord adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
375,.,None,,0
376,tsk right .,co co .,ENG ENG,0
377,.,None,,0
378,so you know I may just move them in there .,co pro:per v pro:sub mod adj n pro:obj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
379,still leave a bed for when Sam comes home .,adv v det:art n prep conj n:prop v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
380,.,None,,0
381,ay or on spring break or you know .,co coord prep n n coord pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
382,.,None,,0
383,holidays and stuff .,n coord n .,ENG ENG ENG,0
384,.,None,,0
385,right .,co .,ENG,0
386,first Alex and I appreciate that she keeps the smaller room .,adv n:prop coord pro:sub v comp pro:sub v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
387,and her brother keeps the bigger room .,coord det:poss n v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
388,because they're not the same size .,conj pro:sub neg det:art adj n .,ENG ENG ENG ENG ENG ENG,0
389,.,None,,0
390,they have the smallest room the two of them .,pro:sub v det:art adj n det:art det:num prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
391,.,None,,0
392,because when we moved in there Sam took the bigger room because he had you know more furniture than toys .,conj conj pro:sub v prep n n:prop v det:art adj n conj pro:sub v pro:per v qn n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
393,and Alex that was gonna be just his room .,coord n:prop pro:rel aux part cop adv det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
394,.,None,,0
395,right .,co .,ENG,0
396,.,None,,0
397,right .,co .,ENG,0
398,and so that room is the smallest bedroom .,coord adv pro:dem n cop det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
399,the office is actually bigger .,det:art n cop adv adj .,ENG ENG ENG ENG ENG,0
400,but I have too much stuff to sacrifice my office .,conj pro:sub v adv qn n inf v det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
401,.,None,,0
402,that's why I give them away .,pro:dem pro:int pro:sub v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
403,.,None,,0
404,it's why I give them away .,pro:per pro:rel pro:sub v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
405,.,None,,0
406,.,None,,0
407,.,None,,0
408,coge más .,v adv .,ENG ENG,0
409,.,None,,0
410,lo que ?,pro:obj pro:rel ?,ENG ENG,0
411,.,None,,0
412,sí los avocados están caros .,L2 L2 n L2 L2 .,ESP ESP ENG ESP ESP,1
413,all those people come in and back in .,qn det:dem n v adv coord adj adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
414,.,None,,0
415,.,None,,0
416,.,None,,0
417,it's easier to get out .,pro:per adj inf v adv .,ENG ENG ENG ENG ENG,0
418,.,None,,0
419,and we have a bunch of the same cars .,coord pro:sub v det:art n prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
420,.,None,,0
421,the second one is not an Ultima either .,det:art adj det:num aux neg det:art n:prop adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
422,.,None,,0
423,uhhuh looks like it .,co v prep pro:per .,ENG ENG ENG ENG,0
424,but it's not .,conj pro:per neg .,ENG ENG ENG,0
425,.,None,,0
426,it's a Mitsubishi or one of those .,pro:per det:art n:prop coord det:num prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
427,.,None,,0
428,pero el tercero is it an Ultima too ?,L2 L2 L2 aux pro:per det:art n:prop post ?,ESP ESP ESP ENG ENG ENG ENG ENG,1
429,.,None,,0
430,uhhuh .,co .,ENG,0
431,.,None,,0
432,it's a Honda .,pro:per det:art n:prop .,ENG ENG ENG,0
433,and the one after that is not an Ultima either .,coord det:art det:num prep pro:dem cop neg det:art n:prop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
434,.,None,,0
435,uhhuh .,co .,ENG,0
436,.,None,,0
437,uhhuh .,co .,ENG,0
438,I think it's like the second one .,pro:sub v pro:per conj det:art adj det:num .,ENG ENG ENG ENG ENG ENG ENG,0
439,the first one is like the fifth one .,det:art adj pro:indef cop co det:art adj pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG,0
440,the second and the fourth one /.,det:art n coord det:art n pro:indef +/.,ENG ENG ENG ENG ENG ENG,0
441,.,None,,0
442,right .,co .,ENG,0
443,.,None,,0
444,ves ?,co ?,ENG,0
445,y tienen el mismo //.,coord v det:art adj +//.,ENG ENG ENG ENG,0
