,sentence,pos,language,switch
104,ah que tuvieron que rescribirlos .,co L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
105,todo ?,det:indef ?,ENG,0
106,because she forgot this .,conj pro:sub v pro:dem .,ENG ENG ENG ENG,0
107,really ?,adv ?,ENG,0
108,cuando se cuando se arregló el problema she forgot normally .,L2 L2 L2 L2 L2 L2 L2 pro:sub v adv .,ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
109,ajá .,co .,ENG,0
110,y pasó un mes .,coord v det:art n .,ENG ENG ENG ENG,0
111,todo el mundo cogió cancelación .,det:indef det:art n v n .,ENG ENG ENG ENG ENG,0
112,y y no tenían la explicación en ?,coord coord adv v det:art n prep ?,ENG ENG ENG ENG ENG ENG ENG,0
113,oh my god what a mess .,co det:poss n pro:int det:art n .,ENG ENG ENG ENG ENG ENG,0
114,no .,adv .,ENG,0
115,no había nada nada nada nada nada .,adv aux v v v v v .,ENG ENG ENG ENG ENG ENG ENG,0
116,yeah yeah so imagínate viernes aquí .,co co co L2 L2 L2 .,ENG ENG ENG ESP ESP ESP,1
117,holy shoot .,adj n .,ENG ENG,0
118,cómo fue la //?,pro:int v det:art +//?,ENG ENG ENG,0
119,okay this what did we do here ?,co pro:dem pro:int mod pro:sub v adv ?,ENG ENG ENG ENG ENG ENG ENG,0
120,entonces these are for the contracts to do that .,L2 pro:dem cop prep det:art n inf v pro:dem .,ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
121,okay .,co .,ENG,0
122,this is new .,pro:dem cop adj .,ENG ENG ENG,0
123,mhm .,co .,ENG,0
124,okay .,co .,ENG,0
125,this is new .,pro:dem cop adj .,ENG ENG ENG,0
126,.,None,,0
127,right .,co .,ENG,0
128,and he paid it off or ?,coord pro:sub v pro:per adv coord ?,ENG ENG ENG ENG ENG ENG,0
129,he paid it off .,pro:sub v pro:per adv .,ENG ENG ENG ENG,0
130,yes .,co .,ENG,0
131,so a este no más hay que hacerle copia .,adv L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
132,y mandarlo de nuevo .,coord inf prep adj .,ENG ENG ENG ENG,0
133,okay perfect .,co v .,ENG ENG,0
134,okay another thing .,co qn n .,ENG ENG ENG,0
135,mhm .,co .,ENG,0
136,I need to know if anything new has been done within the last two weeks .,pro:sub v inf v comp pro:indef adj aux aux part prep det:art adj det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
137,mhm .,co .,ENG,0
138,so we can keep track of it in the binder book .,co pro:sub mod v n prep pro:per prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,okay .,co .,ENG,0
140,alright yeah I've been writing them here .,co co pro:sub aux part pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG,0
141,you've been doing them here ?,pro:per aux part pro:obj adv ?,ENG ENG ENG ENG ENG,0
142,okay .,co .,ENG,0
143,yeah .,co .,ENG,0
144,yeah I've been writing them here .,co pro:sub aux part pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
145,okay but how do you know if it's new ?,co conj pro:int mod pro:per v comp pro:per adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
146,like .,prep .,ENG,0
147,right that's what I'm saying .,co pro:dem pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
148,I'll have to figure out if it's new .,pro:sub v inf v adv conj pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
149,I know this one was new .,pro:sub v det:dem pro:indef cop adj .,ENG ENG ENG ENG ENG ENG,0
150,mhm .,co .,ENG,0
151,Mayra o Tina .,n:prop L2 n:prop .,ENG ESP ENG,1
152,estos no eran nuevos .,det:dem adv cop adj .,ENG ENG ENG ENG,0
153,hubo algunos que se pusieron ...,v det:indef pro:rel pro:refl v +...,ENG ENG ENG ENG ENG,0
154,mhm .,co .,ENG,0
155,aquí .,adv .,ENG,0
156,.,None,,0
157,so we'll see here cause we have an idea .,adv pro:sub v adv n pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
158,ah okay .,co co .,ENG ENG,0
159,mhm .,co .,ENG,0
160,.,None,,0
161,.,None,,0
162,teléfono ese .,n det:dem .,ENG ENG,0
163,okay .,co .,ENG,0
164,the last new .,det:art n adj .,ENG ENG ENG,0
165,okay wait .,co co .,ENG ENG,0
166,Ricardo Hernández .,n:prop n:prop .,ENG ENG,0
167,mhm .,co .,ENG,0
168,we did .,pro:sub v .,ENG ENG,0
169,is he there ?,cop pro:sub adv ?,ENG ENG ENG,0
170,sí Ricardo Hernandez is here somewhere on here .,L2 n:prop n:prop cop adv adv prep n .,ESP ENG ENG ENG ENG ENG ENG ENG,1
171,nope .,co .,ENG,0
172,he's not .,pro:sub neg .,ENG ENG,0
173,because Ricardo Hernández we did under me .,conj n:prop n:prop pro:sub v adv pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
174,oh .,co .,ENG,0
175,y yo no lo escribí .,coord pro:sub adv pro:obj v .,ENG ENG ENG ENG ENG,0
176,I don't know this is under what still ?,pro:sub mod v pro:dem cop adv pro:int adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
177,this is under ...,pro:dem cop adv +...,ENG ENG ENG,0
178,Ana ?,n:prop ?,ENG,0
179,yeah .,co .,ENG,0
180,.,None,,0
181,okay .,co .,ENG,0
182,then we did Kelly Flores .,adv:tem pro:sub v n:prop n:prop .,ENG ENG ENG ENG ENG,0
183,mhm .,co .,ENG,0
184,no but I don't have that here .,co conj pro:sub mod v comp adv .,ENG ENG ENG ENG ENG ENG ENG,0
185,unless pero qué /.,conj L2 L2 +/.,ENG ESP ESP,1
186,which was three five .,pro:rel cop det:num det:num .,ENG ENG ENG ENG,0
187,I wonder if it's Colleen no ?,pro:sub v comp pro:per n:prop co ?,ENG ENG ENG ENG ENG ENG,0
188,ah no perdón .,co co L2 .,ENG ENG ESP,1
189,pero three five is here .,L2 det:num det:num cop adv .,ESP ENG ENG ENG ENG,1
190,mira .,co .,ENG,0
191,okay .,co .,ENG,0
192,mira Ricardo Hernández .,co n:prop n:prop .,ENG ENG ENG,0
193,ya lo tenía .,adv pro:obj v .,ENG ENG ENG,0
194,Ricardo Hernández .,n:prop n:prop .,ENG ENG,0
195,ahhah .,co .,ENG,0
196,y cuál era el otro ?,coord pro:int cop det:art pro:indef ?,ENG ENG ENG ENG ENG,0
197,okay .,co .,ENG,0
198,Kelly Flores ?,n:prop n:prop ?,ENG ENG,0
199,Kelly Flores .,n:prop n:prop .,ENG ENG,0
200,ah that one I don't see here .,co det:dem pro:indef pro:sub mod v adv .,ENG ENG ENG ENG ENG ENG ENG,0
201,no .,co .,ENG,0
202,Rosa María Salgado .,n:prop n:prop n:prop .,ENG ENG ENG,0
203,that one ...,det:dem pro:indef +...,ENG ENG,0
204,is there .,cop adv .,ENG ENG,0
205,yes Salgado right there .,co n:prop adv adv .,ENG ENG ENG ENG,0
206,Catalina Loango ?,n:prop n:prop ?,ENG ENG,0
207,sí esa está ahí Catalina .,L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ENG,1
208,okay .,co .,ENG,0
209,ah .,co .,ENG,0
210,that's it .,pro:dem pro:per .,ENG ENG,0
211,mhm .,co .,ENG,0
212,after that that's it .,prep pro:dem pro:dem pro:per .,ENG ENG ENG ENG,0
213,so Kelly Flores .,co n:prop n:prop .,ENG ENG ENG,0
214,yeah so we need to find out .,co conj pro:sub v inf v adv .,ENG ENG ENG ENG ENG ENG ENG,0
215,.,None,,0
216,bye .,co .,ENG,0
217,.,None,,0
218,thank you .,v pro:per .,ENG ENG,0
219,sí verdad .,co co .,ENG ENG,0
220,hasta luego .,prep adv .,ENG ENG,0
221,.,None,,0
222,so anything after Catalina because maybe some of those are renewals .,adv pro:indef adv:tem n:prop conj adv pro:indef prep pro:dem cop n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
223,okay .,co .,ENG,0
224,ajá .,co .,ENG,0
225,I'm not sure .,pro:sub neg adj .,ENG ENG ENG,0
226,sí sí .,co co .,ENG ENG,0
227,"sí , no todos son nuevos .",co cm adv det:indef cop adj .,ENG ENG ENG ENG ENG ENG,0
228,they're not all new .,pro:sub neg adv adj .,ENG ENG ENG ENG,0
229,.,None,,0
230,you're very welcome .,pro:per adv adj .,ENG ENG ENG,0
231,are you better feeling better ?,cop pro:per adj n:gerund adj ?,ENG ENG ENG ENG ENG,0
232,.,None,,0
233,yes .,co .,ENG,0
234,well you don't look better .,co pro:per mod v adj .,ENG ENG ENG ENG ENG,0
235,no you shoulda seen her Friday .,co pro:per mod part pro:obj n:prop .,ENG ENG ENG ENG ENG ENG,0
236,.,None,,0
237,.,None,,0
238,oh my god .,co det:poss n .,ENG ENG ENG,0
239,ay thank you .,L2 v pro:per .,ESP ENG ENG,1
240,I know they're very nice .,pro:sub v pro:sub adv adj .,ENG ENG ENG ENG ENG,0
241,yes they're brown .,co pro:sub adj .,ENG ENG ENG,0
242,.,None,,0
243,they're super .,pro:sub adj .,ENG ENG,0
244,como se están usando los zapatos esos así .,adv pro:refl aux ger det:art n det:dem adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
245,yeah .,co .,ENG,0
246,gorgeous right ?,adj co ?,ENG ENG,0
247,I got these at Banana_republic on sale .,pro:sub v pro:dem prep n:prop prep n .,ENG ENG ENG ENG ENG ENG ENG,0
248,really ?,adv ?,ENG,0
249,on like a clearance .,adv prep det:art n .,ENG ENG ENG ENG,0
250,you know oh my god when I was in Orlando I went to the premium outlets .,pro:per v co det:poss n conj pro:sub cop prep n:prop pro:sub v prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
251,mhm .,co .,ENG,0
252,and we went to Banana_republic .,coord pro:sub v prep n:prop .,ENG ENG ENG ENG ENG,0
253,oh my god the men's shirts were like seven dollars .,co det:poss n det:art adj n cop co det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
254,las camisetas de mujeres diez dólares .,L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP,0
255,mhm .,co .,ENG,0
256,oh my god I was like loving life .,co det:poss n pro:sub cop prep n:gerund n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
257,sí .,co .,ENG,0
258,!,None,,0
259,they were super nice .,pro:sub cop adj adj .,ENG ENG ENG ENG,0
260,man I had never been to that l outlet pero qué nice .,n pro:sub v adv cop prep det:dem n:let n L2 L2 adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG,1
261,.,None,,0
262,really ?,adv ?,ENG,0
263,Coach they had the Coach .,n:prop pro:sub v det:art n:prop .,ENG ENG ENG ENG ENG,0
264,.,None,,0
265,did you go to the Coach ?,mod pro:per v prep det:art n:prop ?,ENG ENG ENG ENG ENG ENG,0
266,oh my god I was dying .,co det:poss n pro:sub aux part .,ENG ENG ENG ENG ENG ENG,0
267,did you buy anything ?,mod pro:per v pro:indef ?,ENG ENG ENG ENG,0
268,no but I was dying .,co conj pro:sub aux part .,ENG ENG ENG ENG ENG,0
269,pero es que tú sabes no era tan barato como you know ?,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:per v ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
270,.,None,,0
271,no it's not that cheap because they're still like two hundred a hundred and eighty .,co pro:per neg det:dem adj conj pro:sub adj co det:num det:num det:art det:num coord det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
272,.,None,,0
273,exactly .,adv .,ENG,0
274,they're still up there .,pro:sub adv prep n .,ENG ENG ENG ENG,0
275,but you know that I saw your little coin purse the little one you showed me .,conj pro:per v comp pro:sub v det:poss adj n n det:art adj pro:indef pro:per v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
276,.,None,,0
277,it was nineteen dollars .,pro:per cop det:num n .,ENG ENG ENG ENG,0
278,.,None,,0
279,.,None,,0
280,they were so cute yeah .,pro:sub cop adv adj co .,ENG ENG ENG ENG ENG,0
281,which one ?,pro:rel pro:indef ?,ENG ENG,0
282,.,None,,0
283,a little coin purse .,det:art adj n n .,ENG ENG ENG ENG,0
284,.,None,,0
285,.,None,,0
286,ah porque estaba ahí guardado .,co L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
287,.,None,,0
288,ay qué cómica .,co pro:int adj .,ENG ENG ENG,0
289,.,None,,0
290,mira they're super cute .,L2 pro:sub adj adj .,ESP ENG ENG ENG,1
291,oh !,co !,ENG,0
292,yo la vi en negra .,pro:sub pro:obj v prep adj .,ENG ENG ENG ENG ENG,0
293,en este color no lo tenía .,prep imp n adv pro:obj v .,ENG ENG ENG ENG ENG ENG,0
294,.,None,,0
295,yeah yeah .,co co .,ENG ENG,0
296,.,None,,0
297,where did you buy that one ?,pro:int mod pro:per v det:dem pro:indef ?,ENG ENG ENG ENG ENG ENG,0
298,.,None,,0
299,but you bought that in an outlet too right ?,conj pro:per v adv prep det:art n adv adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
300,you know you know that they have an outlet in Sawgrass ?,pro:per v pro:per v comp pro:sub v det:art n prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
301,.,None,,0
302,which outlet ?,pro:rel n ?,ENG ENG,0
303,here ?,adv ?,ENG,0
304,.,None,,0
305,oh in Orlando .,co prep n:prop .,ENG ENG ENG,0
306,but they have //.,conj pro:sub v +//.,ENG ENG ENG,0
307,.,None,,0
308,they have a Sawgrass outlet .,pro:sub v det:art n:prop n .,ENG ENG ENG ENG ENG,0
309,claro .,co .,ENG,0
310,yeah I've got enough I've got enough .,co pro:sub part adv pro:sub part adv .,ENG ENG ENG ENG ENG ENG ENG,0
311,did you know that ?,mod pro:per v pro:dem ?,ENG ENG ENG ENG,0
312,they have a what ?,pro:sub v det:art pro:int ?,ENG ENG ENG ENG,0
313,an outlet ?,det:art n ?,ENG ENG,0
314,an outlet in Sawgrass .,det:art n prep n:prop .,ENG ENG ENG ENG,0
315,of the Coach outlet ?,prep det:art n:prop n ?,ENG ENG ENG ENG,0
316,really ?,adv ?,ENG,0
317,.,None,,0
318,yo hace años que no voy a Sawgrass because it's so far for me now .,L2 L2 L2 L2 L2 L2 L2 n:prop conj pro:per adv adj prep pro:obj adv .,ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
319,I've never been there .,pro:sub adv cop adv .,ENG ENG ENG ENG,0
320,I've been there once or twice .,pro:sub cop adv adv coord adv .,ENG ENG ENG ENG ENG ENG,0
321,.,None,,0
322,I used to work around there .,pro:sub v inf v prep n .,ENG ENG ENG ENG ENG ENG,0
323,so yo iba for lunch .,adv L2 L2 prep n .,ENG ESP ESP ENG ENG,1
324,it was like something common .,pro:per cop prep pro:indef adj .,ENG ENG ENG ENG ENG,0
325,mhm .,co .,ENG,0
326,y después que me mudé forget it that's it .,L2 L2 L2 L2 L2 v pro:per pro:dem pro:per .,ESP ESP ESP ESP ESP ENG ENG ENG ENG,1
327,it's been more than a year .,pro:per aux qn prep det:art n .,ENG ENG ENG ENG ENG ENG,0
328,.,None,,0
329,I know I know .,pro:sub v pro:sub v .,ENG ENG ENG ENG,0
330,.,None,,0
331,.,None,,0
332,.,None,,0
333,.,None,,0
334,I have a gazillion Coach purses .,pro:sub v det:art n n:prop v .,ENG ENG ENG ENG ENG ENG,0
335,I need to like alternate them .,pro:sub v inf v v pro:obj .,ENG ENG ENG ENG ENG ENG,0
336,.,None,,0
337,because I have a lot of them .,conj pro:sub v det:art n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
338,but cuando la cojo con una that's the one that I wear for like .,conj L2 L2 L2 L2 L2 pro:dem det:art pro:indef pro:rel pro:sub v prep co .,ENG ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
339,yo también yo también .,pro:sub adv pro:sub adv .,ENG ENG ENG ENG,0
340,.,None,,0
341,pero you know what it is for me ?,L2 pro:per v pro:int pro:per cop prep pro:obj ?,ESP ENG ENG ENG ENG ENG ENG ENG,1
342,at least I find que in my closet they're not organized so that I can actually change them .,prep n pro:sub v L2 prep det:poss n pro:sub neg part adv pro:rel pro:sub mod adv v pro:obj .,ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
343,you know I have to take down the box change my purse entonces ya no me da ganas de cambiarla .,pro:per v pro:sub aux inf v adv det:art n n det:poss n L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
344,I bought un little estante de esos de like Tupperware that has two drawers .,pro:sub v L2 adj L2 L2 L2 L2 v n:prop pro:rel v det:num n .,ENG ENG ESP ENG ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
345,ajá .,co .,ENG,0
346,and then I shoved them there .,coord adv:tem pro:sub v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
347,but still and I look at the damn thing everyday .,conj adj coord pro:sub v prep det:art n n adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
348,.,None,,0
349,.,None,,0
350,and I'm like ...,coord pro:sub prep +...,ENG ENG ENG,0
351,yes yesterday I was looking for something .,co adv:tem pro:sub aux part prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
352,"and I said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
353,oh look I'm going to bring this one tomorrow .,co co pro:sub part inf v det:dem pro:indef adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
354,and look I brought the same one .,coord v pro:sub v det:art adj pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
355,no yo soy igual .,adv pro:sub cop co .,ENG ENG ENG ENG,0
356,yo cuando la cojo con uno forget it .,L2 L2 L2 L2 L2 L2 v pro:per .,ESP ESP ESP ESP ESP ESP ENG ENG,1
357,yeah .,co .,ENG,0
358,.,None,,0
359,oh I never take off my earrings .,co pro:sub adv v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
360,.,None,,0
361,mhm .,co .,ENG,0
362,right .,co .,ENG,0
363,.,None,,0
364,.,None,,0
365,right .,co .,ENG,0
366,.,None,,0
367,.,None,,0
368,.,None,,0
369,yeah .,co .,ENG,0
370,yeah I never take mine off ever ever ever .,co pro:sub adv v n adv adv adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
371,.,None,,0
372,no me neither .,co pro:obj adv .,ENG ENG ENG,0
373,never .,adv .,ENG,0
