,sentence,pos,language,switch
33,but it also gives you if you have that card sometimes you can get into certain museums and things like that .,conj pro:per adv v pro:per conj pro:per v det:dem n adv pro:per mod v prep adj n coord n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
34,pero bueno I checked out the prize and I was like if we are just gonna use /.,L2 L2 pro:sub v prep det:art n coord pro:sub cop prep conj pro:sub aux adv part v +/.,ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
35,she told me she paid forty two dollars or forty dollars or something like that .,pro:sub v pro:obj pro:sub v det:num det:num n coord det:num n coord pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
36,It's like using the metro here and you buy the annual pass it comes out cheaper .,n:prop v part det:art adj adv coord pro:per v det:art n n pro:per v adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
37,.,None,,0
38,.,None,,0
39,ay yo sabía .,co pro:sub v .,ENG ENG ENG,0
40,ay Dios mío .,co n:prop pro:pos .,ENG ENG ENG,0
41,tú eres de madre .,pro:sub cop prep n .,ENG ENG ENG ENG,0
42,that was Katherine Hart by the way .,pro:dem cop n:prop n:prop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
43,.,None,,0
44,.,None,,0
45,whoever wants to know .,pro:int v inf v .,ENG ENG ENG ENG,0
46,the .,det:art .,ENG,0
47,.,None,,0
48,qué vergüenza !,pro:int n !,ENG ENG,0
49,yo sabía .,pro:sub v .,ENG ENG,0
50,I'm gonna kill her .,pro:sub part v pro:obj .,ENG ENG ENG ENG,0
51,.,None,,0
52,.,None,,0
53,y él los oye .,coord pro:sub pro:obj v .,ENG ENG ENG ENG,0
54,eh ?,co ?,ENG,0
55,él los escucha .,pro:sub pro:obj v .,ENG ENG ENG,0
56,ahora me mandaron un ...,adv pro:obj v det:art +...,ENG ENG ENG ENG,0
57,tú por_fin did you book the hotel for September ?,L2 L2 mod pro:per n det:art n prep n:prop ?,ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
58,no .,co .,ENG,0
59,porque me mandaron ahora un special el Western de Times_Square in one seventy nine .,conj pro:obj v adv det:art L2 det:art n:prop prep n:prop L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ESP ESP ESP ESP,1
60,but they only have one day in September .,conj pro:sub adv v det:num n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
61,one day ?,det:num n ?,ENG ENG,0
62,one day .,det:num n .,ENG ENG,0
63,Paige yo no sabía que a María la estaban recording también .,n:prop pro:sub adv v pro:rel aprep n:prop pro:obj aux L2 adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG,1
64,eh .,co .,ENG,0
65,que a María la estaban recording también .,pro:rel aprep n:prop pro:obj aux L2 adv .,ENG ENG ENG ENG ENG ESP ENG,1
66,María is on all day .,n:prop cop prep qn n .,ENG ENG ENG ENG ENG,0
67,yeah I saw her with that thing .,co pro:sub v det:poss prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
68,I thought it was her I_Pod .,pro:sub v pro:per cop det:poss n:prop .,ENG ENG ENG ENG ENG ENG,0
69,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
70,what kind of I_Pod is that ?,pro:int n prep n:prop cop pro:dem ?,ENG ENG ENG ENG ENG ENG,0
71,and then miré bien .,coord adv:tem L2 L2 .,ENG ENG ESP ESP,1
72,"y dije ""/.","coord v +""/.",ENG ENG,0
73,no ella debe estar haciendo otra cosa .,adv pro:sub v inf ger det:indef v .,ENG ENG ENG ENG ENG ENG ENG,0
74,yeah because her sister does no sé qué cosa .,co conj det:poss n mod L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
75,yeah he explained it to me that she's doing a more extensive one .,co pro:sub v pro:per prep pro:obj comp pro:sub part det:art adv adj pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
76,hers is thirty hours .,pro:poss cop det:num n .,ENG ENG ENG ENG,0
77,wow .,co .,ENG,0
78,she has to be recorded or something .,pro:sub aux inf aux part coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
79,imagínate tú thirty hours .,L2 L2 det:num n .,ESP ESP ENG ENG,1
80,she's been at it for a long time too .,pro:sub cop prep pro:per prep det:art adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
81,imagínate thirty hours is almost a week with it .,L2 det:num n cop adv det:art n prep pro:per .,ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
82,so what eh bueno so I went to go check for you .,adv pro:int co L2 conj pro:sub v inf v n prep pro:per .,ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
83,and they only have one day in September that you can get discount .,coord pro:sub adv v det:num n prep n:prop pro:rel pro:per mod v n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
84,I'm just gonna go and ...,pro:sub adv part v coord +...,ENG ENG ENG ENG ENG,0
85,pero que tengo que esperar a coger el dinero ese en mayo .,conj pro:rel v pro:rel inf aprep inf det:art n det:dem prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
86,qué dinero ?,pro:int n ?,ENG ENG,0
87,el dinero ese que nos van a dar with the taxes .,det:art n det:dem pro:rel pro:obj v aprep inf L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP,1
88,oh okay .,co co .,ENG ENG,0
89,and I'm still four months ahead .,coord pro:sub adv det:num n adv .,ENG ENG ENG ENG ENG ENG,0
90,yeah .,co .,ENG,0
91,eh I mean how much it'll probably go up yeah second month to the first .,co pro:sub v pro:int adv pro:per adv v adv co adj n prep det:art adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
92,tengo un dolor de cabeza de perros .,v det:art n prep n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
93,what did you eat yesterday que te cayó mal ?,pro:int mod pro:per v adv:tem L2 L2 L2 L2 ?,ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
94,I went to Publix yesterday night .,pro:sub v prep n:prop adv:tem n .,ENG ENG ENG ENG ENG ENG,0
95,and I did some shopping .,coord pro:sub v qn n:gerund .,ENG ENG ENG ENG ENG,0
96,y I didn't wanna cook .,L2 pro:sub mod v v .,ESP ENG ENG ENG ENG,1
97,okay .,co .,ENG,0
98,so I made that's turkey and stuffing and macaroni and cheese .,co pro:sub v comp n coord part coord n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
99,yo no sé por qué tú comes macaroni_and_cheese si tú sabes que te va a caer mal .,pro:sub adv v prep pro:int pro:sub v L2 conj pro:sub v pro:rel pro:obj v aprep inf adv .,ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
100,siempre te cae mal .,adv pro:obj v adv .,ENG ENG ENG ENG,0
101,no no no something something happened something that chicken .,co co co pro:indef pro:indef v pro:indef adv n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
102,chicken but what's wrong with the chicken ?,n conj pro:int adj prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
103,the turkey I don't know me dio un asco .,det:art n pro:sub mod v L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
104,but what kind of turkey was it ?,conj pro:int n prep n cop pro:per ?,ENG ENG ENG ENG ENG ENG ENG,0
105,desmenuzado con stuffing todo mezclado .,L2 L2 n:gerund L2 L2 .,ESP ESP ENG ESP ESP,1
106,you got that at Publix .,pro:per v comp prep n:prop .,ENG ENG ENG ENG ENG,0
107,yeah .,co .,ENG,0
108,sounds good .,v adj .,ENG ENG,0
109,it did .,pro:per v .,ENG ENG,0
110,it looked good .,pro:per cop adj .,ENG ENG ENG,0
111,y no te dio asco or something .,L2 L2 L2 L2 L2 coord pro:indef .,ESP ESP ESP ESP ESP ENG ENG,1
112,don't throw up now .,mod v adv adv .,ENG ENG ENG ENG,0
113,because then I gotta go with you /.,conj adv:tem pro:sub mod v prep pro:per +/.,ENG ENG ENG ENG ENG ENG ENG,0
114,.,None,,0
115,to the bathroom .,prep det:art n .,ENG ENG ENG,0
116,and I don't wanna be .,coord pro:sub mod v cop .,ENG ENG ENG ENG ENG,0
117,no thank you .,co v pro:per .,ENG ENG ENG,0
118,pero my god .,L2 det:poss n .,ESP ENG ENG,1
119,it's hot .,pro:per adj .,ENG ENG,0
120,found that thing for the wine thing expensive .,v comp n prep det:art n n adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
121,fifty dollars .,det:num n .,ENG ENG,0
122,fifty dollars .,det:num n .,ENG ENG,0
123,for two hours it's twenty five bucks an hour .,prep det:num n pro:per det:num det:num n det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
124,unless you drink like a fish it's good to go .,conj pro:per v prep det:art n pro:per adj inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
125,he's like I would wanna go .,pro:sub conj pro:sub mod v v .,ENG ENG ENG ENG ENG ENG,0
126,pero there's a whole bunch of restaurants participating .,L2 pro:exist det:art adj n prep n part .,ESP ENG ENG ENG ENG ENG ENG ENG,1
127,what I wanted to ask Adelina was /.,pro:int pro:sub v inf v n:prop cop +/.,ENG ENG ENG ENG ENG ENG ENG,0
128,is that the one that they was doing in Coral_Gables that they closed it down ?,cop comp det:art pro:indef pro:rel pro:sub aux part prep n:prop pro:rel pro:sub v pro:per adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
129,I've never seen it before .,pro:sub adv part pro:per adv .,ENG ENG ENG ENG ENG,0
130,I think so .,pro:sub v co .,ENG ENG ENG,0
131,I've seen it in a /.,pro:sub part pro:per prep det:art +/.,ENG ENG ENG ENG ENG,0
132,maybe like I bumped into it going home since it's on my way .,adv co pro:sub v prep pro:per part adv prep pro:per adv co adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
133,and I noticed that the streets are closed .,coord pro:sub v comp det:art n aux part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
134,yes and John has gone to it .,co coord n:prop aux part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
135,but I wanted to ask Adelina because they have a list of //.,conj pro:sub v inf v n:prop conj pro:sub v det:art n prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
136,it says that they are gonna be serving .,pro:per v comp pro:sub aux part aux part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
137,there's gonna be wine right obviously .,pro:exist part cop adj n adv .,ENG ENG ENG ENG ENG ENG,0
138,mhm .,co .,ENG,0
139,but it's gonna be .,conj pro:per part cop .,ENG ENG ENG ENG,0
140,por cincuenta pesos ?,prep det:num n ?,ENG ENG ENG,0
141,exactly from this place Wild_Oats or something right ?,adv prep det:dem n n:prop coord pro:indef adj ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
142,oh no .,co co .,ENG ENG,0
143,espérate .,imp .,ENG,0
144,but then I'm saying fifty dollars !,conj adv:tem pro:sub part det:num n !,ENG ENG ENG ENG ENG ENG,0
145,and are you gonna get hors_d'oeuvres ?,coord cop pro:per part v n ?,ENG ENG ENG ENG ENG ENG,0
146,but then I went into the restaurant section .,conj adv:tem pro:sub v prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
147,and it has all the restaurants participating .,coord pro:per aux qn det:art n part .,ENG ENG ENG ENG ENG ENG ENG,0
148,so I'm like bueno is each restaurant gonna have like a booth that you can sample their food porque está Flemmings ahí .,adv pro:sub co L2 aux qn n part v prep det:art n pro:rel pro:per mod v det:poss n L2 L2 n:prop L2 .,ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ESP,1
149,no yeah Wild_Oats is not a ...,co co n:prop cop neg det:art +...,ENG ENG ENG ENG ENG ENG,0
150,okay or are they just gonna pass the stupid hors_d'oeuvres and that's it por cincuenta pesos .,co coord cop pro:sub adv part v det:art adj n coord pro:dem pro:per L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP,1
151,it's a healthy store .,pro:per det:art adj n .,ENG ENG ENG ENG,0
152,no hay manera que tú te puedas tomar .,adv v n pro:rel pro:sub pro:obj v inf .,ENG ENG ENG ENG ENG ENG ENG ENG,0
153,cincuenta /.,det:num +/.,ENG,0
154,bueno they're gonna have premium drinks too .,L2 pro:sub part v n v adv .,ESP ENG ENG ENG ENG ENG ENG,1
155,you know .,pro:per v .,ENG ENG,0
156,it doesn't sound bad though .,pro:per mod adj adj adv .,ENG ENG ENG ENG ENG,0
157,I don't know .,pro:sub mod v .,ENG ENG ENG,0
158,I wanted to go .,pro:sub v inf v .,ENG ENG ENG ENG,0
159,"but then Rafi was like ""/.","conj adv:tem n:prop cop prep +""/.",ENG ENG ENG ENG ENG,0
160,John ha ido .,n:prop L2 L2 .,ENG ESP ESP,1
161,but then we left the girls yesterday to go to do the taxes .,conj adv:tem pro:sub v det:art n adv:tem inf v inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
162,"so Rafi's like ""/.","adv adj prep +""/.",ENG ENG ENG,0
163,I don't know if I wanna leave the girls again you know .,pro:sub mod v comp pro:sub v v det:art n adv pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
164,so I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
165,your mom's gonna mind .,det:poss adj part v .,ENG ENG ENG ENG,0
166,I don't know .,pro:sub mod v .,ENG ENG ENG,0
167,I have to ask her .,pro:sub v inf v pro:obj .,ENG ENG ENG ENG ENG,0
168,y después que le grité hoy .,coord adv pro:rel pro:ind v adv .,ENG ENG ENG ENG ENG ENG,0
169,no y después que te .,adv coord adv pro:rel pro:obj .,ENG ENG ENG ENG ENG,0
170,.,None,,0
171,it's only for two hours anyway .,pro:per adv prep det:num n adv .,ENG ENG ENG ENG ENG ENG,0
172,we are gonna be right there .,pro:sub aux part cop adv adv .,ENG ENG ENG ENG ENG ENG,0
173,you know .,pro:per v .,ENG ENG,0
174,"because he says ""/.","conj pro:sub v +""/.",ENG ENG ENG,0
175,it sounds good I've always wanted to go .,pro:per v adj pro:sub adv part inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
176,I always wanted to go to the one in South_Beach .,pro:sub adv part inf v prep det:art det:num prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
177,but the one South_Beach is so expensive .,conj det:art det:num n:prop cop adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
178,that's two hundred dollars .,pro:dem det:num det:num n .,ENG ENG ENG ENG,0
179,yeah it's really expensive .,co pro:per adv adj .,ENG ENG ENG ENG,0
180,and they keep on and they keep on .,coord pro:sub v adv coord pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
181,that's ridiculous .,pro:dem adj .,ENG ENG,0
182,but my brother told me it's /.,conj det:poss n v pro:obj pro:per +/.,ENG ENG ENG ENG ENG ENG,0
183,they keep on hiring the prize thinking that people are not gonna go .,pro:sub v adv part det:art n part adv n aux neg part v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
184,and more people go .,coord qn n v .,ENG ENG ENG ENG,0
185,and the people are going .,coord det:art n aux part .,ENG ENG ENG ENG ENG,0
186,yeah .,co .,ENG,0
187,now next year it'll be three hundred bucks .,adv adj n pro:per aux det:num det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
188,but I'm gonna tell my brother next year para que me dé los tickets .,conj pro:sub part v det:poss n adj n L2 L2 L2 L2 L2 n .,ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ENG,1
189,but here in this one ?,conj adv prep det:dem pro:indef ?,ENG ENG ENG ENG ENG,0
190,they have a VIP for one fifty .,pro:sub v det:art n:prop prep det:num det:num .,ENG ENG ENG ENG ENG ENG ENG,0
191,that you go in the tent .,comp pro:per v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
192,and I don't know what they give you .,coord pro:sub mod v pro:int pro:sub v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
193,is Adelina here ?,cop n:prop adv ?,ENG ENG ENG,0
194,I've seen the tent .,pro:sub part det:art n .,ENG ENG ENG ENG,0
195,yeah let's go there .,co v v adv .,ENG ENG ENG ENG,0
196,I've seen that tent .,pro:sub part pro:dem n .,ENG ENG ENG ENG,0
197,Sharon .,n:prop .,ENG,0
198,el food festival ese .,L2 n n L2 .,ESP ENG ENG ESP,1
199,.,None,,0
200,ellos dijeron que iban a dar appetizers at Wild_Oats .,L2 L2 L2 L2 L2 L2 n prep n:prop .,ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
201,.,None,,0
202,pero hay comida ?,conj v part ?,ENG ENG ENG,0
203,.,None,,0
204,entonces todos esos restaurants that are participating will have booths .,L2 L2 L2 n pro:rel aux part mod v n .,ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
205,and they are provide food for you free .,coord pro:sub cop v n prep pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
206,.,None,,0
207,oh okay because if they're just giving appetizers .,co co conj conj pro:sub adv part n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
208,John has gone .,n:prop aux part .,ENG ENG ENG,0
209,eh ?,co ?,ENG,0
210,no they have a list of the restaurants that are participating .,co pro:sub v det:art n prep det:art n pro:rel aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
211,.,None,,0
212,it's just in the little thing where you buy the ticket .,pro:per adj prep det:art adj n pro:rel pro:per v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,it tells you no eh you know the wine and premium drinks and hors_d'oeuvres from Wild_Oats .,pro:per v pro:per co co pro:per v det:art n coord n n coord n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
214,I'm like ...,pro:sub prep +...,ENG ENG,0
215,y Wild_Oats es un healthy store ?,L2 n:prop L2 L2 adj n ?,ESP ENG ESP ESP ENG ENG,1
216,sí pero they have everything más o menos .,L2 L2 pro:sub v pro:indef L2 L2 L2 .,ESP ESP ENG ENG ENG ESP ESP ESP,1
217,but still I mean you know it's hors_d'oeuvres it's just ...,conj adv pro:sub v pro:per v pro:per n pro:per adj +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
218,I mean ...,pro:sub v +...,ENG ENG,0
219,.,None,,0
220,I'm sure they probably have a sampling no ?,pro:sub adv pro:sub adv v det:art n:gerund co ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
221,when you do that thing .,conj pro:per v det:dem n .,ENG ENG ENG ENG ENG,0
222,que everybody has .,L2 pro:indef aux .,ESP ENG ENG,1
223,.,None,,0
224,.,None,,0
225,yeah but you are paying for that right .,co conj pro:per aux part prep det:dem adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
226,.,None,,0
227,that's probably what it is .,pro:dem adv pro:int pro:per cop .,ENG ENG ENG ENG ENG,0
228,ah bueno pero mientras que todo el mundo tenga .,co co conj adv prep det:indef det:art n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
229,porque estaba hasta el Flemmings y todo .,L2 L2 L2 L2 n:prop L2 L2 .,ESP ESP ESP ESP ENG ESP ESP,1
230,.,None,,0
231,y there's a whole bunch of them .,L2 pro:exist det:art adj n prep pro:obj .,ESP ENG ENG ENG ENG ENG ENG,1
232,.,None,,0
233,that Archies place pizza and ...,comp n:prop n n coord +...,ENG ENG ENG ENG ENG,0
234,oye tú no tienes que recoger a la niña ?,co pro:sub adv v pro:rel re#inf aprep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
235,.,None,,0
236,qué hora es ?,pro:int n cop ?,ENG ENG ENG,0
237,fifteen .,det:num .,ENG,0
238,oh .,co .,ENG,0
239,vamos saltando para allá .,v ger prep adv .,ENG ENG ENG ENG,0
240,qué andas haciendo ?,pro:int v ger ?,ENG ENG ENG,0
241,.,None,,0
242,.,None,,0
243,.,None,,0
244,.,None,,0
245,.,None,,0
246,.,None,,0
247,.,None,,0
248,quién ?,pro:int ?,ENG,0
249,who's that ?,pro:int pro:dem ?,ENG ENG,0
250,she's probably pregnant isn't she ?,pro:sub adv adj cop pro:sub ?,ENG ENG ENG ENG ENG,0
251,she knows you ?,pro:sub v pro:per ?,ENG ENG ENG,0
252,.,None,,0
253,she is lying .,pro:sub aux part .,ENG ENG ENG,0
254,so how'd you add her ?,adv pro:rel pro:per v pro:obj ?,ENG ENG ENG ENG ENG,0
255,she's browsing .,pro:sub part .,ENG ENG,0
256,.,None,,0
257,.,None,,0
258,.,None,,0
259,ella se mete donde se mete la mamá de .,pro:sub pro:refl v pro:rel pro:refl v det:art n prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
260,y después te manda todas estas manos de cosas ahí .,coord adv pro:obj v det:indef det:dem n prep n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
261,.,None,,0
262,no .,adv .,ENG,0
263,Rafi's mom también se mete en todas esas cosas .,adj n L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ESP ESP ESP ESP ESP ESP ESP,1
264,.,None,,0
265,te vas a el papel ese ?,pro:obj v aprep det:art n det:dem ?,ENG ENG ENG ENG ENG ENG,0
266,ay no .,co adv .,ENG ENG,0
267,.,None,,0
268,it's just fine .,pro:per adj adj .,ENG ENG ENG,0
269,.,None,,0
270,.,None,,0
271,ay pero vete a vomitar .,co conj imp aprep inf .,ENG ENG ENG ENG ENG,0
272,no y no hables de eso .,adv coord adv v prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
273,.,None,,0
274,oh my goodness .,co det:poss co .,ENG ENG ENG,0
275,what is that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
276,nice to even to have your attention now you dirty sneaky immoral .,adj inf adj inf v det:poss n adv pro:per v adj adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
277,unfaithful doubts .,un#adj n .,ENG ENG,0
278,oh my god what ?,co det:poss n pro:int ?,ENG ENG ENG ENG,0
279,.,None,,0
280,qué website ?,L2 n ?,ESP ENG,1
281,.,None,,0
282,oh I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
283,I have it ...,pro:sub v pro:per +...,ENG ENG ENG,0
284,just do the Core_Gables food and wine festival .,adv v det:art n:prop n coord n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
285,lost dog mira esto .,v n L2 L2 .,ENG ENG ESP ESP,1
286,last humping his wife best friend on hidden camera answer to to see the old dog participating tricks .,adv part det:poss n adj n adv part n n prep inf v det:art adj n part n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
287,oh my god .,co det:poss n .,ENG ENG ENG,0
288,.,None,,0
289,oh my god that's terrible .,co det:poss co pro:rel adj .,ENG ENG ENG ENG ENG,0
290,look at what she did .,v prep pro:int pro:sub v .,ENG ENG ENG ENG ENG,0
291,.,None,,0
292,.,None,,0
293,and a BMW .,coord det:art n:prop .,ENG ENG ENG,0
294,she passed it .,pro:sub v pro:per .,ENG ENG ENG,0
295,inside the car .,prep det:art n .,ENG ENG ENG,0
296,.,None,,0
297,oh .,co .,ENG,0
298,ay dios mío .,co co pro:pos .,ENG ENG ENG,0
299,I think she is mad .,pro:sub v pro:sub cop adj .,ENG ENG ENG ENG ENG,0
