,sentence,pos,language,switch
93,you know .,pro:per v .,ENG ENG,0
94,he used to //.,pro:sub v inf +//.,ENG ENG ENG,0
95,and it got to the point that the joke was she wouldn't even know how old she is .,coord pro:per v prep det:art n pro:rel det:art n cop pro:sub mod adv v pro:int adj pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
96,and she she .,coord pro:sub pro:sub .,ENG ENG ENG,0
97,.,None,,0
98,ya ni se acuerda .,adv coord pro:refl v .,ENG ENG ENG ENG,0
99,.,None,,0
100,"y mi papá dice ""/.","coord det:pos n v +""/.",ENG ENG ENG ENG,0
101,sabes ella ni se acuerda .,v pro:sub coord pro:refl v .,ENG ENG ENG ENG ENG,0
102,se lleva quitando los años desde que la conozco .,pro:refl v ger det:art n prep pro:rel pro:obj v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
103,when she was only thirty two tears old .,conj pro:sub cop qn det:num det:num n adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
104,she was like /.,pro:sub cop prep +/.,ENG ENG ENG,0
105,.,None,,0
106,so why are you telling people you are older than you are ?,adv pro:rel cop pro:per n:gerund n pro:per cop adj prep pro:per cop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
107,.,None,,0
108,good morning miss .,adj n n .,ENG ENG ENG,0
109,.,None,,0
110,good how are you ?,adj pro:rel cop pro:per ?,ENG ENG ENG ENG,0
111,.,None,,0
112,oh .,co .,ENG,0
113,.,None,,0
114,yeah maybe gets because I know it's a little .,co adv v conj pro:sub v pro:per det:art adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
115,.,None,,0
116,.,None,,0
117,.,None,,0
118,.,None,,0
119,nice .,adj .,ENG,0
120,.,None,,0
121,I can handle that .,pro:sub mod v pro:dem .,ENG ENG ENG ENG,0
122,.,None,,0
123,I'll test .,pro:sub v .,ENG ENG,0
124,what's your name ?,pro:int det:poss n ?,ENG ENG ENG,0
125,.,None,,0
126,I'll test miss Sonia .,pro:sub v n n:prop .,ENG ENG ENG ENG,0
127,she likes those things .,pro:sub v det:dem n .,ENG ENG ENG ENG,0
128,.,None,,0
129,very nice .,adv adj .,ENG ENG,0
130,thank you .,v pro:per .,ENG ENG,0
131,.,None,,0
132,who ?,pro:rel ?,ENG,0
133,.,None,,0
134,something that you need me to find to for you o no ?,pro:indef pro:rel pro:per v pro:obj inf v prep prep pro:per L2 L2 ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP,1
135,.,None,,0
136,mhm right right right .,co n n co .,ENG ENG ENG ENG,0
137,.,None,,0
138,well well you laugh .,co n pro:per v .,ENG ENG ENG ENG,0
139,but when when you go to the Grand_canyon .,conj conj conj pro:per v prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
140,.,None,,0
141,I remember one of the first things I thought .,pro:sub v det:num prep det:art adj n pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
142,I mean it's a national monument .,pro:sub v pro:per det:art n n .,ENG ENG ENG ENG ENG ENG,0
143,it's a park .,pro:per det:art n .,ENG ENG ENG,0
144,but you know .,conj pro:per v .,ENG ENG ENG,0
145,we are a land obsessed with //.,pro:sub aux det:art n part prep +//.,ENG ENG ENG ENG ENG ENG,0
146,you know .,pro:per v .,ENG ENG,0
147,lawsuits .,n .,ENG,0
148,.,None,,0
149,.,None,,0
150,you know .,pro:per v .,ENG ENG,0
151,the trails are in some places .,det:art n cop prep qn n .,ENG ENG ENG ENG ENG ENG,0
152,you know .,pro:per v .,ENG ENG,0
153,here is the cliff .,adv cop det:art n .,ENG ENG ENG ENG,0
154,as you //.,prep pro:per +//.,ENG ENG,0
155,particles that you have further heading down .,n pro:rel pro:per v adv part adv .,ENG ENG ENG ENG ENG ENG ENG,0
156,you know .,pro:per v .,ENG ENG,0
157,on the top is not //.,prep det:art n cop neg +//.,ENG ENG ENG ENG ENG,0
158,but you know .,conj pro:per v .,ENG ENG ENG,0
159,there's a bunch of different trails on the Grand_canyon .,pro:exist det:art n prep adj n prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
160,and different levels and stuff .,coord adj n coord n .,ENG ENG ENG ENG ENG,0
161,some of them are only five feet wide .,pro:indef prep pro:obj cop qn det:num n adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
162,here is the cliff .,adv cop det:art n .,ENG ENG ENG ENG,0
163,.,None,,0
164,!,None,,0
165,.,None,,0
166,there's nothing on that side .,pro:exist pro:indef prep det:dem n .,ENG ENG ENG ENG ENG,0
167,and I go /.,coord pro:sub v +/.,ENG ENG ENG,0
168,.,None,,0
169,and I /.,coord pro:sub +/.,ENG ENG,0
170,.,None,,0
171,"yeah and I go ""/.","co coord pro:sub v +""/.",ENG ENG ENG ENG,0
172,honey .,co .,ENG,0
173,ah .,co .,ENG,0
174,.,None,,0
175,"it'd be like ""/.","pro:per cop prep +""/.",ENG ENG ENG,0
176,oops I'm so sorry .,co pro:sub adv adj .,ENG ENG ENG ENG,0
177,I you .,pro:sub pro:per .,ENG ENG,0
178,.,None,,0
179,you've been watching way too many murder series .,pro:per aux part adv adv qn n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
180,and then of course //.,coord adv:tem prep n +//.,ENG ENG ENG ENG,0
181,you know .,pro:per v .,ENG ENG,0
182,"some thinking ""/.","qn n:gerund +""/.",ENG ENG,0
183,how would you do that ?,pro:int mod pro:per v pro:dem ?,ENG ENG ENG ENG ENG,0
184,you know ?,pro:per v ?,ENG ENG,0
185,require a of freaking .,v det:art prep n:gerund .,ENG ENG ENG ENG,0
186,"I thought ""/.","pro:sub v +""/.",ENG ENG,0
187,god .,co .,ENG,0
188,I mean I was pleased .,pro:sub v pro:sub aux part .,ENG ENG ENG ENG ENG,0
189,"but I thought ""/.","conj pro:sub v +""/.",ENG ENG ENG,0
190,how do they manage that one ?,pro:int mod pro:sub v det:dem pro:indef ?,ENG ENG ENG ENG ENG ENG,0
191,you know .,pro:per v .,ENG ENG,0
192,and then they have an area that is like a look out .,coord adv:tem pro:sub v det:art n pro:rel cop co det:art v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
193,.,None,,0
194,that you know .,comp pro:per v .,ENG ENG ENG,0
195,I mean it //.,pro:sub v pro:per +//.,ENG ENG ENG,0
196,it's been a real ...,pro:per cop det:art adj +...,ENG ENG ENG ENG,0
197,it's been there fifty years because it's just one little bar .,pro:per cop adv det:num n conj pro:per adj pro:indef adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
198,"and I'm thinking ""/.","coord pro:sub part +""/.",ENG ENG ENG,0
199,.,None,,0
200,this the code ?,pro:dem det:art n ?,ENG ENG ENG,0
201,where's the ?,pro:int det:art ?,ENG ENG,0
202,.,None,,0
203,that happened .,pro:rel v .,ENG ENG,0
204,.,None,,0
205,if we aren't we ?,conj pro:sub cop pro:sub ?,ENG ENG ENG ENG,0
206,.,None,,0
207,thank you dear .,v pro:per co .,ENG ENG ENG,0
208,.,None,,0
209,actually //.,adv +//.,ENG,0
210,you can actually //.,pro:per mod adv +//.,ENG ENG ENG,0
211,once you are done with this one .,adv pro:per aux part prep det:dem pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
212,let's see what they gave me for you .,v v pro:int pro:sub v pro:obj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
213,because the boxes are ready .,conj det:art n cop adj .,ENG ENG ENG ENG ENG,0
214,but I haven't really looked at the drawings and what they sent me or anything .,conj pro:sub aux adv part prep det:art n coord pro:int pro:sub v pro:obj coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
215,I haven't process those so //.,pro:sub aux v pro:dem adv +//.,ENG ENG ENG ENG ENG,0
216,James looked at the same thing I guess .,n:prop v prep det:art adj n pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
217,.,None,,0
218,.,None,,0
219,don't ...,mod +...,ENG,0
220,doesn't Hannah need some drafting help for ?,mod n:prop n qn n:gerund n prep ?,ENG ENG ENG ENG ENG ENG ENG,0
221,didn't you work on Cooper ?,mod pro:per v prep n:prop ?,ENG ENG ENG ENG ENG,0
222,.,None,,0
223,okay .,co .,ENG,0
224,.,None,,0
225,I keep getting these offers from the people where we order our tshirts from .,pro:sub v part det:dem n prep det:art n pro:rel pro:sub v det:poss n prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
226,.,None,,0
227,yeah for twenty five dollars off so //.,co prep det:num det:num n adv adv +//.,ENG ENG ENG ENG ENG ENG ENG,0
228,I don't know .,pro:sub mod v .,ENG ENG ENG,0
229,because I know there's some people complaining that they didn't do anything that's been ordered .,conj pro:sub v pro:exist qn n part comp pro:sub mod v pro:indef pro:rel aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,.,None,,0
231,well it's twenty five dollars off .,co pro:per det:num det:num n adv .,ENG ENG ENG ENG ENG ENG,0
232,.,None,,0
233,fifty dollar minimum purchase .,det:num n adj n .,ENG ENG ENG ENG,0
234,fifty .,det:num .,ENG,0
235,minimum purchase require //.,adj n v +//.,ENG ENG ENG,0
236,applies to merchandise only when there's not //.,v inf v adv conj pro:exist neg +//.,ENG ENG ENG ENG ENG ENG ENG,0
237,include shipping and other fees .,v part coord qn n .,ENG ENG ENG ENG ENG,0
238,and they think I'm a new Queensborough customer .,coord pro:sub v pro:sub det:art adj n:prop n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
239,which is fine .,pro:rel cop adv .,ENG ENG ENG,0
240,so somebody else wants to order ?,adv pro:indef post v prep n ?,ENG ENG ENG ENG ENG ENG,0
241,am a new Queensborough customer ?,aux det:art adj n:prop n ?,ENG ENG ENG ENG ENG,0
242,I'm not really a new Queensborough customer .,pro:sub neg adv det:art adj n:prop n .,ENG ENG ENG ENG ENG ENG ENG,0
243,but that's okay .,conj pro:dem co .,ENG ENG ENG,0
244,.,None,,0
245,beating them up .,part pro:obj adv .,ENG ENG ENG,0
246,.,None,,0
247,beating them up .,part pro:obj adv .,ENG ENG ENG,0
248,.,None,,0
249,I know .,pro:sub v .,ENG ENG,0
250,I always //.,pro:sub adv +//.,ENG ENG,0
251,those when I go to the zoo I always feel bad for the animals .,pro:dem conj pro:sub v prep det:art n pro:sub adv v adj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
252,although the zoos are much better than they were when you and I were kids .,conj det:art n cop adv adv prep pro:sub cop conj pro:per coord pro:sub cop n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
253,.,None,,0
254,they were in a una caja una jaula .,pro:sub cop prep det:art L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP,1
255,.,None,,0
256,a glorified cage .,det:art part n .,ENG ENG ENG,0
257,and that was it .,coord pro:dem cop pro:per .,ENG ENG ENG ENG,0
258,.,None,,0
259,that's how the zoos used to be .,pro:dem pro:int det:art n v inf cop .,ENG ENG ENG ENG ENG ENG ENG,0
260,now this open wide zoos are ...,adv pro:dem adj adj n cop +...,ENG ENG ENG ENG ENG ENG,0
261,.,None,,0
262,you know .,pro:per v .,ENG ENG,0
263,at least they have some semblance of something .,prep n pro:sub v qn n prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG,0
264,but I always feel bad for the big mammals .,conj pro:sub adv v adj prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
265,for the big gorilla /.,prep det:art adj n +/.,ENG ENG ENG ENG,0
266,you know .,pro:per v .,ENG ENG,0
267,the mount gorilla .,det:art n n .,ENG ENG ENG,0
268,for the elephants .,prep det:art n .,ENG ENG ENG,0
269,for the tigers .,prep det:art n .,ENG ENG ENG,0
270,because you know they a lot of space .,conj pro:per v pro:sub det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
271,and and the and the elephants ...,coord coord det:art coord det:art n +...,ENG ENG ENG ENG ENG ENG,0
272,I always think they look bored .,pro:sub adv v pro:sub co part .,ENG ENG ENG ENG ENG ENG,0
273,you see them .,pro:per v pro:obj .,ENG ENG ENG,0
274,you //.,pro:per +//.,ENG,0
275,you know ?,pro:per v ?,ENG ENG,0
276,you are not talking .,pro:per aux neg part .,ENG ENG ENG ENG,0
277,.,None,,0
278,I remember /.,pro:sub v +/.,ENG ENG,0
279,.,None,,0
280,I remember going to the Washington zoo when I moved to Virginia .,pro:sub v n:gerund prep det:art n:prop n conj pro:sub v prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
281,this was fifteen eighteen years ago .,pro:dem cop det:num det:num n post .,ENG ENG ENG ENG ENG ENG,0
282,give or take .,v coord v .,ENG ENG ENG,0
283,and I hated it .,coord pro:sub v pro:per .,ENG ENG ENG ENG,0
284,because it was still the old type zoo that still had a lot of the cages //.,conj pro:per cop adv det:art adj n n pro:rel adv v det:art n prep det:art n +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
285,they were converting .,pro:sub aux part .,ENG ENG ENG,0
286,they were converting .,pro:sub aux part .,ENG ENG ENG,0
287,"and I'm thinking ""/.","coord pro:sub part +""/.",ENG ENG ENG,0
288,man this is my tax dollars .,v pro:dem cop det:poss n n .,ENG ENG ENG ENG ENG ENG,0
289,you know .,pro:per v .,ENG ENG,0
290,but they had the pandas .,conj pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
291,and I still remember going to see the pandas .,coord pro:sub adv v n:gerund inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
292,and feeling so bad for them .,coord part adv adj prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
293,the there was one inside and one in the top .,det:art adv cop det:num n coord pro:indef prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
294,and he it's seating on this low mount .,coord pro:sub pro:per part prep det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
295,and he is doing this .,coord pro:sub aux part pro:dem .,ENG ENG ENG ENG ENG,0
296,.,None,,0
297,I mean I remember I was struck .,pro:sub v pro:sub v pro:sub aux part .,ENG ENG ENG ENG ENG ENG ENG,0
298,this is a //.,pro:dem cop det:art +//.,ENG ENG ENG,0
299,you know .,pro:per v .,ENG ENG,0
300,this is what we do when we're bored .,pro:dem cop pro:int pro:sub v pro:int pro:sub part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
301,.,None,,0
302,he's got to be bored .,pro:sub part inf aux part .,ENG ENG ENG ENG ENG,0
303,you know .,pro:per v .,ENG ENG,0
304,and he looked bored .,coord pro:sub v part .,ENG ENG ENG ENG,0
305,.,None,,0
306,I mean I know the panda is not a big moving animal .,pro:sub v pro:sub v det:art n cop neg det:art adj n:gerund n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
307,so you know ...,co pro:per v +...,ENG ENG ENG,0
308,like the hippo .,prep det:art n .,ENG ENG ENG,0
309,it just hangs out in the water and it's happy .,pro:per adv v adv prep det:art n coord pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
310,but it looked bored .,conj pro:per cop part .,ENG ENG ENG ENG,0
311,and I thought ...,coord pro:sub v +...,ENG ENG ENG,0
312,I said I'm never going back to that zoo .,pro:sub v pro:sub adv part adv prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
313,.,None,,0
314,I just can't .,pro:sub adv mod .,ENG ENG ENG,0
315,.,None,,0
316,the old zoo yeah .,det:art adj n co .,ENG ENG ENG ENG,0
317,there's pictures on the house .,pro:exist n prep det:art n .,ENG ENG ENG ENG ENG,0
318,.,None,,0
319,the Metro used to be at Crandon_park .,det:art n:prop v inf cop prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
320,in Crandon_park .,prep n:prop .,ENG ENG,0
321,yeah .,co .,ENG,0
322,.,None,,0
323,the old metro zoo used to be in Crandon_park .,det:art adj adj n v inf cop prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
324,.,None,,0
325,when we were kids .,conj pro:sub cop n .,ENG ENG ENG ENG,0
326,we were little .,pro:sub cop adj .,ENG ENG ENG,0
327,I mean I remember going .,pro:sub v pro:sub v n:gerund .,ENG ENG ENG ENG ENG,0
328,I mean vaguely .,pro:sub v adv .,ENG ENG ENG,0
329,I must have been four .,pro:sub mod aux aux det:num .,ENG ENG ENG ENG ENG,0
330,.,None,,0
331,nowhere .,n .,ENG,0
332,.,None,,0
333,I I can do //.,pro:sub pro:sub mod v +//.,ENG ENG ENG ENG,0
334,how do people fall for this stuff ?,pro:int mod n v prep det:dem n ?,ENG ENG ENG ENG ENG ENG ENG,0
335,you know ...,pro:per v +...,ENG ENG,0
336,that they have eighteen million dollar of money in a box /.,comp pro:sub v det:num det:num n prep n prep det:art n +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
337,.,None,,0
338,well I get form different ones .,co pro:sub v n adj pro:indef .,ENG ENG ENG ENG ENG ENG,0
339,how do people fall for it ?,pro:int mod n v prep pro:per ?,ENG ENG ENG ENG ENG ENG,0
340,I mean ...,pro:sub v +...,ENG ENG,0
341,ay .,L2 .,ESP,0
342,you know .,pro:per v .,ENG ENG,0
343,you don't need no //.,pro:per mod v co +//.,ENG ENG ENG ENG,0
344,you know .,pro:per v .,ENG ENG,0
345,you don't know this person .,pro:per mod v det:dem n .,ENG ENG ENG ENG ENG,0
346,you know ?,pro:per v ?,ENG ENG,0
347,I //.,pro:sub +//.,ENG,0
348,you know .,pro:per v .,ENG ENG,0
349,it never sees ceases to amaze me .,pro:per adv v v inf v pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
350,how many people wanna be fooled .,pro:int qn n v aux part .,ENG ENG ENG ENG ENG ENG,0
351,dígame .,L2 .,ESP,0
352,.,None,,0
353,service county .,n n .,ENG ENG,0
354,there's no color .,pro:exist qn n .,ENG ENG ENG,0
355,it's all ...,pro:per pro:indef +...,ENG ENG,0
356,there's no color selection .,pro:exist qn n n .,ENG ENG ENG ENG,0
357,.,None,,0
358,yes !,co !,ENG,0
359,.,None,,0
360,it's all staying still .,pro:per post part adv .,ENG ENG ENG ENG,0
361,.,None,,0
362,wuwuwuwu .,on .,ENG,0
363,we don't have any laminates in here .,pro:sub mod v qn n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
364,oh the front .,co det:art n .,ENG ENG ENG,0
365,.,None,,0
366,and why didn't they complain about this ?,coord pro:int mod pro:sub v prep pro:dem ?,ENG ENG ENG ENG ENG ENG ENG,0
367,.,None,,0
368,no your response to him //.,qn det:poss n prep pro:obj +//.,ENG ENG ENG ENG ENG,0
369,.,None,,0
370,your response //.,det:poss n +//.,ENG ENG,0
371,no isn't .,co cop .,ENG ENG,0
372,they always do that .,pro:sub adv v pro:dem .,ENG ENG ENG ENG,0
373,they always do that .,pro:sub adv v pro:dem .,ENG ENG ENG ENG,0
374,you response to him .,pro:per n prep pro:obj .,ENG ENG ENG ENG,0
375,"and say ""/.","coord v +""/.",ENG ENG,0
376,Smith I am so sorry .,n:prop pro:sub cop co co .,ENG ENG ENG ENG ENG,0
377,we didn't solid the color .,pro:sub mod adj det:art n .,ENG ENG ENG ENG ENG,0
378,however why didn't the contractor say something when he got the drawing back .,adv pro:rel mod det:art n v pro:indef conj pro:sub v det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
379,you know .,pro:per v .,ENG ENG,0
380,don't give in and say .,mod v adv coord v .,ENG ENG ENG ENG ENG,0
381,I don't wanna hear this excuse .,pro:sub mod v v det:dem n .,ENG ENG ENG ENG ENG ENG,0
382,.,None,,0
383,be very polite .,cop adv adj .,ENG ENG ENG,0
384,.,None,,0
385,I don't wanna /.,pro:sub mod v +/.,ENG ENG ENG,0
386,.,None,,0
387,.,None,,0
388,.,None,,0
389,Hannah .,n:prop .,ENG,0
390,Hannah .,n:prop .,ENG,0
391,they are not gonna finish on July eighteen .,pro:sub aux neg part v prep n:prop det:num .,ENG ENG ENG ENG ENG ENG ENG ENG,0
392,so they're grasping straws .,adv pro:sub part n .,ENG ENG ENG ENG,0
393,because they can finish the /.,conj pro:sub mod v det:art +/.,ENG ENG ENG ENG ENG,0
394,that's a panel that's glued .,pro:dem det:art n pro:rel part .,ENG ENG ENG ENG ENG,0
395,.,None,,0
396,to Dave .,prep n:prop .,ENG ENG,0
397,.,None,,0
398,to Dave .,prep n:prop .,ENG ENG,0
399,.,None,,0
400,oh that's Paul .,co pro:dem n:prop .,ENG ENG ENG,0
401,because he has called talking to me .,conj pro:sub aux part part prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
402,when he wants a pay application .,conj pro:sub v det:art n n .,ENG ENG ENG ENG ENG ENG,0
403,I'm the one who signs them .,pro:sub det:art pro:indef pro:rel v pro:obj .,ENG ENG ENG ENG ENG ENG,0
404,.,None,,0
405,this is that infamous that you the letter .,pro:dem cop det:dem in#adj comp pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
406,oh I think that for some reason I think that you were Jeff .,co pro:sub v pro:dem prep qn n pro:sub v comp pro:per cop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
407,I'm sorry .,pro:sub adj .,ENG ENG,0
408,I don't know why I think //.,pro:sub mod v pro:int pro:sub v +//.,ENG ENG ENG ENG ENG ENG,0
409,I guess the letter they addressed to me they just fax it .,pro:sub n det:art n pro:sub v prep pro:obj pro:sub adj v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
410,this is a thing that Sonia was telling me about .,pro:dem cop det:art n pro:rel n:prop aux part pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
411,that we were disqualified or something .,pro:rel pro:sub aux dis#part coord pro:indef .,ENG ENG ENG ENG ENG ENG,0
412,.,None,,0
413,.,None,,0
414,.,None,,0
415,right .,co .,ENG,0
416,.,None,,0
417,right .,co .,ENG,0
418,.,None,,0
419,right right right .,adv adv co .,ENG ENG ENG,0
420,something came out .,pro:indef v adv .,ENG ENG ENG,0
421,and we do not seen it .,coord pro:sub mod neg part pro:per .,ENG ENG ENG ENG ENG ENG,0
