,sentence,pos,language,switch
45,oh well aren't those you know brackish water ?,co co cop det:dem pro:per v adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
46,the other guy had told him .,det:art qn n aux part pro:obj .,ENG ENG ENG ENG ENG ENG,0
47,and then I told him about the boxfish that we got .,coord adv:tem pro:sub v pro:obj prep det:art n pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
48,what did he say ?,pro:int mod pro:sub v ?,ENG ENG ENG ENG,0
49,that not to eat it !,comp neg inf v pro:per !,ENG ENG ENG ENG ENG,0
50,.,None,,0
51,he said that they have poisonous swim bladder .,pro:sub v comp pro:sub v adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
52,oh we weren't gonna eat it .,co pro:sub aux part v pro:per .,ENG ENG ENG ENG ENG ENG,0
53,you wanted to sell it .,pro:per v inf v pro:per .,ENG ENG ENG ENG ENG,0
54,yeah well but ...,co n conj +...,ENG ENG ENG,0
55,okay .,co .,ENG,0
56,I don't think you're ...,pro:sub mod v pro:per +...,ENG ENG ENG ENG,0
57,your book has shipped .,det:poss n aux part .,ENG ENG ENG ENG,0
58,.,None,,0
59,what ?,pro:int ?,ENG,0
60,you like colon cleanse .,pro:per v n v .,ENG ENG ENG ENG,0
61,detoxify your body .,de#v det:poss n .,ENG ENG ENG,0
62,no I don't want that .,co pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG,0
63,okay delete all of them except the ones from Six_gen_maxima the ones from two books for you .,co v pro:indef prep pro:obj prep det:art det:num prep n:prop det:art det:num prep det:num n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
64,baby so delete the other ones .,n co v det:art qn pro:indef .,ENG ENG ENG ENG ENG ENG,0
65,don't do that .,mod v pro:dem .,ENG ENG ENG,0
66,put delete all .,v v pro:indef .,ENG ENG ENG,0
67,oh oh oh right right .,co co co co co .,ENG ENG ENG ENG ENG,0
68,that's what I was planning /.,pro:dem pro:int pro:sub aux part +/.,ENG ENG ENG ENG ENG,0
69,then take them out .,adv:tem v pro:obj adv .,ENG ENG ENG ENG,0
70,.,None,,0
71,don't make fun of me .,mod v n prep pro:obj .,ENG ENG ENG ENG ENG,0
72,and then that one again .,coord adv:tem comp det:num adv .,ENG ENG ENG ENG ENG,0
73,and the Amazon Marketplace purchase no you gotta delete that .,coord det:art n:prop n:prop n co pro:per mod v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
74,so everything else just leave those three things ?,adv pro:indef post adv v det:dem det:num n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
75,yeah .,co .,ENG,0
76,right let me see the one for the two books .,adv v pro:obj v det:art pro:indef prep det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
77,what's your tracking number ?,pro:int det:poss n:gerund v ?,ENG ENG ENG ENG,0
78,I don't think I got a tracking number .,pro:sub mod v pro:sub v det:art n:gerund v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
79,because I paid for the cheapest eh shipping .,conj pro:sub v prep det:art adj co part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
80,who cares ?,pro:rel n ?,ENG ENG,0
81,okay .,co .,ENG,0
82,so put it to save .,adv v pro:per inf v .,ENG ENG ENG ENG ENG,0
83,no put it on the school .,co v pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG,0
84,put it move to school .,v pro:per v prep n .,ENG ENG ENG ENG ENG,0
85,.,None,,0
86,to F_I_U .,prep n:prop .,ENG ENG,0
87,right here move to FIU .,adv adv v prep n:prop .,ENG ENG ENG ENG ENG,0
88,alright and then check the other ones for me .,co coord adv:tem v det:art qn det:num prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
89,just click on it .,adj n prep pro:per .,ENG ENG ENG ENG,0
90,okay .,co .,ENG,0
91,now someone show me ...,adv pro:indef v pro:obj +...,ENG ENG ENG ENG,0
92,how we're fixing please .,pro:rel pro:sub part co .,ENG ENG ENG ENG,0
93,I will do this good .,pro:sub mod v det:dem adj .,ENG ENG ENG ENG ENG,0
94,because I have no way of //.,conj pro:sub v qn n prep +//.,ENG ENG ENG ENG ENG ENG,0
95,I'm not gonna .,pro:sub neg part .,ENG ENG ENG,0
96,where's the home ?,pro:int det:art n ?,ENG ENG ENG,0
97,it's a different person .,pro:per det:art adj n .,ENG ENG ENG ENG,0
98,it's a different guy asking .,pro:per det:art adj n part .,ENG ENG ENG ENG ENG,0
99,okay because I said //.,co conj pro:sub v +//.,ENG ENG ENG ENG,0
100,close it .,v pro:per .,ENG ENG,0
101,because somebody asking about how to wire the foglights in the car so that they come on on their own .,conj pro:indef part prep pro:int inf v det:art n prep det:art n adv pro:rel pro:sub v adv prep det:poss adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
102,delete it ?,v pro:per ?,ENG ENG,0
103,yep .,co .,ENG,0
104,falta uno .,v pro:dem .,ENG ENG,0
105,yeah clear them out .,co v pro:obj adv .,ENG ENG ENG ENG,0
106,because Jared says ...,conj n:prop v +...,ENG ENG ENG,0
107,maybe he doesn't know .,adv pro:sub mod v .,ENG ENG ENG ENG,0
108,because maybe he just pays for everything .,conj adv pro:sub adv v prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
109,maybe he doesn't know .,adv pro:sub mod v .,ENG ENG ENG ENG,0
110,but he says that his installer guy got the windows to go up and down with the alarm .,conj pro:sub v comp det:poss n n v det:art n inf v adv coord adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
111,I'm thinking that the installer just charged them for the modules .,pro:sub part comp det:art n adv v pro:obj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
112,so maybe they'll go up and down .,co adv pro:sub v adv coord adv .,ENG ENG ENG ENG ENG ENG ENG,0
113,and he doesn't know .,coord pro:sub mod v .,ENG ENG ENG ENG,0
114,what he's saying that it's without putting the modules .,pro:int pro:sub n:gerund adv pro:per prep part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
115,I think that he's wrong .,pro:sub v comp pro:sub adj .,ENG ENG ENG ENG ENG,0
116,because /.,conj +/.,ENG,0
117,hey oh on the ...,co co prep det:art +...,ENG ENG ENG ENG,0
118,yeah because the thing is if they have one .,co conj det:art n cop conj pro:sub v pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
119,but they charge him a hell of a lot of money .,conj pro:sub v pro:obj det:art n prep det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
120,so it probably is included in the price .,co pro:per adv aux part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
121,alright .,co .,ENG,0
122,okay .,co .,ENG,0
123,he ...,pro:sub +...,ENG,0
124,he had to put it in this thing right ?,pro:sub v inf v pro:per prep det:dem n adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
125,I can do it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
126,I can do it with this ones too .,pro:sub mod v pro:per prep det:dem det:num adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
127,so that means that there's a little connection that lets me do it with this key .,adv adv v comp pro:exist det:art adj n pro:rel v pro:obj v pro:per prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
128,you wanna rewire or /.,pro:per v re#v coord +/.,ENG ENG ENG ENG,0
129,okay he says that the guy moved the connection from this receiver to this receiver .,co pro:sub v comp det:art n v det:art n prep det:dem n prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
130,okay .,co .,ENG,0
131,how the hell can you move it from one receiver to the other ?,pro:int det:art n mod pro:per v pro:per prep det:num n prep det:art qn ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
132,because there's a receiver in the car that receives signals from this remote .,conj pro:exist det:art n prep det:art n pro:rel v n prep det:dem adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
133,and then it makes the motors on the windows go down .,coord adv:tem pro:per v det:art n prep det:art n v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
134,he just unplugged that from that receiver .,pro:sub adv un#part pro:dem prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
135,and plugged it into the auxiliary receiver on the module for this one .,coord v pro:per prep det:art n n prep det:art n prep det:dem pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
136,because I can plug in whatever I want to it .,conj pro:sub mod v adv pro:int pro:sub v prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
137,mhm .,co .,ENG,0
138,the point is I need to find the cables I want to plug in .,det:art n cop pro:sub v inf v det:art n pro:sub v inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,and plug it in to this thing okay ?,coord v pro:per adv prep det:dem n co ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
140,that's what he said the guy did .,pro:dem pro:int pro:sub v det:art n v .,ENG ENG ENG ENG ENG ENG ENG,0
141,"everybody's like ""/.","adj prep +""/.",ENG ENG,0
142,oh I don't know how to do this !,co pro:sub mod v pro:int inf v pro:dem !,ENG ENG ENG ENG ENG ENG ENG ENG,0
143,impossible .,adj .,ENG,0
144,it's difficult .,pro:per adj .,ENG ENG,0
145,not impossible that's doable .,neg adj pro:dem adj .,ENG ENG ENG ENG,0
146,you know what you do is you buy the modules fifty bucks each .,pro:per v pro:int pro:per v cop pro:per v det:art n det:num n qn .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
147,and they let you control .,coord pro:sub v pro:per v .,ENG ENG ENG ENG ENG,0
148,and then add it onto this .,coord adv:tem v pro:per prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
149,but then I would have to like run wires through each door .,conj adv:tem pro:sub mod v inf co v v prep qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
150,and so it's a pain in the ass to install too .,coord adv pro:per det:art n prep det:art n inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,besides the fact that it's you know the fifty bucks each .,prep det:art n pro:rel pro:per pro:per v det:art det:num n qn .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
152,then installation is even more .,adv:tem n cop adv pro:indef .,ENG ENG ENG ENG ENG,0
153,so it's gonna be two hundred bucks ?,adv pro:per part cop det:num det:num n ?,ENG ENG ENG ENG ENG ENG ENG,0
154,it's only let me see .,pro:per adv v pro:obj v .,ENG ENG ENG ENG ENG,0
155,okay let me go down .,co v pro:obj v adv .,ENG ENG ENG ENG ENG,0
156,I thought they were going to keep windows .,pro:sub v pro:sub aux part inf v n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
157,I didn't know you could roll them back up //.,pro:sub mod v pro:per mod v pro:obj adv adv +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
158,mine doesn't roll them back up !,n mod v pro:obj adv adv !,ENG ENG ENG ENG ENG ENG,0
159,but I don't know if somebody says so .,conj pro:sub mod v comp pro:indef v adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
160,didn't Jared say he could do that too ?,mod n:prop v pro:sub mod v pro:dem adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
161,yeah that's what I'm saying .,co pro:dem pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
162,I didn't think he'd put a module .,pro:sub mod v pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
163,because I can't put it up and down .,conj pro:sub mod v pro:per adv coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
164,and the car just goes on .,coord det:art n adv v adv .,ENG ENG ENG ENG ENG ENG,0
165,and you know what I noticed ?,coord pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG ENG,0
166,if I had the car ...,conj pro:sub v det:art n +...,ENG ENG ENG ENG ENG,0
167,yeah ?,co ?,ENG,0
168,on it won't work any more .,prep pro:per mod v qn pro:indef .,ENG ENG ENG ENG ENG ENG,0
169,the car has to be off for it to come now .,det:art n aux inf aux adv prep pro:per inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
170,okay .,co .,ENG,0
171,I guess it's not designed to work with a remote start .,pro:sub v pro:per neg part prep n prep det:art n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
172,do you want to delete that .,mod pro:per v inf v pro:dem .,ENG ENG ENG ENG ENG ENG,0
173,and then see what's in my junk .,coord adv:tem v pro:int prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
174,you need to see my junk .,pro:per v inf v det:poss n .,ENG ENG ENG ENG ENG ENG,0
175,okay just delete it .,co adv v pro:per .,ENG ENG ENG ENG,0
176,yeah click on the arrow next to the junk too .,co n prep det:art n adv prep det:art n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
177,there we go .,adv pro:sub v .,ENG ENG ENG,0
178,isn't that just intuitive the arrow ?,cop pro:dem adv adj det:art n ?,ENG ENG ENG ENG ENG ENG,0
179,whatever no mine is better .,pro:int qn n cop adj .,ENG ENG ENG ENG ENG,0
180,okay you can log me out .,co pro:per mod v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
181,good girl .,adj n .,ENG ENG,0
182,.,None,,0
183,go to hell bitch .,v prep n n .,ENG ENG ENG ENG,0
184,why ?,pro:rel ?,ENG,0
185,let's go to Wales .,v v prep n:prop .,ENG ENG ENG ENG,0
186,no .,co .,ENG,0
187,do you think they have lots of whales in Wales ?,mod pro:per v pro:sub v n prep n prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
188,.,None,,0
189,you're the corniest person in the entire fricking ...,pro:per det:art adj n prep det:art adj adj +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
190,oh I'm gonna ask him when he gets back .,co pro:sub part v pro:obj conj pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
191,because I think it's funny .,conj pro:sub v pro:per adj .,ENG ENG ENG ENG ENG,0
192,I think it's a funny name to call a country Wales .,pro:sub v pro:per det:art adj n inf v det:art n n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
193,.,None,,0
194,what language do they speak over there ?,pro:int n mod pro:sub v prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
195,see if you know .,v conj pro:per v .,ENG ENG ENG ENG,0
196,Welsh ?,n:prop ?,ENG,0
197,no English .,co n:prop .,ENG ENG,0
198,no .,co .,ENG,0
199,Flemish I think it is .,n:prop pro:sub v pro:per cop .,ENG ENG ENG ENG ENG,0
200,okay baby .,co n .,ENG ENG,0
201,I think it's Flemish .,pro:sub v pro:per n:prop .,ENG ENG ENG ENG,0
202,okay darling .,co co .,ENG ENG,0
203,.,None,,0
204,you know how many languages they got there ?,pro:per v pro:int qn n pro:sub v adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
205,hello ?,co ?,ENG,0
206,is this another Family_Guy reference ?,aux det:dem pro:indef n:prop n ?,ENG ENG ENG ENG ENG,0
207,no that's from Finding Nemo .,co pro:dem prep n:prop n:prop .,ENG ENG ENG ENG ENG,0
208,what she was speaking .,pro:int pro:sub aux part .,ENG ENG ENG ENG,0
209,does that sound a little orca to you ?,mod adv v det:art adj n prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
210,oh my god .,co det:poss n .,ENG ENG ENG,0
211,.,None,,0
212,okay .,co .,ENG,0
213,.,None,,0
214,I went to all the websites today .,pro:sub v prep qn det:art n adv:tem .,ENG ENG ENG ENG ENG ENG ENG,0
215,I had so much I wanted to show you .,pro:sub v adv qn pro:sub v inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
216,yeah you did everything except what you were supposed to do .,co pro:per v pro:indef v pro:int pro:per aux part inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
217,I know .,pro:sub v .,ENG ENG,0
218,well I'm disappointed in you .,co pro:sub part prep pro:per .,ENG ENG ENG ENG ENG,0
219,as usual .,prep adj .,ENG ENG,0
220,and now the people in Wales are going to find out that I'm disappointed on my fiancé .,coord adv det:art n prep n:prop aux part inf v adv comp pro:sub part prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
221,ah .,co .,ENG,0
222,and they're gonna think that the students from FIU are not good students .,coord pro:sub part v comp det:art n prep n:prop cop neg adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
223,ya .,adv .,ENG,0
224,.,None,,0
225,córtala .,imp .,ENG,0
226,well he said to keep talking .,co pro:sub v inf v part .,ENG ENG ENG ENG ENG ENG,0
227,but it doesn't say anywhere that we can't adjust the microphones .,conj pro:per mod v adv pro:rel pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
228,.,None,,0
229,oh my god .,co det:poss n .,ENG ENG ENG,0
230,anyways .,adv .,ENG,0
231,you're so annoying sometimes .,pro:per adv part adv .,ENG ENG ENG ENG,0
232,.,None,,0
233,oh yeah .,co co .,ENG ENG,0
234,I feel the same way you do about me ...,pro:sub v det:art adj n pro:per v prep pro:obj +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
235,oh if we go over five thirty //.,co conj pro:sub v adv det:num det:num +//.,ENG ENG ENG ENG ENG ENG ENG,0
236,oh oh she emailed me back .,co co pro:sub part pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
237,the lady from Flamingo_Gardens .,det:art n prep n:prop .,ENG ENG ENG ENG,0
238,and what did she say ?,coord pro:int mod pro:sub v ?,ENG ENG ENG ENG ENG,0
239,she said that we can have more than a hundred guests .,pro:sub v comp pro:sub mod v qn prep det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
240,but we're gonna have to pay for their chairs .,conj pro:sub part v inf v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
241,like bring in the chairs from an outside rental .,co v prep det:art n prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
242,so that was the only reason why they said me a maximum of a hundred for the fricking chairs ?,adv pro:rel cop det:art qn n pro:rel pro:sub v pro:obj det:art n prep det:art det:num prep det:art adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
243,yeah because they only had a hundred chairs !,co conj pro:sub adv v det:art det:num n !,ENG ENG ENG ENG ENG ENG ENG ENG,0
244,oh come on !,co v adv !,ENG ENG ENG,0
245,that's not our problem .,pro:dem neg det:poss n .,ENG ENG ENG ENG,0
246,you what ?,pro:per pro:int ?,ENG ENG,0
247,I'm just gonna leave the hundred chairs .,pro:sub adv part v det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG,0
248,and the kids can sit on their parents laps .,coord det:art n mod v prep det:poss n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
249,or you know do whatever the hell .,coord pro:per v v pro:int det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
250,oh and they don't close down the park if you have a wedding .,co coord pro:sub mod v prep det:art n conj pro:per v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
251,it's still open to the public .,pro:per adv adj prep det:art n .,ENG ENG ENG ENG ENG ENG,0
252,I don't like that .,pro:sub mod v pro:dem .,ENG ENG ENG ENG,0
253,I don't like that either .,pro:sub mod v adv adv .,ENG ENG ENG ENG ENG,0
254,and if you're in the wedding party you can't go roam around the park and look at things .,coord conj pro:per prep det:art n n pro:per mod v v prep det:art n coord v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
255,unless you pay ?,conj pro:per v ?,ENG ENG ENG,0
256,unless you pay the twelve bucks .,conj pro:per v det:art det:num n .,ENG ENG ENG ENG ENG ENG,0
257,oh it makes sense .,co pro:per v n .,ENG ENG ENG ENG,0
258,because you're going for free but ...,conj pro:per part prep adj conj +...,ENG ENG ENG ENG ENG ENG,0
259,well I'm paying like two thousand bucks .,adv pro:sub n:gerund co det:num det:num n .,ENG ENG ENG ENG ENG ENG ENG,0
260,so then we can't as a wedding party go together looking at things unless we all pay ?,adv adv:tem pro:sub mod prep det:art n n v adv part prep n conj pro:sub post n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
261,no .,co .,ENG,0
262,unless everyone pays .,conj pro:indef v .,ENG ENG ENG,0
263,that's another dozen hundred dollars .,pro:dem qn n det:num n .,ENG ENG ENG ENG ENG,0
264,she said that you can get the fifteen or more group discount .,pro:sub v comp pro:per mod v det:art det:num coord qn n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
265,and it'll cost you less money .,coord pro:per v pro:per adj n .,ENG ENG ENG ENG ENG ENG,0
266,that's so ridiculous over that amount of people .,pro:dem adv adj adv det:dem n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
267,hey that's why she said twelve I think instead of ...,co pro:dem pro:int pro:sub v det:num pro:sub v adv prep +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
268,yeah but I /.,co conj pro:sub +/.,ENG ENG ENG,0
269,because with the group discount you get like twelve dollars for adults .,conj prep det:art n n pro:per v co det:num n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
270,versus seventeen it's a huge difference .,prep det:num pro:per det:art adj n .,ENG ENG ENG ENG ENG ENG,0
271,it's over a hundred dollars less .,pro:per prep det:art det:num n adj .,ENG ENG ENG ENG ENG ENG,0
272,but I don't wanna pay twelve hundred dollars for people to go look at birds .,conj pro:sub mod v v det:num det:num n prep n inf v v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
273,in my yeah it's our wedding day .,prep det:poss co pro:per det:poss n n .,ENG ENG ENG ENG ENG ENG ENG,0
274,they gonna look at us .,pro:sub part v prep pro:obj .,ENG ENG ENG ENG ENG,0
275,no no no I mean if they wanna walk around they can go on their own .,co co co pro:sub v comp pro:sub v v adv pro:sub mod v prep det:poss adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
276,and pay ?,coord n ?,ENG ENG,0
277,I'm not gonna yeah .,pro:sub neg part co .,ENG ENG ENG ENG,0
278,well anyways I just ...,adv adv pro:sub adv +...,ENG ENG ENG ENG,0
279,maybe because the last time we went it was right after the Eragon .,adv conj det:art adj n pro:sub v pro:per cop adv prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
