,sentence,pos,language,switch
52,well she says she can get in trouble .,co pro:sub v pro:sub mod v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
53,.,None,,0
54,does it matter ?,mod pro:per v ?,ENG ENG ENG,0
55,.,None,,0
56,"you go ""/.","pro:per v +""/.",ENG ENG,0
57,hello poppet .,co n .,ENG ENG,0
58,hello .,co .,ENG,0
59,hello .,co .,ENG,0
60,.,None,,0
61,what the hell ?,pro:int det:art n ?,ENG ENG ENG,0
62,.,None,,0
63,hello poppet .,co n .,ENG ENG,0
64,people next door color .,n adj n n .,ENG ENG ENG ENG,0
65,yes it's color .,co pro:per n .,ENG ENG ENG,0
66,yeah there are people .,co adv cop n .,ENG ENG ENG ENG,0
67,that's what .,pro:dem pro:int .,ENG ENG,0
68,is that minutes ?,cop comp n ?,ENG ENG ENG,0
69,minutes and seconds .,n coord n .,ENG ENG ENG,0
70,what are you doing ?,pro:int aux pro:per part ?,ENG ENG ENG ENG,0
71,tearing it up so I can start .,part pro:per adv conj pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG,0
72,did you develop ?,mod pro:per v ?,ENG ENG ENG,0
73,develop .,v .,ENG,0
74,did you do a strip ?,mod pro:per v det:art n ?,ENG ENG ENG ENG ENG,0
75,no not even that .,co neg v pro:dem .,ENG ENG ENG ENG,0
76,or you have it on like loud .,coord pro:per v pro:per adv prep adj .,ENG ENG ENG ENG ENG ENG ENG,0
77,what is that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
78,water .,n .,ENG,0
79,that's hypochlorine .,pro:dem n .,ENG ENG,0
80,I thought you said it stunk .,pro:sub v pro:per v pro:per part .,ENG ENG ENG ENG ENG ENG,0
81,what ?,pro:int ?,ENG,0
82,I thought you said it smelled bad .,pro:sub v pro:per v pro:per v adj .,ENG ENG ENG ENG ENG ENG ENG,0
83,you don't smell it ?,pro:per mod v pro:per ?,ENG ENG ENG ENG,0
84,I don't smell nothing dog .,pro:sub mod v pro:indef n .,ENG ENG ENG ENG ENG,0
85,if it's gonna give me a headache .,conj pro:per part v pro:obj det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
86,no it smells like water .,co pro:per n co n .,ENG ENG ENG ENG ENG,0
87,stupid .,adj .,ENG,0
88,.,None,,0
89,test for exhaustion due to silver saturation .,n prep n adj prep adj n .,ENG ENG ENG ENG ENG ENG ENG,0
90,so doesn't want you to play mellow .,adv mod v pro:per prep n adj .,ENG ENG ENG ENG ENG ENG ENG,0
91,I didn't know that .,pro:sub mod v pro:dem .,ENG ENG ENG ENG,0
92,I thought he didn't care .,pro:sub v pro:sub mod v .,ENG ENG ENG ENG ENG,0
93,no he of course no because next year is only I think is playing sax next year .,co pro:sub prep n co conj adj n cop adv pro:sub v aux part n adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
94,why did she do that ?,pro:int mod pro:sub v pro:dem ?,ENG ENG ENG ENG ENG,0
95,.,None,,0
96,is she even good ?,cop pro:sub adv adj ?,ENG ENG ENG ENG,0
97,I don't know .,pro:sub mod v .,ENG ENG ENG,0
98,she couldn't care less .,pro:sub mod v adj .,ENG ENG ENG ENG,0
99,she is good at it .,pro:sub cop adj prep pro:per .,ENG ENG ENG ENG ENG,0
100,better than me .,adv prep pro:obj .,ENG ENG ENG,0
101,you say you are good .,pro:per v pro:per cop adj .,ENG ENG ENG ENG ENG,0
102,I'm proud of you .,pro:sub adj prep pro:per .,ENG ENG ENG ENG,0
103,I am good .,pro:sub cop adj .,ENG ENG ENG,0
104,I didn't know .,pro:sub mod v .,ENG ENG ENG,0
105,I haven't heard you .,pro:sub aux part pro:per .,ENG ENG ENG ENG,0
106,.,None,,0
107,yeah I know .,co pro:sub v .,ENG ENG ENG,0
108,you don't show me .,pro:per mod v pro:obj .,ENG ENG ENG ENG,0
109,I just can't play the .,pro:sub adv mod v det:art .,ENG ENG ENG ENG ENG,0
110,but other than that ...,conj pro:indef prep pro:dem +...,ENG ENG ENG ENG,0
111,you have good tone ?,pro:per v adj n ?,ENG ENG ENG ENG,0
112,yes I sound .,co pro:sub adj .,ENG ENG ENG,0
113,do you have good tone for real ?,mod pro:per v adj n prep adj ?,ENG ENG ENG ENG ENG ENG ENG,0
114,yeah bro kill me .,co n v pro:obj .,ENG ENG ENG ENG,0
115,.,None,,0
116,oh but at the beginning right when you started playing didn't it hurt like the ...,co conj prep det:art n n conj pro:per v part mod pro:per v prep det:art +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
117,okay you know when you are playing it vibrates .,co pro:per v conj pro:per aux part pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
118,mhm but you know I don't feel it vibrating .,co conj pro:per v pro:sub mod v pro:per part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
119,bro I feel it and my shit starts to tickle .,n pro:sub v pro:per coord det:poss n v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
120,maybe because you are not used to it .,adv conj pro:per aux neg part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
121,but I remember I /.,conj pro:sub v pro:sub +/.,ENG ENG ENG ENG,0
122,I'm like oh my god !,pro:sub co co det:poss n !,ENG ENG ENG ENG ENG,0
123,wait what are you playing what the clarinet no ?,v pro:int aux pro:per part pro:int det:art n co ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
124,the clarinet yeah .,det:art n co .,ENG ENG ENG,0
125,no .,co .,ENG,0
126,just to me .,adv prep pro:obj .,ENG ENG ENG,0
127,the metal it felt weird .,det:art n pro:per v adj .,ENG ENG ENG ENG ENG,0
128,it's gonna hurt you're gonna see .,pro:per part part pro:per part v .,ENG ENG ENG ENG ENG ENG,0
129,you are gonna get that stupid //.,pro:per aux part v det:dem adj +//.,ENG ENG ENG ENG ENG ENG,0
130,circle .,n .,ENG,0
131,yeah .,co .,ENG,0
132,they take I don't know like .,pro:sub v pro:sub mod v prep .,ENG ENG ENG ENG ENG ENG,0
133,permanent circle I don't want a circle .,adj n pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
134,it looks like you like I don't know ...,pro:per v conj pro:per conj pro:sub mod v +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
135,like you imprint it .,prep pro:per v pro:per .,ENG ENG ENG ENG,0
136,el círculo .,det:art n .,ENG ENG,0
137,yeah like the damn thing .,co prep det:art n n .,ENG ENG ENG ENG ENG,0
138,is that a specific way that you are supposed to shake it ?,cop comp det:art adj n pro:rel pro:per aux part inf v pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,no you just have to agitate it .,co pro:per adv v inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
140,and then do it like in eights like .,coord adv:tem v pro:per v adv det:num prep .,ENG ENG ENG ENG ENG ENG ENG ENG,0
141,right .,co .,ENG,0
142,figure eight yeah .,v det:num co .,ENG ENG ENG,0
143,yeah .,co .,ENG,0
144,that's really good .,pro:dem adv adj .,ENG ENG ENG,0
145,oh that's nice .,co pro:dem adj .,ENG ENG ENG,0
146,except the love .,v det:art n .,ENG ENG ENG,0
147,no it's //.,co pro:per +//.,ENG ENG,0
148,like that .,prep pro:dem .,ENG ENG,0
149,the light .,det:art n .,ENG ENG,0
150,yeah .,co .,ENG,0
151,oh my god .,co det:poss n .,ENG ENG ENG,0
152,I like .,pro:sub co .,ENG ENG,0
153,.,None,,0
154,it looks really nice .,pro:per v adv adj .,ENG ENG ENG ENG,0
155,you need to rinse it with water ?,pro:per v inf v pro:per prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
156,yeah .,co .,ENG,0
157,no te gusta ?,adv pro:obj v ?,ENG ENG ENG,0
158,yeah yeah I'm saying .,co co pro:sub part .,ENG ENG ENG ENG,0
159,no you're going like I don't like it .,co pro:per part conj pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
160,like that .,prep pro:dem .,ENG ENG,0
161,yeah .,co .,ENG,0
162,looks nice .,v adj .,ENG ENG,0
163,I was telling her how like you know the mellow you get that stupid ring here .,pro:sub aux part det:poss pro:rel prep pro:per v det:art adj pro:per v det:dem adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
164,.,None,,0
165,they make fun of me all the time .,pro:sub v n prep pro:obj adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
166,like man you are really sticking that in .,co v pro:per cop adv n:gerund adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
167,like I was like pushing it in .,conj pro:sub cop co part pro:per adv .,ENG ENG ENG ENG ENG ENG ENG,0
168,.,None,,0
169,they are like why do you do that so hard ?,pro:sub cop prep pro:int mod pro:per v pro:dem adv adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
170,and then I go well //.,coord adv:tem pro:sub v adv +//.,ENG ENG ENG ENG ENG,0
171,and a picture of you .,coord det:art n prep pro:per .,ENG ENG ENG ENG ENG,0
172,it doesn't come out on like .,pro:per mod v adv prep prep .,ENG ENG ENG ENG ENG ENG,0
173,I don't know .,pro:sub mod v .,ENG ENG ENG,0
174,I have a mellow picture when I was in //.,pro:sub v det:art adj n conj pro:sub cop adv +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
175,I know .,pro:sub v .,ENG ENG,0
176,I saw you like reading .,pro:sub v pro:per v part .,ENG ENG ENG ENG ENG,0
177,now where ?,adv pro:rel ?,ENG ENG,0
178,but .,conj .,ENG,0
179,in your house .,prep det:poss n .,ENG ENG ENG,0
180,oh I wasn't reading .,co pro:sub aux part .,ENG ENG ENG ENG,0
181,.,None,,0
182,.,None,,0
183,oh I .,co pro:sub .,ENG ENG,0
184,I'm thinking of .,pro:sub part prep .,ENG ENG ENG,0
185,the one at .,det:art pro:indef prep .,ENG ENG ENG,0
186,yeah .,co .,ENG,0
187,yeah that's what I'm talking about .,co pro:dem pro:int pro:sub part adv .,ENG ENG ENG ENG ENG ENG,0
188,you have to get yourself one of those pictures .,pro:per v inf v pro:refl pro:indef prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
189,I know .,pro:sub v .,ENG ENG,0
190,I think that's bad but //.,pro:sub v pro:dem adj conj +//.,ENG ENG ENG ENG ENG,0
191,what ?,pro:int ?,ENG,0
192,getting like a picture .,part prep det:art n .,ENG ENG ENG ENG,0
193,what do you mean that's bad ?,pro:int mod pro:per adj pro:dem adj ?,ENG ENG ENG ENG ENG ENG,0
194,bad ass .,adj n .,ENG ENG,0
195,oh .,co .,ENG,0
196,I'm like bad butt .,pro:sub prep adj n .,ENG ENG ENG ENG,0
197,.,None,,0
198,why is it bad ?,pro:int cop pro:per adj ?,ENG ENG ENG ENG,0
199,it's bad butt yo .,pro:per adj n co .,ENG ENG ENG ENG,0
200,what is that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
201,it's the hypochlorine .,pro:per det:art n .,ENG ENG ENG,0
202,and you pour back in there ?,coord pro:per v adv prep n ?,ENG ENG ENG ENG ENG ENG,0
203,yup because it's bad for the environment .,co conj pro:per adj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
204,it is ?,pro:per cop ?,ENG ENG,0
205,yeah .,co .,ENG,0
206,oh my god speaking of environment .,co det:poss n part prep n .,ENG ENG ENG ENG ENG ENG,0
207,do you know how to say environment in Spanish ?,mod pro:per v pro:int inf v n prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
208,every time I'm talking to my grandma //.,qn n pro:sub part prep det:poss grand#n +//.,ENG ENG ENG ENG ENG ENG ENG,0
209,environment ?,n ?,ENG,0
210,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
211,sí abuela el enviromento .,co n det:art L2 .,ENG ENG ENG ESP,1
212,environment I don't know .,n pro:sub mod v .,ENG ENG ENG ENG,0
213,el enviromento .,det:art L2 .,ENG ESP,1
214,environment la ...,n L2 +...,ENG ESP,1
215,la I don't know community .,L2 pro:sub mod v n .,ESP ENG ENG ENG ENG,1
216,no guy community .,qn n n .,ENG ENG ENG,0
217,I know I know .,pro:sub v pro:sub v .,ENG ENG ENG ENG,0
218,I like .,pro:sub co .,ENG ENG,0
219,shut up .,v adv .,ENG ENG,0
220,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
221,shut up .,v adv .,ENG ENG,0
222,no I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
223,.,None,,0
224,I really don't know .,pro:sub adv mod v .,ENG ENG ENG ENG,0
225,the environment .,det:art n .,ENG ENG,0
226,enviromento .,L2 .,ESP,0
227,.,None,,0
228,I'm serious .,pro:sub adj .,ENG ENG,0
229,I don't know how to say it for real .,pro:sub mod v pro:int inf v pro:per prep adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,environmental no .,adj co .,ENG ENG,0
231,was that it ?,cop pro:rel pro:per ?,ENG ENG ENG,0
232,enviromento !,L2 !,ESP,0
233,and then abuela .,coord adv:tem L2 .,ENG ENG ESP,1
234,no I'm serious .,co pro:sub adj .,ENG ENG ENG,0
235,when I'm talking to abuela .,conj pro:sub part prep L2 .,ENG ENG ENG ENG ESP,1
236,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
237,oh el environment .,co L2 n .,ENG ESP ENG,1
238,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
239,abuela el environment environmental .,L2 L2 n adj .,ESP ESP ENG ENG,1
240,qué es eso niña ?,pro:int cop pro:dem n ?,ENG ENG ENG ENG,0
241,"and then I go ""/.","coord adv:tem pro:sub v +""/.",ENG ENG ENG ENG,0
242,you know what I'm talking about ?,pro:per v pro:int pro:sub part adv ?,ENG ENG ENG ENG ENG ENG,0
243,"she is like ""/.","pro:sub cop co +""/.",ENG ENG ENG,0
244,sí sí .,co co .,ENG ENG,0
245,sí no you don't .,L2 co pro:per mod .,ESP ENG ENG ENG,1
246,you don't know .,pro:per mod v .,ENG ENG ENG,0
247,I should ask my mamma mommy .,pro:sub mod v det:poss n n .,ENG ENG ENG ENG ENG ENG,0
248,your mom doesn't even know .,det:poss n mod adv v .,ENG ENG ENG ENG ENG,0
249,true .,n .,ENG,0
250,ah !,co !,ENG,0
251,yeah but .,co conj .,ENG ENG,0
252,I fucked up a lot !,pro:sub v prep det:art n !,ENG ENG ENG ENG ENG,0
253,you did ?,pro:per v ?,ENG ENG,0
254,I don't think it reached .,pro:sub mod v pro:per v .,ENG ENG ENG ENG ENG,0
255,do you see what I am saying ?,mod pro:per v pro:int pro:sub aux part ?,ENG ENG ENG ENG ENG ENG ENG,0
256,.,None,,0
257,no I don't think it reached like the developer didn't reach .,co pro:sub mod v pro:per part prep det:art n mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
258,what does that mean ?,pro:int mod pro:dem adj ?,ENG ENG ENG ENG,0
259,that I didn't put enough liquid .,pro:rel pro:sub mod v qn n .,ENG ENG ENG ENG ENG ENG,0
260,the second one's perfect .,det:art n adj adj .,ENG ENG ENG ENG,0
261,look at that .,v prep pro:dem .,ENG ENG ENG,0
262,perfect chaos .,adj n .,ENG ENG,0
263,fuck bro .,v n .,ENG ENG,0
264,I hope my whale ones .,pro:sub v det:poss n pro:indef .,ENG ENG ENG ENG ENG,0
265,your whale .,det:poss n .,ENG ENG,0
266,I took a lot of whale pictures .,pro:sub v det:art n prep n n .,ENG ENG ENG ENG ENG ENG ENG,0
267,man damn !,n n !,ENG ENG,0
268,I have never messed up this much .,pro:sub v adv part adv pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG,0
269,.,None,,0
270,and it won't print at all .,coord pro:per mod v prep pro:indef .,ENG ENG ENG ENG ENG ENG,0
271,no oh my god .,co co det:poss n .,ENG ENG ENG ENG,0
272,can you see ?,mod pro:per v ?,ENG ENG ENG,0
273,.,None,,0
274,some pictures came out like //.,qn n v adv prep +//.,ENG ENG ENG ENG ENG,0
275,look you see this picture .,v pro:per v det:dem n .,ENG ENG ENG ENG ENG,0
276,what is that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
277,it's messed up right there .,pro:per part adv adv adv .,ENG ENG ENG ENG ENG,0
278,can you see the ?,mod pro:per v det:art ?,ENG ENG ENG ENG,0
279,.,None,,0
280,I don't know what that is .,pro:sub mod v pro:int adv cop .,ENG ENG ENG ENG ENG ENG,0
281,oh these are my Free_Willy pictures .,co pro:dem cop co n:prop v .,ENG ENG ENG ENG ENG ENG,0
282,that's your whale ?,pro:dem det:poss n ?,ENG ENG ENG,0
283,.,None,,0
284,how long this is taking ?,pro:int adv pro:dem aux part ?,ENG ENG ENG ENG ENG,0
285,fifteen minutes .,det:num n .,ENG ENG,0
286,fuck bro .,v n .,ENG ENG,0
287,damn and Free_Willy is black and white dog .,n coord n:prop cop adj coord adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
288,.,None,,0
289,se le salió la nenería .,pro:refl pro:ind v det:art n .,ENG ENG ENG ENG ENG,0
290,I'm depressed .,pro:sub part .,ENG ENG,0
291,is okay .,cop adj .,ENG ENG,0
292,I'm really depressed .,pro:sub adv part .,ENG ENG ENG,0
293,I hope in the middle it's not bad .,pro:sub v adv det:art n pro:per neg adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
294,even in the middle ?,adv prep det:art n ?,ENG ENG ENG ENG,0
295,mhm .,co .,ENG,0
296,even in the middle ?,adv prep det:art n ?,ENG ENG ENG ENG,0
297,.,None,,0
298,put it back into it .,v pro:per adv prep pro:per .,ENG ENG ENG ENG ENG,0
299,and I can take an hour earlier .,coord pro:sub mod v det:art n adj .,ENG ENG ENG ENG ENG ENG ENG,0
300,I'm gonna in fifteen minutes .,pro:sub part prep det:num n .,ENG ENG ENG ENG ENG,0
301,how depressing .,pro:int n:gerund .,ENG ENG,0
302,.,None,,0
303,I'm really sad .,pro:sub adv adj .,ENG ENG ENG,0
304,I'm really sad .,pro:sub adv adj .,ENG ENG ENG,0
305,who am I ?,pro:int cop pro:sub ?,ENG ENG ENG,0
306,you .,pro:per .,ENG,0
307,fuck Free_Willy .,v n:prop .,ENG ENG,0
308,it's Shamu .,pro:per n:prop .,ENG ENG,0
309,Free_Willy .,n:prop .,ENG,0
310,no it's ...,co pro:per +...,ENG ENG,0
311,Shamu is from Sea World right ?,n:prop cop prep n:prop n:prop co ?,ENG ENG ENG ENG ENG ENG,0
312,oh but in the roll that I'm taking now I have some Shamu pictures .,co conj prep det:art n pro:rel pro:sub part adv pro:sub v qn n:prop v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
313,yeah it's Shamu .,co pro:per n:prop .,ENG ENG ENG,0
314,and the //.,coord det:art +//.,ENG ENG,0
315,.,None,,0
316,she likes //.,pro:sub v +//.,ENG ENG,0
317,she is gonna be a veterinarian remember ?,pro:sub aux part cop det:art n v ?,ENG ENG ENG ENG ENG ENG ENG,0
318,I wanna go to see the Miami sea aquarium .,pro:sub v v inf v det:art n:prop n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
319,wait to see what there is to see in Miami sea aquarium .,v inf v pro:int adv cop inf v prep n:prop n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
320,in Miami sea aquarium .,prep n:prop n n .,ENG ENG ENG ENG,0
321,let's harmonize .,v v .,ENG ENG,0
322,oh .,co .,ENG,0
323,oh .,co .,ENG,0
324,your turn .,det:poss n .,ENG ENG,0
325,go go oh let's do a three part harmony .,v v co v v det:art det:num n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
326,go go go .,v v v .,ENG ENG ENG,0
327,go .,v .,ENG,0
328,go go you set the note then go go .,v v pro:per v det:art n adv:tem v v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
329,domisol .,sing .,ENG,0
330,go .,v .,ENG,0
331,go you have to hold it out though .,v pro:per v inf v pro:per adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
332,I'm not gonna hold it out .,pro:sub neg part v pro:per adv .,ENG ENG ENG ENG ENG ENG,0
333,come on we can do it .,v adv pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG,0
334,domisol .,sing .,ENG,0
335,go .,v .,ENG,0
336,tú eres cantante .,pro:sub cop n .,ENG ENG ENG,0
337,go go la go .,v v co v .,ENG ENG ENG ENG,0
338,la .,co .,ENG,0
339,la .,co .,ENG,0
340,larara .,sing .,ENG,0
341,la .,co .,ENG,0
342,ah .,co .,ENG,0
343,ah .,co .,ENG,0
344,hi mister can you hear me ?,co n mod pro:per v pro:obj ?,ENG ENG ENG ENG ENG ENG,0
345,.,None,,0
346,.,None,,0
347,if you are like //.,conj pro:per cop prep +//.,ENG ENG ENG ENG,0
348,man that shit was spicy bro .,v det:dem n cop adj n .,ENG ENG ENG ENG ENG ENG,0
349,.,None,,0
350,the nachos from the //.,det:art n prep det:art +//.,ENG ENG ENG ENG,0
351,the cheese from la quesadilla .,det:art n prep L2 L2 .,ENG ENG ENG ESP ESP,1
352,do you wanna go back there some day ?,mod pro:per v v adv adv qn n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
353,eh ?,co ?,ENG,0
354,you wanna go back there ?,pro:per v v adv adv ?,ENG ENG ENG ENG ENG,0
355,and that ?,coord pro:dem ?,ENG ENG,0
356,no that stays there .,co pro:rel v adv .,ENG ENG ENG ENG,0
357,what happens if it's more than fifteen minutes .,pro:int v conj pro:per qn prep det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
358,no I'll come back .,co pro:sub v adv .,ENG ENG ENG ENG,0
359,okay yeah .,co co .,ENG ENG,0
360,we gotta take this one .,pro:sub mod v det:dem pro:indef .,ENG ENG ENG ENG ENG,0
361,oh what a .,co pro:int det:art .,ENG ENG ENG,0
362,I wanna see some thing here .,pro:sub v v qn n adv .,ENG ENG ENG ENG ENG ENG,0
363,can you hear me talking ?,mod pro:per v pro:obj part ?,ENG ENG ENG ENG ENG,0
364,I don't know .,pro:sub mod v .,ENG ENG ENG,0
365,let's find out .,v v adv .,ENG ENG ENG,0
366,here .,adv .,ENG,0
367,.,None,,0
368,right .,co .,ENG,0
369,hello .,co .,ENG,0
370,.,None,,0
371,hello .,co .,ENG,0
372,.,None,,0
373,wow I'm confused .,co pro:sub part .,ENG ENG ENG,0
374,I have to burp .,pro:sub v prep n .,ENG ENG ENG ENG,0
375,he looks like JC from N_Sync .,pro:sub v conj n:prop prep n:prop .,ENG ENG ENG ENG ENG ENG,0
376,yeah he does .,co pro:sub v .,ENG ENG ENG,0
377,I used to love ...,pro:sub v inf v +...,ENG ENG ENG ENG,0
378,I used to think he is ugly .,pro:sub v inf v pro:sub cop adj .,ENG ENG ENG ENG ENG ENG ENG,0
379,I used to like Justin .,pro:sub v inf v n:prop .,ENG ENG ENG ENG ENG,0
380,JC .,n:prop .,ENG,0
381,oh I thought Justin was gay .,co pro:sub v n:prop cop adj .,ENG ENG ENG ENG ENG ENG,0
382,no way that's Lance .,qn n pro:rel n:prop .,ENG ENG ENG ENG,0
383,oh I know that but ...,co pro:sub v adv conj +...,ENG ENG ENG ENG ENG,0
384,the other day I saw him come out on TMC .,det:art qn n pro:sub v pro:obj v adv prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
385,and ah ...,coord co +...,ENG ENG,0
386,"they are like ""/.","pro:sub cop prep +""/.",ENG ENG ENG,0
387,oh second gazing .,co adv part .,ENG ENG ENG,0
388,he saw you come out in a pink beetle .,pro:sub v pro:per v adv prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
389,it's kind of funny .,pro:per n prep adj .,ENG ENG ENG ENG,0
390,ah that's not gay bro .,co pro:dem neg adj n .,ENG ENG ENG ENG ENG,0
391,no ?,co ?,ENG,0
392,no ?,co ?,ENG,0
393,the I don't know .,det:art pro:sub mod v .,ENG ENG ENG ENG,0
394,not at all .,neg prep pro:indef .,ENG ENG ENG,0
395,let's dance .,v v .,ENG ENG,0
