,sentence,pos,language,switch
24,yo no sé .,pro:sub adv v .,ENG ENG ENG,0
25,está afuera .,cop adv .,ENG ENG,0
26,mhm .,co .,ENG,0
27,well I still have to do my posting for Beckerman .,co pro:sub adv v inf v det:poss part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
28,no I did that one .,co pro:sub v det:dem pro:indef .,ENG ENG ENG ENG ENG,0
29,yeah but I haven't done it .,co conj pro:sub aux part pro:per .,ENG ENG ENG ENG ENG ENG,0
30,and I'm starting to work on my the sentences paper with the last one which I'm doing on cyberloafing .,coord pro:sub part prep n prep det:poss det:art n n prep det:art adj pro:indef pro:rel pro:sub part adv part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
31,for ?,prep ?,ENG,0
32,no for Beckerman so I can be done with it .,co prep n:prop conj pro:sub mod aux part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
33,there's a post in six and then there's the last paper .,pro:exist det:art n prep det:num coord adv:tem pro:exist det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
34,for Beckerman .,prep n:prop .,ENG ENG,0
35,which is an ethical issue in your organization .,pro:rel cop det:art adj n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
36,and for due what we have left is /.,coord prep adj pro:int pro:sub v adj cop +/.,ENG ENG ENG ENG ENG ENG ENG ENG,0
37,oh for due is the work //.,co prep adj cop det:art n +//.,ENG ENG ENG ENG ENG ENG,0
38,the project ?,det:art n ?,ENG ENG,0
39,yes .,co .,ENG,0
40,there's a chat .,pro:exist det:art n .,ENG ENG ENG,0
41,what day is the chat ?,pro:int n cop det:art n ?,ENG ENG ENG ENG ENG,0
42,April ninth .,n:prop adj .,ENG ENG,0
43,okay alright .,co co .,ENG ENG,0
44,.,None,,0
45,well listen today at noon I'm gonna meet Roberto at the parish .,co v adv:tem prep n pro:sub part v n:prop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
46,I have to take apart that pool put in the new liner .,pro:sub v inf v adv adv n v prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
47,and that's /.,coord pro:dem +/.,ENG ENG,0
48,you found the liner ?,pro:per v det:art n ?,ENG ENG ENG ENG,0
49,I had to go to four different places and I I the ah Pinch_a_penny over here on Bird Road .,pro:sub v inf v prep det:num adj n coord pro:sub pro:sub det:art co n:prop prep n prep n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
50,they said I had to order it .,pro:sub v pro:sub v inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
51,it was special order .,pro:per cop adj n .,ENG ENG ENG ENG,0
52,that they don't keep any of those things any more .,comp pro:sub mod v qn prep det:dem n qn pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
53,I went to Home_Depot the Home_Depot next to where Paulo works .,pro:sub v prep n:prop det:art n:prop adv inf pro:rel n:prop v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
54,they didn't have it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
55,they didn't have even those those liners from landscaping .,pro:sub mod v adv pro:dem det:dem n prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
56,the ponds ?,det:art n ?,ENG ENG,0
57,right .,co .,ENG,0
58,I went to Walmart .,pro:sub v prep n:prop .,ENG ENG ENG ENG,0
59,they didn't have it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
60,I went to the other Home_Depot across the street from Walmart .,pro:sub v prep det:art qn n:prop prep det:art n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
61,they had it .,pro:sub v pro:per .,ENG ENG ENG,0
62,and they had one and I hope it'll be big enough to be able to do it but it's black .,coord pro:sub v det:num coord pro:sub v pro:per cop adj adv inf cop adj inf v pro:per conj pro:per n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
63,it's a black liner .,pro:per det:art n n .,ENG ENG ENG ENG,0
64,what did you have there before ?,pro:int mod pro:per v adv adv ?,ENG ENG ENG ENG ENG ENG,0
65,a blue a blue pool liner .,det:art adj det:art adj n n .,ENG ENG ENG ENG ENG ENG,0
66,you know ?,pro:per v ?,ENG ENG,0
67,well I don't think it really matters .,co pro:sub mod v pro:per adv n .,ENG ENG ENG ENG ENG ENG ENG,0
68,no I don't think it's gonna matter but you know as long as it as long as it resists at least for tomorrow night .,co pro:sub mod v pro:per part n conj pro:per v conj adj conj pro:per adv adj conj pro:per v prep n prep adv:tem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
69,I've never noticed which color it is .,pro:sub adv part pro:rel v pro:per cop .,ENG ENG ENG ENG ENG ENG ENG,0
70,that's what's important .,pro:dem pro:int adj .,ENG ENG ENG,0
71,you know ?,pro:per v ?,ENG ENG,0
72,and ah so I'm hoping that that'll do well .,coord co adv pro:sub part adv pro:rel v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
73,oh you didn't tell me .,co pro:per mod v pro:obj .,ENG ENG ENG ENG ENG,0
74,how did it go yesterday ?,pro:int mod pro:per v adv:tem ?,ENG ENG ENG ENG ENG,0
75,where ?,pro:rel ?,ENG,0
76,at church .,prep n .,ENG ENG,0
77,I will .,pro:sub mod .,ENG ENG,0
78,Angelo's homily was very innocuous .,n:prop adv cop adv adj .,ENG ENG ENG ENG ENG,0
79,as usual .,prep adj .,ENG ENG,0
80,everything went well .,pro:indef v adv .,ENG ENG ENG,0
81,I spoke to Father Hank .,pro:sub v prep n:prop n:prop .,ENG ENG ENG ENG ENG,0
82,he went in .,pro:sub v adv .,ENG ENG ENG,0
83,he was all nervous because we were working today together .,pro:sub cop adv adj conj pro:sub aux part adv:tem adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
84,mhm .,co .,ENG,0
85,"and he said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
86,you know I was reading about what had to be done .,pro:per v pro:sub aux part prep pro:int v inf aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
87,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
88,look .,co .,ENG,0
89,"I said ""/.","pro:sub v +""/.",ENG ENG,0
90,chill .,n .,ENG,0
91,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
92,you've done it before .,pro:per part pro:per adv .,ENG ENG ENG ENG,0
93,"I said ""/.","pro:sub v +""/.",ENG ENG,0
94,I've been doing it for ten years .,pro:sub aux part pro:per prep det:num n .,ENG ENG ENG ENG ENG ENG ENG,0
95,"okay I said ""/.","adj pro:sub v +""/.",ENG ENG ENG,0
96,don't worry about it .,mod v prep pro:per .,ENG ENG ENG ENG,0
97,I know how to do everything .,pro:sub v pro:int inf v pro:indef .,ENG ENG ENG ENG ENG ENG,0
98,you concentrate on your homily .,pro:per v prep det:poss adv .,ENG ENG ENG ENG ENG,0
99,"and ah and he goes ""/.","coord co coord pro:sub v +""/.",ENG ENG ENG ENG ENG,0
100,do you wanna preach ?,mod pro:per v v ?,ENG ENG ENG ENG,0
101,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
102,no no no no you're the one who's preaching .,co co co co pro:per det:art det:num pro:rel part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
103,"and he goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
104,no because you know I'm me I'm preaching on the Sunday already .,co conj pro:per v pro:sub pro:obj pro:sub part prep det:art n:prop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
105,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
106,I'm preaching the Easter vigil .,pro:sub part det:art n:prop n .,ENG ENG ENG ENG ENG,0
107,I don't need to ...,pro:sub mod v inf +...,ENG ENG ENG ENG,0
108,"I said ""/.","pro:sub v +""/.",ENG ENG,0
109,that's one less thing I have to worry about .,pro:dem pro:indef adj n pro:sub v prep n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
110,well you go ahead and do that .,co pro:per v adv coord v pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
111,"and then he was ah he goes to me ""/.","coord adv:tem pro:sub cop co pro:sub v prep pro:obj +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
112,oh congratulations on your new position .,co n prep det:poss adj n .,ENG ENG ENG ENG ENG ENG,0
113,I hear you're gonna be vice principal of the school .,pro:sub v pro:per part cop n n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
114,"and I told him ""/.","coord pro:sub v pro:obj +""/.",ENG ENG ENG ENG,0
115,yeah .,co .,ENG,0
116,"and he goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
117,oh you're gonna be working with Sister Maria .,co pro:per part aux part prep n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
118,oh she's so wonderful .,co pro:sub adv adj .,ENG ENG ENG ENG,0
119,so he likes her ?,co pro:sub v pro:obj ?,ENG ENG ENG ENG,0
120,yes he loves Sister Maria .,co pro:sub v n:prop n:prop .,ENG ENG ENG ENG ENG,0
121,"he says ""/.","pro:sub v +""/.",ENG ENG,0
122,she's so wonderful .,pro:sub adv adj .,ENG ENG ENG,0
123,she was the she was the principal at ah Little Flower when I was there teaching CCD .,pro:sub cop det:art pro:sub cop det:art n prep co n:prop n:prop conj pro:sub aux adv part n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
124,and she's just such a wonderful person .,coord pro:sub adv qn det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
125,and she's just so nice .,coord pro:sub adv adv adj .,ENG ENG ENG ENG ENG,0
126,and all this other stuff nanananana .,coord qn det:dem qn n on .,ENG ENG ENG ENG ENG ENG,0
127,you need to bring him by to win her over .,pro:per v inf v pro:obj adv inf v pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
128,"and I told him ""/.","coord pro:sub v pro:obj +""/.",ENG ENG ENG ENG,0
129,you know you would have been good for for Father Derrik's position .,pro:per v pro:per mod aux cop adj prep prep n:prop adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
130,yeah it was just lack of experience .,co pro:per cop adj n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
131,yeah .,co .,ENG,0
132,so anyway .,adv adv .,ENG ENG,0
133,so let's see .,adv v v .,ENG ENG ENG,0
134,and my mom says she's gonna go at three .,coord det:poss n v pro:sub part v prep det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
135,for the stations of the cross .,prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG,0
136,for the stations of the cross .,prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG,0
137,and then she's gonna stay at four for the Good_Friday service so that you can go at seven and you can leave her the baby .,coord adv:tem pro:sub part v prep det:num prep det:art n:prop n co pro:dem pro:per mod v prep det:num coord pro:per mod v pro:obj det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
138,oh great .,co adj .,ENG ENG,0
139,okay .,co .,ENG,0
140,so ...,co +...,ENG,0
141,what about your mom has to be there for the Easter vigil .,pro:int prep det:poss n aux inf cop adv prep det:art n:prop n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
142,and Esmerelda wants to go because Nancy's gonna be baptized there .,coord n:prop v inf v conj adj part aux part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
143,oh .,co .,ENG,0
144,so ...,co +...,ENG,0
145,I'm gonna try to go and stay as long as I can .,pro:sub part v inf v coord v adv adv conj pro:sub mod .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
146,maybe my sister will take care of him .,adv det:poss n mod v n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
147,maybe he'll even sleep there .,adv pro:sub adj n adv .,ENG ENG ENG ENG ENG,0
148,no .,co .,ENG,0
149,well why not ?,co pro:int neg ?,ENG ENG ENG,0
150,sleep there ?,n adv ?,ENG ENG,0
151,pick him up on Sunday morning .,v pro:obj adv prep n:prop n .,ENG ENG ENG ENG ENG ENG,0
152,yeah well ask her .,co n v pro:obj .,ENG ENG ENG ENG,0
153,how's the coffee ?,pro:int det:art n ?,ENG ENG ENG,0
154,it's very good .,pro:per adv adj .,ENG ENG ENG,0
155,I only had //.,pro:sub adv v +//.,ENG ENG ENG,0
156,I bought French_Vanilla_Cream because that was the only one that they had at BJ's .,pro:sub v n:prop conj pro:dem cop det:art qn pro:indef pro:rel pro:sub v prep adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
157,I was getting kind of tired of the Creme_Brulee .,pro:sub aux part n prep part prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
158,okay I'm gonna go to my school .,co pro:sub part v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
159,I need to give the tickets to the other teachers for the stuff that I turned in .,pro:sub v inf v det:art n prep det:art qn n prep det:art n pro:rel pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
160,and I'll take Paco .,coord pro:sub v n:prop .,ENG ENG ENG ENG,0
161,.,None,,0
162,okay what time are you leaving ?,co pro:int n cop pro:per part ?,ENG ENG ENG ENG ENG ENG,0
163,when the house is picked up .,conj det:art n aux part adv .,ENG ENG ENG ENG ENG ENG,0
164,oh so that would mean you know tomorrow or something like that .,co adv pro:rel mod v pro:per v adv:tem coord pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
165,oh okay so then you can stay her finish picking up the house .,co co adv adv:tem pro:per mod v pro:obj v part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
166,I'll pick up just a little bit .,pro:sub v adv adv det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
167,I'm not gonna pick up the whole thing .,pro:sub neg part v adv det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
168,okay ?,co ?,ENG,0
169,I mean Esmerelda's room is disgusting .,pro:sub v adj n aux part .,ENG ENG ENG ENG ENG ENG,0
170,she needs to pick that up .,pro:sub v inf v adv adv .,ENG ENG ENG ENG ENG ENG,0
171,and Paul's not here .,coord adj neg adv .,ENG ENG ENG ENG,0
172,I imagine he went to work .,pro:sub v pro:sub v inf v .,ENG ENG ENG ENG ENG ENG,0
173,mhm .,co .,ENG,0
174,y tengo un dolor de cabeza de este tamaño .,coord v det:art n prep n prep imp n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
175,.,None,,0
176,why don't you take some Tylenol ?,pro:int mod pro:per v qn n:prop ?,ENG ENG ENG ENG ENG ENG,0
177,I'm gonna take some .,pro:sub part v qn .,ENG ENG ENG ENG,0
178,and as usual .,coord prep adj .,ENG ENG ENG,0
179,I put it next to your side of the bed !,pro:sub v pro:per adv prep det:poss n prep det:art n !,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
180,as usual every time Easter comes .,prep adv qn n n:prop v .,ENG ENG ENG ENG ENG ENG,0
181,and I have to do all this stuff in the parish .,coord pro:sub v inf v qn det:dem n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
182,I get sick .,pro:sub v adj .,ENG ENG ENG,0
183,Gordo is sick too .,n:prop cop adj post .,ENG ENG ENG ENG,0
184,me dio una entrada de patadas anoche .,pro:obj v det:art n prep n adv .,ENG ENG ENG ENG ENG ENG ENG,0
185,I don't know how many times he kicked me in the bed .,pro:sub mod v pro:int qn n pro:sub v pro:obj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
186,no .,co .,ENG,0
187,I don't remember him kicking me .,pro:sub mod v pro:obj part pro:obj .,ENG ENG ENG ENG ENG ENG,0
188,so he must have been facing me the whole time .,co pro:sub mod aux aux part pro:obj det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
189,no it was me .,co pro:per cop pro:obj .,ENG ENG ENG ENG,0
190,it was me .,pro:per cop pro:obj .,ENG ENG ENG,0
191,he was kicking me the whole time .,pro:sub aux part pro:obj det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
192,I didn't sleep very well either .,pro:sub mod v adv adv adv .,ENG ENG ENG ENG ENG ENG,0
193,I was waking up at three and at four and at five .,pro:sub aux part adv prep det:num coord prep det:num coord prep det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
194,I slept pretty well .,pro:sub v adj adv .,ENG ENG ENG ENG,0
195,yeah I know you did .,co pro:sub v pro:per v .,ENG ENG ENG ENG ENG,0
196,you were snoring .,pro:per aux part .,ENG ENG ENG,0
197,yeah I must have slept well .,co pro:sub mod aux part adv .,ENG ENG ENG ENG ENG ENG,0
198,and quite loud I might add .,coord adv adj pro:sub mod v .,ENG ENG ENG ENG ENG ENG,0
199,and Paco was snoring really loud too .,coord n:prop aux part adv adj post .,ENG ENG ENG ENG ENG ENG ENG,0
200,so anyway .,adv adv .,ENG ENG,0
201,I'm gonna go drop that off at the motor home when I leave for the parish .,pro:sub part v v pro:dem adv prep det:art n adv conj pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
202,bueno de qué más quieres hablar ?,co prep pro:int adv v inf ?,ENG ENG ENG ENG ENG ENG,0
203,yesterday the principle called me in .,adv:tem det:art n v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
204,.,None,,0
205,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
206,I wanna talk to you before I speak to that teacher .,pro:sub v v prep pro:per adv pro:sub v prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
207,the one that has that problem .,det:art pro:indef pro:rel v det:dem n .,ENG ENG ENG ENG ENG ENG,0
208,yes .,co .,ENG,0
209,"and and I go ""/.","coord coord pro:sub v +""/.",ENG ENG ENG ENG,0
210,I wanna //.,pro:sub v +//.,ENG ENG,0
211,"she goes to me ""/.","pro:sub v prep pro:obj +""/.",ENG ENG ENG ENG,0
212,I wanna speak to you before I talk to her because I want the union to be okay with this .,pro:sub v v prep pro:per adv pro:sub v inf pro:obj conj pro:sub v det:art n inf cop adj prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,"and and I go ""/.","coord coord pro:sub v +""/.",ENG ENG ENG ENG,0
214,okay .,co .,ENG,0
215,"and so I go to her ""/.","coord co pro:sub v prep pro:obj +""/.",ENG ENG ENG ENG ENG ENG,0
216,yeah well you know let me know about what's going on .,co n pro:per v v pro:obj v prep pro:int part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
217,"and she goes ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
218,no I'm telling you what I'm planning to do because you know when she comes in she's probably gonna be upset or whatever .,co pro:sub part pro:per pro:int pro:sub part inf v conj pro:per v conj pro:sub v adv pro:sub adv part cop adj coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
219,she might come to you .,pro:sub mod v prep pro:per .,ENG ENG ENG ENG ENG,0
220,oh because she's coming back to work ?,co conj pro:sub part adv prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
221,okay .,co .,ENG,0
222,she came back to work .,pro:sub v adv prep n .,ENG ENG ENG ENG ENG,0
223,she came back to work .,pro:sub v adv prep n .,ENG ENG ENG ENG ENG,0
224,yeah you know I was mentioning that you know people talk about the catholic church and how priests that molest children like get transfered /.,co pro:per v pro:sub aux part comp pro:per v n v prep det:art adj n coord pro:int n pro:rel v n v v part +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
225,just get transfered from one place to another and the school system is doing the same thing .,adv v part prep det:num n prep qn coord det:art n n aux part det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
226,but the school system is about just about the same category then .,conj det:art n n cop adv adv prep det:art adj n adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
227,because her dad is an attorney and her brother is an attorney .,conj det:poss n cop det:art n coord det:poss n cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
228,so they're more scared of the lawsuit than they are of ethical things .,adv pro:sub adv part prep det:art n prep pro:sub cop prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
229,right they're more scared of the lawsuit from her the employee than the lawsuit from the parents .,adv pro:sub adv part prep det:art n prep pro:obj det:art n prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
230,yeah .,co .,ENG,0
231,because the parents didn't do anything but the parents are more concerned and took them took the kids out .,conj det:art n mod v pro:indef conj det:art n aux adv part coord v pro:obj v det:art n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
232,imagine that's a free program .,v pro:dem det:art adj n .,ENG ENG ENG ENG ENG,0
233,you know and so anyhow she goes //.,pro:per v coord co adv pro:sub v +//.,ENG ENG ENG ENG ENG ENG ENG,0
234,"she had come to the principle had come to me a couple days ago and she goes ""/.","pro:sub aux v prep det:art n v v prep pro:obj det:art qn n post coord pro:sub v +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
235,the person that you sent me an email and the resume do you know them personally ?,det:art n pro:rel pro:per v pro:obj det:art n coord det:art n v pro:per v pro:obj adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
236,"and I go ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
237,truthfully no .,adv co .,ENG ENG,0
238,I know her boyfriend .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
239,I know her via email but you know because you know we've gone back and forth .,pro:sub v pro:obj prep n conj pro:per v conj pro:per v pro:sub part n coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
240,then she is in a position where she wants to ...,adv:tem pro:sub cop prep det:art n pro:rel pro:sub v inf +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
241,who's this ?,pro:int pro:dem ?,ENG ENG,0
242,la novia de ...,det:art n prep +...,ENG ENG ENG,0
243,the manager of Payway .,det:art n prep n:prop .,ENG ENG ENG ENG,0
244,oh okay yeah .,co co co .,ENG ENG ENG,0
245,but he //.,conj pro:sub +//.,ENG ENG,0
246,right right right that she was in that school in //.,adv adj adj pro:rel pro:sub cop prep det:dem n adv +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
247,she's in Belair .,pro:sub prep n:prop .,ENG ENG ENG,0
248,she's in Belair .,pro:sub prep n:prop .,ENG ENG ENG,0
249,she's in fifth grade .,pro:sub prep adj n .,ENG ENG ENG ENG,0
250,ESE .,n:prop .,ENG,0
251,well that's exactly what she needs over here .,co pro:dem adv pro:int pro:sub v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
252,pero ella no quiere traer a alguien .,conj pro:sub adv v inf aprep pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
253,tú sabes she goes .,L2 L2 pro:sub v .,ESP ESP ENG ENG,1
254,so then tell them that they have to leave again .,adv adv:tem v pro:obj comp pro:sub v inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
255,no no .,co co .,ENG ENG,0
256,because she's been working there less than three years .,conj pro:sub aux part adv adj prep det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
257,she has to get that approved .,pro:sub aux inf v adv part .,ENG ENG ENG ENG ENG ENG,0
258,she you know it's the bureaucracy .,pro:sub pro:per v pro:per det:art n .,ENG ENG ENG ENG ENG ENG,0
259,it takes a while .,pro:per v det:art n .,ENG ENG ENG ENG,0
260,"so she goes ""/.","co pro:sub v +""/.",ENG ENG ENG,0
261,I need the person that I have up there now .,pro:sub v det:art n pro:rel pro:sub v prep n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
262,no da la talla .,adv v det:art n .,ENG ENG ENG ENG,0
263,you know I mean I need to get rid of them .,pro:per v pro:sub adj pro:sub v inf v v prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
264,and I need to bring in somebody else .,coord pro:sub v inf v prep pro:indef post .,ENG ENG ENG ENG ENG ENG ENG ENG,0
