,sentence,pos,language,switch
131,me tocó hablar con él .,pro:obj v inf prep pro:sub .,ENG ENG ENG ENG ENG,0
132,"digo ""/.","L2 +""/.",ESP,0
133,tú eres otro niño .,pro:sub cop pro:indef n .,ENG ENG ENG ENG,0
134,.,None,,0
135,porque el hijo mío se baña .,conj det:art n pro:pos pro:refl v .,ENG ENG ENG ENG ENG ENG,0
136,y lo deja .,coord pro:obj v .,ENG ENG ENG,0
137,pero lo deja todo .,conj pro:obj v det:indef .,ENG ENG ENG ENG,0
138,y yo lo recojo .,coord pro:sub pro:obj re#v .,ENG ENG ENG ENG,0
139,tengo que enseñar .,v pro:rel inf .,ENG ENG ENG,0
140,tengo que entrenarlo que me lo recoja .,v pro:rel inf pro:rel pro:obj pro:obj re#v .,ENG ENG ENG ENG ENG ENG ENG,0
141,.,None,,0
142,ahora que cumpla este verano cuando se vaya la nanny va a empezar a hacer su propio laundry .,L2 L2 L2 L2 L2 L2 L2 L2 L2 n L2 L2 L2 L2 L2 L2 L2 n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ENG,1
143,.,None,,0
144,Sam .,n:prop .,ENG,0
145,porque tiene que empezar a hacer su propio laundry porque coño !,L2 L2 L2 L2 L2 L2 L2 L2 n L2 L2 !,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
146,.,None,,0
147,it's open .,pro:per adj .,ENG ENG,0
148,.,None,,0
149,this summer he's turning twelve .,det:dem n pro:sub part det:num .,ENG ENG ENG ENG ENG,0
150,he is turning twelve .,pro:sub aux part det:num .,ENG ENG ENG ENG,0
151,the nanny is gonna be gone .,det:art n aux part aux part .,ENG ENG ENG ENG ENG ENG,0
152,.,None,,0
153,"y el descarado de mi marido va a decir ""/.","coord det:art adj prep det:pos n v aprep inf +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
154,oye you're gonna study .,L2 pro:per part v .,ESP ENG ENG ENG,1
155,están muy malcriados .,cop adv n .,ENG ENG ENG,0
156,como hemos tenido una nanny por tres años ahora no hacía mucho .,L2 L2 L2 L2 n L2 L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP,1
157,ahora hace menos todavía .,adv v adv adv .,ENG ENG ENG ENG,0
158,él cocina .,pro:sub v .,ENG ENG,0
159,eso sí no te lo quito .,pro:dem co adv pro:obj pro:obj v .,ENG ENG ENG ENG ENG ENG,0
160,pero tú sabes //.,conj pro:sub v +//.,ENG ENG ENG,0
161,cómo él //.,pro:int pro:sub +//.,ENG ENG,0
162,está igual que tú .,cop co pro:rel pro:sub .,ENG ENG ENG ENG,0
163,.,None,,0
164,he's been hanging out with you .,pro:sub aux part adv prep pro:per .,ENG ENG ENG ENG ENG ENG,0
165,Lana .,n:prop .,ENG,0
166,ahí a los quince minutos has two bowls of cereal .,L2 L2 L2 L2 L2 v det:num n prep n .,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
167,.,None,,0
168,at least is fat free milk .,prep n cop adj adj n .,ENG ENG ENG ENG ENG ENG,0
169,"me dice el otro día ""/.","pro:obj v det:art pro:indef n +""/.",ENG ENG ENG ENG ENG,0
170,I lost all this weight .,pro:sub v adv det:dem n .,ENG ENG ENG ENG ENG,0
171,because he was out of town .,conj pro:sub cop adv prep n .,ENG ENG ENG ENG ENG ENG,0
172,and there wasn't any good food .,coord adv cop qn adj n .,ENG ENG ENG ENG ENG ENG,0
173,and he was all happy he was under two forty .,coord pro:sub cop adv adj pro:sub cop adv det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
174,haven't been to under two forty in years Jannet .,aux cop prep adv det:num det:num prep n n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
175,"le digo ""/.","pro:ind v +""/.",ENG ENG,0
176,comiendo two bowls of cereal todas las noches those six pounds you just lost ...,L2 det:num n prep n L2 L2 L2 det:dem det:num n pro:per adv v +...,ESP ENG ENG ENG ENG ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
177,.,None,,0
178,it doesn't matter that it's fat free milk .,pro:per mod v comp pro:per adj adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
179,cereals are not fat free .,n cop neg n adv .,ENG ENG ENG ENG ENG,0
180,you know .,pro:per v .,ENG ENG,0
181,he's got the banana nut crunch .,pro:sub part det:art n n n .,ENG ENG ENG ENG ENG ENG,0
182,whatever .,pro:int .,ENG,0
183,you know .,pro:per v .,ENG ENG,0
184,.,None,,0
185,you know .,pro:per v .,ENG ENG,0
186,he had //.,pro:sub v +//.,ENG ENG,0
187,the other day I couldn't believe it .,det:art qn n pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
188,he had a big bowl of the corn chowder he made which is really really heavy .,pro:sub v det:art adj n prep det:art n n pro:sub v pro:rel cop adv adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
189,.,None,,0
190,his dessert was a bowl of cereal .,det:poss n cop det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
191,.,None,,0
192,and I'm like ...,coord pro:sub prep +...,ENG ENG ENG,0
193,.,None,,0
194,no no no no .,co co co co .,ENG ENG ENG ENG,0
195,.,None,,0
196,.,None,,0
197,y se comió dos bol de cereal .,coord pro:refl v det:num n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
198,"le digo ""/.","pro:ind v +""/.",ENG ENG,0
199,you didn't have enough to eat ?,pro:per mod v adv inf v ?,ENG ENG ENG ENG ENG ENG,0
200,.,None,,0
201,no he just like cereal .,co pro:sub adv co n .,ENG ENG ENG ENG ENG,0
202,.,None,,0
203,.,None,,0
204,cómo se llama ?,pro:int pro:refl v ?,ENG ENG ENG,0
205,queso .,L2 .,ESP,0
206,oye tú por que tienes un cup que se parece al de la otra ?,L2 L2 L2 L2 L2 L2 n L2 L2 L2 L2 L2 L2 L2 ?,ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP,1
207,.,None,,0
208,oh y qué dices de ella ?,co L2 L2 L2 L2 L2 ?,ENG ESP ESP ESP ESP ESP,1
209,what does your cup say ?,pro:int mod det:poss n v ?,ENG ENG ENG ENG ENG,0
210,.,None,,0
211,I see that .,pro:sub v comp .,ENG ENG ENG,0
212,but what does it say ?,conj pro:int mod pro:per v ?,ENG ENG ENG ENG ENG,0
213,.,None,,0
214,and did you take your magnet that says life is too short for tight shoes ?,coord v pro:per v det:poss n pro:rel v n cop adv adj prep adv n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
215,.,None,,0
216,when I went //.,conj pro:sub v +//.,ENG ENG ENG,0
217,one time I went to DC .,det:num n pro:sub v prep n:prop .,ENG ENG ENG ENG ENG ENG,0
218,.,None,,0
219,.,None,,0
220,I'm still .,pro:sub adv .,ENG ENG,0
221,and give it to somebody else .,coord v pro:per prep pro:indef post .,ENG ENG ENG ENG ENG ENG,0
222,you're not appreciating it .,pro:per neg part pro:per .,ENG ENG ENG ENG,0
223,.,None,,0
224,life is too short to wear tight shoes .,n cop adv adj inf v adv n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
225,.,None,,0
226,.,None,,0
227,.,None,,0
228,.,None,,0
229,y qué hace aquí ?,coord pro:int v adv ?,ENG ENG ENG ENG,0
230,.,None,,0
231,viniste a decirme algo .,v aprep inf pro:dem .,ENG ENG ENG ENG,0
232,.,None,,0
233,el quince .,det:art det:num .,ENG ENG,0
234,.,None,,0
235,no el quince es el mummy day college .,L2 L2 L2 L2 L2 n n n .,ESP ESP ESP ESP ESP ENG ENG ENG,1
236,.,None,,0
237,sant_michel ?,L2 ?,ESP,0
238,.,None,,0
239,más barato .,adv adj .,ENG ENG,0
240,de dónde tú ?,prep pro:int pro:sub ?,ENG ENG ENG,0
241,.,None,,0
242,oh para que sí para que esté cerca .,co prep pro:rel co prep pro:rel cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
243,.,None,,0
244,y el too far ?,L2 L2 adv adv ?,ESP ESP ENG ENG,1
245,el de enfrente de UM ?,L2 L2 L2 L2 n:prop ?,ESP ESP ESP ESP ENG,1
246,that's too far ?,pro:dem adv adv ?,ENG ENG ENG,0
247,.,None,,0
248,creo que /.,L2 L2 +/.,ESP ESP,0
249,.,None,,0
250,el Holiday_Inn que está enfrente de UM ?,L2 n:prop L2 L2 L2 L2 n:prop ?,ESP ENG ESP ESP ESP ESP ENG,1
251,.,None,,0
252,la mierdita esa ..?,det:art n det:dem +..?,ENG ENG ENG,0
253,.,None,,0
254,el la mierdita esa ?,det:art det:art n det:dem ?,ENG ENG ENG ENG,0
255,.,None,,0
256,ese .,L2 .,ESP,0
257,ese está feo .,det:dem cop adj .,ENG ENG ENG,0
258,el yo no sé como ese edificio no lo han arreglado .,det:art pro:sub adv v adv det:dem n adv pro:obj aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
259,ese es //.,det:dem cop +//.,ENG ENG,0
260,bueno acuérdate que Ponce .,co imp pro:rel n:prop .,ENG ENG ENG ENG,0
261,hay un pedazo de .,v det:art n prep .,ENG ENG ENG ENG,0
262,hay un pedazo de Ponce que todavía está un poquitico ...,v det:art n prep n:prop pro:rel adv cop det:art det:indef +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
263,no shady pero no ...,L2 adj L2 L2 +...,ESP ENG ESP ESP,1
264,.,None,,0
265,no .,co .,ENG,0
266,.,None,,0
267,sí .,L2 .,ESP,0
268,.,None,,0
269,sí .,L2 .,ESP,0
270,.,None,,0
271,.,None,,0
272,.,None,,0
273,how long have they coming for ?,pro:int adj v pro:sub part prep ?,ENG ENG ENG ENG ENG ENG,0
274,.,None,,0
275,.,None,,0
276,de dónde viene ya se me olvidó .,prep pro:int v adv pro:refl pro:obj v .,ENG ENG ENG ENG ENG ENG ENG,0
277,no .,co .,ENG,0
278,.,None,,0
279,no es six pictures .,co L2 det:num n .,ENG ESP ENG ENG,1
280,.,None,,0
281,oh his //.,co det:poss +//.,ENG ENG,0
282,oy qué cosa más linda !,co pro:int v adv adj !,ENG ENG ENG ENG ENG,0
283,his daughter .,det:poss n .,ENG ENG,0
284,she's adorable !,pro:sub adj !,ENG ENG,0
285,.,None,,0
286,must take after her mother .,mod v prep pro:obj n .,ENG ENG ENG ENG ENG,0
287,.,None,,0
288,and we have no idea where that one came from .,coord pro:sub v qn n pro:rel adv pro:indef v prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
289,must be the milk man .,mod cop det:art n n .,ENG ENG ENG ENG ENG,0
290,.,None,,0
291,that's the best one .,pro:dem det:art adj pro:indef .,ENG ENG ENG ENG,0
292,.,None,,0
293,that's very cute .,pro:dem adv adj .,ENG ENG ENG,0
294,.,None,,0
295,that's cute .,pro:dem adj .,ENG ENG,0
296,.,None,,0
297,that's very cute .,pro:dem adv adj .,ENG ENG ENG,0
298,.,None,,0
299,I told you .,pro:sub v pro:per .,ENG ENG ENG,0
300,I told you .,pro:sub v pro:per .,ENG ENG ENG,0
301,this crazy woman is obsessed about //.,det:dem adj n aux part adv +//.,ENG ENG ENG ENG ENG ENG,0
302,.,None,,0
303,those two planes .,det:dem det:num n .,ENG ENG ENG,0
304,back a house .,adv det:art n .,ENG ENG ENG,0
305,.,None,,0
306,back a house .,adv det:art n .,ENG ENG ENG,0
307,two planes that these two different textures it's a architectural block .,det:num n adv det:dem det:num adj n pro:per det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
308,and then .,coord adv:tem .,ENG ENG,0
309,at the design she is doing .,prep det:art n pro:sub aux part .,ENG ENG ENG ENG ENG ENG,0
310,you know .,pro:per v .,ENG ENG,0
311,right now they're here .,adv adv pro:sub adv .,ENG ENG ENG ENG,0
312,this is Taco .,pro:dem cop n:prop .,ENG ENG ENG,0
313,this architectural block .,det:dem adj n .,ENG ENG ENG,0
314,you just have to put an edge .,pro:per adv v inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
315,you know well .,pro:per v adv .,ENG ENG ENG,0
316,could she move that wall back to fit .,mod pro:sub v det:dem n adv inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
317,.,None,,0
318,back of house .,adv prep n .,ENG ENG ENG,0
319,.,None,,0
320,it's a mechanical room .,pro:per det:art adj n .,ENG ENG ENG ENG,0
321,.,None,,0
322,do you think SDM would object if I took out to fit from their mechanical electrical you know .,mod pro:per v n:prop mod n conj pro:sub v adv prep n prep det:poss adj adj pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
323,.,None,,0
324,I'm like .,pro:sub prep .,ENG ENG,0
325,.,None,,0
326,north east .,adj n .,ENG ENG,0
327,.,None,,0
328,you know .,pro:per v .,ENG ENG,0
329,they're //.,pro:sub +//.,ENG,0
330,.,None,,0
331,too small .,adv adj .,ENG ENG,0
332,.,None,,0
333,that's unheard of because they're always complaining .,pro:dem un#part prep conj pro:sub adv part .,ENG ENG ENG ENG ENG ENG ENG,0
334,.,None,,0
335,what are you doing ?,pro:int aux pro:per part ?,ENG ENG ENG ENG,0
336,.,None,,0
337,there's nothing in there .,pro:exist pro:indef prep n .,ENG ENG ENG ENG,0
338,.,None,,0
339,qué .,L2 .,ESP,0
340,.,None,,0
341,ah sí .,co L2 .,ENG ESP,1
342,sí me lo mandaste sí .,L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP,0
343,.,None,,0
344,con la bandeja de quinientos pesos .,L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP,0
345,.,None,,0
346,.,None,,0
347,.,None,,0
348,no .,co .,ENG,0
349,.,None,,0
350,I don't care .,pro:sub mod v .,ENG ENG ENG,0
351,whatever you want .,pro:int pro:per v .,ENG ENG ENG,0
352,I don't care .,pro:sub mod v .,ENG ENG ENG,0
353,whatever you want .,pro:int pro:per v .,ENG ENG ENG,0
354,.,None,,0
355,lo que tú quieras .,pro:obj pro:rel pro:sub v .,ENG ENG ENG ENG,0
356,a mí me da lo mismo .,aprep pro:prep pro:obj v pro:obj adj .,ENG ENG ENG ENG ENG ENG,0
357,I don't mind sharing .,pro:sub mod v part .,ENG ENG ENG ENG,0
358,you don't like sharing .,pro:per mod v part .,ENG ENG ENG ENG,0
359,.,None,,0
360,oh oh .,co co .,ENG ENG,0
361,I don't care .,pro:sub mod v .,ENG ENG ENG,0
362,.,None,,0
363,whatever is most comfortable .,pro:int cop qn adj .,ENG ENG ENG ENG,0
364,como somos dos .,adv cop det:num .,ENG ENG ENG,0
365,you know .,pro:per v .,ENG ENG,0
366,whatever is //.,pro:int cop +//.,ENG ENG,0
367,you know .,pro:per v .,ENG ENG,0
368,.,None,,0
369,I rather see the water .,pro:sub adv v det:art n .,ENG ENG ENG ENG ENG,0
370,no joder sí vamos a ir .,adv co co v aprep inf .,ENG ENG ENG ENG ENG ENG,0
371,y nos van a pagar .,coord pro:obj v aprep inf .,ENG ENG ENG ENG ENG,0
372,y somos las dos .,coord cop det:art det:num .,ENG ENG ENG ENG,0
373,and I'm paying .,coord pro:sub part .,ENG ENG ENG,0
374,yo quiero el agua .,pro:sub v det:art imp .,ENG ENG ENG ENG,0
375,.,None,,0
376,oh okay .,co co .,ENG ENG,0
377,right right .,co co .,ENG ENG,0
378,pero si if we don't register no te dan la comida no ?,L2 L2 conj pro:sub mod v L2 L2 L2 L2 L2 L2 ?,ESP ESP ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
379,sí la comida de allá es una mierda anyway .,L2 L2 L2 L2 L2 L2 L2 L2 adv .,ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
380,no no no la comida //.,adv adv adv det:art n +//.,ENG ENG ENG ENG ENG,0
381,sí sí .,L2 L2 .,ESP ESP,0
382,.,None,,0
383,y lo pone ahí en la badeja de quinientos pesos .,coord pro:obj v adv prep det:art n prep det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
384,te sobra .,L2 L2 .,ESP ESP,0
385,te sobra //.,L2 L2 +//.,ESP ESP,0
386,mira no .,L2 L2 .,ESP ESP,0
387,te alcanza para la bandeja .,pro:obj v prep det:art n .,ENG ENG ENG ENG ENG,0
388,y para comprar el sandwichito .,coord prep inf det:art n .,ENG ENG ENG ENG ENG,0
389,.,None,,0
390,.,None,,0
391,no total .,L2 L2 .,ESP ESP,0
392,you know .,pro:per v .,ENG ENG,0
393,your stuff are //.,det:poss n cop +//.,ENG ENG ENG,0
394,you know .,pro:per v .,ENG ENG,0
395,it's there .,pro:per adv .,ENG ENG,0
396,okay then .,co adv:tem .,ENG ENG,0
397,.,None,,0
398,sí ellos te dan tickets .,L2 L2 L2 L2 n .,ESP ESP ESP ESP ENG,1
399,ellos te dan tickets .,L2 L2 L2 n .,ESP ESP ESP ENG,1
400,ellos te dan tickets sí .,L2 L2 L2 n L2 .,ESP ESP ESP ENG ESP,1
401,.,None,,0
402,I don't know that you can buy the tickets that way .,pro:sub mod v comp pro:per mod v det:art n det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
403,.,None,,0
404,chica you know what ?,L2 pro:per v pro:int ?,ESP ENG ENG ENG,1
405,para el carajo .,prep det:art co .,ENG ENG ENG,0
406,you know .,pro:per v .,ENG ENG,0
407,nos vamos y desayunamos ...,pro:obj v coord v +...,ENG ENG ENG ENG,0
408,eh they mean at CS .,co pro:sub v prep n:prop .,ENG ENG ENG ENG ENG,0
409,and any other things .,coord qn qn n .,ENG ENG ENG ENG,0
410,porque tú y yo vamos a estar con los pies en el agua de la piscina .,conj pro:sub coord pro:sub v aprep inf prep det:art v prep det:art imp prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
411,I know .,pro:sub v .,ENG ENG,0
412,bueno bye .,L2 co .,ESP ENG,1
413,.,None,,0
414,don't tell me there's one on my rose .,mod v pro:obj pro:exist pro:indef prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
415,it looks a little beat up .,pro:per v det:art adj n adv .,ENG ENG ENG ENG ENG ENG,0
416,.,None,,0
417,okay .,co .,ENG,0
418,.,None,,0
419,I'm not suggesting anything .,pro:sub neg part pro:indef .,ENG ENG ENG ENG,0
420,I just want to /.,pro:sub adv v prep +/.,ENG ENG ENG ENG,0
421,.,None,,0
422,oh for gift ?,co prep n ?,ENG ENG ENG,0
423,.,None,,0
424,wait daddy .,v n .,ENG ENG,0
425,you know .,pro:per v .,ENG ENG,0
426,that's not a birthday gift for a one year old .,pro:dem neg det:art n n prep det:art det:num n adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
427,you need savvy toys .,pro:per v adj n .,ENG ENG ENG ENG,0
428,.,None,,0
429,what kind of toys that she have ?,pro:int n prep n pro:rel pro:sub v ?,ENG ENG ENG ENG ENG ENG ENG,0
430,.,None,,0
431,yeah go for the learning toys .,co v prep det:art n:gerund n .,ENG ENG ENG ENG ENG ENG,0
432,you know .,pro:per v .,ENG ENG,0
433,the thing that she has //.,det:art n pro:rel pro:sub v +//.,ENG ENG ENG ENG ENG,0
434,.,None,,0
435,mhm .,co .,ENG,0
436,.,None,,0
437,she's still little .,pro:sub adv adj .,ENG ENG ENG,0
438,yet the staff that's a little more hands on //.,adv det:art n pro:rel det:art adj adv n adv +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
439,that you know .,comp pro:per v .,ENG ENG ENG,0
440,she can //.,pro:sub mod +//.,ENG ENG,0
441,you now .,pro:per adv .,ENG ENG,0
442,put the staff in the box .,v det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG,0
443,take it out .,v pro:per adv .,ENG ENG ENG,0
444,.,None,,0
445,that's a perfect gift .,pro:dem det:art adj n .,ENG ENG ENG ENG,0
446,.,None,,0
447,dígame .,imp .,ENG,0
448,.,None,,0
449,ah no sí .,co L2 L2 .,ENG ESP ESP,1
450,y John nada más que va el jueves .,L2 n:prop L2 L2 L2 L2 L2 L2 .,ESP ENG ESP ESP ESP ESP ESP ESP,1
451,right .,co .,ENG,0
452,no yeah we will pick them up .,co co pro:sub mod v pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG,0
