,sentence,pos,language,switch
28,because then /.,conj adv:tem +/.,ENG ENG,0
29,él se demora .,pro:sub pro:refl v .,ENG ENG ENG,0
30,and he is going to school now .,coord pro:sub aux part prep n adv .,ENG ENG ENG ENG ENG ENG ENG,0
31,and he has the ...,coord pro:sub v det:art +...,ENG ENG ENG ENG,0
32,he means well pero when family gets put last .,pro:sub v adv L2 conj n v v n .,ENG ENG ENG ESP ENG ENG ENG ENG ENG,1
33,the company .,det:art n .,ENG ENG,0
34,the grass isn't growing here .,det:art n aux part adv .,ENG ENG ENG ENG ENG,0
35,and where's the gak thing you're saying was coming out of it ?,coord pro:int det:art neo n pro:per part aux part adv prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
36,look you see it ?,v pro:per v pro:per ?,ENG ENG ENG ENG,0
37,no .,co .,ENG,0
38,coming out of the .,part adv prep det:art .,ENG ENG ENG ENG,0
39,white little exhausts .,adj adj n .,ENG ENG ENG,0
40,no not really .,co neg adv .,ENG ENG ENG,0
41,if you stand up and look it looks like slime .,conj pro:per v adv coord v pro:per v conj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
42,looks like gak .,v prep neo .,ENG ENG ENG,0
43,but has it gone better since you cleaned the footer ?,conj aux pro:per part adj conj pro:per v det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
44,no .,co .,ENG,0
45,he says has to come over and do a ...,pro:sub v aux inf v adv coord v det:art +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
46,coil cleaning .,n part .,ENG ENG,0
47,a coil cleaning .,det:art n part .,ENG ENG ENG,0
48,but the guy that installed the antenna said that not to touch it that that's poisonous and corrosive and ...,conj det:art n pro:rel v det:art n v comp neg inf v pro:per adv pro:dem adj coord adj coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
49,ay .,L2 .,ESP,0
50,"Paul said ""/.","n:prop v +""/.",ENG ENG,0
51,no it's just dirt and water that's accumulated .,co pro:per adj n coord n pro:rel part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
52,it's not toxic .,pro:per neg adj .,ENG ENG ENG,0
53,it's not corrosive .,pro:per neg adj .,ENG ENG ENG,0
54,it's nothing .,pro:per pro:indef .,ENG ENG,0
55,exagerado !,part !,ENG,0
56,I have to jump in the pool tomorrow at some point .,pro:sub v prep n prep det:art n adv:tem prep qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
57,I hope it's warm .,pro:sub v pro:per adj .,ENG ENG ENG ENG,0
58,because I gotta to put the blocker on the drain so the creepy_crawly doesn't get stuck and ...,conj pro:sub mod inf v det:art n prep det:art n co det:art n mod v v coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
59,and it's clean ?,coord pro:per adj ?,ENG ENG ENG,0
60,it's gonna be cold .,pro:per part cop adv .,ENG ENG ENG ENG,0
61,it's clean .,pro:per adj .,ENG ENG,0
62,I want the heater .,pro:sub v det:art n .,ENG ENG ENG ENG,0
63,.,None,,0
64,.,None,,0
65,would be nice .,mod cop adj .,ENG ENG ENG,0
66,it should be coming in soon .,pro:per mod aux part adv adv .,ENG ENG ENG ENG ENG ENG,0
67,ten to twelve days .,det:num prep det:num n .,ENG ENG ENG ENG,0
68,Wednesday ?,n:prop ?,ENG,0
69,eight to fifteen days .,det:num prep det:num n .,ENG ENG ENG ENG,0
70,they said ten to twelve .,pro:sub v det:num prep det:num .,ENG ENG ENG ENG ENG,0
71,eight to fifteen .,det:num prep det:num .,ENG ENG ENG,0
72,it said it on the package .,pro:per v pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG,0
73,eight to fifteen business days .,det:num prep det:num n n .,ENG ENG ENG ENG ENG,0
74,mhm .,co .,ENG,0
75,today counts as a business day .,adv:tem n conj det:art n n .,ENG ENG ENG ENG ENG ENG,0
76,yeah .,co .,ENG,0
77,so we went on Thursday ?,co pro:sub v prep n:prop ?,ENG ENG ENG ENG ENG,0
78,yeah we went on Thursday .,co pro:sub v prep n:prop .,ENG ENG ENG ENG ENG,0
79,yeah .,co .,ENG,0
80,.,None,,0
81,so today is the eighth .,adv adv:tem cop det:art adj .,ENG ENG ENG ENG ENG,0
82,today is the eighth so any time after this .,adv:tem cop det:art adj adv qn n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
83,yeah .,co .,ENG,0
84,what time do you have to be at the workshop tomorrow ?,pro:int n v pro:per v inf cop prep det:art n adv:tem ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
85,eight o'clock in Miami_Springs .,det:num n prep n:prop .,ENG ENG ENG ENG,0
86,what time do I have to leave ?,pro:int n mod pro:sub v inf v ?,ENG ENG ENG ENG ENG ENG ENG,0
87,there's no traffic .,pro:exist qn n .,ENG ENG ENG,0
88,seven twenty leave at seven thirty .,det:num det:num v prep det:num det:num .,ENG ENG ENG ENG ENG ENG,0
89,did I tell you that Julie's going ?,mod pro:sub v pro:per adv n:prop part ?,ENG ENG ENG ENG ENG ENG ENG,0
90,but does Julie know if you can apply then for mentoring points ?,conj mod n:prop v comp pro:per mod v adv:tem prep n:gerund n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
91,Julie said you could .,n:prop v pro:per mod .,ENG ENG ENG ENG,0
92,so if you go to the workshop you can ?,adv conj pro:per v prep det:art n pro:per mod ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
93,she's mentoring .,pro:sub part .,ENG ENG,0
94,so she's mentoring and she's gonna be able to count all the points .,adv pro:sub part coord pro:sub part cop adj inf v adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
95,yeah .,co .,ENG,0
96,all the hours .,qn det:art n .,ENG ENG ENG,0
97,yeah but I think she's just going to scam it and you know mark the ones she's already done because there was a certain number that you had to have .,co conj pro:sub v pro:sub adv part inf v pro:per coord pro:per v v det:art det:num pro:sub adv part conj adv cop det:art adj n pro:rel pro:per v inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
98,there's no way you can do ninety from now to March thirty first unless you're sleeping with the person and living with the person .,pro:exist qn n pro:per mod v det:num prep adv prep n:prop det:num adv conj pro:per part prep det:art n coord part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
99,maybe they'll the last batch .,adv pro:sub det:art adj n .,ENG ENG ENG ENG ENG,0
100,yeah but I know that you had to input it prior to //.,co conj pro:sub v comp pro:per v inf v pro:per adv prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
101,like now like they have like little deadlines that you have to input like the hours that you had before January //.,prep adv co pro:sub v co adj n pro:rel pro:per v prep n prep det:art n pro:rel pro:per v conj n:prop +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
102,you have to put the hours before January the hours before February the hours before March .,pro:per v inf v det:art n adv n:prop det:art n adv n:prop det:art n adv n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
103,oh you just ninety hours of mentoring .,co pro:per adv det:num n prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG,0
104,no hay duda de eso .,adv v v prep pro:dem .,ENG ENG ENG ENG ENG,0
105,and the truth of the matter is you have /.,coord det:art n prep det:art n cop pro:per v +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
106,no I know .,co pro:sub v .,ENG ENG ENG,0
107,and I know I've done the ninety hours .,coord pro:sub v pro:sub part det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
108,I just /.,pro:sub adv +/.,ENG ENG,0
109,and I'm giving you mine .,coord pro:sub part pro:per pro:poss .,ENG ENG ENG ENG ENG,0
110,mhm no you can't give me yours .,co co pro:per mod v pro:obj pro:poss .,ENG ENG ENG ENG ENG ENG ENG,0
111,I was telling Gloria //.,pro:sub aux part n:prop +//.,ENG ENG ENG ENG,0
112,no .,L2 .,ESP,0
113,I will though .,pro:sub mod adv .,ENG ENG ENG,0
114,"I was telling Gloria that after I stayed with Janet till ten o'clock at night you know and we're late and everything she emails me today ""/.","pro:sub aux part n:prop adv conj pro:sub v prep n:prop n det:num n prep n pro:per v coord pro:sub adv coord pro:indef pro:sub n pro:obj adv:tem +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
115,I'm not gonna be able to video the second lesson again .,pro:sub neg part cop adj inf v det:art adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
116,you know I'm just what I have .,pro:per v pro:sub adv pro:int pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
117,I hate when people do that .,pro:sub n pro:rel n v pro:dem .,ENG ENG ENG ENG ENG ENG,0
118,I don't know if I told you that .,pro:sub mod v comp pro:sub v pro:per pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
119,and I just didn't respond .,coord pro:sub adv mod v .,ENG ENG ENG ENG ENG,0
120,and I told Gloria because /.,coord pro:sub v n:prop conj +/.,ENG ENG ENG ENG ENG,0
121,Sunshine !,n:prop !,ENG,0
122,hundred percent if she's not gonna give herself a hundred percent ?,det:num n conj pro:sub neg part v pro:refl det:art det:num n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
123,it's not worth it .,pro:per neg adj pro:per .,ENG ENG ENG ENG,0
124,I have enough to do .,pro:sub v adv inf v .,ENG ENG ENG ENG ENG,0
125,I've to work on the fricking formatting crap .,pro:sub inf v prep det:art adj n:gerund n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
126,Sunshine be careful .,n:prop aux co .,ENG ENG ENG,0
127,it was very minor what they told me I had to change .,pro:per cop adv adj pro:int pro:sub v pro:obj pro:sub v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
128,what ?,pro:int ?,ENG,0
129,centering a page .,part det:art n .,ENG ENG ENG,0
130,margins a no sé qué on the appendix .,n L2 L2 L2 L2 prep det:art n .,ENG ESP ESP ESP ESP ENG ENG ENG,1
131,but you see what I'm saying is they should not give you because they've asked you to format a thousand different ways .,conj pro:per v pro:int pro:sub n:gerund cop pro:sub mod neg v pro:per conj pro:sub part pro:per prep n det:art det:num adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
132,they should have one person at the end of the process once everything's approved doing the formatting .,pro:sub mod v det:num n prep det:art n prep det:art n adv pro:indef part part det:art n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
133,okay you need to change this and this .,co pro:per v inf v pro:dem coord pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
134,that's what the college //.,pro:dem pro:int det:art n +//.,ENG ENG ENG ENG,0
135,so should have one person in charge of formatting .,adv mod v det:num n prep n prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
136,in the college of education they hire Mrs_Dr_Blap to do that .,prep det:art n prep n pro:sub v n:prop inf v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
137,but they submitted my dissertation with those formatting issues because they knew that it would still pass for the defense .,conj pro:sub v det:poss n prep det:dem part n conj pro:sub v comp pro:per mod adj n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
138,some of the catches she didn't catch .,pro:indef prep det:art v pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG,0
139,and she caught things that they didn't catch .,coord pro:sub v n pro:rel pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
140,qué ?,pro:int ?,ENG,0
141,I was looking today .,pro:sub aux part adv:tem .,ENG ENG ENG ENG,0
142,los varones estaban jugando fútbol .,det:art adj aux ger n .,ENG ENG ENG ENG ENG,0
143,y Maruja the girl from across the street /.,L2 n:prop det:art n prep adv det:art n +/.,ESP ENG ENG ENG ENG ENG ENG ENG,1
144,oh .,co .,ENG,0
145,was outside talking on the phone .,cop adv part prep det:art n .,ENG ENG ENG ENG ENG ENG,0
146,uhuh .,co .,ENG,0
147,and I was watching this from Rosa's bedroom .,coord pro:sub aux part pro:dem prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
148,and I would see that she would be looking at them and talking on the phone and ...,coord pro:sub mod v comp pro:sub mod aux part prep pro:obj coord part prep det:art n coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
149,they would catch passes in front of her .,pro:sub mod v n prep n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
150,when have they ever decided to play football here ?,conj v pro:sub adv part prep n n adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,two weeks ago .,det:num n post .,ENG ENG ENG,0
152,when we had the music playing .,conj pro:sub v det:art n part .,ENG ENG ENG ENG ENG ENG,0
153,mhm .,co .,ENG,0
154,I was thinking that I don't know Mary siempre se fastidia getting all the drinks .,pro:sub aux part comp pro:sub mod v n:prop L2 L2 L2 n:gerund adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ENG ENG ENG ENG,1
155,we should get /.,pro:sub mod v +/.,ENG ENG ENG,0
156,did you saw that orange Gatorade thing from when you're coaching ?,mod pro:per n adv adj n:prop n prep pro:rel pro:per part ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
157,yeah .,co .,ENG,0
158,we should every now and then have /.,pro:sub mod qn adv coord adv:tem v +/.,ENG ENG ENG ENG ENG ENG ENG,0
159,why what's wrong with Mary ?,pro:int pro:int adj prep n:prop ?,ENG ENG ENG ENG ENG,0
160,que these kids need to drink .,L2 det:dem n v inf v .,ESP ENG ENG ENG ENG ENG,1
161,and they probably go into Mary's house I think all the time and drink .,coord pro:sub adv v prep adj n pro:sub v qn det:art n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
162,we need to be supplying them with drinks .,pro:sub v inf aux part pro:obj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
163,when I was a kid you know we used to do ?,conj pro:sub cop det:art n pro:per v pro:sub v inf v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
164,we used to get the hose and drink from the hose .,pro:sub v inf v det:art n coord n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
165,if they're too prissy to drink from the hose then let them go inside and get drinks .,conj pro:sub adv adj prep n prep det:art n adv:tem v pro:obj v n coord v n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
166,okay they have not /.,adj pro:sub v neg +/.,ENG ENG ENG ENG,0
167,I'm not going to be supplying little thing .,pro:sub neg part inf aux part adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
168,the next thing you know I'd be taking pictures of them as they're playing basketball .,det:art adj n pro:per v pro:sub aux part n prep pro:obj adv pro:sub part n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
169,.,None,,0
170,and he is a .,coord pro:sub cop det:art .,ENG ENG ENG ENG,0
171,.,None,,0
172,my grass isn't growing .,det:poss n aux part .,ENG ENG ENG ENG,0
173,I'm not happy .,pro:sub neg adj .,ENG ENG ENG,0
174,you know why ?,pro:per v pro:rel ?,ENG ENG ENG,0
175,because these trees block the sunlight .,conj det:dem n v det:art n .,ENG ENG ENG ENG ENG ENG,0
176,and why does it have to be grass here ?,coord pro:int mod pro:per v inf cop n adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
177,I like it grass .,pro:sub v pro:per n .,ENG ENG ENG ENG,0
178,what else would you recommend ?,pro:int post mod pro:per v ?,ENG ENG ENG ENG ENG,0
179,pebbles mulch .,n n .,ENG ENG,0
180,mulch do you think I should ?,n v pro:per v pro:sub mod ?,ENG ENG ENG ENG ENG ENG,0
181,I have two bags of mulch I can lay .,pro:sub v det:num n prep n pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
182,then do it because ahí no va a crecer nada .,adv:tem v pro:per conj L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
183,look it the shade is completely covering it .,v pro:per det:art n aux adv part pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
184,I have hope .,pro:sub v n .,ENG ENG ENG,0
185,and you never know if birds have eaten the seeds .,coord pro:per adv v comp n v part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
186,Sunshine !,n:prop !,ENG,0
187,no .,co .,ENG,0
188,bird can't even see the seeds .,n mod adv v det:art n .,ENG ENG ENG ENG ENG ENG,0
189,they don't see worms either yet they eat them .,pro:sub mod v n coord conj pro:sub v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
190,yeah they see the worms .,co pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
191,they dig into the ground to get a worm .,pro:sub v prep det:art n inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
192,she has something in her tail .,pro:sub aux pro:indef prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
193,y Rosa hoy dijo que la iba a bañar .,L2 n:prop L2 L2 L2 L2 L2 L2 L2 .,ESP ENG ESP ESP ESP ESP ESP ESP ESP,1
194,Sunshine .,n:prop .,ENG,0
195,ella luce limpia ?,pro:sub v v ?,ENG ENG ENG,0
196,.,None,,0
197,no .,co .,ENG,0
198,ah .,co .,ENG,0
199,she hasn't been bathed .,pro:sub aux aux part .,ENG ENG ENG ENG,0
200,she took her in the morning like she was gonna bathe her .,pro:sub v pro:obj prep det:art co co pro:sub aux part v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
201,milagro que Marga hasn't come out .,L2 L2 n:prop aux v adv .,ESP ESP ENG ENG ENG ENG,1
202,como así .,adv adv .,ENG ENG,0
203,huh ?,co ?,ENG,0
204,she's coming ?,pro:sub part ?,ENG ENG,0
205,eh ?,co ?,ENG,0
206,no .,co .,ENG,0
207,I think they're all enjoying t_v .,pro:sub v pro:sub post part n .,ENG ENG ENG ENG ENG ENG,0
208,I didn't think anybody was gonna be at work today .,pro:sub mod v pro:indef aux part cop prep n adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
209,Sunshine get away from that cactus .,n:prop v adv prep det:dem n .,ENG ENG ENG ENG ENG ENG,0
210,ah ?,co ?,ENG,0
211,I thought was just gonna be me and Rosa .,pro:sub v cop adv part cop pro:obj coord n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
212,and I even told Rosa I was gonna get there at tenish .,coord pro:sub adv v n:prop pro:sub aux part v adv prep adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,pero no hubo tráfico so I was able to go straight .,L2 L2 L2 L2 conj pro:sub cop adj inf v adv .,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
214,and that's it .,coord pro:dem pro:per .,ENG ENG ENG,0
215,go in FIU .,v prep n:prop .,ENG ENG ENG,0
216,and picking up the thing .,coord part prep det:art n .,ENG ENG ENG ENG ENG,0
217,there's no traffic .,pro:exist qn n .,ENG ENG ENG,0
218,was she there before you ?,cop pro:sub adv prep pro:per ?,ENG ENG ENG ENG ENG,0
219,no but Susie was .,co conj n:prop cop .,ENG ENG ENG ENG,0
220,no I'm saying Susie .,co pro:sub part n:prop .,ENG ENG ENG ENG,0
221,yeah when I got in the door was unlocked and how weird .,co conj pro:sub v prep det:art n aux un#part coord pro:int adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
222,but wasn't she supposed to be out ?,conj cop pro:sub v inf cop adv ?,ENG ENG ENG ENG ENG ENG ENG,0
223,I thought everybody was gonna be out today .,pro:sub v pro:indef aux part cop prep adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
224,that's what I had heard that everybody was out .,pro:dem pro:int pro:sub aux part comp pro:indef cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
225,es que she gave everybody the day off except for herself /.,L2 L2 pro:sub v pro:indef det:art n adv prep prep pro:refl +/.,ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
226,y ...,coord +...,ENG,0
227,which is fine .,pro:rel cop adv .,ENG ENG ENG,0
228,we made a lot of progress .,pro:sub v det:art n prep n .,ENG ENG ENG ENG ENG ENG,0
229,y cómo te fue el día ?,coord pro:int pro:obj v det:art n ?,ENG ENG ENG ENG ENG ENG,0
230,all day .,qn n .,ENG ENG,0
231,the morning was getting ready for the meeting .,det:art n aux part adj prep det:art n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG,0
232,basically it was CC's integrates .,adv pro:per cop adj v .,ENG ENG ENG ENG ENG,0
233,I gave her the ideas .,pro:sub v pro:obj det:art n .,ENG ENG ENG ENG ENG,0
234,pero she ...,L2 pro:sub +...,ESP ENG,1
235,modified them .,v pro:obj .,ENG ENG,0
236,complicated them .,v pro:obj .,ENG ENG,0
237,she C_C_ed them .,pro:sub n:prop pro:obj .,ENG ENG ENG,0
238,if that means complicate then yeah .,conj adv v v adv:tem co .,ENG ENG ENG ENG ENG ENG,0
239,you know these are meant to be for teacher assistants and they're supposed to be nonthreatening lowprep you know emphasizing /.,pro:per v det:dem aux v inf cop prep n n coord pro:sub part inf cop non#n:gerund adj pro:per v part +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
240,and I had told her you know do something on conservation because there's water ...,coord pro:sub aux part pro:obj pro:per v v pro:indef prep n conj pro:exist n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
241,I given her .,pro:sub part pro:obj .,ENG ENG ENG,0
242,long story short it was very complicated so ...,adj n adj pro:per aux adv part adv +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
243,I had already gone through them because supposedly that's what I was gonna do yesterday .,pro:sub v adv part prep pro:obj conj adv pro:dem pro:int pro:sub aux part v adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
244,so then in the morning I went through them I made copies of everything and then I also gave /.,adv adv:tem prep det:art n pro:sub v prep pro:obj pro:sub v n prep pro:indef coord adv:tem pro:sub adv v +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
245,for example one of the reviewers had recommended a book in the lesson of displacement where the water is displaced ...,prep n det:num prep det:art n aux part det:art n prep det:art n prep dis#n pro:int det:art n aux dis#part +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
246,mhm .,co .,ENG,0
247,called the crow and the pitcher .,v det:art n coord det:art n .,ENG ENG ENG ENG ENG ENG,0
248,it's an Aesop fable .,pro:per det:art n:prop n .,ENG ENG ENG ENG,0
249,Aesop .,n:prop .,ENG,0
250,.,None,,0
251,eso mismo .,pro:dem adj .,ENG ENG,0
252,Aesop .,n:prop .,ENG,0
253,AESOP .,n:prop .,ENG,0
254,Aesop .,n:prop .,ENG,0
255,it has an A .,pro:per aux det:art n:prop .,ENG ENG ENG ENG,0
256,Aesop's fables .,adj n .,ENG ENG,0
257,A Aesop .,n:prop n:prop .,ENG ENG,0
258,Aesop's fable .,adj n .,ENG ENG,0
259,you know the crow and the pitcher ?,pro:per v det:art n coord det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
