,sentence,pos,language,switch
50,ah yo pensé que ahora iban a empezar a comprarlos .,co pro:sub v pro:rel adv v aprep inf aprep inf .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
51,no I closed march third or march fourth .,co pro:sub v n adj coord n adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
52,and we had bought everything .,coord pro:sub aux part pro:indef .,ENG ENG ENG ENG ENG,0
53,so we had all the delivery set up .,co pro:sub v qn det:art n part adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
54,but I had to get the tile laid .,conj pro:sub v inf v det:art n v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
55,so they finished tile last week .,co pro:sub v n adv n .,ENG ENG ENG ENG ENG ENG,0
56,and then her grandfather painted .,coord adv:tem det:poss grand#n v .,ENG ENG ENG ENG ENG,0
57,her grandfather started painting right after that .,det:poss grand#n v part adv prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
58,and he's almost done .,coord pro:sub adv part .,ENG ENG ENG ENG,0
59,and then we started to installing the furniture Friday .,coord adv:tem pro:sub v prep n:gerund det:art n n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
60,Friday they started to deliver it .,n:prop pro:sub v inf v pro:per .,ENG ENG ENG ENG ENG ENG,0
61,but Friday we had a big day like six people did deliveries .,conj n:prop pro:sub v det:art adj n co det:num n v n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
62,so I was like one after the other .,co pro:sub cop prep pro:indef prep det:art qn .,ENG ENG ENG ENG ENG ENG ENG ENG,0
63,.,None,,0
64,y todo el mundo entrando .,coord det:indef det:art n ger .,ENG ENG ENG ENG ENG,0
65,y ya le han puesto todo en su lugar y todo ?,coord adv pro:ind aux part det:indef prep det:pos n coord pro:indef ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
66,y colocando .,coord ger .,ENG ENG,0
67,más o menos .,adv coord adv .,ENG ENG ENG,0
68,ya .,adv .,ENG,0
69,yeah none of the the electronics are in .,co pro:indef prep det:art det:art n:pt cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
70,and we still have to do ...,coord pro:sub adv v inf v +...,ENG ENG ENG ENG ENG ENG,0
71,we have this guy .,pro:sub v det:dem n .,ENG ENG ENG ENG,0
72,I don't know if you've noticed .,pro:sub mod v comp pro:per part .,ENG ENG ENG ENG ENG ENG,0
73,but there's in my mom's house there's this ceiling .,conj pro:exist prep det:poss adj n pro:exist det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
74,that's all wood .,pro:rel adv n .,ENG ENG ENG,0
75,and the guy who made that .,coord det:art n pro:rel v comp .,ENG ENG ENG ENG ENG ENG,0
76,he made it from scratch by hand the whole thing .,pro:sub v pro:per prep n prep n det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
77,is this Brazilian guy that's a woodworker .,cop det:dem n:prop n pro:rel det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
78,and he's just gifted .,coord pro:sub adv adj .,ENG ENG ENG ENG,0
79,that's what he does .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
80,yeah .,co .,ENG,0
81,se la pasa ahí con cortando cortando cortando .,pro:refl pro:obj v adv prep ger ger ger .,ENG ENG ENG ENG ENG ENG ENG ENG,0
82,and he does all the stuff .,coord pro:sub v qn det:art n .,ENG ENG ENG ENG ENG ENG,0
83,so he's building the closet .,co pro:sub n det:art n .,ENG ENG ENG ENG ENG,0
84,and he built //.,coord pro:sub v +//.,ENG ENG ENG,0
85,they wanted to charge us like fifteen thousands dollars to do one of these closets that's very modular .,pro:sub v inf v pro:obj co det:num det:num n inf v det:num prep det:dem n pro:rel adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
86,and everything's super organized .,coord adj n part .,ENG ENG ENG ENG,0
87,olvídate like he's doing the closet for peanuts .,L2 conj pro:sub part det:art n prep n .,ESP ENG ENG ENG ENG ENG ENG ENG,1
88,and it's the same .,coord pro:per det:art adj .,ENG ENG ENG ENG,0
89,when you gonna see Oliver's .,conj pro:per part v adj .,ENG ENG ENG ENG ENG,0
90,okay .,co .,ENG,0
91,Oliver's closet .,adj n .,ENG ENG,0
92,it's awesome .,pro:per adj .,ENG ENG,0
93,y qué es lo que es ?,coord pro:int cop pro:obj pro:rel cop ?,ENG ENG ENG ENG ENG ENG,0
94,amigo de tu mamá ?,n prep det:pos n ?,ENG ENG ENG ENG,0
95,no y es un contrator ya .,adv coord cop det:art n adv .,ENG ENG ENG ENG ENG ENG,0
96,he's a contractor that has he did my grandmother stuff .,pro:sub det:art n pro:rel v pro:sub v det:poss grand#n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
97,he did my mom's stuff .,pro:sub v det:poss adj n .,ENG ENG ENG ENG ENG,0
98,we use him on everything because the guy is super responsible you know like we are .,pro:sub v pro:obj prep pro:indef conj det:art n cop adj adj pro:per v conj pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
99,and he does his stuff .,coord pro:sub v det:poss n .,ENG ENG ENG ENG ENG,0
100,and he knows his stuff .,coord pro:sub v det:poss n .,ENG ENG ENG ENG ENG,0
101,he got us the tile guy because the tile guy was expensive .,pro:sub v pro:obj det:art n n conj det:art n n cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
102,pero está quedando bonito ?,conj aux ger adj ?,ENG ENG ENG ENG,0
103,pero ...,conj +...,ENG,0
104,they came out perfect .,pro:sub v prep adj .,ENG ENG ENG ENG,0
105,they came out perfect .,pro:sub v prep adj .,ENG ENG ENG ENG,0
106,they came up beautiful they came up beautiful .,pro:sub v adv adj pro:sub v adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
107,pero the tile guy you know had to lay the tile like marble .,L2 det:art n n pro:per v v inf v det:art n co n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
108,lo que pasa .,pro:obj pro:rel v .,ENG ENG ENG,0
109,lo que pasa Jack es que todo eso se demora .,pro:obj pro:rel v n:prop cop pro:rel det:indef pro:dem pro:refl v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
110,so ...,co +...,ENG,0
111,they did it in a week .,pro:sub mod pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG,0
112,te dicen una semana .,pro:obj v det:art n .,ENG ENG ENG ENG,0
113,they did it in a week .,pro:sub mod pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG,0
114,they did the whole tile in a week .,pro:sub v det:art adj n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
115,ah bueno .,co L2 .,ENG ESP,1
116,they brought like nine people con las máquinas con las bolsas de cemento con todo .,pro:sub v co det:num n L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
117,and right there boom boom con otros tipos marcando otros tipos cortando .,coord adv adv n n L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP,1
118,and they just went .,coord pro:sub adv v .,ENG ENG ENG ENG,0
119,and they finished it in a week .,coord pro:sub v pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
120,I couldn't believe it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
121,they laid the tile perfect .,pro:sub v det:art n adj .,ENG ENG ENG ENG ENG,0
122,.,None,,0
123,perfect perfect perfect .,adj adj adj .,ENG ENG ENG,0
124,that it's beautiful .,pro:rel pro:per adj .,ENG ENG ENG,0
125,but when you go to the balcony you see that they really looked at it from end to end and they laid everything so in line .,conj conj pro:per v prep det:art n pro:per v comp pro:sub adv v prep pro:per prep n prep n coord pro:sub v pro:indef conj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
126,you know really really nice very very clean .,pro:per v adv adv adj adv adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
127,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
128,y qué es lo que tienen de vista la calle o la bahía .,coord pro:int cop pro:obj pro:rel v prep imp pro:obj v coord det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
129,tenemos los dos lados .,v det:art det:num n .,ENG ENG ENG ENG,0
130,tenemos el mar .,v det:art n .,ENG ENG ENG,0
131,el mar .,det:art n .,ENG ENG,0
132,adelante .,adv .,ENG,0
133,que es la vista principal donde están las puertas .,pro:rel cop det:art n adj pro:rel cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
134,entonces el cuarto de ella da al aeropuerto .,adv det:art n v pro:sub v aprep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
135,al lado mirando al oeste .,aprep n ger aprep n .,ENG ENG ENG ENG ENG,0
136,ya .,adv .,ENG,0
137,it's awesome .,pro:per adj .,ENG ENG,0
138,está bueno .,cop co .,ENG ENG,0
139,and it's on the twenty seventh floor .,coord pro:per adv det:art det:num adj n .,ENG ENG ENG ENG ENG ENG ENG,0
140,imagínate .,imp .,ENG,0
141,so you're like everything's right there .,adv pro:per prep adj n adv .,ENG ENG ENG ENG ENG ENG,0
142,what we see like if you drew a line straight out it would be the hard rock in Bay_side .,pro:int pro:sub v prep conj pro:per v det:art n n adv pro:per mod cop det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
143,that's like a line straight off from our balcony .,pro:dem prep det:art n adj adv prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
144,because the building is at an angle .,conj det:art n cop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
145,so if you say that this is we look like this .,co conj pro:per v comp pro:dem cop pro:sub co co pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
146,okay this is the building .,co pro:dem cop det:art n .,ENG ENG ENG ENG ENG,0
147,we're on this side .,pro:sub prep det:dem n .,ENG ENG ENG ENG,0
148,.,None,,0
149,so we look like towards .,co pro:sub v co adv .,ENG ENG ENG ENG ENG,0
150,the other side of the building looks like up the .,det:art qn n prep det:art n v prep prep det:art .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,yeah .,co .,ENG,0
152,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
153,like up towards north Miami_Beach .,co adv prep n n:prop .,ENG ENG ENG ENG ENG,0
154,sí sí .,co co .,ENG ENG,0
155,yo sé dónde está eso .,pro:sub v pro:int cop pro:dem .,ENG ENG ENG ENG ENG,0
156,entonces está bonito todo .,adv cop adj det:indef .,ENG ENG ENG ENG,0
157,it really is .,pro:per adv cop .,ENG ENG ENG,0
158,it's very small .,pro:per adv adj .,ENG ENG ENG,0
159,it's very small .,pro:per adv adj .,ENG ENG ENG,0
160,small ?,adj ?,ENG,0
161,very very small .,adv adv adj .,ENG ENG ENG,0
162,y eso ?,coord pro:dem ?,ENG ENG,0
163,tienes dos cuartos .,v det:num n .,ENG ENG ENG,0
164,it has two bedrooms .,pro:per aux det:num n .,ENG ENG ENG ENG,0
165,it has like a library like a den which is our office where we're putting the sofa bed and we're putting the computers and that stuff .,pro:per aux prep det:art n prep det:art n pro:rel cop det:poss n pro:rel pro:sub part det:art n n coord pro:sub part det:art n coord det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
166,and then it has the living room the kitchen the the two bathrooms and the entry way and the balcony .,coord adv:tem pro:per aux det:art n:gerund n det:art n det:art det:art det:num n coord det:art n adv coord det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
167,that's it .,pro:dem pro:per .,ENG ENG,0
168,.,None,,0
169,yeah .,co .,ENG,0
170,it's not a lot of space .,pro:per neg det:art n prep n .,ENG ENG ENG ENG ENG ENG,0
171,bueno pero .,co conj .,ENG ENG,0
172,it's about thirty hundred and fifty square feets .,pro:per prep det:num det:num coord det:num n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
173,so when you think about that that's a lot of space .,co conj pro:per v prep det:dem pro:dem det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
174,mhm .,co .,ENG,0
175,Jack pero para tú sabes .,n:prop L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
176,para empezar .,prep inf .,ENG ENG,0
177,no and we didn't know Oliver was coming when we made the commitment .,co coord pro:sub mod v n:prop aux part conj pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
178,.,None,,0
179,when we put the deposit we didn't know Oliver was coming .,conj pro:sub v det:art n pro:sub mod v n:prop aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
180,right .,co .,ENG,0
181,well .,co .,ENG,0
182,so we're super happy you know .,adv pro:sub adj adj pro:per v .,ENG ENG ENG ENG ENG ENG,0
183,pero /.,conj +/.,ENG,0
184,with her we're fine .,prep det:poss pro:sub adv .,ENG ENG ENG ENG,0
185,just with one more fine .,adv prep det:num adv adv .,ENG ENG ENG ENG ENG,0
186,sí seguimos para el segundo ?,co v prep det:art adj:num ?,ENG ENG ENG ENG ENG,0
187,olvídate .,imp .,ENG,0
188,.,None,,0
189,estamos jodidos .,aux part .,ENG ENG,0
190,por ahí se aparece otro .,prep adv pro:refl v det:indef .,ENG ENG ENG ENG ENG,0
191,menos mal que ...,adv adv pro:rel +...,ENG ENG ENG,0
192,no no no no no no no .,adv adv adv adv adv adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
193,bueno una cama de litera .,co det:art n prep n .,ENG ENG ENG ENG ENG,0
194,lo que yo creo que como lo estamos preparando lo podemos alquilar por dos mil quinientos .,pro:obj pro:rel pro:sub v pro:rel adv pro:obj aux ger pro:obj v inf prep det:num det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
195,y a lo mejor cargar los restos que serán un poquito más y ...,coord aprep pro:obj adj inf det:art n pro:rel cop det:art pro:indef adv coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
196,and move or rent in a house or something I guess you know .,coord n coord n prep det:art n coord pro:indef pro:sub v pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
197,you figure it out .,pro:per v pro:per adv .,ENG ENG ENG ENG,0
198,sí mijo sí .,co co:voc co .,ENG ENG ENG,0
199,you always figure it out .,pro:per adv v pro:per adv .,ENG ENG ENG ENG ENG,0
200,el mercado está duro eso sí .,det:art n cop v pro:dem co .,ENG ENG ENG ENG ENG ENG,0
201,siempre siempre aparece una opción que uno pueda hacer .,adv adv v det:art n prep det:art imp inf .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
202,ya .,adv .,ENG,0
203,no ahora la situación no está ni para vender ni para comprar ni ...,adv adv det:art n adv cop coord prep inf coord prep inf coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
204,porque lo que pasa es que si compras ...,conj pro:obj pro:rel v cop pro:rel conj v +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
205,pero después cuando vienen lo todo todo lo que se pega //.,conj adv conj v pro:obj det:indef det:indef pro:obj pro:rel pro:refl v +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
206,la locura de antes .,det:art n prep adv .,ENG ENG ENG ENG,0
207,es que aquí se volvieron locos Jack .,cop pro:rel adv pro:refl v adj n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
208,locos .,adj .,ENG,0
209,entonces los bancos los bancos entonces le daban préstamo a gente que no calificaban .,adv pro:obj n pro:obj n adv pro:ind v n aprep n pro:rel adv v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
210,no había razón .,adv aux n .,ENG ENG ENG,0
211,a todos .,aprep det:indef .,ENG ENG,0
212,porque no ganaban lo suficiente para poder pagar ese //.,conj adv v pro:obj adv prep inf inf det:dem +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,tú sabes y entonces ahora un embarque que todo el mundo está ...,pro:sub v coord adv adv det:art v pro:rel det:indef det:art n cop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
214,everybody's screwed .,adj part .,ENG ENG,0
215,it's like musical chairs and who's gonna get stuck without the chair .,pro:per conj adj n coord pro:rel part v v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
216,you know then when the music stop /.,pro:per v adv:tem conj det:art n n +/.,ENG ENG ENG ENG ENG ENG ENG,0
217,quién se queda afuera .,pro:int pro:refl v adv .,ENG ENG ENG ENG,0
218,who's screwed .,pro:rel part .,ENG ENG,0
219,.,None,,0
220,a ver quién se queda afuera .,aprep inf pro:int pro:refl v adv .,ENG ENG ENG ENG ENG ENG,0
221,oh my god .,co det:poss n .,ENG ENG ENG,0
222,eso mismo es .,pro:dem adj cop .,ENG ENG ENG,0
223,eso mismo es qué de cosa .,pro:dem adj cop pro:int v v .,ENG ENG ENG ENG ENG ENG,0
224,imagínate y la gente está con las casas dice tú tía Ramírez que por //.,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop L2 L2 +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
225,may I ?,mod pro:sub ?,ENG ENG,0
226,sí sí yo tengo más ahí .,co co pro:sub v adv adv .,ENG ENG ENG ENG ENG ENG,0
227,que por la casa del barrio de ella dice que hay cantidad de casas on foreclosure .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
228,malísimo está la cosa .,adj cop det:art n .,ENG ENG ENG ENG,0
229,foreclosure ?,n ?,ENG,0
230,get out of here .,v adv prep adv .,ENG ENG ENG ENG,0
231,my grandmother sold at a perfect time .,det:poss grand#n part prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
232,mira /.,co +/.,ENG,0
233,the perfect //.,det:art adj +//.,ENG ENG,0
234,ella se puso con un suerte Jack porque imagínate //.,L2 L2 L2 L2 L2 L2 n:prop L2 L2 +//.,ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
235,the perfect time .,det:art adj n .,ENG ENG ENG,0
236,if she would not have sold that the pressure everybody would be under right now the stress that everybody would be carrying .,conj pro:sub mod neg v part adv det:art n pro:indef mod cop adv adv adv det:art n comp pro:indef mod aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
237,no y después tu tío se quedó sin trabajo .,adv coord adv det:pos n pro:refl v prep v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
238,y oye ...,coord v +...,ENG ENG,0
239,no thank god thank god he has a great job now .,co v n v n pro:sub v det:art adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
240,thank god she found her place .,v n pro:sub v det:poss n .,ENG ENG ENG ENG ENG ENG,0
241,and she's all set up .,coord pro:sub adv part adv .,ENG ENG ENG ENG ENG,0
242,yeah .,co .,ENG,0
243,everybody is squared away .,pro:indef aux part adv .,ENG ENG ENG ENG,0
244,because if they would have stayed with the house holy shit .,conj conj pro:sub mod aux v prep det:art n adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
245,no no pueden no pueden dormir .,adv adv v adv v inf .,ENG ENG ENG ENG ENG ENG,0
246,no no no .,adv adv adv .,ENG ENG ENG,0
247,yo te voy a decir que la situación nada buena .,pro:sub pro:obj v aprep inf prep det:art n imp adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
248,.,None,,0
249,por eso tú sabes uno tiene que tratar de gastar lo menos posible .,prep pro:dem pro:sub v pro:dem v pro:rel inf prep inf pro:obj adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
250,la gente no entienden con los foreclosures .,L2 L2 L2 L2 L2 L2 n .,ESP ESP ESP ESP ESP ESP ENG,1
251,se va tremendo cantidad de property taxes .,L2 L2 L2 L2 L2 n n .,ESP ESP ESP ESP ESP ENG ENG,1
252,pero claro .,conj co .,ENG ENG,0
253,que no se lo van a pagar .,pro:rel adv pro:refl pro:obj v aprep inf .,ENG ENG ENG ENG ENG ENG ENG,0
254,claro quién lo va a pagar si están perdiendo la casa .,co pro:int pro:obj v aprep inf conj aux ger det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
255,quién lo va a pagar .,pro:int pro:obj v aprep inf .,ENG ENG ENG ENG ENG,0
256,y todos los servicios van a quedar cortos de todo .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
257,los bancos están imagínate .,det:art n aux imp .,ENG ENG ENG ENG,0
258,but the city the municipalities are all gonna come up short on their budgets .,conj det:art n det:art n aux post part v adv adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
259,they're not gonna be able to make it because how are they're gonna do it ?,pro:sub neg part cop adj inf v pro:per conj pro:int cop pro:sub part v pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
260,que empiecen a bajar los sueldos a toda esa gente que ganan bastante dinero .,pro:rel v aprep inf det:art n aprep pro:indef det:dem n pro:rel v adv n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
261,that's never gonna happen .,pro:rel adv part v .,ENG ENG ENG ENG,0
262,ah bueno pues entonces .,co co co adv .,ENG ENG ENG ENG,0
263,in the history of man people don't go down not if they can help it .,prep det:art n prep n n mod v adv neg conj pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
264,bueno pero tú sabes .,co conj pro:sub v .,ENG ENG ENG ENG,0
