,sentence,pos,language,switch
37,he said there was something wrong with him .,pro:sub v adv cop pro:indef adj prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
38,watch that girl that walks like a robot .,n det:dem n adv n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
39,.,None,,0
40,.,None,,0
41,oh that's the girl from the gym right ?,co pro:dem det:art n prep det:art n adj ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
42,yeah she lives in the Everglades .,co pro:sub v prep det:art n:prop .,ENG ENG ENG ENG ENG ENG,0
43,but ...,conj +...,ENG,0
44,he doesn't //.,pro:sub mod +//.,ENG ENG,0
45,he says he's got a heart problem or something now .,pro:sub v pro:sub part det:art n n coord pro:indef adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
46,and so he doesn't check the work .,coord co pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
47,like he actually has a person that helps him in another class check all the work for him .,conj pro:sub adv v det:art n pro:rel v pro:obj prep qn n n qn det:art n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
48,"but when I asked him he's like ""/.","conj conj pro:sub v pro:obj pro:sub prep +""/.",ENG ENG ENG ENG ENG ENG ENG,0
49,yeah yeah I have here that you did it .,co co pro:sub aux adv pro:rel pro:per mod pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
50,but I don't know like .,conj pro:sub mod v prep .,ENG ENG ENG ENG ENG,0
51,I don't know what to tell you about your flash drive .,pro:sub mod v pro:int inf v pro:per prep det:poss n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
52,so I brought through two other .,co pro:sub v prep det:num qn .,ENG ENG ENG ENG ENG ENG,0
53,I figured another one .,pro:sub v qn pro:indef .,ENG ENG ENG ENG,0
54,because I did the same thing the last time we turned all our projects in .,conj pro:sub v det:art adj n det:art adj n pro:sub v qn det:poss n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
55,so he's losing the the flashdrive ?,co pro:sub part det:art det:art n ?,ENG ENG ENG ENG ENG ENG,0
56,I don't know if it's him .,pro:sub mod v comp pro:per pro:obj .,ENG ENG ENG ENG ENG ENG,0
57,it might be the other lady there .,pro:per mod cop det:art qn n adv .,ENG ENG ENG ENG ENG ENG ENG,0
58,but that's his fault man .,conj pro:dem det:poss n n .,ENG ENG ENG ENG ENG,0
59,because we have a lady .,conj pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
60,but whatever bro .,conj pro:int n .,ENG ENG ENG,0
61,as long as he gets the grades in and stuff .,prep adv adv pro:sub v det:art n adv coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
62,dale !,imp !,ENG,0
63,I don't care .,pro:sub mod v .,ENG ENG ENG,0
64,dale .,imp .,ENG,0
65,yeah that anatomy class something is pretty hard man .,co pro:dem n n pro:indef cop adj adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
66,that's what I thought .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
67,take the nights bro .,v det:art n n .,ENG ENG ENG ENG,0
68,you have to take anatomy ?,pro:per v inf v n ?,ENG ENG ENG ENG ENG,0
69,oh I thought you said the advanced class of that .,co pro:sub v pro:per v det:art part n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
70,you have to take the advanced class of that .,pro:per v inf v det:art part n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
71,yeah .,co .,ENG,0
72,doesn't Dan know everything about that ?,mod n:prop v pro:indef prep pro:dem ?,ENG ENG ENG ENG ENG ENG,0
73,I'm sure he does .,pro:sub adv pro:sub v .,ENG ENG ENG ENG,0
74,I'm gonna ask him .,pro:sub part v pro:obj .,ENG ENG ENG ENG,0
75,.,None,,0
76,he had to have taken it right ?,pro:sub v inf v part pro:per co ?,ENG ENG ENG ENG ENG ENG ENG,0
77,yeah he did take that class .,co pro:sub mod v pro:dem v .,ENG ENG ENG ENG ENG ENG,0
78,computer but mine was computer application for business .,n conj pro:poss cop n n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
79,and then I have advanced computer application .,coord adv:tem pro:sub aux part n n .,ENG ENG ENG ENG ENG ENG ENG,0
80,what's your major again ?,pro:int det:poss adj adv ?,ENG ENG ENG ENG,0
81,international business and marketing .,adj n coord part .,ENG ENG ENG ENG,0
82,oh yeah .,co co .,ENG ENG,0
83,double major .,adj n .,ENG ENG,0
84,damn .,n .,ENG,0
85,yeah bro .,co n .,ENG ENG,0
86,now I told you how I found a lot of everything about that car bro .,adv pro:sub v pro:per pro:int pro:sub v det:art n prep pro:indef prep det:dem n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
87,what ?,pro:int ?,ENG,0
88,that it's two grand over the cost of that car to get it fixed .,pro:rel pro:per det:num adj prep det:art n prep det:dem n inf v pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
89,oh yeah yeah a lot of .,co co co det:art n prep .,ENG ENG ENG ENG ENG ENG,0
90,for like a two thousand one Honda_Civic like with leather .,prep co det:art det:num det:num det:num n:prop prep prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
91,and like I mean it's got a lot of extras and stuff .,coord prep pro:sub v pro:per part det:art n prep n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
92,it's like seventy one hundred .,pro:per co det:num det:num det:num .,ENG ENG ENG ENG ENG,0
93,and the estimate came back at ninety two hundred bro .,coord det:art n v adv prep det:num det:num det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
94,how many miles did it have on it though ?,pro:int qn n mod pro:per v prep pro:per adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
95,like fifty .,co det:num .,ENG ENG,0
96,fifty ?,det:num ?,ENG,0
97,yeah .,co .,ENG,0
98,fifty what thousand ?,det:num pro:int det:num ?,ENG ENG ENG,0
99,yeah .,co .,ENG,0
100,and what year was it ?,coord pro:int n cop pro:per ?,ENG ENG ENG ENG ENG,0
101,two thousand one .,det:num det:num det:num .,ENG ENG ENG,0
102,damn man .,adj n .,ENG ENG,0
103,why such little mileage ?,pro:int qn adj n ?,ENG ENG ENG ENG,0
104,huh ?,co ?,ENG,0
105,why such a little mileage ?,pro:int qn det:art adj n ?,ENG ENG ENG ENG ENG,0
106,because it was her car from like when she was in high school .,conj pro:per cop det:poss n prep co conj pro:sub cop prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
107,she bought that car when she was a sophomore .,pro:sub v comp n conj pro:sub cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
108,and then like she went to college or whatever .,coord adv:tem conj pro:sub v prep n coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
109,and like didn't drive .,coord co mod v .,ENG ENG ENG ENG,0
110,she went to USF .,pro:sub v prep n:prop .,ENG ENG ENG ENG,0
111,so at that campus it's not like Miami like you know what I mean ?,adv prep det:dem n pro:per neg v n:prop prep pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
112,yeah .,co .,ENG,0
113,you go over there you just hang out there fraternity houses sorority houses or whatever .,pro:per v prep n pro:per adv v prep n n v n n coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
114,like go to city every once in a while .,co v prep n qn adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
115,and she didn't come home .,coord pro:sub mod v adv .,ENG ENG ENG ENG ENG,0
116,she came home like bro twice a semester .,pro:sub v adv co n adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
117,so she never really drove .,co pro:sub adv adv n .,ENG ENG ENG ENG ENG,0
118,and then when she graduated from college and got that job working in New_Jersey ...,coord adv:tem conj pro:sub v prep n coord v det:dem n part prep n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
119,uhuh .,co .,ENG,0
120,my but she got like seventy eight grand a year like right out of college banking .,det:poss conj pro:sub v co det:num det:num adj det:art n prep n adv prep n part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
121,so my parents they bought her a new car .,adv det:poss n pro:sub v pro:obj det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
122,and she just kept that car you know what I mean ?,coord pro:sub adv v comp n pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
123,where does she live now ?,pro:int v pro:sub v adv ?,ENG ENG ENG ENG ENG,0
124,Princeton New_Jersey .,n:prop n:prop .,ENG ENG,0
125,she lives in Jersey ?,pro:sub v prep n:prop ?,ENG ENG ENG ENG,0
126,yeah .,co .,ENG,0
127,does she like it over there ?,mod pro:sub v pro:per prep n ?,ENG ENG ENG ENG ENG ENG,0
128,yeah bro she likes it a lot .,co n pro:sub v pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
129,and I think the only reason she likes it that much though is because she started dating this kid like three or four years ago bro .,coord pro:sub v det:art qn n pro:sub v pro:per adv adv adv cop conj pro:sub v part det:dem n co det:num coord det:num n post n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
130,I don't even remember how long ago .,pro:sub mod adv v pro:int adj post .,ENG ENG ENG ENG ENG ENG ENG,0
131,I think it was like three years ago .,pro:sub v pro:per cop co det:num n post .,ENG ENG ENG ENG ENG ENG ENG ENG,0
132,but he's from Pittsburgh .,conj pro:sub prep n:prop .,ENG ENG ENG ENG,0
133,and he goes to school in Arizona .,coord pro:sub v prep n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
134,and like right about the time that like she got the job she graduated in fall //.,coord co adv prep det:art n pro:rel conj pro:sub v det:art n pro:sub v prep v +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
135,uhuh .,co .,ENG,0
136,in spring of last year so O_seven .,prep n prep adj n adv n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
137,and then got the job like right after that .,coord adv:tem v det:art n prep n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
138,and for fall of O_seven her boyfriend came back to Pittsburgh to do internship with U_S_View .,coord prep v prep n:prop det:poss n v adv prep n:prop inf v n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
139,and so they were right next to each other .,coord co pro:sub cop adv adv prep qn qn .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
140,why what is he studying ?,pro:int pro:int cop pro:sub part ?,ENG ENG ENG ENG ENG,0
141,I think something with business .,pro:sub v pro:indef prep n .,ENG ENG ENG ENG ENG,0
142,like marketing or management business management something like that .,co part coord n n n pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
143,he's a smart kid bro .,pro:sub det:art adj n n .,ENG ENG ENG ENG ENG,0
144,so what it's like a long distance relationship ?,adv pro:int pro:per conj det:art adj n n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
145,yeah it was .,co pro:per cop .,ENG ENG ENG,0
146,and now he's back in Arizona so .,coord adv pro:sub adv prep n:prop adv .,ENG ENG ENG ENG ENG ENG ENG,0
147,but whatever man I've been working out for three years bro .,conj pro:int v pro:sub aux part adv prep det:num n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
148,I heard Jersey is like just the sun doesn't come out a lot and they got a lot of pollution .,pro:sub v n:prop cop co adv det:art n mod v prep det:art n coord pro:sub v det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
149,yes but that's how everything up north is like .,co conj pro:rel pro:rel pro:indef adv adj aux co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
150,bro when I up to New_York with Adam this summer bro it just got uglier and uglier the higher //.,n conj pro:sub adv prep n:prop prep n:prop det:dem n n pro:per adv v adj coord adj det:art adj +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,.,None,,0
152,like the farther north you go it just gets uglier .,prep det:art adj n pro:per v pro:per adv v adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
153,like Florida is chill and nice sunny like palm trees you know nice and green .,conj n:prop cop v coord adj adj conj n n pro:per v adj coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
154,and then you get to like Atlanta .,coord adv:tem pro:per v inf v n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
155,and it's kind of the same .,coord pro:per n prep det:art adj .,ENG ENG ENG ENG ENG ENG,0
156,unless you're like in the city .,conj pro:per v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
157,yeah .,co .,ENG,0
158,whatever .,pro:int .,ENG,0
159,and then in Georgia and in North_Carolina /.,coord adv:tem prep n:prop coord prep n:prop +/.,ENG ENG ENG ENG ENG ENG ENG,0
160,but were you there during the summer ?,conj cop pro:per adv prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
161,bro I drove from I drove from Tampa well from four miles all the way to Buffalo New_York over the summer .,n pro:sub v prep pro:sub n prep n:prop adv prep det:num n adv det:art n prep n:prop n:prop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
162,cough .,n .,ENG,0
163,like couple or three weeks before I started here at FIU for the fall .,co n coord det:num n adv pro:sub v adv prep n:prop prep det:art v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
164,damn .,n .,ENG,0
165,but it just gets uglier bro .,conj pro:per adv v adj n .,ENG ENG ENG ENG ENG ENG,0
166,it's all sunny because of the smog .,pro:per adv adj conj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
167,because down here it's all like farming .,conj prep n pro:per adv prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG,0
168,yeah yeah .,co co .,ENG ENG,0
169,it's not like up there .,pro:per neg v prep n .,ENG ENG ENG ENG ENG,0
170,it's all like textiles and like factories and stuff .,pro:per adv co n coord co n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
171,yeah .,co .,ENG,0
172,"so it says like on the highways and stuff it says like ""/.","co pro:per v co prep det:art n coord v pro:per v prep +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
173,oh smog alert today from five to seven PM or whatever .,co n n adv:tem prep det:num prep det:num n:prop coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
174,and so it's always always just looks cloudy but it's not even clouds it's just smoke and fog and ...,coord adv pro:per adv adv adv cop adj conj pro:per neg adv n pro:per adj n coord n coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
175,that sucks man .,pro:rel v n .,ENG ENG ENG,0
176,yeah .,co .,ENG,0
177,but where she lives in Princeton is like a nice area like a nice city in New_Jersey so ...,conj pro:rel pro:sub v prep n:prop cop co det:art adj n prep det:art adj n prep n:prop adv +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
178,yeah I know .,co pro:sub v .,ENG ENG ENG,0
179,it's a nice area .,pro:per det:art adj n .,ENG ENG ENG ENG,0
180,man I told you my boss is from Jersey ...,n pro:sub v pro:per det:poss n cop prep n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
181,yeah .,co .,ENG,0
182,his whole life and he tells me that everyday like he would just be depressed because ...,det:poss adj n coord pro:sub v pro:obj det:dem adj conj pro:sub mod adv aux part conj +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
183,this is how it is up there .,pro:dem cop pro:int pro:per cop prep n .,ENG ENG ENG ENG ENG ENG ENG,0
184,like the sun barely comes out over there and ...,prep det:art n adv v adv adv adv coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
185,have you ever been in New_York or anything man ?,v pro:per adv cop prep n:prop coord pro:indef n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
186,no no .,co co .,ENG ENG,0
187,bro that's how it is always up there it just looks dark .,n pro:rel pro:rel pro:per cop adv prep n pro:per adv cop n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
188,the winter is disgusting up there bro .,det:art n aux part prep n n .,ENG ENG ENG ENG ENG ENG ENG,0
189,I hate it .,pro:sub v pro:per .,ENG ENG ENG,0
190,like we went up there like two years ago yeah two Christmases ago .,conj pro:sub v prep n co det:num n post co det:num n:prop post .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
191,to meet this kid Freddy my sister's boyfriend like we went to meet all their family .,inf v det:dem n n:prop det:poss adj n conj pro:sub v inf v qn det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
192,and we went up there .,coord pro:sub v prep n .,ENG ENG ENG ENG ENG,0
193,we were there for a week and a half right .,pro:sub cop adv prep det:art n coord det:art n co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
194,and seen the sun like twice maybe .,coord part det:art n prep adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
195,like it you could see it like /.,prep pro:per pro:per mod v pro:per conj +/.,ENG ENG ENG ENG ENG ENG ENG,0
196,I can't live in a place like that man .,pro:sub mod v prep det:art n prep pro:dem v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
197,bro like it's bright out bro .,n conj pro:per adj prep n .,ENG ENG ENG ENG ENG ENG,0
198,it's like just as bright .,pro:per conj adj adv adj .,ENG ENG ENG ENG ENG,0
199,but you can't even see the sun .,conj pro:per mod adv v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
200,like all you see is clouds .,prep adv pro:per v cop n .,ENG ENG ENG ENG ENG ENG,0
201,yeah that's it has to give some kind of overcast .,co pro:dem pro:per aux inf v qn n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
202,I don't like it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
203,I kinda of know a place like that man or ...,pro:sub adv prep v det:art n prep pro:dem v coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
204,especially when you're used to Florida .,adv conj pro:per part prep n:prop .,ENG ENG ENG ENG ENG ENG,0
205,huh ?,co ?,ENG,0
206,especially when you're used to Florida bro .,adv conj pro:per part prep n:prop n .,ENG ENG ENG ENG ENG ENG ENG,0
207,yeah no and the cold too I can't deal with snow and ...,co co coord det:art n adv pro:sub mod v prep n coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
208,oh my god .,co det:poss n .,ENG ENG ENG,0
209,.,None,,0
210,having like twenty layers of clothing on me during the winter .,part co det:num n prep n prep pro:obj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
211,yeah .,co .,ENG,0
212,but I heard during the summer it gets super hot like a hundred .,conj pro:sub v prep det:art n pro:per v adj adj prep det:art det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
213,I don't know .,pro:sub mod v .,ENG ENG ENG,0
214,like hundreds and ...,co det:num coord +...,ENG ENG ENG,0
215,.,None,,0
216,like the nineties .,prep det:art det:num .,ENG ENG ENG,0
217,I don't think so .,pro:sub mod v co .,ENG ENG ENG ENG,0
218,my boss told me it'll get really hot during the summer .,det:poss n v pro:obj pro:per v adv adj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
219,oh yeah I'm sure it does .,co co pro:sub adj pro:per mod .,ENG ENG ENG ENG ENG ENG,0
220,but it's a different kind of hot than down here .,conj pro:per det:art adj n prep adj prep n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
221,you didn't go to the beach when you were there ?,pro:per mod v prep det:art n conj pro:per cop adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
222,I was there for Christmas so .,pro:sub cop adv prep n:prop adv .,ENG ENG ENG ENG ENG ENG,0
223,oh you were there for Christmas .,co pro:per cop adv prep n:prop .,ENG ENG ENG ENG ENG ENG,0
224,yeah like I've been in New_York and stuff for the summer and stuff but we went to ...,co co pro:sub cop prep n:prop coord n prep det:art n coord n conj pro:sub v prep +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
225,when you went to New_York in the summer did you go to the beach ?,conj pro:per v prep n:prop prep det:art n mod pro:per v prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
226,no we went we didn't go to the beach in New_York we went to the beach in damn bro what's it called ?,co pro:sub v pro:sub mod v prep det:art n prep n:prop pro:sub v prep det:art n prep n n pro:int pro:per v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
227,like a really rich expensive place .,prep det:art adv adj adj n .,ENG ENG ENG ENG ENG ENG,0
228,we went there with my grandmother .,pro:sub v adv prep det:poss grand#n .,ENG ENG ENG ENG ENG ENG,0
229,she used to have a house there .,pro:sub v inf v det:art n adv .,ENG ENG ENG ENG ENG ENG ENG,0
230,where was is it by ?,pro:int cop aux pro:per adv ?,ENG ENG ENG ENG ENG,0
231,bro it's in New_York or New_Jersey ah the Hamptons .,n pro:per prep n:prop coord n:prop co det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
232,the Hamptons ?,det:art n:prop ?,ENG ENG,0
233,yeah we went there because she had like a little house and we went there bro and it's mad mad nice because it's farther away from the city so there's not so much smog in the air .,co pro:sub v adv conj pro:sub v co det:art adj n coord pro:sub v adv n coord pro:per adj adj adj conj pro:per adj adv prep det:art n adv pro:exist neg adv qn n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
234,yeah but I betcha the water was freezing .,co conj pro:sub co det:art n aux part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
235,cold cold it's always cold .,n adv pro:per adv adv .,ENG ENG ENG ENG ENG,0
236,and it was like ninety degrees out .,coord pro:per cop co det:num n adv .,ENG ENG ENG ENG ENG ENG ENG,0
237,like it was a nice day .,prep pro:per cop det:art adj n .,ENG ENG ENG ENG ENG ENG,0
238,and the water was like seventy like sixty seventy no matter what .,coord det:art n cop co det:num co det:num det:num co v pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
239,"was the water like a dark color , right ?",cop det:art n prep det:art n n cm co ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
240,really dark .,adv adj .,ENG ENG,0
241,the sand is ugly bro .,det:art n cop adj n .,ENG ENG ENG ENG ENG,0
242,the sand is like South_Beach sand .,det:art n cop co n:prop n .,ENG ENG ENG ENG ENG ENG,0
243,for real ?,prep adj ?,ENG ENG,0
244,yeah but it's real sand .,co conj pro:per adj n .,ENG ENG ENG ENG ENG,0
245,but it feels like the fake sand here .,conj pro:per v prep det:art adj n adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
