,sentence,pos,language,switch
50,that's why .,pro:rel pro:rel .,ENG ENG,0
51,I didn't feel like looking the same today .,pro:sub mod v prep n:gerund det:art adj adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
52,you look nice though .,pro:per v adj adv .,ENG ENG ENG ENG,0
53,thank you .,v pro:per .,ENG ENG,0
54,you're welcome .,pro:per adj .,ENG ENG,0
55,you look nice yourself .,pro:per v adj pro:refl .,ENG ENG ENG ENG,0
56,I like your hat .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
57,thank you I wear it all the time .,v pro:per pro:sub v pro:per adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
58,well thank you .,co v pro:per .,ENG ENG ENG,0
59,oh yeah .,co co .,ENG ENG,0
60,I was gonna tell you that //.,pro:sub aux part v pro:per pro:dem +//.,ENG ENG ENG ENG ENG ENG,0
61,so why do you think that I was like mad at you .,adv pro:int mod pro:per v comp pro:sub cop prep adj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
62,I don't understand .,pro:sub mod v .,ENG ENG ENG,0
63,because hello you didn't talk to me the whole Sunday .,conj n pro:per mod v prep pro:obj det:art n n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
64,actually no the reason why is because like like I kind of felt bad like about what happened .,adv co det:art n pro:int cop conj v conj pro:sub n prep n adj co prep pro:int v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
65,and I don't really want like for me to be the issue like between you and my mom .,coord pro:sub mod adv v prep prep pro:obj inf cop det:art n co prep pro:per coord det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
66,you know like I don't want myself to come up in like anyway or form possible like .,pro:per v conj pro:sub mod v pro:refl inf v adv prep v adv coord n adj prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
67,mhm .,co .,ENG,0
68,"and I was just kind of like ""/.","coord pro:sub cop adv n prep co +""/.",ENG ENG ENG ENG ENG ENG ENG,0
69,well you know like like I don't know what to do .,co pro:per v prep conj pro:sub mod v pro:int inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
70,because the thing is I you know ...,conj det:art n cop pro:sub pro:per v +...,ENG ENG ENG ENG ENG ENG ENG,0
71,mhm .,co .,ENG,0
72,yeah .,co .,ENG,0
73,you know I don't have to say it .,pro:per v pro:sub mod v inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
74,but it's just like I think sometimes like when I try to like talk to you and stuff like that like it can be taken as like ammunition you know to like .,conj pro:per adj co pro:sub v adv co conj pro:sub v prep co n prep pro:per coord n prep pro:dem prep pro:per mod aux part prep co n pro:per v prep prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
75,ammunition what do you mean by that ?,n pro:int mod pro:per v prep pro:dem ?,ENG ENG ENG ENG ENG ENG ENG,0
76,like the fights can get worse just because you know like something might happen between us or whatever .,prep det:art n mod v adj adv conj pro:per v prep pro:indef mod v prep pro:obj coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
77,"and I'm just like ""/.","coord pro:sub adv prep +""/.",ENG ENG ENG ENG,0
78,.,None,,0
79,I just kind of felt bad because like the last thing that I want is for you and my mom to fight like over something stupid that happened between us you know .,pro:sub adv n prep n adj conj prep det:art adj n pro:rel pro:sub v aux prep pro:per coord det:poss n prep n prep adv pro:indef adj adv v prep pro:obj pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
80,yeah .,co .,ENG,0
81,and I'm just like whatever .,coord pro:sub adv prep pro:int .,ENG ENG ENG ENG ENG,0
82,kind of like the same /.,adj prep co det:art adj +/.,ENG ENG ENG ENG ENG,0
83,.,None,,0
84,yeah .,co .,ENG,0
85,go ahead .,v adv .,ENG ENG,0
86,kind of like what ?,n prep co pro:int ?,ENG ENG ENG ENG,0
87,no go ahead .,co v adv .,ENG ENG ENG,0
88,kind of like what I'm saying .,n prep co pro:int pro:sub part .,ENG ENG ENG ENG ENG ENG,0
89,kind of like the reason you gave for not like doing that thing a long time ago when I asked you .,adj prep co det:art n pro:per v prep neg co part det:dem n det:art adj n post conj pro:sub v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
90,I'm trying to be like ...,pro:sub part inf cop prep +...,ENG ENG ENG ENG ENG,0
91,yes .,co .,ENG,0
92,yeah .,co .,ENG,0
93,I'm trying to think .,pro:sub part inf v .,ENG ENG ENG ENG,0
94,it's kind of like the same reason that you gave her .,pro:per n prep co det:art adj n pro:rel pro:per v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
95,like you don't want like your relationship to go bad because of what happens between us basically .,conj pro:per mod v prep det:poss n inf v adj conj prep pro:int v prep pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
96,okay .,co .,ENG,0
97,you ?,pro:per ?,ENG,0
98,but what was I gonna tell you ?,conj pro:int cop pro:sub part v pro:per ?,ENG ENG ENG ENG ENG ENG ENG,0
99,but I wasn't mad at you .,conj pro:sub cop adj prep pro:per .,ENG ENG ENG ENG ENG ENG,0
100,like it doesn't make any sense .,prep pro:per mod v qn n .,ENG ENG ENG ENG ENG ENG,0
101,think about it .,v prep pro:per .,ENG ENG ENG,0
102,I mean you called me in order to talk to my mom .,pro:sub v pro:per v pro:obj prep n inf v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
103,yeah yeah .,co co .,ENG ENG,0
104,and I picked up the phone .,coord pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
105,I know .,pro:sub v .,ENG ENG,0
106,I figured .,pro:sub v .,ENG ENG,0
107,but I was just //.,conj pro:sub cop adv +//.,ENG ENG ENG ENG,0
108,anyways it's okay .,adv pro:per adj .,ENG ENG ENG,0
109,I wasn't feeling to good on Sunday anyways .,pro:sub aux part prep adj prep n:prop adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
110,oh okay alright .,co co co .,ENG ENG ENG,0
111,it's okay .,pro:per adj .,ENG ENG,0
112,yeah .,co .,ENG,0
113,you thought I was //.,pro:per v pro:sub cop +//.,ENG ENG ENG ENG,0
114,you see you don't really know me like .,pro:per v pro:per mod adv v pro:obj prep .,ENG ENG ENG ENG ENG ENG ENG ENG,0
115,I mean I told you I was mad for like one day .,pro:sub v pro:sub v pro:per pro:sub cop adj prep co det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
116,and then I was like forget it .,coord adv:tem pro:sub cop prep v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
117,yeah .,co .,ENG,0
118,yeah .,co .,ENG,0
119,I didn't /.,pro:sub mod +/.,ENG ENG,0
120,I felt really bad .,pro:sub v adv adj .,ENG ENG ENG ENG,0
121,but I just felt the whole thing was just misunderstood .,conj pro:sub adv v det:art adj n aux adv mis#part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
122,it was ...,pro:per cop +...,ENG ENG,0
123,yeah .,co .,ENG,0
124,all right I don't want to talk about it anymore .,qn n pro:sub mod v prep n prep pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
125,it's like old .,pro:per conj adj .,ENG ENG ENG,0
126,.,None,,0
127,whatever what did you do today ?,pro:int pro:int mod pro:per v adv:tem ?,ENG ENG ENG ENG ENG ENG,0
128,what do you mean what did I do today ?,pro:int mod pro:per v pro:int mod pro:sub v adv:tem ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
129,what did you do all day ?,pro:int mod pro:per v qn n ?,ENG ENG ENG ENG ENG ENG,0
130,I tried to get some more people .,pro:sub v inf v qn qn n .,ENG ENG ENG ENG ENG ENG ENG,0
131,like I made some phone calls .,conj pro:sub v qn n n .,ENG ENG ENG ENG ENG ENG,0
132,for the bilingual research study .,prep det:art adj n n .,ENG ENG ENG ENG ENG,0
133,and like I've been doing a lot of reading .,coord co pro:sub aux part det:art n prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
134,.,None,,0
135,really ?,adv ?,ENG,0
136,yeah .,co .,ENG,0
137,I didn't go to school today .,pro:sub mod v prep n adv:tem .,ENG ENG ENG ENG ENG ENG,0
138,you didn't go to school today ?,pro:per mod v prep n adv:tem ?,ENG ENG ENG ENG ENG ENG,0
139,I couldn't get up .,pro:sub mod v adv .,ENG ENG ENG ENG,0
140,I had like //.,pro:sub v co +//.,ENG ENG ENG,0
141,I don't know what was wrong with me this morning .,pro:sub mod v pro:int cop adj prep pro:obj det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
142,I had like allergies .,pro:sub v co n .,ENG ENG ENG ENG,0
143,and I was sneezing .,coord pro:sub aux part .,ENG ENG ENG ENG,0
144,and I was so sleepy .,coord pro:sub cop adv adj .,ENG ENG ENG ENG ENG,0
145,I couldn't open my eyes .,pro:sub mod v det:poss n .,ENG ENG ENG ENG ENG,0
146,my alarm went off .,det:poss n v adv .,ENG ENG ENG ENG,0
147,and I would have been late anyways .,coord pro:sub mod aux cop adj adv .,ENG ENG ENG ENG ENG ENG ENG,0
148,and you stayed in bed ?,coord pro:per cop prep n ?,ENG ENG ENG ENG ENG,0
149,yes I wake up at six thirty because I have class at eight .,co pro:sub v adv prep det:num det:num conj pro:sub v n prep det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
150,and by the time I get ready and everything and traffic in the morning get on the highway like I get there like right on time .,coord prep det:art n pro:sub v adj coord pro:indef coord n prep det:art n v prep det:art n conj pro:sub v adv v adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
151,.,None,,0
152,I missed my alarm clock .,pro:sub v det:poss n n .,ENG ENG ENG ENG ENG,0
153,it was already like seven when I actually woke up .,pro:per cop adv co det:num conj pro:sub adv v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
154,how much longer do you have to go ?,pro:int adv adj v pro:per v inf v ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
155,I mean you're half way through the summer right ?,pro:sub v pro:per n n adv det:art n adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
156,no it's ...,co pro:per +...,ENG ENG,0
157,yeah it I have like three more weeks .,co pro:per pro:sub v co det:num adv n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
158,really ?,adv ?,ENG,0
159,and I shouldn't have missed today .,coord pro:sub mod aux part adv:tem .,ENG ENG ENG ENG ENG ENG,0
160,but the thing is like I shouldn't have missed it .,conj det:art n cop co pro:sub mod aux part pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
161,but I just couldn't get up .,conj pro:sub adv mod v adv .,ENG ENG ENG ENG ENG ENG,0
162,and how do you feel now ?,coord pro:int mod pro:per v adv ?,ENG ENG ENG ENG ENG ENG,0
163,I don't know .,pro:sub mod v .,ENG ENG ENG,0
164,I feel good now .,pro:sub v adj adv .,ENG ENG ENG ENG,0
165,like it went away .,prep pro:per v adv .,ENG ENG ENG ENG,0
166,it was weird .,pro:per cop adj .,ENG ENG ENG,0
167,it was a weird thing .,pro:per cop det:art adj n .,ENG ENG ENG ENG ENG,0
168,it was like a little phase or something .,pro:per cop prep det:art adj n coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG,0
169,the morning sickness .,det:art n n .,ENG ENG ENG,0
170,but I shoulda went .,conj pro:sub mod v .,ENG ENG ENG ENG,0
171,because I think I have a test on Thursday .,conj pro:sub v pro:sub v det:art n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
172,you're not pregnant are you ?,pro:per neg adj aux pro:per ?,ENG ENG ENG ENG ENG,0
173,no .,co .,ENG,0
174,.,None,,0
175,yes .,co .,ENG,0
176,.,None,,0
177,.,None,,0
178,that's morning sickness .,pro:dem co n .,ENG ENG ENG,0
179,.,None,,0
180,you get up in the morning .,pro:per v adv prep det:art n .,ENG ENG ENG ENG ENG ENG,0
181,you can't get up .,pro:per mod v adv .,ENG ENG ENG ENG,0
182,you're sick .,pro:per adj .,ENG ENG,0
183,you're .,pro:per .,ENG,0
184,yeah I think I even threw up in the bathroom .,co pro:sub v pro:sub adv v adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
185,yeah there you go .,co adv pro:per v .,ENG ENG ENG ENG,0
186,.,None,,0
187,.,None,,0
188,oh god you imagine ?,co n pro:per v ?,ENG ENG ENG ENG,0
189,oh my god that's crazy .,co det:poss n pro:rel adj .,ENG ENG ENG ENG ENG,0
190,.,None,,0
191,yeah that would be pretty funny .,co pro:dem mod cop adv adj .,ENG ENG ENG ENG ENG ENG,0
192,but whatever ...,conj pro:int +...,ENG ENG,0
193,yeah that would be funny .,co pro:dem mod cop adj .,ENG ENG ENG ENG ENG,0
194,yeah .,co .,ENG,0
195,extremely funny that would be like ...,adv adj adv mod cop prep +...,ENG ENG ENG ENG ENG ENG,0
196,what like like Mary Jesus funny ?,pro:int v conj n:prop n:prop adj ?,ENG ENG ENG ENG ENG ENG,0
197,I would have to //.,pro:sub mod v inf +//.,ENG ENG ENG ENG,0
198,no no .,co co .,ENG ENG,0
199,I would have to be like the next like scientific study .,pro:sub mod v inf cop prep det:art adj co adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
200,.,None,,0
201,oh my god .,co det:poss n .,ENG ENG ENG,0
202,yeah I I don't think so .,co pro:sub pro:sub mod v co .,ENG ENG ENG ENG ENG ENG,0
203,so you like the radio station .,co pro:per conj det:art n n .,ENG ENG ENG ENG ENG ENG,0
204,yeah it was good .,co pro:per cop adj .,ENG ENG ENG ENG,0
205,I'd never heard it before .,pro:sub adv v pro:per adv .,ENG ENG ENG ENG ENG,0
206,yeah it's really funny .,co pro:per adv adj .,ENG ENG ENG ENG,0
207,I listen to it now all the time .,pro:sub v prep pro:per adv qn det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
208,I don't know it makes me laugh .,pro:sub mod v pro:per v pro:obj n .,ENG ENG ENG ENG ENG ENG ENG,0
209,and there's like so much like good stuff .,coord pro:exist v adv qn prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
210,like they talk about stuff like you heard like the stuff about and stuff like that .,conj pro:sub v prep n prep pro:per v prep det:art n adv coord n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
211,mhm mhm mhm .,co co co .,ENG ENG ENG,0
212,they talk about politics .,pro:sub v prep n:pt .,ENG ENG ENG ENG,0
213,good talks about politics .,adj n prep n:pt .,ENG ENG ENG ENG,0
214,not like that crap where it's like oh you know it's all over your head .,neg prep pro:dem n pro:rel pro:per co co pro:per v pro:per adv prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
215,you know good politics .,pro:per v adj n:pt .,ENG ENG ENG ENG,0
216,yeah yeah .,co co .,ENG ENG,0
217,and no they're always giving away money .,coord co pro:sub adv part adv n .,ENG ENG ENG ENG ENG ENG ENG,0
218,really ?,adv ?,ENG,0
219,yeah yeah yeah .,co co co .,ENG ENG ENG,0
220,always giving away money .,adv part adv n .,ENG ENG ENG ENG,0
221,I never heard it before .,pro:sub adv v pro:per adv .,ENG ENG ENG ENG ENG,0
222,they're the people that were giving away the tickets for the concert .,pro:sub det:art n pro:rel aux part adv det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
223,oh for the concert .,co prep det:art n .,ENG ENG ENG ENG,0
224,yeah .,co .,ENG,0
225,really ?,adv ?,ENG,0
226,I never called .,pro:sub adv part .,ENG ENG ENG,0
227,but I should have called .,conj pro:sub mod aux part .,ENG ENG ENG ENG ENG,0
228,yeah you should /.,co pro:per mod +/.,ENG ENG ENG,0
229,I probably would have won some .,pro:sub adv mod v v qn .,ENG ENG ENG ENG ENG ENG,0
230,.,None,,0
231,and I coulda gone by myself .,coord pro:sub mod part prep pro:refl .,ENG ENG ENG ENG ENG ENG,0
232,.,None,,0
233,it's not funny .,pro:per neg adj .,ENG ENG ENG,0
234,I'm just joking .,pro:sub adv part .,ENG ENG ENG,0
235,.,None,,0
236,no that's not funny .,co pro:dem neg adj .,ENG ENG ENG ENG,0
237,.,None,,0
238,I didn't even enjoy the concert god .,pro:sub mod adv v det:art n n .,ENG ENG ENG ENG ENG ENG ENG,0
239,I can't believe you //.,pro:sub mod v pro:per +//.,ENG ENG ENG ENG,0
240,you that's the one thing that I really .,pro:per pro:dem det:art det:num n pro:rel pro:sub adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
241,I was so mad .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
242,I was like god .,pro:sub cop prep n .,ENG ENG ENG ENG,0
243,that's the thing that makes me angry that I don't ...,pro:dem det:art n pro:rel v pro:obj adj comp pro:sub mod +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
244,why why ?,pro:int pro:rel ?,ENG ENG,0
245,because the thing is like okay look .,conj det:art n cop co co co .,ENG ENG ENG ENG ENG ENG ENG,0
246,let's be honest with each other .,v cop adj prep qn qn .,ENG ENG ENG ENG ENG ENG,0
247,like if I really wanted to go to the concert I would have gone regardless .,co conj pro:sub adv v inf v prep det:art n pro:sub mod aux part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
248,like I would have just bought the tickets .,conj pro:sub mod aux adv v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
249,mhm .,co .,ENG,0
250,"like I would have just said ""/.","conj pro:sub mod aux adv v +""/.",ENG ENG ENG ENG ENG ENG,0
251,forget Elizabeth I'm going .,v n:prop pro:sub part .,ENG ENG ENG ENG,0
252,okay I know where you're going with that .,adj pro:sub v pro:rel pro:per part prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
253,okay but but like at the same time you know you know it's not just like you know going together .,co conj conj prep prep det:art adj n pro:per v pro:per v pro:per neg adv prep pro:per v part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
254,I know .,pro:sub v .,ENG ENG,0
255,that's not the point .,pro:dem neg det:art n .,ENG ENG ENG ENG,0
256,the point is going together and having a good time .,det:art n aux part adv coord part det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
257,mhm .,co .,ENG,0
258,and I know you wanted to go to the concert .,coord pro:sub v pro:per v inf v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
259,so it was important you know that you had a good time .,co pro:per cop adj pro:per v comp pro:per v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
260,yeah .,co .,ENG,0
261,"so when you tell me like ""/.","co conj pro:per v pro:obj prep +""/.",ENG ENG ENG ENG ENG ENG,0
262,oh I didn't even have a good time .,co pro:sub mod v v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
263,I was like /.,pro:sub cop prep +/.,ENG ENG ENG,0
264,I didn't .,pro:sub mod .,ENG ENG,0
265,it was ...,pro:per cop +...,ENG ENG,0
266,"I was like ""/.","pro:sub cop prep +""/.",ENG ENG ENG,0
267,great !,adj !,ENG,0
268,so like /.,adv prep +/.,ENG ENG,0
269,it was good because you know I got to go .,pro:per cop adj conj pro:per v pro:sub v inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
270,whatever and I saw her .,pro:int coord pro:sub n det:poss .,ENG ENG ENG ENG ENG,0
271,oh she did really good actually .,co pro:sub v adv adj adv .,ENG ENG ENG ENG ENG ENG,0
272,yeah ?,co ?,ENG,0
273,yeah she looked really pretty .,co pro:sub cop adv adv .,ENG ENG ENG ENG ENG,0
274,yeah ?,co ?,ENG,0
275,but ...,conj +...,ENG,0
276,I felt bad .,pro:sub v adj .,ENG ENG ENG,0
277,because I knew like from you were like //.,conj pro:sub v prep prep pro:per cop co +//.,ENG ENG ENG ENG ENG ENG ENG ENG,0
278,ah whatever .,co pro:int .,ENG ENG,0
279,I don't want to talk about it anymore .,pro:sub mod v inf v prep pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
280,yes yes let's not /.,co co v neg +/.,ENG ENG ENG ENG,0
281,anyways there will be more .,adv adv mod cop adv .,ENG ENG ENG ENG ENG,0
282,okay .,co .,ENG,0
283,there will be more //.,adv mod cop pro:indef +//.,ENG ENG ENG ENG,0
284,oh so now you're saying there will be more concerts .,co adv adv pro:per part adv mod cop qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
285,yes .,co .,ENG,0
286,there will be !,adv mod cop !,ENG ENG ENG,0
287,and I'm gonna make sure that you go with me the next one .,coord pro:sub part v adj comp pro:per v prep pro:obj det:art adj pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
288,because I feel really bad .,conj pro:sub v adv adj .,ENG ENG ENG ENG ENG,0
289,for that ?,prep pro:dem ?,ENG ENG,0
290,not for that .,neg prep pro:dem .,ENG ENG ENG,0
291,but I know you wanted to go too so .,conj pro:sub v pro:per v inf v adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
